,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime
218,error,error,error,error,error,error,2024-05-17 04:41:50
219,error,error,error,error,error,error,2024-05-17 04:42:50
220,error,error,error,error,error,error,2024-05-17 04:43:50
221,error,error,error,error,error,error,2024-05-17 04:44:50
222,error,error,error,error,error,error,2024-05-17 04:45:50
223,error,error,error,error,error,error,2024-05-17 04:46:50
224,error,error,error,error,error,error,2024-05-17 04:47:50
225,error,error,error,error,error,error,2024-05-17 04:48:50
226,error,error,error,error,error,error,2024-05-17 04:49:50
227,error,error,error,error,error,error,2024-05-17 04:50:50
228,error,error,error,error,error,error,2024-05-17 04:51:50
229,error,error,error,error,error,error,2024-05-17 04:52:50
230,error,error,error,error,error,error,2024-05-17 04:53:50
231,error,error,error,error,error,error,2024-05-17 04:54:50
232,error,error,error,error,error,error,2024-05-17 04:55:50
233,error,error,error,error,error,error,2024-05-17 04:56:50
234,error,error,error,error,error,error,2024-05-17 04:57:50
235,error,error,error,error,error,error,2024-05-17 04:58:50
236,error,error,error,error,error,error,2024-05-17 05:00:50
237,error,error,error,error,error,error,2024-05-17 05:01:50
238,error,error,error,error,error,error,2024-05-17 05:02:50
239,error,error,error,error,error,error,2024-05-17 05:03:50
240,error,error,error,error,error,error,2024-05-17 05:04:50
241,error,error,error,error,error,error,2024-05-17 05:05:50
242,error,error,error,error,error,error,2024-05-17 05:06:50
243,error,error,error,error,error,error,2024-05-17 05:07:50
244,error,error,error,error,error,error,2024-05-17 05:08:50
245,error,error,error,error,error,error,2024-05-17 05:09:50
246,error,error,error,error,error,error,2024-05-17 05:10:50
247,error,error,error,error,error,error,2024-05-17 05:11:50
248,error,error,error,error,error,error,2024-05-17 05:12:50
249,error,error,error,error,error,error,2024-05-17 05:13:50
250,error,error,error,error,error,error,2024-05-17 05:14:50
251,error,error,error,error,error,error,2024-05-17 05:15:50
252,error,error,error,error,error,error,2024-05-17 05:16:50
253,error,error,error,error,error,error,2024-05-17 05:17:50
254,error,error,error,error,error,error,2024-05-17 05:18:50
255,error,error,error,error,error,error,2024-05-17 05:19:50
256,error,error,error,error,error,error,2024-05-17 05:20:50
257,error,error,error,error,error,error,2024-05-17 05:21:50
258,error,error,error,error,error,error,2024-05-17 05:22:50
259,error,error,error,error,error,error,2024-05-17 05:23:50
260,error,error,error,error,error,error,2024-05-17 05:24:50
261,error,error,error,error,error,error,2024-05-17 05:25:50
262,error,error,error,error,error,error,2024-05-17 05:26:50
263,error,error,error,error,error,error,2024-05-17 05:27:50
264,error,error,error,error,error,error,2024-05-17 05:28:50
265,error,error,error,error,error,error,2024-05-17 05:29:50
266,error,error,error,error,error,error,2024-05-17 05:30:50
267,error,error,error,error,error,error,2024-05-17 05:31:50
268,error,error,error,error,error,error,2024-05-17 05:32:50
269,error,error,error,error,error,error,2024-05-17 05:33:50
270,error,error,error,error,error,error,2024-05-17 05:34:50
271,error,error,error,error,error,error,2024-05-17 05:35:50
272,error,error,error,error,error,error,2024-05-17 05:36:50
273,error,error,error,error,error,error,2024-05-17 05:37:50
274,error,error,error,error,error,error,2024-05-17 05:38:50
275,error,error,error,error,error,error,2024-05-17 05:39:50
276,error,error,error,error,error,error,2024-05-17 05:40:50
277,error,error,error,error,error,error,2024-05-17 05:41:50
278,error,error,error,error,error,error,2024-05-17 05:42:50
279,error,error,error,error,error,error,2024-05-17 05:43:50
280,error,error,error,error,error,error,2024-05-17 05:44:50
281,error,error,error,error,error,error,2024-05-17 05:45:50
282,error,error,error,error,error,error,2024-05-17 05:46:50
283,error,error,error,error,error,error,2024-05-17 05:47:50
284,error,error,error,error,error,error,2024-05-17 05:48:50
285,error,error,error,error,error,error,2024-05-17 05:49:50
286,error,error,error,error,error,error,2024-05-17 05:50:50
287,error,error,error,error,error,error,2024-05-17 05:51:50
288,error,error,error,error,error,error,2024-05-17 05:52:50
289,error,error,error,error,error,error,2024-05-17 05:53:50
290,error,error,error,error,error,error,2024-05-17 05:54:50
291,error,error,error,error,error,error,2024-05-17 05:55:50
292,error,error,error,error,error,error,2024-05-17 05:56:50
293,error,error,error,error,error,error,2024-05-17 05:57:50
294,error,error,error,error,error,error,2024-05-17 05:58:50
295,error,error,error,error,error,error,2024-05-17 06:00:50
296,error,error,error,error,error,error,2024-05-17 06:01:50
297,error,error,error,error,error,error,2024-05-17 06:02:50
298,error,error,error,error,error,error,2024-05-17 06:03:50
299,error,error,error,error,error,error,2024-05-17 06:04:50
300,error,error,error,error,error,error,2024-05-17 06:05:50
301,error,error,error,error,error,error,2024-05-17 06:06:50
302,error,error,error,error,error,error,2024-05-17 06:07:50
303,error,error,error,error,error,error,2024-05-17 06:08:50
304,error,error,error,error,error,error,2024-05-17 06:09:50
305,error,error,error,error,error,error,2024-05-17 06:10:50
306,error,error,error,error,error,error,2024-05-17 06:11:50
307,error,error,error,error,error,error,2024-05-17 06:12:50
308,error,error,error,error,error,error,2024-05-17 06:13:50
309,error,error,error,error,error,error,2024-05-17 06:14:50
310,error,error,error,error,error,error,2024-05-17 06:15:50
311,error,error,error,error,error,error,2024-05-17 06:16:50
312,error,error,error,error,error,error,2024-05-17 06:17:50
313,error,error,error,error,error,error,2024-05-17 06:18:50
314,error,error,error,error,error,error,2024-05-17 06:19:50
315,error,error,error,error,error,error,2024-05-17 06:20:50
316,error,error,error,error,error,error,2024-05-17 06:21:50
317,error,error,error,error,error,error,2024-05-17 06:22:50
318,error,error,error,error,error,error,2024-05-17 06:23:50
319,error,error,error,error,error,error,2024-05-17 06:24:50
320,error,error,error,error,error,error,2024-05-17 06:25:50
321,error,error,error,error,error,error,2024-05-17 06:26:50
322,error,error,error,error,error,error,2024-05-17 06:27:50
323,error,error,error,error,error,error,2024-05-17 06:28:50
324,error,error,error,error,error,error,2024-05-17 06:29:50
325,error,error,error,error,error,error,2024-05-17 06:30:50
326,error,error,error,error,error,error,2024-05-17 06:31:50
327,error,error,error,error,error,error,2024-05-17 06:32:50
328,error,error,error,error,error,error,2024-05-17 06:33:51
329,error,error,error,error,error,error,2024-05-17 06:34:50
330,error,error,error,error,error,error,2024-05-17 06:35:50
331,error,error,error,error,error,error,2024-05-17 06:36:50
332,error,error,error,error,error,error,2024-05-17 06:37:50
333,error,error,error,error,error,error,2024-05-17 06:38:50
334,error,error,error,error,error,error,2024-05-17 06:39:50
335,error,error,error,error,error,error,2024-05-17 06:40:50
336,error,error,error,error,error,error,2024-05-17 06:41:50
337,error,error,error,error,error,error,2024-05-17 06:42:50
338,error,error,error,error,error,error,2024-05-17 06:43:50
339,error,error,error,error,error,error,2024-05-17 06:44:50
340,error,error,error,error,error,error,2024-05-17 06:45:50
341,error,error,error,error,error,error,2024-05-17 06:46:50
342,error,error,error,error,error,error,2024-05-17 06:47:50
343,error,error,error,error,error,error,2024-05-17 06:48:50
344,error,error,error,error,error,error,2024-05-17 06:49:50
345,error,error,error,error,error,error,2024-05-17 06:50:50
346,error,error,error,error,error,error,2024-05-17 06:51:50
347,error,error,error,error,error,error,2024-05-17 06:52:50
348,error,error,error,error,error,error,2024-05-17 06:53:50
349,error,error,error,error,error,error,2024-05-17 06:54:50
350,error,error,error,error,error,error,2024-05-17 06:55:50
351,error,error,error,error,error,error,2024-05-17 06:56:50
352,error,error,error,error,error,error,2024-05-17 06:57:50
353,error,error,error,error,error,error,2024-05-17 06:58:50
354,error,error,error,error,error,error,2024-05-17 07:00:50
355,error,error,error,error,error,error,2024-05-17 07:01:50
356,error,error,error,error,error,error,2024-05-17 07:02:50
357,error,error,error,error,error,error,2024-05-17 07:03:50
358,error,error,error,error,error,error,2024-05-17 07:04:50
359,error,error,error,error,error,error,2024-05-17 07:05:50
360,error,error,error,error,error,error,2024-05-17 07:06:50
361,error,error,error,error,error,error,2024-05-17 07:07:50
362,error,error,error,error,error,error,2024-05-17 07:08:50
363,error,error,error,error,error,error,2024-05-17 07:09:50
364,error,error,error,error,error,error,2024-05-17 07:10:50
365,error,error,error,error,error,error,2024-05-17 07:11:50
366,error,error,error,error,error,error,2024-05-17 07:12:50
367,error,error,error,error,error,error,2024-05-17 07:13:50
368,error,error,error,error,error,error,2024-05-17 07:14:50
369,error,error,error,error,error,error,2024-05-17 07:15:50
370,error,error,error,error,error,error,2024-05-17 07:16:50
371,error,error,error,error,error,error,2024-05-17 07:17:50
372,error,error,error,error,error,error,2024-05-17 07:18:50
373,error,error,error,error,error,error,2024-05-17 07:19:50
374,error,error,error,error,error,error,2024-05-17 07:20:50
375,error,error,error,error,error,error,2024-05-17 07:21:50
376,error,error,error,error,error,error,2024-05-17 07:22:50
377,error,error,error,error,error,error,2024-05-17 07:23:50
378,error,error,error,error,error,error,2024-05-17 07:24:50
379,error,error,error,error,error,error,2024-05-17 07:25:50
380,error,error,error,error,error,error,2024-05-17 07:26:50
381,error,error,error,error,error,error,2024-05-17 07:27:50
382,error,error,error,error,error,error,2024-05-17 07:28:50
383,error,error,error,error,error,error,2024-05-17 07:29:50
384,error,error,error,error,error,error,2024-05-17 07:30:50
385,error,error,error,error,error,error,2024-05-17 07:31:50
386,error,error,error,error,error,error,2024-05-17 07:32:50
387,error,error,error,error,error,error,2024-05-17 07:33:50
388,error,error,error,error,error,error,2024-05-17 07:34:50
389,error,error,error,error,error,error,2024-05-17 07:35:50
390,error,error,error,error,error,error,2024-05-17 07:36:50
391,error,error,error,error,error,error,2024-05-17 07:37:50
392,error,error,error,error,error,error,2024-05-17 07:38:50
393,error,error,error,error,error,error,2024-05-17 07:39:50
394,error,error,error,error,error,error,2024-05-17 07:40:50
395,error,error,error,error,error,error,2024-05-17 07:41:50
396,error,error,error,error,error,error,2024-05-17 07:42:50
397,error,error,error,error,error,error,2024-05-17 07:43:50
398,error,error,error,error,error,error,2024-05-17 07:44:50
399,error,error,error,error,error,error,2024-05-17 07:45:50
400,error,error,error,error,error,error,2024-05-17 07:46:50
401,error,error,error,error,error,error,2024-05-17 07:47:50
402,error,error,error,error,error,error,2024-05-17 07:48:50
403,error,error,error,error,error,error,2024-05-17 07:49:50
404,error,error,error,error,error,error,2024-05-17 07:50:50
405,error,error,error,error,error,error,2024-05-17 07:51:50
406,error,error,error,error,error,error,2024-05-17 07:52:50
407,error,error,error,error,error,error,2024-05-17 07:53:50
408,error,error,error,error,error,error,2024-05-17 07:54:50
409,error,error,error,error,error,error,2024-05-17 07:55:50
410,error,error,error,error,error,error,2024-05-17 07:56:50
411,error,error,error,error,error,error,2024-05-17 07:57:50
412,error,error,error,error,error,error,2024-05-17 07:58:50
413,error,error,error,error,error,error,2024-05-17 08:00:50
414,error,error,error,error,error,error,2024-05-17 08:01:50
415,error,error,error,error,error,error,2024-05-17 08:02:50
416,error,error,error,error,error,error,2024-05-17 08:03:50
417,error,error,error,error,error,error,2024-05-17 08:04:50
418,error,error,error,error,error,error,2024-05-17 08:05:50
419,error,error,error,error,error,error,2024-05-17 08:06:50
420,error,error,error,error,error,error,2024-05-17 08:07:50
421,error,error,error,error,error,error,2024-05-17 08:08:50
422,error,error,error,error,error,error,2024-05-17 08:09:50
423,error,error,error,error,error,error,2024-05-17 08:10:50
424,error,error,error,error,error,error,2024-05-17 08:11:50
425,error,error,error,error,error,error,2024-05-17 08:12:50
426,error,error,error,error,error,error,2024-05-17 08:13:50
427,0,0,0,0,0,0,2024-05-17 08:14:50
428,35.4026,695.843,35.2684,696.021,0,0,2024-05-17 08:15:50
429,35.4026,696.261,35.2684,696.475,0,0,2024-05-17 08:16:50
430,35.4026,696.08,35.2684,696.205,0,0,2024-05-17 08:17:50
431,35.4026,696.239,35.2684,696.228,0,0,2024-05-17 08:18:50
432,35.4026,694.472,35.2684,694.597,0,0,2024-05-17 08:19:50
433,35.4026,694.606,35.2684,694.92,0,0,2024-05-17 08:20:50
434,35.4026,694.851,35.2684,695.061,0,0,2024-05-17 08:21:50
435,35.4026,694.368,35.2684,694.665,0,0,2024-05-17 08:22:50
436,35.4026,694.003,35.2684,694.346,0,0,2024-05-17 08:23:50
437,35.4026,694.655,35.2684,694.949,0,0,2024-05-17 08:24:50
438,35.4026,694.865,35.2684,695.132,0,0,2024-05-17 08:25:50
439,35.4026,694.823,35.2684,695.09,0,0,2024-05-17 08:26:50
440,35.4026,694.746,35.2684,695.269,0,0,2024-05-17 08:27:50
441,35.4026,694.621,35.2684,694.957,0,0,2024-05-17 08:28:50
442,35.4026,694.675,35.2684,694.954,0,0,2024-05-17 08:29:50
443,35.4026,695.309,35.2684,695.571,0,0,2024-05-17 08:30:50
444,35.4026,695.067,35.2684,695.397,0,0,2024-05-17 08:31:50
445,35.4026,694.856,35.2684,695.274,0,0,2024-05-17 08:32:50
446,35.4026,694.822,35.2684,695.157,0,0,2024-05-17 08:33:50
447,35.4026,694.926,35.2684,695.232,0,0,2024-05-17 08:34:50
448,35.4026,694.854,35.2684,695.135,0,0,2024-05-17 08:35:50
449,35.4026,694.841,35.2684,695.08,0,0,2024-05-17 08:36:50
450,35.4026,694.763,35.2684,694.516,0,56.9624,2024-05-17 08:37:50
451,35.4026,694.695,35.2684,694.254,0,59.8228,2024-05-17 08:38:50
452,35.4026,694.83,35.2684,694.451,0,56.7491,2024-05-17 08:39:50
453,35.4026,694.729,35.2684,694.339,0,56.5318,2024-05-17 08:40:50
454,35.4026,695.009,35.2684,694.829,0,56.7124,2024-05-17 08:41:50
455,34.6645,694.644,33.9713,693.87,0,64.3501,2024-05-17 08:42:50
456,27.5304,694.79,27.4857,693.594,0,79.9242,2024-05-17 08:43:50
457,24.9809,694.55,24.8244,694.223,0,56.3142,2024-05-17 08:44:50
458,24.9809,694.849,24.8244,694.393,0,58.7957,2024-05-17 08:45:50
459,24.9809,694.6,24.8244,694.174,0,56.4107,2024-05-17 08:46:50
460,24.9809,694.627,24.8244,694.253,0,56.6235,2024-05-17 08:47:50
461,33.2332,694.471,33.1885,693.205,0,80.7319,2024-05-17 08:48:50
462,35.0895,693.75,35.1565,693.975,55.8447,56.4274,2024-05-17 08:49:50
463,35.0895,693.669,35.1565,693.851,55.5646,56.3066,2024-05-17 08:50:50
464,35.0895,694.072,35.1565,694.95,55.6547,0,2024-05-17 08:51:50
465,35.0895,693.954,35.1565,694.918,55.3586,0,2024-05-17 08:52:50
466,35.0895,694.99,35.1565,695.243,0,0,2024-05-17 08:53:50
467,35.0895,694.98,35.1565,695.213,0,0,2024-05-17 08:54:50
468,35.0895,694.338,35.1565,694.607,0,0,2024-05-17 08:55:50
469,35.0895,694.695,35.1565,694.786,0,0,2024-05-17 08:56:50
470,35.0895,694.511,35.1565,694.548,0,0,2024-05-17 08:57:50
471,35.0895,694.657,35.1565,694.773,0,0,2024-05-17 08:58:50
472,-43.2741,692.224,-43.9003,692.354,103.759,99.5829,2024-05-17 10:00:50
473,-43.2965,693.844,-43.9003,693.986,56.0278,56.1955,2024-05-17 10:01:50
474,-43.2965,693.843,-43.8779,694.255,55.7448,55.9012,2024-05-17 10:02:50
475,-43.2965,694.091,-43.9003,694.27,55.314,56.1437,2024-05-17 10:03:50
476,-43.207,693.322,-43.1399,693.575,66.2402,65.2289,2024-05-17 10:04:50
477,-10.4213,692.164,-10.6003,692.339,104.131,102.213,2024-05-17 10:05:50
478,17.0417,692.168,17.1311,692.546,100.164,98.5886,2024-05-17 10:06:50
479,35.3355,691.991,35.2684,692.227,110.996,110.858,2024-05-17 10:07:50
480,35.3355,692.881,35.2684,693.178,80.6837,77.0694,2024-05-17 10:08:50
481,35.3578,696.636,35.2684,696.626,0,0,2024-05-17 10:09:50
482,35.3578,697.177,35.2684,697.221,0,0,2024-05-17 10:10:50
483,35.3578,697.058,35.2684,696.988,0,0,2024-05-17 10:11:50
484,35.3578,696.951,35.2684,697.046,0,0,2024-05-17 10:12:50
485,35.3578,696.908,35.2684,696.862,0,0,2024-05-17 10:13:50
486,35.3578,696.914,35.2684,696.899,0,0,2024-05-17 10:14:50
487,error,error,error,error,error,error,2024-05-17 10:15:50
