,csvTime,P3_33,P3_18,P3_17,P3_16
51,2024-05-17 00:51:20,0,0,0,0
52,2024-05-17 00:52:20,0,0,0,0
53,2024-05-17 00:53:20,0,0,0,0
54,2024-05-17 00:54:20,0,0,0,0
55,2024-05-17 00:55:20,0,0,0,0
56,2024-05-17 00:56:20,0,0,0,0
57,2024-05-17 00:57:20,0,0,0,0
58,2024-05-17 00:58:20,0,0,0,0
59,2024-05-17 00:59:20,0,0,0,0
60,2024-05-17 02:00:20,0,0,1,0
61,2024-05-17 02:01:20,0,0,0,0
62,2024-05-17 02:02:20,0,0,0,0
63,2024-05-17 02:03:20,0,0,0,0
64,2024-05-17 02:04:20,0,0,0,0
65,2024-05-17 02:05:20,0,0,0,0
66,2024-05-17 02:06:20,0,0,0,0
67,2024-05-17 02:07:20,0,0,0,0
68,2024-05-17 02:08:20,0,0,0,0
69,2024-05-17 02:09:20,0,0,1,0
70,2024-05-17 02:10:20,0,0,0,0
71,2024-05-17 02:11:20,0,0,0,0
72,2024-05-17 02:12:20,0,0,0,0
73,2024-05-17 02:13:20,0,0,0,0
74,2024-05-17 02:14:20,0,0,0,0
75,2024-05-17 02:15:20,0,0,0,0
76,2024-05-17 02:16:20,0,0,0,0
77,2024-05-17 02:17:20,0,0,0,0
78,2024-05-17 02:18:20,0,0,0,0
79,2024-05-17 02:19:20,0,0,0,0
80,2024-05-17 02:20:20,0,0,0,0
81,2024-05-17 02:21:20,0,0,0,0
82,2024-05-17 02:22:20,0,0,0,0
83,2024-05-17 02:23:20,0,0,0,0
84,2024-05-17 02:24:20,0,0,0,0
85,2024-05-17 02:25:20,0,0,0,0
86,2024-05-17 02:26:20,0,0,0,0
87,2024-05-17 02:27:20,0,0,0,0
88,2024-05-17 02:28:20,0,0,0,0
89,2024-05-17 02:29:20,0,0,0,0
90,2024-05-17 02:30:20,0,0,0,0
91,2024-05-17 02:31:20,0,0,0,0
92,2024-05-17 02:32:20,0,0,0,0
93,2024-05-17 02:33:20,0,0,0,0
94,2024-05-17 02:34:20,0,0,0,0
95,2024-05-17 02:35:20,0,0,0,0
96,2024-05-17 02:36:20,0,0,0,0
97,2024-05-17 02:37:20,0,0,0,0
98,2024-05-17 02:38:20,0,0,0,0
99,2024-05-17 02:39:20,0,0,0,0
100,2024-05-17 02:40:20,0,0,0,0
101,2024-05-17 02:41:20,0,0,0,0
102,2024-05-17 02:42:20,0,0,0,0
103,2024-05-17 02:43:20,0,0,0,0
104,2024-05-17 02:44:20,0,0,0,0
105,2024-05-17 02:45:20,0,0,0,0
106,2024-05-17 02:46:20,0,0,0,0
107,2024-05-17 02:47:20,0,0,0,0
108,2024-05-17 02:48:20,0,0,0,0
109,2024-05-17 02:49:20,0,0,0,0
110,2024-05-17 02:50:20,0,0,0,0
111,2024-05-17 02:51:20,0,0,0,0
112,2024-05-17 02:52:20,0,0,0,0
113,2024-05-17 02:53:20,0,0,0,0
114,2024-05-17 02:54:20,0,0,0,0
115,2024-05-17 02:55:20,0,0,0,0
116,2024-05-17 02:56:20,0,0,0,0
117,2024-05-17 02:57:20,0,0,0,0
118,2024-05-17 02:58:20,0,0,0,0
119,2024-05-17 02:59:20,0,0,0,0
120,2024-05-17 03:00:20,0,0,0,0
121,2024-05-17 03:01:20,0,0,1,0
122,2024-05-17 03:02:20,0,0,0,0
123,2024-05-17 03:03:20,0,0,0,0
124,2024-05-17 03:04:20,0,0,0,0
125,2024-05-17 03:05:20,0,0,0,0
126,2024-05-17 03:06:20,0,0,0,0
127,2024-05-17 03:07:20,0,0,0,0
128,2024-05-17 03:08:20,0,0,0,0
129,2024-05-17 03:09:20,0,0,0,0
130,2024-05-17 03:10:20,0,0,0,0
131,2024-05-17 03:11:20,0,0,0,0
132,2024-05-17 03:12:20,0,0,0,0
133,2024-05-17 03:13:20,0,0,0,0
134,2024-05-17 03:14:20,0,0,0,0
135,2024-05-17 03:15:20,0,0,0,0
136,2024-05-17 03:16:20,0,0,0,0
137,2024-05-17 03:17:20,0,0,0,0
138,2024-05-17 03:18:20,0,0,0,0
139,2024-05-17 03:19:20,0,0,0,0
140,2024-05-17 03:20:20,0,0,0,0
141,2024-05-17 03:21:20,0,0,0,0
142,2024-05-17 03:22:20,0,0,0,0
143,2024-05-17 03:23:20,0,0,0,0
144,2024-05-17 03:24:20,0,0,0,0
145,2024-05-17 03:25:20,0,0,0,0
146,2024-05-17 03:26:20,0,0,0,0
147,2024-05-17 03:27:20,0,0,0,0
148,2024-05-17 03:28:20,0,0,0,0
149,2024-05-17 03:29:20,0,0,0,0
150,2024-05-17 03:30:20,0,0,0,0
151,2024-05-17 03:31:20,0,0,0,0
152,2024-05-17 03:32:20,0,0,0,0
153,2024-05-17 03:33:20,0,0,1,0
154,2024-05-17 03:34:20,0,0,0,0
155,2024-05-17 03:35:20,0,0,0,0
156,2024-05-17 03:36:20,0,0,0,0
157,2024-05-17 03:37:20,0,0,1,0
158,2024-05-17 03:38:20,0,0,0,0
159,2024-05-17 03:39:20,0,0,1,0
160,2024-05-17 03:40:20,0,0,0,0
161,2024-05-17 03:41:20,0,0,0,0
162,2024-05-17 03:42:20,0,0,0,0
163,2024-05-17 03:43:20,0,0,0,0
164,2024-05-17 03:44:20,0,0,0,0
165,2024-05-17 03:45:20,0,0,0,0
166,2024-05-17 03:46:20,0,0,0,0
167,2024-05-17 03:47:20,0,0,0,0
168,2024-05-17 03:48:20,0,0,0,0
169,2024-05-17 03:49:20,0,0,0,0
170,2024-05-17 03:50:20,0,0,0,0
171,2024-05-17 03:51:20,0,0,0,0
172,2024-05-17 03:52:20,0,0,0,0
173,2024-05-17 03:53:20,0,0,0,0
174,2024-05-17 03:54:20,0,0,0,0
175,2024-05-17 03:55:20,0,0,0,0
176,2024-05-17 03:56:20,0,0,0,0
177,2024-05-17 03:57:20,0,0,0,0
178,2024-05-17 03:58:20,0,0,1,0
179,2024-05-17 03:59:20,0,0,0,0
180,2024-05-17 04:00:20,0,0,0,0
181,2024-05-17 04:01:20,0,0,0,0
182,2024-05-17 04:02:20,0,0,0,0
183,2024-05-17 04:03:20,0,0,0,0
184,2024-05-17 04:04:20,0,0,0,0
185,2024-05-17 04:05:20,0,0,0,0
186,2024-05-17 04:06:20,0,0,0,0
187,2024-05-17 04:07:20,0,0,0,0
188,2024-05-17 04:08:20,0,0,0,0
189,2024-05-17 04:09:20,0,0,0,0
190,2024-05-17 04:10:20,0,0,0,0
191,2024-05-17 04:11:20,0,0,0,0
192,2024-05-17 04:12:20,0,0,0,0
193,2024-05-17 04:13:20,0,0,0,0
194,2024-05-17 04:14:20,0,0,0,0
195,2024-05-17 04:15:20,0,0,0,0
196,2024-05-17 04:16:20,0,0,0,0
197,2024-05-17 04:17:20,0,0,0,0
198,2024-05-17 04:18:20,0,0,0,0
199,2024-05-17 04:19:20,0,0,0,0
200,2024-05-17 04:20:20,0,0,1,0
201,2024-05-17 04:21:20,0,0,0,0
202,2024-05-17 04:22:20,0,0,0,0
203,2024-05-17 04:23:20,0,0,0,0
204,2024-05-17 04:24:20,0,0,0,0
205,2024-05-17 04:25:20,0,0,0,0
206,2024-05-17 04:26:20,0,0,0,0
207,2024-05-17 04:27:20,0,0,0,0
208,2024-05-17 04:28:20,0,0,0,0
209,2024-05-17 04:29:20,0,0,0,0
210,2024-05-17 04:30:20,0,0,1,0
211,2024-05-17 04:31:20,0,0,0,0
212,2024-05-17 04:32:20,0,0,0,0
213,2024-05-17 04:33:20,0,0,0,0
214,2024-05-17 04:34:20,0,0,0,0
215,2024-05-17 04:35:20,0,0,0,0
216,2024-05-17 04:36:20,0,0,0,0
217,2024-05-17 04:37:20,0,0,1,0
218,2024-05-17 04:38:20,0,0,0,0
219,2024-05-17 04:39:20,0,0,0,0
220,2024-05-17 04:40:20,0,0,0,0
221,2024-05-17 04:41:20,0,0,0,0
222,2024-05-17 04:42:20,0,0,0,0
223,2024-05-17 04:43:20,0,0,0,0
224,2024-05-17 04:44:20,0,0,0,0
225,2024-05-17 04:45:20,0,0,0,0
226,2024-05-17 04:46:20,0,0,0,0
227,2024-05-17 04:47:20,0,0,0,0
228,2024-05-17 04:48:20,0,0,0,0
229,2024-05-17 04:49:20,0,0,0,0
230,2024-05-17 04:50:20,0,0,0,0
231,2024-05-17 04:51:20,0,0,0,0
232,2024-05-17 04:52:20,0,0,0,0
233,2024-05-17 04:53:20,0,0,0,0
234,2024-05-17 04:54:20,0,0,0,0
235,2024-05-17 04:55:20,0,0,0,0
236,2024-05-17 04:56:20,0,0,0,0
237,2024-05-17 04:57:20,0,0,1,0
238,2024-05-17 04:58:20,0,0,0,0
239,2024-05-17 04:59:20,0,0,1,0
240,2024-05-17 05:00:20,0,0,0,0
241,2024-05-17 05:01:20,0,0,0,0
242,2024-05-17 05:02:20,0,0,0,0
243,2024-05-17 05:03:20,0,0,0,0
244,2024-05-17 05:04:20,0,0,0,0
245,2024-05-17 05:05:20,0,0,0,0
246,2024-05-17 05:06:20,0,0,0,0
247,2024-05-17 05:07:20,0,0,0,0
248,2024-05-17 05:08:20,0,0,0,0
249,2024-05-17 05:09:20,0,0,0,0
250,2024-05-17 05:10:20,0,0,0,0
251,2024-05-17 05:11:20,0,0,0,0
252,2024-05-17 05:12:20,0,0,0,0
253,2024-05-17 05:13:20,0,0,0,0
254,2024-05-17 05:14:20,0,0,0,0
255,2024-05-17 05:15:20,0,0,0,0
256,2024-05-17 05:16:20,0,0,0,0
257,2024-05-17 05:17:20,0,0,0,0
258,2024-05-17 05:18:20,0,0,0,0
259,2024-05-17 05:19:20,0,0,0,0
260,2024-05-17 05:20:20,0,0,0,0
261,2024-05-17 05:21:20,0,0,0,0
262,2024-05-17 05:22:20,0,0,0,0
263,2024-05-17 05:23:20,0,0,0,0
264,2024-05-17 05:24:20,0,0,0,0
265,2024-05-17 05:25:20,0,0,0,0
266,2024-05-17 05:26:20,0,0,1,0
267,2024-05-17 05:27:20,0,0,0,0
268,2024-05-17 05:28:20,0,0,0,0
269,2024-05-17 05:29:20,0,0,0,0
270,2024-05-17 05:30:20,0,0,0,0
271,2024-05-17 05:31:20,0,0,0,0
272,2024-05-17 05:32:20,0,0,0,0
273,2024-05-17 05:33:20,0,0,0,0
274,2024-05-17 05:34:20,0,0,0,0
275,2024-05-17 05:35:20,0,0,0,0
276,2024-05-17 05:36:20,0,0,1,0
277,2024-05-17 05:37:20,0,0,0,0
278,2024-05-17 05:38:20,0,0,0,0
279,2024-05-17 05:39:20,0,0,0,0
280,2024-05-17 05:40:20,0,0,0,0
281,2024-05-17 05:41:20,0,0,0,0
282,2024-05-17 05:42:20,0,0,0,0
283,2024-05-17 05:43:20,0,0,0,0
284,2024-05-17 05:44:20,0,0,0,0
285,2024-05-17 05:45:20,0,0,0,0
286,2024-05-17 05:46:20,0,0,0,0
287,2024-05-17 05:47:20,0,0,0,0
288,2024-05-17 05:48:20,0,0,0,0
289,2024-05-17 05:49:20,0,0,0,0
290,2024-05-17 05:50:20,0,0,0,0
291,2024-05-17 05:51:20,0,0,0,0
292,2024-05-17 05:52:20,0,0,0,0
293,2024-05-17 05:53:20,0,0,0,0
294,2024-05-17 05:54:20,0,0,0,0
295,2024-05-17 05:55:20,0,0,0,0
296,2024-05-17 05:56:20,0,0,0,0
297,2024-05-17 05:57:20,0,0,0,0
298,2024-05-17 05:58:20,0,0,0,0
299,2024-05-17 05:59:20,0,0,0,0
300,2024-05-17 06:00:20,0,0,0,0
301,2024-05-17 06:01:20,0,0,0,0
302,2024-05-17 06:02:20,0,0,0,0
303,2024-05-17 06:03:20,0,0,0,0
304,2024-05-17 06:04:20,0,0,0,0
305,2024-05-17 06:05:20,0,0,0,0
306,2024-05-17 06:06:20,0,0,0,0
307,2024-05-17 06:07:20,0,0,0,0
308,2024-05-17 06:08:20,0,0,0,0
309,2024-05-17 06:09:20,0,0,0,0
310,2024-05-17 06:10:20,0,0,0,0
311,2024-05-17 06:11:20,0,0,0,0
312,2024-05-17 06:12:20,0,0,0,0
313,2024-05-17 06:13:20,0,0,0,0
314,2024-05-17 06:14:20,0,0,0,0
315,2024-05-17 06:15:20,0,0,0,0
316,2024-05-17 06:16:20,0,0,0,0
317,2024-05-17 06:17:20,0,0,0,0
318,2024-05-17 06:18:20,0,0,0,0
319,2024-05-17 06:19:20,0,0,0,0
320,2024-05-17 06:20:20,0,0,0,0
321,2024-05-17 06:21:20,0,0,0,0
322,2024-05-17 06:22:20,0,0,0,0
323,2024-05-17 06:23:20,0,0,0,0
324,2024-05-17 06:24:20,0,0,0,0
325,2024-05-17 06:25:20,0,0,0,0
326,2024-05-17 06:26:20,0,0,0,0
327,2024-05-17 06:27:20,0,0,0,0
328,2024-05-17 06:28:20,0,0,0,0
329,2024-05-17 06:29:20,0,0,0,0
330,2024-05-17 06:30:20,0,0,0,0
331,2024-05-17 06:31:20,0,0,0,0
332,2024-05-17 06:32:20,0,0,0,0
333,2024-05-17 06:33:20,0,0,0,0
334,2024-05-17 06:34:20,0,0,0,0
335,2024-05-17 06:35:20,0,0,0,0
336,2024-05-17 06:36:20,0,0,0,0
337,2024-05-17 06:37:20,0,0,1,0
338,2024-05-17 06:38:20,0,0,0,0
339,2024-05-17 06:39:20,0,0,0,0
340,2024-05-17 06:40:20,0,0,0,0
341,2024-05-17 06:41:20,0,0,0,0
342,2024-05-17 06:42:20,0,0,0,0
343,2024-05-17 06:43:20,0,0,0,0
344,2024-05-17 06:44:20,0,0,0,0
345,2024-05-17 06:45:20,0,0,0,0
346,2024-05-17 06:46:20,0,0,0,0
347,2024-05-17 06:47:20,0,0,0,0
348,2024-05-17 06:48:20,0,0,0,0
349,2024-05-17 06:49:20,0,0,0,0
350,2024-05-17 06:50:20,0,0,0,0
351,2024-05-17 06:51:20,0,0,0,0
352,2024-05-17 06:52:20,0,0,0,0
353,2024-05-17 06:53:20,0,0,0,0
354,2024-05-17 06:54:20,0,0,0,0
355,2024-05-17 06:55:20,0,0,0,0
356,2024-05-17 06:56:20,0,0,0,0
357,2024-05-17 06:57:20,0,0,0,0
358,2024-05-17 06:58:20,0,0,0,0
359,2024-05-17 06:59:20,0,0,0,0
360,2024-05-17 07:00:20,0,0,0,0
361,2024-05-17 07:01:20,0,0,0,0
362,2024-05-17 07:02:20,0,0,0,0
363,2024-05-17 07:03:20,0,0,0,0
364,2024-05-17 07:04:20,0,0,0,0
365,2024-05-17 07:05:20,0,0,0,0
366,2024-05-17 07:06:20,0,0,0,0
367,2024-05-17 07:07:20,0,0,0,0
368,2024-05-17 07:08:20,0,0,0,0
369,2024-05-17 07:09:20,0,0,0,0
370,2024-05-17 07:10:20,0,0,0,0
371,2024-05-17 07:11:20,0,0,0,0
372,2024-05-17 07:12:20,0,0,0,0
373,2024-05-17 07:13:20,0,0,0,0
374,2024-05-17 07:14:20,0,0,0,0
375,2024-05-17 07:15:20,0,0,0,0
376,2024-05-17 07:16:20,0,0,0,0
377,2024-05-17 07:17:20,0,0,0,0
378,2024-05-17 07:18:20,0,0,0,0
379,2024-05-17 07:19:20,0,0,0,0
380,2024-05-17 07:20:20,0,0,0,0
381,2024-05-17 07:21:20,0,0,0,0
382,2024-05-17 07:22:20,0,0,0,0
383,2024-05-17 07:23:20,0,0,0,0
384,2024-05-17 07:24:20,0,0,0,0
385,2024-05-17 07:25:20,0,0,0,0
386,2024-05-17 07:26:20,0,0,0,0
387,2024-05-17 07:27:20,0,0,0,0
388,2024-05-17 07:28:20,0,0,0,0
389,2024-05-17 07:29:20,0,0,0,0
390,2024-05-17 07:30:20,0,0,0,0
391,2024-05-17 07:31:20,0,0,0,0
392,2024-05-17 07:32:20,0,0,0,0
393,2024-05-17 07:33:20,0,0,0,0
394,2024-05-17 07:34:20,0,0,0,0
395,2024-05-17 07:35:20,0,0,0,0
396,2024-05-17 07:36:20,0,0,0,0
397,2024-05-17 07:37:20,0,0,0,0
398,2024-05-17 07:38:20,0,0,0,0
399,2024-05-17 07:39:20,0,0,0,0
400,2024-05-17 07:40:20,0,0,0,0
401,2024-05-17 07:41:20,0,0,0,0
402,2024-05-17 07:42:20,0,0,0,0
403,2024-05-17 07:43:20,0,0,1,0
404,2024-05-17 07:44:20,0,0,0,0
405,2024-05-17 07:45:20,0,0,0,0
406,2024-05-17 07:46:20,0,0,0,0
407,2024-05-17 07:47:20,0,0,0,0
408,2024-05-17 07:48:20,0,0,0,0
409,2024-05-17 07:49:20,0,0,0,0
410,2024-05-17 07:50:20,0,0,0,0
411,2024-05-17 07:51:20,0,0,0,0
412,2024-05-17 07:52:20,0,0,0,0
413,2024-05-17 07:53:20,0,0,0,0
414,2024-05-17 07:54:20,0,0,0,0
415,2024-05-17 07:55:20,0,0,0,0
416,2024-05-17 07:56:20,0,0,0,0
417,2024-05-17 07:57:20,0,0,0,0
418,2024-05-17 07:58:20,0,0,0,0
419,2024-05-17 07:59:20,0,0,0,0
420,2024-05-17 08:00:20,0,0,0,0
421,2024-05-17 08:01:20,0,0,0,0
422,2024-05-17 08:02:20,0,0,0,0
423,2024-05-17 08:03:20,0,0,0,0
424,2024-05-17 08:04:20,0,0,0,0
425,2024-05-17 08:05:20,0,0,0,0
426,2024-05-17 08:06:20,0,0,0,0
427,2024-05-17 08:07:20,0,0,0,0
428,2024-05-17 08:08:20,0,0,0,0
429,2024-05-17 08:09:20,0,0,0,0
430,2024-05-17 08:10:20,0,0,0,0
431,2024-05-17 08:11:20,0,0,0,0
432,2024-05-17 08:12:20,0,0,0,0
433,2024-05-17 08:13:20,0,0,0,0
434,2024-05-17 08:14:20,0,0,0,0
435,2024-05-17 08:15:20,0,0,0,0
436,2024-05-17 08:16:20,0,0,0,0
437,2024-05-17 08:17:20,0,0,0,0
438,2024-05-17 08:18:20,0,0,0,0
439,2024-05-17 08:19:20,568,79,0,0
440,2024-05-17 08:20:20,591,79,0,0
441,2024-05-17 08:21:20,566,82,25,19
442,2024-05-17 08:22:20,573,79,11,15
443,2024-05-17 08:23:20,591,97,-6,-16
444,2024-05-17 08:24:20,600,108,28,32
445,2024-05-17 08:25:20,653,173,45,49
446,2024-05-17 08:26:20,569,86,-15,-2
447,2024-05-17 08:27:20,578,79,-1,-8
448,2024-05-17 08:28:20,592,107,-24,-28
449,2024-05-17 08:29:20,609,125,35,36
450,2024-05-17 08:30:20,630,136,50,56
451,2024-05-17 08:31:20,590,89,-22,-13
452,2024-05-17 08:32:20,586,88,26,24
453,2024-05-17 08:33:20,595,99,43,32
454,2024-05-17 08:34:20,577,91,25,22
455,2024-05-17 08:35:20,616,120,45,41
456,2024-05-17 08:36:20,711,232,59,50
457,2024-05-17 08:37:20,588,90,29,26
458,2024-05-17 08:38:20,636,158,41,43
459,2024-05-17 08:39:20,617,139,37,38
460,2024-05-17 08:40:20,616,139,43,42
461,2024-05-17 08:41:20,580,91,14,27
462,2024-05-17 08:42:20,593,118,42,45
463,2024-05-17 08:43:20,627,160,42,45
464,2024-05-17 08:44:20,580,95,34,37
465,2024-05-17 08:45:20,640,161,46,42
466,2024-05-17 08:46:20,579,89,-4,-4
467,2024-05-17 08:47:20,597,114,25,31
468,2024-05-17 08:48:20,569,99,36,32
469,2024-05-17 08:49:20,538,79,-15,8
470,2024-05-17 08:50:20,548,110,-1,-30
471,2024-05-17 08:51:20,571,84,22,22
472,2024-05-17 08:52:20,558,90,34,36
473,2024-05-17 08:53:20,620,150,43,41
474,2024-05-17 08:54:20,557,79,19,18
475,2024-05-17 08:55:20,607,186,37,46
476,2024-05-17 08:56:20,570,95,36,27
477,2024-05-17 08:57:20,583,117,32,28
478,2024-05-17 08:58:20,568,87,28,25
479,2024-05-17 08:59:20,553,87,21,36
480,2024-05-17 10:00:20,549,91,24,25
481,2024-05-17 10:01:20,570,107,30,30
482,2024-05-17 10:02:20,567,79,10,-3
483,2024-05-17 10:03:20,569,79,-2,-13
484,2024-05-17 10:04:20,563,80,-1,-1
485,2024-05-17 10:05:20,541,79,-1,-1
486,2024-05-17 10:06:20,533,84,-1,-1
487,2024-05-17 10:07:20,538,82,-1,-1
488,2024-05-17 10:08:20,576,79,-1,-1
489,2024-05-17 10:09:20,0,0,0,0
490,2024-05-17 10:10:20,0,0,0,0
491,2024-05-17 10:11:20,0,0,0,0
492,2024-05-17 10:12:20,0,0,0,0
493,2024-05-17 10:13:20,0,0,0,0
494,2024-05-17 10:14:20,0,0,0,0
495,2024-05-17 10:15:20,0,0,0,0
496,2024-05-17 10:16:20,0,0,0,0
497,2024-05-17 10:17:20,0,0,0,0
498,2024-05-17 10:18:20,0,0,0,0
499,2024-05-17 10:19:20,0,0,0,0
500,2024-05-17 10:20:20,0,0,0,0
501,2024-05-17 10:21:20,0,0,0,0
502,2024-05-17 10:22:20,0,0,0,0
503,2024-05-17 10:23:20,0,0,0,0
504,2024-05-17 10:24:20,0,0,0,0
505,2024-05-17 10:25:20,0,0,0,0
506,2024-05-17 10:26:20,0,0,0,0
507,2024-05-17 10:27:20,0,0,0,0
508,2024-05-17 10:28:20,0,0,0,0
509,2024-05-17 10:29:20,0,0,0,0
510,2024-05-17 10:30:20,0,0,0,0
511,2024-05-17 10:31:20,0,0,0,0
512,2024-05-17 10:32:20,0,0,0,0
513,2024-05-17 10:33:20,0,0,0,0
514,2024-05-17 10:34:20,0,0,0,0
515,2024-05-17 10:35:20,0,0,0,0
516,2024-05-17 10:36:20,0,0,0,0
517,2024-05-17 10:37:20,0,0,0,0
518,2024-05-17 10:38:20,0,0,0,0
519,2024-05-17 10:39:20,0,0,0,0
520,2024-05-17 10:40:20,0,0,0,0
521,2024-05-17 10:41:20,0,0,0,0
522,2024-05-17 10:42:20,0,0,0,0
523,2024-05-17 10:43:20,0,0,0,0
524,2024-05-17 10:44:20,0,0,0,0
525,2024-05-17 10:45:20,0,0,0,0
526,2024-05-17 10:46:20,0,0,0,0
527,2024-05-17 10:47:20,0,0,0,0
528,2024-05-17 10:48:20,0,0,0,0
529,2024-05-17 10:49:20,0,0,0,0
530,2024-05-17 10:50:20,0,0,0,0
531,2024-05-17 10:51:20,0,0,0,0
532,2024-05-17 10:52:20,0,0,0,0
533,2024-05-17 10:53:20,0,0,0,0
534,2024-05-17 10:54:20,0,0,0,0
535,2024-05-17 10:55:20,0,0,0,0
536,2024-05-17 10:56:20,0,0,0,0
537,2024-05-17 10:57:20,0,0,0,0
538,2024-05-17 10:58:20,0,0,0,0
539,2024-05-17 10:59:20,0,0,0,0
540,2024-05-17 11:00:20,0,0,0,0
541,2024-05-17 11:01:20,0,0,0,0
542,2024-05-17 11:02:20,0,0,0,0
543,2024-05-17 11:03:20,0,0,0,0
544,2024-05-17 11:04:20,0,0,0,0
545,2024-05-17 11:05:20,0,0,0,0
546,2024-05-17 11:06:20,0,0,0,0
547,2024-05-17 11:07:20,0,0,0,0
548,2024-05-17 11:08:20,0,0,0,0
549,2024-05-17 11:09:20,0,0,0,0
550,2024-05-17 11:10:20,0,0,0,0
551,2024-05-17 11:11:20,0,0,0,0
552,2024-05-17 11:12:20,0,0,0,0
553,2024-05-17 11:13:20,0,0,0,0
554,2024-05-17 11:14:20,0,0,0,0
555,2024-05-17 11:15:20,0,0,0,0
556,2024-05-17 11:16:20,0,0,0,0
557,2024-05-17 11:17:20,0,0,0,0
558,2024-05-17 11:18:20,0,0,0,0
559,2024-05-17 11:19:20,0,0,0,0
560,2024-05-17 11:20:20,0,0,0,0
561,2024-05-17 11:21:20,0,0,0,0
562,2024-05-17 11:22:20,0,0,0,0
563,2024-05-17 11:23:20,0,0,0,0
564,2024-05-17 11:24:20,0,0,0,0
565,2024-05-17 11:25:20,0,0,0,0
566,2024-05-17 11:26:20,0,0,0,0
567,2024-05-17 11:27:20,0,0,0,0
568,2024-05-17 11:28:20,0,0,0,0
569,2024-05-17 11:29:20,0,0,0,0
570,2024-05-17 11:30:20,0,0,0,0
571,2024-05-17 11:31:20,0,0,0,0
572,2024-05-17 11:32:20,0,0,0,0
573,2024-05-17 11:33:20,0,0,0,0
574,2024-05-17 11:34:20,0,0,0,0
575,2024-05-17 11:35:20,0,0,0,0
576,2024-05-17 11:36:20,0,0,0,0
577,2024-05-17 11:37:20,0,0,0,0
578,2024-05-17 11:38:20,0,0,0,0
579,2024-05-17 11:39:20,0,0,0,0
580,2024-05-17 11:40:20,0,0,0,0
581,2024-05-17 11:41:20,0,0,0,0
582,2024-05-17 11:42:20,0,0,0,0
583,2024-05-17 11:43:20,0,0,0,0
584,2024-05-17 11:44:20,0,0,0,0
585,2024-05-17 11:45:20,0,0,0,0
586,2024-05-17 11:46:20,0,0,0,0
587,2024-05-17 11:47:20,0,0,0,0
588,2024-05-17 11:48:20,0,0,0,0
589,2024-05-17 11:49:20,0,0,0,0
590,2024-05-17 11:50:20,0,0,0,0
591,2024-05-17 11:51:20,0,0,0,0
592,2024-05-17 11:52:20,0,0,0,0
593,2024-05-17 11:53:20,0,0,0,0
594,2024-05-17 11:54:20,0,0,0,0
595,2024-05-17 11:55:20,0,0,0,0
596,2024-05-17 11:56:20,0,0,0,0
597,2024-05-17 11:57:20,0,0,0,0
598,2024-05-17 11:58:20,0,0,0,0
599,2024-05-17 11:59:20,0,0,0,0
600,2024-05-17 12:00:20,0,0,0,0
601,2024-05-17 12:01:20,0,0,0,0
602,2024-05-17 12:02:20,0,0,0,0
603,2024-05-17 12:03:20,0,0,0,0
604,2024-05-17 12:04:20,0,0,0,0
