,13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
25,3,5998,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 00:25:49,1
26,5,5998,0.0,0,2,0,0,0,6957,6952,6948,100,2,2024-08-15 00:26:49,1
27,12,5998,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 00:27:49,1
28,12,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 00:28:49,1
29,12,5999,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 00:29:48,1
30,6,5998,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 00:30:50,1
31,3,5999,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 00:31:50,1
32,12,5998,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 00:32:49,1
33,11,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 00:33:51,1
34,13,5998,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 00:34:51,1
35,13,5998,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 00:35:51,1
36,10,5998,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 00:36:51,1
37,13,6004,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 00:37:51,1
38,6,6000,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 00:38:51,1
39,13,6002,0.0,0,2,0,0,0,6959,6954,6948,100,2,2024-08-15 00:39:51,1
40,4,6002,0.0,0,2,0,0,0,6957,6953,6948,100,2,2024-08-15 00:40:51,1
41,5,6002,0.0,0,2,0,0,0,6960,6955,6950,100,2,2024-08-15 00:41:51,1
42,11,6002,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 00:42:51,1
43,5,6001,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 00:43:51,1
44,3,6001,0.0,0,2,0,0,0,6958,6953,6949,100,2,2024-08-15 00:44:51,1
45,5,6001,0.0,0,2,0,0,0,6960,6956,6951,100,2,2024-08-15 00:45:51,1
46,6,6002,0.0,0,2,0,0,0,6959,6955,6950,100,2,2024-08-15 00:46:52,1
47,5,6001,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 00:47:52,1
48,3,5999,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 00:48:52,1
49,5,6000,0.0,0,2,0,0,0,6955,6951,6946,100,2,2024-08-15 00:49:52,1
50,6,5999,0.0,0,2,0,0,0,6955,6951,6947,100,2,2024-08-15 00:50:52,1
51,10,5999,0.0,0,2,0,0,0,6955,6951,6947,100,2,2024-08-15 00:51:52,1
52,0,5999,0.0,0,2,0,0,0,6955,6952,6948,100,2,2024-08-15 00:52:51,1
53,10,5999,0.0,0,2,0,0,0,6956,6952,6948,100,2,2024-08-15 00:53:51,1
54,3,5999,0.0,0,2,0,0,0,6955,6952,6948,100,2,2024-08-15 00:54:51,1
55,8,5999,0.0,0,2,0,0,0,6956,6952,6948,100,2,2024-08-15 00:55:53,1
56,11,5998,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 00:56:53,1
57,6,5999,0.0,0,2,0,0,0,6955,6951,6947,100,2,2024-08-15 00:57:53,1
58,4,5999,0.0,0,2,0,0,0,6956,6953,6949,100,2,2024-08-15 00:58:53,1
59,0,5998,0.0,0,2,0,0,0,6955,6951,6948,100,2,2024-08-15 01:00:53,1
60,8,6000,0.0,0,2,0,0,0,6957,6953,6949,100,2,2024-08-15 01:01:53,1
61,9,5998,0.0,0,2,0,0,0,6955,6951,6947,100,2,2024-08-15 01:02:53,1
62,0,5998,0.0,0,2,0,0,0,6955,6951,6948,100,2,2024-08-15 01:03:53,1
63,10,6000,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 01:04:53,1
64,12,6000,0.0,0,2,0,0,0,6958,6953,6948,100,2,2024-08-15 01:05:53,1
65,13,5998,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 01:06:53,1
66,3,5997,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 01:07:52,1
67,13,5996,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:08:52,1
68,3,5995,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 01:09:54,1
69,3,5996,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 01:10:54,1
70,4,5997,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 01:11:54,1
71,8,5996,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 01:12:54,1
72,12,5997,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 01:13:54,1
73,4,5996,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 01:14:53,1
74,5,5998,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 01:15:55,1
75,11,6000,0.0,0,2,0,0,0,6958,6953,6948,100,2,2024-08-15 01:16:55,1
76,9,6003,0.0,0,2,0,0,0,6961,6956,6950,100,2,2024-08-15 01:17:55,1
77,13,6002,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 01:18:55,1
78,13,6002,0.0,0,2,0,0,0,6960,6954,6949,100,2,2024-08-15 01:19:55,1
79,13,6002,0.0,0,2,0,0,0,6959,6954,6948,100,2,2024-08-15 01:20:55,1
80,12,6002,0.0,0,2,0,0,0,6960,6955,6949,100,2,2024-08-15 01:21:55,1
81,4,6002,0.0,0,2,0,0,0,6961,6955,6950,100,2,2024-08-15 01:22:55,1
82,10,6002,0.0,0,2,0,0,0,6959,6954,6948,100,2,2024-08-15 01:23:55,1
83,12,6002,0.0,0,2,0,0,0,6960,6955,6949,100,2,2024-08-15 01:24:55,1
84,12,6002,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 01:25:55,1
85,3,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:26:55,1
86,3,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:27:55,1
87,3,5998,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:28:55,1
88,12,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:29:55,1
89,13,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:30:55,1
90,3,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 01:31:57,1
91,8,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 01:32:57,1
92,13,6000,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 01:33:57,1
93,4,5998,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 01:34:59,1
94,11,5999,0.0,0,2,0,0,0,6956,6951,6945,100,2,2024-08-15 01:35:59,1
95,10,5998,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 01:36:59,1
96,3,5998,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 01:37:58,1
97,14,5999,0.0,0,2,0,0,0,6957,6951,6945,100,2,2024-08-15 01:38:58,1
98,8,5999,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 01:39:58,1
99,15,6000,0.0,0,2,0,0,0,6958,6952,6946,100,2,2024-08-15 01:41:00,1
100,14,6000,0.0,0,2,0,0,0,6956,6950,6944,100,2,2024-08-15 01:42:00,1
101,9,5999,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 01:43:00,1
102,13,5999,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 01:44:00,1
103,7,5999,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 01:45:00,1
104,5,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:46:00,1
105,13,5998,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 01:46:59,1
106,6,5999,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 01:48:01,1
107,9,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 01:49:01,1
108,13,6000,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 01:50:01,1
109,7,5998,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 01:51:01,1
110,9,5998,0.0,0,2,0,0,0,6958,6952,6947,100,2,2024-08-15 01:52:01,1
111,4,6000,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 01:53:00,1
112,4,6002,0.0,0,2,0,0,0,6959,6953,6948,100,2,2024-08-15 01:54:00,1
113,5,6002,0.0,0,2,0,0,0,6959,6954,6948,100,2,2024-08-15 01:55:01,1
114,12,6002,0.0,0,2,0,0,0,6959,6953,6947,100,2,2024-08-15 01:56:01,1
115,8,6001,0.0,0,2,0,0,0,6960,6954,6948,100,2,2024-08-15 01:57:01,1
116,11,6002,0.0,0,2,0,0,0,6960,6954,6949,100,2,2024-08-15 01:58:01,1
117,13,6002,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 02:00:01,1
118,13,6000,0.0,0,2,0,0,0,6961,6955,6950,100,2,2024-08-15 02:01:00,1
119,6,5999,0.0,0,2,0,0,0,6959,6953,6948,100,2,2024-08-15 02:02:00,1
120,8,5998,0.0,0,2,0,0,0,6955,6951,6946,100,2,2024-08-15 02:03:02,1
121,5,5997,0.0,0,2,0,0,0,6955,6951,6946,100,2,2024-08-15 02:04:02,1
122,13,5997,0.0,0,2,0,0,0,6956,6952,6947,100,2,2024-08-15 02:05:01,1
123,10,5996,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:06:03,1
124,4,5996,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 02:07:03,1
125,10,5994,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:08:03,1
126,2,5996,0.0,0,2,0,0,0,6954,6950,6945,100,2,2024-08-15 02:09:03,1
127,10,5997,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:10:02,1
128,6,5998,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:11:04,1
129,3,5997,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:12:04,1
130,12,5996,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:13:04,1
131,13,5994,0.0,0,2,0,0,0,6958,6952,6947,100,2,2024-08-15 02:14:04,1
132,9,5996,0.0,0,2,0,0,0,6954,6949,6944,100,2,2024-08-15 02:15:03,1
133,5,5997,0.0,0,2,0,0,0,6955,6951,6946,100,2,2024-08-15 02:16:03,1
134,3,5997,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:17:05,1
135,5,5996,0.0,0,2,0,0,0,6955,6949,6944,100,2,2024-08-15 02:18:05,1
136,3,5996,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:19:05,1
137,3,5995,0.0,0,2,0,0,0,6954,6949,6944,100,2,2024-08-15 02:20:05,1
138,12,5996,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:21:04,1
139,11,5996,0.0,0,2,0,0,0,6955,6950,6944,100,2,2024-08-15 02:22:06,1
140,13,5997,0.0,0,2,0,0,0,6956,6951,6945,100,2,2024-08-15 02:23:06,1
141,3,5996,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:24:06,1
142,9,6000,0.0,0,2,0,0,0,6957,6953,6948,100,2,2024-08-15 02:25:06,1
143,4,6000,0.0,0,2,0,0,0,6957,6953,6949,100,2,2024-08-15 02:26:06,1
144,3,6004,0.0,0,2,0,0,0,6957,6954,6950,100,2,2024-08-15 02:27:05,1
145,10,6005,0.0,0,2,0,0,0,6962,6958,6953,100,2,2024-08-15 02:28:05,1
146,0,6006,0.0,0,2,0,0,0,6960,6956,6952,100,2,2024-08-15 02:29:05,1
147,8,6006,0.0,0,2,0,0,0,6959,6955,6951,100,2,2024-08-15 02:30:07,1
148,6,6006,0.0,0,2,0,0,0,6959,6955,6951,100,2,2024-08-15 02:31:07,1
149,5,6004,0.0,0,2,0,0,0,6955,6951,6947,100,2,2024-08-15 02:32:07,1
150,2,6004,0.0,0,2,0,0,0,6959,6955,6950,100,2,2024-08-15 02:33:07,1
151,13,6004,0.0,0,2,0,0,0,6960,6955,6949,100,2,2024-08-15 02:34:07,1
152,11,6004,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:35:07,1
153,11,6003,0.0,0,2,0,0,0,6960,6955,6949,100,2,2024-08-15 02:36:07,1
154,3,6001,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:37:07,1
155,12,6000,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 02:38:07,1
156,11,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:39:07,1
157,12,5999,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 02:40:07,1
158,10,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:41:06,1
159,12,5998,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 02:42:08,1
160,13,6000,0.0,0,2,0,0,0,6954,6949,6944,100,2,2024-08-15 02:43:08,1
161,13,5999,0.0,0,2,0,0,0,6955,6950,6944,100,2,2024-08-15 02:44:08,1
162,11,5999,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 02:45:08,1
163,12,6000,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 02:46:08,1
164,6,5998,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:47:08,1
165,3,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:48:08,1
166,5,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:49:07,1
167,4,6000,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:50:07,1
168,13,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:51:07,1
169,3,6000,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 02:52:09,1
170,8,5999,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 02:53:09,1
171,9,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:54:09,1
172,5,6000,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 02:55:09,1
173,12,6000,0.0,0,2,0,0,0,6955,6950,6944,100,2,2024-08-15 02:56:09,1
174,5,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 02:57:09,1
175,4,5999,0.0,0,2,0,0,0,6955,6951,6946,100,2,2024-08-15 02:58:08,1
176,9,5999,0.0,0,2,0,0,0,6957,6952,6948,100,2,2024-08-15 03:00:08,1
177,3,6002,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 03:01:08,1
178,7,6003,0.0,0,2,0,0,0,6960,6955,6950,100,2,2024-08-15 03:02:10,1
179,13,6003,0.0,0,2,0,0,0,6958,6953,6947,100,2,2024-08-15 03:03:10,1
180,11,6004,0.0,0,2,0,0,0,6959,6953,6948,100,2,2024-08-15 03:04:10,1
181,9,6003,0.0,0,2,0,0,0,6958,6953,6948,100,2,2024-08-15 03:05:10,1
182,11,6002,0.0,0,2,0,0,0,6959,6953,6948,100,2,2024-08-15 03:06:09,1
183,14,6003,0.0,0,2,0,0,0,6959,6953,6947,100,2,2024-08-15 03:07:11,1
184,7,6002,0.0,0,2,0,0,0,6959,6953,6948,100,2,2024-08-15 03:08:11,1
185,4,6002,0.0,0,2,0,0,0,6959,6954,6948,100,2,2024-08-15 03:09:11,1
186,10,6002,0.0,0,2,0,0,0,6960,6954,6948,100,2,2024-08-15 03:10:10,1
187,3,6000,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 03:11:10,1
188,13,6000,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 03:12:12,1
189,3,5999,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 03:13:12,1
190,3,6000,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 03:14:12,1
191,2,6000,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 03:15:12,1
192,10,6000,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 03:16:12,1
193,3,6000,0.0,0,2,0,0,0,6955,6951,6946,100,2,2024-08-15 03:17:12,1
194,4,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 03:18:12,1
195,10,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:19:12,1
196,5,6000,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 03:20:12,1
197,3,5996,0.0,0,2,0,0,0,6958,6953,6948,100,2,2024-08-15 03:21:12,1
198,13,5999,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 03:22:12,1
199,10,6000,0.0,0,2,0,0,0,6958,6953,6948,100,2,2024-08-15 03:23:12,1
200,3,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:24:12,1
201,7,6000,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 03:25:12,1
202,4,5997,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 03:26:12,1
203,10,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:27:11,1
204,5,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:28:11,1
205,11,5999,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 03:29:12,1
206,6,5999,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 03:30:12,1
207,13,5999,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 03:31:11,1
208,7,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 03:32:11,1
209,4,6001,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:33:13,1
210,8,6002,0.0,0,2,0,0,0,6960,6955,6949,100,2,2024-08-15 03:34:13,1
211,6,6005,0.0,0,2,0,0,0,6963,6959,6955,100,2,2024-08-15 03:35:13,1
212,4,6006,0.0,0,2,0,0,0,6962,6958,6953,100,2,2024-08-15 03:36:13,1
213,2,6006,0.0,0,2,0,0,0,6960,6956,6952,100,2,2024-08-15 03:37:13,1
214,9,6005,0.0,0,2,0,0,0,6961,6956,6952,100,2,2024-08-15 03:38:13,1
215,10,6005,0.0,0,2,0,0,0,6961,6957,6953,100,2,2024-08-15 03:39:13,1
216,2,6005,0.0,0,2,0,0,0,6960,6956,6952,100,2,2024-08-15 03:40:13,1
217,10,6007,0.0,0,2,0,0,0,6960,6956,6952,100,2,2024-08-15 03:41:13,1
218,4,6005,0.0,0,2,0,0,0,6962,6958,6955,100,2,2024-08-15 03:42:13,1
219,11,6002,0.0,0,2,0,0,0,6956,6952,6948,100,2,2024-08-15 03:43:13,1
220,3,6002,0.0,0,2,0,0,0,6956,6952,6948,100,2,2024-08-15 03:44:13,1
221,3,6001,0.0,0,2,0,0,0,6956,6952,6948,100,2,2024-08-15 03:45:15,1
222,10,6001,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 03:46:15,1
223,3,5999,0.0,0,2,0,0,0,6957,6952,6948,100,2,2024-08-15 03:47:15,1
224,12,6000,0.0,0,2,0,0,0,6957,6952,6948,100,2,2024-08-15 03:48:15,1
225,2,6000,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 03:49:15,1
226,9,5998,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 03:50:15,1
227,5,5999,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 03:51:14,1
228,13,6000,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:52:14,1
229,8,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:53:14,1
230,4,6000,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:54:14,1
231,10,5999,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 03:55:14,1
232,4,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 03:56:16,1
233,3,6000,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 03:57:16,1
234,5,6000,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 03:58:16,1
235,5,5999,0.0,0,2,0,0,0,6957,6951,6945,100,2,2024-08-15 04:00:16,1
236,6,5998,0.0,0,2,0,0,0,6956,6950,6944,100,2,2024-08-15 04:01:15,1
237,5,5999,0.0,0,2,0,0,0,6956,6950,6944,100,2,2024-08-15 04:02:15,1
238,6,5999,0.0,0,2,0,0,0,6958,6952,6946,100,2,2024-08-15 04:03:15,1
239,4,6000,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 04:04:15,1
240,10,5999,0.0,0,2,0,0,0,6958,6952,6946,100,2,2024-08-15 04:05:15,1
241,5,6002,0.0,0,2,0,0,0,6960,6954,6948,100,2,2024-08-15 04:06:15,1
242,15,6002,0.0,0,2,0,0,0,6960,6954,6947,100,2,2024-08-15 04:07:17,1
243,10,6002,0.0,0,2,0,0,0,6960,6953,6947,100,2,2024-08-15 04:08:17,1
244,10,6002,0.0,0,2,0,0,0,6960,6954,6948,100,2,2024-08-15 04:09:17,1
245,8,6003,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 04:10:17,1
246,12,6002,0.0,0,2,0,0,0,6959,6953,6947,100,2,2024-08-15 04:11:17,1
247,8,6003,0.0,0,2,0,0,0,6960,6954,6949,100,2,2024-08-15 04:12:17,1
248,5,6002,0.0,0,2,0,0,0,6959,6953,6948,100,2,2024-08-15 04:13:17,1
249,5,6002,0.0,0,2,0,0,0,6960,6954,6948,100,2,2024-08-15 04:14:17,1
250,14,6001,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 04:15:17,1
251,7,6000,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 04:16:17,1
252,14,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 04:17:17,1
253,12,6000,0.0,0,2,0,0,0,6957,6952,6946,100,2,2024-08-15 04:18:17,1
254,9,5999,0.0,0,2,0,0,0,6956,6951,6945,100,2,2024-08-15 04:19:17,1
255,6,5999,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 04:20:17,1
256,13,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 04:21:17,1
257,8,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 04:22:17,1
258,6,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 04:23:17,1
259,5,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 04:24:17,1
260,13,6000,0.0,0,2,0,0,0,6956,6950,6945,100,2,2024-08-15 04:25:16,1
261,2,5999,0.0,0,2,0,0,0,6954,6949,6944,100,2,2024-08-15 04:26:16,1
262,5,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 04:27:18,1
263,5,5998,0.0,0,2,0,0,0,6956,6951,6947,100,2,2024-08-15 04:28:18,1
264,4,5999,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 04:29:18,1
265,9,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 04:30:18,1
266,13,5999,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 04:31:18,1
267,4,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 04:32:17,1
268,8,6000,0.0,0,2,0,0,0,6957,6951,6946,100,2,2024-08-15 04:33:17,1
269,5,6000,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 04:34:19,1
270,3,6000,0.0,0,2,0,0,0,6955,6950,6946,100,2,2024-08-15 04:35:19,1
271,12,5999,0.0,0,2,0,0,0,6955,6950,6945,100,2,2024-08-15 04:36:19,1
272,11,6000,0.0,0,2,0,0,0,6956,6951,6946,100,2,2024-08-15 04:37:19,1
273,7,6002,0.0,0,2,0,0,0,6959,6954,6948,100,2,2024-08-15 04:38:19,1
274,10,6002,0.0,0,2,0,0,0,6960,6954,6949,100,2,2024-08-15 04:39:19,1
275,9,6003,0.0,0,2,0,0,0,6959,6954,6949,100,2,2024-08-15 04:40:19,1
276,5,6002,0.0,0,2,0,0,0,6958,6953,6948,100,2,2024-08-15 04:41:19,1
277,11,6001,0.0,0,2,0,0,0,6958,6952,6947,100,2,2024-08-15 04:42:19,1
278,13,6001,0.0,0,2,0,0,0,6958,6952,6947,100,2,2024-08-15 04:43:19,1
279,5,6000,0.0,0,2,0,0,0,6957,6952,6947,100,2,2024-08-15 04:44:19,1
