,1-3-12_v,1-3-9_v,1-3-13_v,1-3-8_v,1-3-10_v,1-3-7_v,1-3-11_v,1-3-6_v,1-3-5_v,1-3-4_v,1-3-3_v,1-3-2_v,1-3-1_v,1-3-0_v,csvTime
30,1719,95,0,9,6011,2,6,8,6,8,9,6966,6971,6977,2024-05-16 16:30:42
31,1665,95,0,9,6004,2,9,8,6,8,9,6964,6971,6977,2024-05-16 16:31:42
32,1717,95,0,9,6002,2,5,8,6,8,9,6965,6970,6975,2024-05-16 16:32:43
33,56,97,0,29,6003,6,7,29,31,31,31,6964,6970,6975,2024-05-16 16:33:43
34,1692,95,0,9,6006,2,8,8,6,8,9,6965,6970,6976,2024-05-16 16:34:43
35,1617,95,0,9,5999,2,3,8,6,8,9,6964,6969,6975,2024-05-16 16:35:44
36,982,95,0,9,6006,3,11,9,8,9,9,6965,6972,6978,2024-05-16 16:36:44
37,1725,95,0,9,6005,2,5,8,6,8,9,6966,6972,6978,2024-05-16 16:37:44
38,1578,95,0,9,6006,2,10,9,6,8,9,6965,6971,6978,2024-05-16 16:38:45
39,1767,95,0,9,6007,2,9,8,6,8,9,6965,6971,6977,2024-05-16 16:39:45
40,1311,95,0,9,6006,2,4,9,6,8,9,6965,6970,6975,2024-05-16 16:40:45
41,1581,95,0,9,6008,2,4,8,7,8,9,6966,6971,6976,2024-05-16 16:41:46
42,1712,95,0,9,6009,2,4,8,6,8,9,6965,6970,6975,2024-05-16 16:42:46
43,1727,95,0,9,6009,2,6,8,6,8,9,6965,6970,6976,2024-05-16 16:43:46
44,1398,95,0,9,6009,2,12,8,7,8,9,6966,6971,6977,2024-05-16 16:44:46
45,1638,95,0,9,6009,2,13,8,6,8,9,6965,6971,6976,2024-05-16 16:45:46
46,1692,95,0,9,6007,2,10,8,6,8,9,6966,6972,6979,2024-05-16 16:46:46
47,1741,95,0,9,5998,2,8,8,6,8,9,6965,6971,6976,2024-05-16 16:47:47
48,1695,95,0,9,6016,2,12,8,6,8,9,6961,6967,6972,2024-05-16 16:48:47
49,1647,95,0,9,6010,2,4,8,6,8,9,6965,6971,6977,2024-05-16 16:49:47
50,1706,95,0,9,6004,2,3,8,6,8,9,6967,6972,6978,2024-05-16 16:50:47
51,1702,95,0,9,5994,2,12,8,6,8,9,6964,6969,6974,2024-05-16 16:51:47
52,1625,95,0,9,5999,2,14,8,6,8,9,6964,6970,6976,2024-05-16 16:52:48
53,452,95,0,10,6006,3,8,10,10,11,11,6963,6970,6976,2024-05-16 16:53:48
54,967,95,0,9,6009,2,10,9,7,9,9,6963,6969,6975,2024-05-16 16:54:48
55,1424,95,0,9,6012,2,13,9,7,8,9,6963,6969,6974,2024-05-16 16:55:49
56,1742,95,0,9,6013,2,3,8,6,8,9,6965,6970,6975,2024-05-16 16:56:49
57,521,95,0,9,6011,3,3,9,8,9,9,6965,6971,6977,2024-05-16 16:57:49
58,328,95,0,10,6011,3,11,9,9,9,9,6966,6972,6978,2024-05-16 16:58:50
59,1197,95,0,9,6005,2,9,9,7,8,9,6963,6969,6976,2024-05-16 17:00:50
60,1722,95,0,9,6012,2,11,8,6,8,9,6968,6974,6981,2024-05-16 17:01:50
61,1682,95,0,9,6008,2,15,9,6,8,9,6964,6971,6977,2024-05-16 17:02:50
62,1759,95,0,9,6011,2,6,8,6,8,9,6966,6972,6977,2024-05-16 17:03:51
63,1737,95,0,9,6011,2,3,8,6,8,9,6965,6970,6976,2024-05-16 17:04:51
64,1754,95,0,9,5995,2,9,8,6,8,9,6964,6970,6975,2024-05-16 17:05:51
65,1697,95,0,9,6008,2,8,8,6,8,9,6967,6973,6978,2024-05-16 17:06:51
66,1698,95,0,9,6008,2,13,8,6,8,9,6965,6971,6976,2024-05-16 17:07:51
67,1630,95,0,9,5993,2,11,8,6,8,9,6964,6970,6975,2024-05-16 17:08:52
68,159,97,0,17,6001,4,7,16,17,17,16,6964,6969,6974,2024-05-16 17:09:52
69,1715,95,0,9,6009,2,9,8,6,8,9,6964,6970,6976,2024-05-16 17:10:52
70,1721,95,0,9,6008,2,15,8,6,8,9,6964,6970,6977,2024-05-16 17:11:52
71,1732,95,0,9,6007,2,11,8,6,8,9,6964,6971,6977,2024-05-16 17:12:53
72,1692,95,0,9,6008,2,14,8,6,8,9,6965,6971,6976,2024-05-16 17:13:53
73,442,97,0,19,6006,4,4,18,22,21,21,6967,6973,6978,2024-05-16 17:14:53
74,1722,95,0,9,6007,2,8,8,6,8,9,6965,6971,6977,2024-05-16 17:15:53
75,1637,95,0,9,6008,2,3,8,6,8,9,6966,6971,6976,2024-05-16 17:16:53
76,1692,95,0,9,6007,2,4,8,6,8,9,6967,6972,6977,2024-05-16 17:17:54
77,1558,95,0,9,6005,2,5,8,7,8,9,6967,6973,6979,2024-05-16 17:18:54
78,1690,95,0,9,6008,2,5,8,6,8,9,6965,6971,6976,2024-05-16 17:19:54
79,10000,100,0,3,6007,1,4,3,0,0,4,6967,6972,6977,2024-05-16 17:20:54
80,1784,95,0,9,6011,2,5,9,7,8,9,6965,6970,6976,2024-05-16 17:21:55
81,1572,95,0,9,6003,2,8,8,6,8,9,6965,6971,6976,2024-05-16 17:22:55
82,362,95,0,11,6009,3,9,11,11,11,11,6964,6969,6975,2024-05-16 17:23:55
83,1639,95,0,9,6010,2,3,8,6,8,9,6966,6971,6977,2024-05-16 17:24:55
84,121,96,0,14,6012,3,13,14,14,14,14,6965,6970,6975,2024-05-16 17:25:55
85,1669,95,0,9,6004,2,14,8,6,8,9,6964,6970,6975,2024-05-16 17:26:56
86,1703,95,0,9,6002,2,5,8,6,8,9,6964,6970,6975,2024-05-16 17:27:56
87,1666,95,0,9,5996,2,8,8,6,8,9,6964,6969,6974,2024-05-16 17:28:56
88,1734,95,0,9,6004,2,13,8,6,8,9,6963,6969,6975,2024-05-16 17:29:56
89,1675,95,0,9,6000,2,14,8,6,8,9,6967,6973,6978,2024-05-16 17:30:57
90,248,96,0,12,6008,3,5,11,11,12,12,6966,6972,6977,2024-05-16 17:31:57
91,1088,95,0,9,6009,2,4,9,7,8,9,6965,6970,6975,2024-05-16 17:32:57
92,1600,95,0,9,6009,2,13,8,6,8,9,6964,6970,6976,2024-05-16 17:33:58
93,1742,95,0,9,6007,2,13,8,6,8,9,6964,6970,6976,2024-05-16 17:34:58
94,1740,95,0,9,6006,2,14,8,6,8,9,6964,6970,6975,2024-05-16 17:35:58
95,1657,95,0,9,6002,2,11,8,6,8,9,6963,6968,6974,2024-05-16 17:36:58
96,1720,95,0,9,6004,2,14,8,6,8,9,6963,6969,6974,2024-05-16 17:37:58
97,50,95,0,10,6008,3,11,9,10,10,10,6964,6971,6977,2024-05-16 17:38:59
98,1711,95,0,9,6008,2,12,8,6,8,9,6966,6972,6977,2024-05-16 17:39:59
99,1686,95,0,9,6009,2,6,8,6,8,9,6964,6969,6974,2024-05-16 17:40:59
100,1629,95,0,9,5999,2,6,9,6,8,9,6965,6971,6976,2024-05-16 17:42:00
101,1742,95,0,9,5996,2,10,8,6,8,9,6965,6970,6975,2024-05-16 17:43:00
102,134,95,0,12,6031,3,0,11,13,13,13,6964,6968,6973,2024-05-16 17:44:00
103,39,97,0,45,5997,10,13,44,45,45,45,6967,6973,6978,2024-05-16 17:45:01
104,1168,94,0,8,6002,3,10,8,7,8,8,6967,6972,6977,2024-05-16 17:46:01
105,478,95,0,10,6006,3,11,10,10,10,11,6965,6971,6977,2024-05-16 17:47:01
106,1739,95,0,9,6005,2,13,8,6,8,9,6965,6971,6977,2024-05-16 17:48:01
107,1710,94,0,9,6004,2,5,8,6,8,9,6969,6975,6980,2024-05-16 17:49:02
108,1715,95,0,9,6007,2,12,8,6,8,9,6964,6969,6975,2024-05-16 17:50:02
109,1681,95,0,9,6008,2,8,8,6,8,9,6963,6968,6972,2024-05-16 17:51:02
110,1600,95,0,9,6008,2,9,8,6,8,9,6965,6971,6977,2024-05-16 17:52:02
111,1721,95,0,9,6010,2,4,8,6,8,9,6963,6968,6973,2024-05-16 17:53:03
112,1720,95,0,9,6009,2,4,8,6,8,9,6965,6971,6976,2024-05-16 17:54:03
113,1551,95,0,9,6009,2,3,8,6,8,9,6966,6971,6977,2024-05-16 17:55:03
114,1606,95,0,9,6001,2,12,8,6,8,9,6964,6970,6975,2024-05-16 17:56:03
115,1332,95,0,9,6009,2,12,9,7,8,9,6964,6969,6974,2024-05-16 17:57:05
116,1002,95,0,9,6012,2,6,9,7,8,9,6967,6972,6977,2024-05-16 17:58:05
117,1676,95,0,9,6008,2,3,8,6,8,9,6967,6972,6977,2024-05-16 18:00:05
118,1228,94,0,9,6008,2,13,9,7,8,9,6967,6972,6977,2024-05-16 18:01:06
119,1748,95,0,9,6008,2,11,8,6,8,9,6967,6973,6979,2024-05-16 18:02:06
120,1638,95,0,9,6008,2,6,8,6,8,9,6966,6971,6976,2024-05-16 18:03:06
121,1624,95,0,9,6008,2,3,8,6,8,9,6967,6973,6978,2024-05-16 18:04:06
122,1686,95,0,9,6008,2,6,8,6,8,9,6968,6973,6978,2024-05-16 18:05:07
123,1017,95,0,9,6011,2,8,8,7,8,8,6965,6971,6976,2024-05-16 18:06:07
124,1721,95,0,9,6011,2,6,8,6,8,9,6966,6971,6977,2024-05-16 18:07:07
125,1701,95,0,9,6003,2,13,8,6,8,9,6964,6969,6975,2024-05-16 18:08:08
126,1705,95,0,9,6012,2,6,8,6,8,9,6964,6970,6975,2024-05-16 18:09:08
127,1648,95,0,9,5999,2,12,8,6,8,9,6966,6972,6977,2024-05-16 18:10:08
128,1672,95,0,9,6005,2,10,8,6,8,9,6963,6969,6974,2024-05-16 18:11:08
129,1703,95,0,9,5994,2,7,8,6,8,9,6962,6968,6973,2024-05-16 18:12:08
130,159,96,0,22,6002,5,3,22,24,24,24,6981,6986,6992,2024-05-16 18:13:08
131,405,95,0,10,6007,3,5,10,9,9,10,6964,6970,6976,2024-05-16 18:14:09
132,891,95,0,10,6009,3,14,10,8,9,10,6964,6970,6976,2024-05-16 18:15:09
133,1700,95,0,9,6012,2,10,8,6,8,9,6965,6971,6977,2024-05-16 18:16:10
134,1619,95,0,9,6004,2,10,8,6,8,9,6965,6971,6978,2024-05-16 18:17:10
135,1685,95,0,9,6011,2,15,8,6,8,9,6966,6972,6979,2024-05-16 18:18:10
136,1701,95,0,9,6010,2,9,8,6,8,9,6966,6972,6978,2024-05-16 18:19:10
137,1653,95,0,9,5997,2,5,8,6,8,9,6964,6970,6975,2024-05-16 18:20:11
138,1693,95,0,9,5980,2,11,8,6,8,9,6960,6966,6972,2024-05-16 18:21:11
139,1608,95,0,9,6003,2,8,8,6,8,9,6964,6970,6976,2024-05-16 18:22:12
140,1529,95,0,9,6002,2,9,9,7,8,9,6965,6971,6976,2024-05-16 18:23:12
141,1659,95,0,9,5994,2,14,8,6,8,9,6964,6969,6975,2024-05-16 18:24:12
142,871,95,0,10,6005,3,6,10,9,10,10,6964,6970,6976,2024-05-16 18:25:13
143,1724,95,0,9,6007,2,13,8,6,8,9,6965,6971,6977,2024-05-16 18:26:13
144,1750,95,0,9,6008,2,14,8,6,8,9,6966,6972,6978,2024-05-16 18:27:13
145,1685,95,0,9,6007,2,12,8,6,8,9,6964,6969,6975,2024-05-16 18:28:13
146,1425,95,0,9,6008,2,7,8,7,8,9,6963,6969,6975,2024-05-16 18:29:14
147,563,96,0,13,6008,3,7,13,14,14,14,6965,6970,6976,2024-05-16 18:30:14
148,1715,95,0,9,6006,2,2,8,6,8,9,6966,6972,6977,2024-05-16 18:31:14
149,205,97,0,31,6008,6,10,30,36,37,38,6965,6971,6977,2024-05-16 18:32:15
150,1190,95,0,9,6013,2,8,9,8,8,9,6967,6973,6978,2024-05-16 18:33:15
151,1728,95,0,9,6015,2,13,8,6,8,9,6966,6972,6978,2024-05-16 18:34:15
152,1686,95,0,9,5999,2,5,8,6,8,9,6965,6971,6976,2024-05-16 18:35:15
153,375,97,0,33,6012,7,13,32,35,34,34,6966,6972,6978,2024-05-16 18:36:15
154,1542,95,0,9,6011,2,12,9,7,8,9,6963,6969,6975,2024-05-16 18:37:16
155,1648,95,0,9,5992,2,12,8,6,8,9,6965,6971,6976,2024-05-16 18:38:16
156,141,97,0,21,5968,5,9,20,26,26,27,6967,6973,6979,2024-05-16 18:39:17
157,1719,95,0,9,6019,2,13,8,6,8,9,6965,6971,6977,2024-05-16 18:40:17
158,186,96,0,14,5996,3,7,14,15,15,14,6964,6970,6976,2024-05-16 18:41:18
159,1640,95,0,9,5971,2,7,8,6,8,9,6965,6971,6977,2024-05-16 18:42:18
160,962,95,0,9,6008,2,5,9,7,8,9,6964,6970,6977,2024-05-16 18:43:19
161,1742,95,0,9,6012,2,4,8,6,8,9,6963,6968,6973,2024-05-16 18:44:19
162,1676,95,0,9,6011,2,14,8,6,8,9,6963,6969,6975,2024-05-16 18:45:19
163,1585,95,0,9,6008,2,14,9,6,8,9,6965,6972,6978,2024-05-16 18:46:20
164,1715,95,0,9,6004,2,7,8,6,8,9,6965,6971,6977,2024-05-16 18:47:20
165,1740,95,0,9,5999,2,11,8,6,8,9,6964,6969,6975,2024-05-16 18:48:20
166,16,97,0,27,6008,6,5,26,29,29,29,6965,6971,6977,2024-05-16 18:49:21
167,1648,95,0,9,5992,2,13,8,6,8,9,6962,6968,6974,2024-05-16 18:50:21
168,1296,93,0,8,5990,3,5,7,6,7,8,6964,6969,6974,2024-05-16 18:51:21
169,1707,95,0,9,6011,2,13,8,6,8,9,6966,6972,6978,2024-05-16 18:52:22
170,1729,95,0,9,6005,2,6,8,6,8,9,6964,6969,6975,2024-05-16 18:53:22
171,1700,95,0,9,6011,2,3,8,6,8,9,6965,6971,6976,2024-05-16 18:54:22
172,1728,95,0,9,6007,2,5,8,6,8,9,6962,6968,6974,2024-05-16 18:55:22
173,1721,95,0,9,6005,2,14,8,6,8,9,6964,6970,6976,2024-05-16 18:56:22
174,1688,95,0,9,6004,2,6,8,6,8,9,6965,6970,6976,2024-05-16 18:57:23
175,1652,95,0,9,6005,2,13,8,6,8,9,6964,6969,6975,2024-05-16 18:58:23
176,1627,95,0,9,6002,2,5,8,6,8,9,6964,6971,6978,2024-05-16 19:00:23
177,0,100,0,3,6004,1,11,2,0,0,0,6965,6971,6978,2024-05-16 19:01:23
178,0,100,0,2,6004,1,10,2,0,0,0,6964,6970,6976,2024-05-16 19:02:24
179,0,100,0,2,6005,1,14,2,0,0,0,6963,6969,6976,2024-05-16 19:03:24
180,0,100,0,2,6006,1,10,2,0,0,0,6964,6970,6976,2024-05-16 19:04:24
181,0,100,0,2,6006,1,9,2,0,0,0,6965,6971,6977,2024-05-16 19:05:24
182,0,100,0,2,6002,1,10,2,0,0,0,6965,6970,6975,2024-05-16 19:06:24
183,0,100,0,2,6000,1,8,2,0,0,1,6973,6979,6984,2024-05-16 19:07:24
184,1663,95,0,9,5993,2,0,8,6,8,9,6966,6971,6976,2024-05-16 19:08:25
185,1629,95,0,9,5991,2,3,8,6,8,9,6965,6969,6974,2024-05-16 19:09:25
186,1692,95,0,9,6011,2,4,8,6,8,9,6966,6971,6977,2024-05-16 19:10:26
187,1686,95,0,9,6011,2,4,8,6,8,9,6966,6972,6978,2024-05-16 19:11:26
188,1740,95,0,9,6001,2,13,8,6,8,9,6964,6969,6975,2024-05-16 19:12:26
189,1704,95,0,9,6011,2,7,8,6,8,9,6966,6971,6977,2024-05-16 19:13:27
190,1728,95,0,9,6007,2,11,8,6,8,9,6965,6971,6977,2024-05-16 19:14:27
191,1648,95,0,9,6006,2,5,8,6,8,9,6964,6970,6976,2024-05-16 19:15:27
192,1675,95,0,9,6008,2,15,8,6,8,9,6963,6969,6975,2024-05-16 19:16:27
193,1762,95,0,9,6012,2,4,8,6,8,9,6966,6971,6977,2024-05-16 19:17:27
194,1741,95,0,9,6010,2,8,8,6,8,9,6965,6971,6976,2024-05-16 19:18:27
195,984,95,0,9,6009,2,11,9,7,8,9,6965,6970,6976,2024-05-16 19:19:27
196,238,95,0,9,6010,2,5,8,9,9,9,6964,6969,6975,2024-05-16 19:20:28
197,1529,95,0,9,6009,2,7,8,6,8,9,6964,6970,6976,2024-05-16 19:21:28
198,1689,95,0,9,6009,2,9,8,6,8,9,6964,6970,6975,2024-05-16 19:22:28
199,1646,95,0,9,6010,2,5,8,6,8,9,6963,6969,6974,2024-05-16 19:23:29
200,1755,95,0,9,6009,2,14,8,6,8,9,6964,6970,6977,2024-05-16 19:24:29
201,1709,95,0,9,6008,2,8,8,6,8,9,6963,6968,6974,2024-05-16 19:25:29
202,1792,95,0,9,6013,2,6,8,6,8,9,6964,6970,6976,2024-05-16 19:26:30
203,1741,95,0,9,6007,2,12,8,6,8,9,6962,6968,6974,2024-05-16 19:27:30
204,1603,95,0,9,6010,2,12,8,6,8,9,6964,6970,6976,2024-05-16 19:28:30
205,1722,95,0,9,6007,2,6,8,6,8,9,6965,6971,6976,2024-05-16 19:29:30
206,1590,95,0,9,6002,2,13,8,7,8,9,6963,6969,6975,2024-05-16 19:30:30
207,1738,95,0,9,6005,2,7,8,6,8,9,6965,6971,6977,2024-05-16 19:31:31
208,1721,95,0,9,5993,2,13,8,6,8,9,6964,6970,6975,2024-05-16 19:32:31
209,1726,95,0,9,6004,2,5,8,6,8,9,6965,6970,6976,2024-05-16 19:33:31
210,1262,95,0,9,5999,2,3,9,7,8,9,6972,6977,6981,2024-05-16 19:34:31
211,10000,100,0,6,5969,2,10,5,0,5,6,6962,6967,6972,2024-05-16 19:35:32
212,1593,94,0,9,6020,2,5,8,6,8,9,6967,6972,6977,2024-05-16 19:36:32
213,1723,95,0,9,6014,2,5,8,6,8,9,6965,6970,6976,2024-05-16 19:37:32
214,1730,95,0,9,6010,2,12,8,6,8,9,6965,6970,6976,2024-05-16 19:38:32
215,1699,95,0,9,6001,2,5,8,6,8,9,6963,6968,6974,2024-05-16 19:39:32
216,1721,95,0,9,6006,2,14,8,6,8,9,6965,6971,6977,2024-05-16 19:40:32
217,1695,95,0,9,6010,2,5,8,6,8,9,6966,6971,6976,2024-05-16 19:41:33
218,1710,95,0,9,6008,2,3,8,6,8,9,6964,6969,6975,2024-05-16 19:42:33
219,1731,95,0,9,6013,2,14,8,6,8,9,6972,6977,6983,2024-05-16 19:43:33
220,1735,95,0,9,6006,2,13,8,6,8,9,6964,6970,6976,2024-05-16 19:44:33
221,1727,95,0,9,6006,2,4,8,6,8,9,6967,6972,6977,2024-05-16 19:45:33
222,1720,95,0,9,6000,2,4,8,6,8,9,6966,6971,6976,2024-05-16 19:46:34
223,1717,95,0,9,6006,2,8,8,6,8,9,6967,6973,6978,2024-05-16 19:47:34
224,199,96,0,14,5957,3,14,13,15,16,16,6972,6978,6983,2024-05-16 19:48:34
225,1724,95,0,9,6006,2,13,8,6,8,9,6967,6973,6979,2024-05-16 19:49:35
226,30,97,0,30,6001,6,10,29,33,33,33,6968,6974,6980,2024-05-16 19:50:35
227,1683,95,0,9,5997,2,10,8,6,8,9,6966,6972,6977,2024-05-16 19:51:35
228,1693,95,0,9,6005,2,11,8,6,8,9,6965,6971,6977,2024-05-16 19:52:36
229,958,94,0,9,6007,2,8,8,7,8,9,6965,6972,6978,2024-05-16 19:53:36
230,1713,95,0,9,6005,2,13,8,6,8,9,6966,6972,6977,2024-05-16 19:54:36
231,1564,95,0,9,6005,2,10,8,6,8,9,6964,6969,6975,2024-05-16 19:55:37
232,1139,95,0,9,6005,2,10,8,7,8,9,6964,6970,6976,2024-05-16 19:56:38
233,1228,95,0,9,6006,2,10,9,7,8,9,6965,6971,6977,2024-05-16 19:57:38
234,519,95,0,9,6005,2,9,9,8,9,9,6963,6970,6976,2024-05-16 19:58:38
235,1690,95,0,9,6005,2,15,8,6,8,9,6964,6971,6977,2024-05-16 20:00:39
236,1565,95,0,9,6005,2,5,9,7,8,9,6965,6971,6976,2024-05-16 20:01:39
237,968,95,0,9,6007,2,5,9,8,8,9,6965,6971,6977,2024-05-16 20:02:39
238,1290,94,0,9,6009,2,8,8,7,8,9,6963,6970,6976,2024-05-16 20:03:40
239,474,95,0,10,6008,3,13,10,9,10,10,6963,6969,6975,2024-05-16 20:04:40
240,68,95,0,12,6009,3,4,11,11,11,12,6967,6973,6978,2024-05-16 20:05:40
241,1570,95,0,9,6009,2,9,8,7,8,9,6966,6971,6976,2024-05-16 20:06:41
242,1803,95,0,9,6009,2,5,8,6,8,9,6963,6969,6976,2024-05-16 20:07:41
243,1616,95,0,9,6009,2,13,8,6,8,9,6966,6972,6978,2024-05-16 20:08:41
244,1658,95,0,9,6009,2,4,8,6,8,9,6966,6971,6976,2024-05-16 20:09:41
245,1512,95,0,9,6009,2,11,9,7,8,9,6964,6970,6975,2024-05-16 20:10:41
246,1196,95,0,9,6008,2,14,8,7,8,9,6963,6970,6976,2024-05-16 20:11:42
247,1622,95,0,9,6010,2,15,8,6,8,9,6963,6969,6975,2024-05-16 20:12:42
248,88,95,0,10,6011,3,5,9,10,10,10,6964,6970,6976,2024-05-16 20:13:42
249,1176,95,0,9,6010,2,11,9,7,8,9,6965,6971,6976,2024-05-16 20:14:43
250,1710,95,0,9,6010,2,6,8,6,8,9,6964,6969,6974,2024-05-16 20:15:43
251,1728,95,0,9,6011,2,5,8,6,8,9,6964,6969,6975,2024-05-16 20:16:43
252,169,97,0,27,6011,5,12,27,28,28,28,6965,6970,6975,2024-05-16 20:17:43
253,1662,95,0,9,6014,2,8,8,6,8,9,6961,6966,6972,2024-05-16 20:18:43
254,1724,95,0,9,6004,2,3,8,6,8,9,6966,6971,6976,2024-05-16 20:19:44
255,1715,95,0,9,5998,2,3,8,6,8,9,6964,6968,6973,2024-05-16 20:20:44
256,1608,95,0,9,6009,2,5,8,6,8,9,6961,6967,6973,2024-05-16 20:21:44
257,1629,95,0,9,5995,2,11,8,6,8,9,6963,6968,6973,2024-05-16 20:22:44
258,782,95,0,9,6007,2,10,9,7,8,9,6960,6966,6971,2024-05-16 20:23:44
259,1732,95,0,9,6005,2,9,8,6,8,9,6965,6970,6976,2024-05-16 20:24:45
260,1537,95,0,9,6004,2,13,8,6,8,9,6964,6970,6976,2024-05-16 20:25:45
261,1692,95,0,9,6004,2,12,8,6,8,9,6965,6970,6975,2024-05-16 20:26:45
262,1687,95,0,9,6004,2,4,8,6,8,9,6965,6970,6976,2024-05-16 20:27:45
263,1710,95,0,9,6008,2,11,8,6,8,9,6963,6969,6974,2024-05-16 20:28:45
264,1648,95,0,9,6005,2,11,8,6,8,9,6965,6971,6976,2024-05-16 20:29:46
265,767,95,0,9,6006,2,14,9,8,8,9,6964,6970,6976,2024-05-16 20:30:46
266,220,95,0,10,6007,2,12,9,8,9,9,6963,6970,6977,2024-05-16 20:31:46
267,199,95,0,11,6006,3,13,11,11,11,11,6964,6970,6976,2024-05-16 20:32:46
268,573,95,0,12,6008,3,8,11,11,12,12,6963,6969,6975,2024-05-16 20:33:47
269,857,95,0,10,6008,3,8,9,8,9,10,6965,6971,6977,2024-05-16 20:34:47
270,899,95,0,9,6008,2,12,9,7,8,9,6964,6969,6975,2024-05-16 20:35:48
271,1258,94,0,9,6009,2,5,8,7,8,9,6962,6968,6974,2024-05-16 20:36:48
272,801,95,0,10,6010,3,16,10,9,10,11,6964,6970,6977,2024-05-16 20:37:48
273,1735,95,0,9,6010,2,8,8,6,8,9,6967,6973,6979,2024-05-16 20:38:49
274,880,95,0,9,6010,3,13,9,8,9,9,6966,6972,6978,2024-05-16 20:39:49
275,887,95,0,9,6011,3,12,9,8,9,10,6966,6971,6977,2024-05-16 20:40:49
276,203,95,0,11,6011,3,6,10,9,10,10,6965,6970,6975,2024-05-16 20:41:50
277,770,95,0,9,6009,2,11,9,7,8,9,6966,6971,6977,2024-05-16 20:42:50
278,1703,95,0,9,6008,2,5,8,6,8,9,6967,6973,6978,2024-05-16 20:43:50
279,1654,95,0,9,6008,2,7,8,6,8,9,6966,6971,6976,2024-05-16 20:44:50
280,1575,95,0,9,6007,2,5,8,6,8,9,6965,6971,6977,2024-05-16 20:45:51
281,1648,95,0,9,6007,2,9,8,6,8,9,6965,6971,6976,2024-05-16 20:46:50
282,1694,95,0,9,6004,2,13,8,6,8,9,6964,6970,6976,2024-05-16 20:47:51
283,1693,95,0,9,6007,2,11,8,6,8,9,6965,6970,6976,2024-05-16 20:48:51
284,1681,95,0,9,6007,2,6,8,6,8,9,6964,6969,6975,2024-05-16 20:49:51
285,1715,95,0,9,6009,2,5,8,6,8,9,6966,6971,6976,2024-05-16 20:50:51
286,35,96,0,18,6009,4,13,18,18,18,18,6964,6970,6976,2024-05-16 20:51:51
287,573,95,0,9,6004,3,13,9,8,9,10,6962,6969,6976,2024-05-16 20:52:52
