,P1_75,csvTime,P1_66
54,0,2024-08-15 00:54:40,0
55,0,2024-08-15 00:55:40,0
56,0,2024-08-15 00:56:40,0
57,0,2024-08-15 00:57:40,0
58,0,2024-08-15 00:58:40,0
59,0,2024-08-15 01:00:40,0
60,0,2024-08-15 01:01:40,0
61,0,2024-08-15 01:02:40,0
62,0,2024-08-15 01:03:40,0
63,0,2024-08-15 01:04:40,0
64,0,2024-08-15 01:05:40,0
65,0,2024-08-15 01:06:40,0
66,0,2024-08-15 01:07:40,0
67,0,2024-08-15 01:08:40,0
68,0,2024-08-15 01:09:40,0
69,0,2024-08-15 01:10:40,0
70,0,2024-08-15 01:11:40,0
71,0,2024-08-15 01:12:40,0
72,0,2024-08-15 01:13:40,0
73,0,2024-08-15 01:14:40,0
74,0,2024-08-15 01:15:40,0
75,0,2024-08-15 01:16:40,0
76,0,2024-08-15 01:17:40,0
77,0,2024-08-15 01:18:40,0
78,0,2024-08-15 01:19:40,0
79,0,2024-08-15 01:20:40,0
80,0,2024-08-15 01:21:40,0
81,0,2024-08-15 01:22:40,0
82,0,2024-08-15 01:23:40,0
83,0,2024-08-15 01:24:40,0
84,0,2024-08-15 01:25:40,0
85,0,2024-08-15 01:26:40,0
86,0,2024-08-15 01:27:40,0
87,0,2024-08-15 01:28:40,0
88,0,2024-08-15 01:29:40,0
89,0,2024-08-15 01:30:40,0
90,0,2024-08-15 01:31:40,0
91,0,2024-08-15 01:32:40,0
92,0,2024-08-15 01:33:40,0
93,0,2024-08-15 01:34:40,0
94,0,2024-08-15 01:35:40,0
95,0,2024-08-15 01:36:40,0
96,0,2024-08-15 01:37:40,0
97,0,2024-08-15 01:38:40,0
98,0,2024-08-15 01:39:40,0
99,0,2024-08-15 01:40:40,0
100,0,2024-08-15 01:41:40,0
101,0,2024-08-15 01:42:40,0
102,0,2024-08-15 01:43:40,0
103,0,2024-08-15 01:44:40,0
104,0,2024-08-15 01:45:40,0
105,0,2024-08-15 01:46:40,0
106,0,2024-08-15 01:47:40,0
107,0,2024-08-15 01:48:40,0
108,0,2024-08-15 01:49:40,0
109,0,2024-08-15 01:50:40,0
110,0,2024-08-15 01:51:40,0
111,0,2024-08-15 01:52:40,0
112,0,2024-08-15 01:53:40,0
113,0,2024-08-15 01:54:40,0
114,0,2024-08-15 01:55:40,0
115,0,2024-08-15 01:56:40,0
116,0,2024-08-15 01:57:40,0
117,0,2024-08-15 01:58:40,0
118,0,2024-08-15 02:00:40,0
119,0,2024-08-15 02:01:40,0
120,0,2024-08-15 02:02:40,0
121,0,2024-08-15 02:03:40,0
122,0,2024-08-15 02:04:40,0
123,0,2024-08-15 02:05:40,0
124,0,2024-08-15 02:06:40,0
125,0,2024-08-15 02:07:40,0
126,0,2024-08-15 02:08:40,0
127,0,2024-08-15 02:09:40,0
128,0,2024-08-15 02:10:40,0
129,0,2024-08-15 02:11:40,0
130,0,2024-08-15 02:12:40,0
131,0,2024-08-15 02:13:40,0
132,0,2024-08-15 02:14:40,0
133,0,2024-08-15 02:15:40,0
134,0,2024-08-15 02:16:40,0
135,0,2024-08-15 02:17:40,0
136,0,2024-08-15 02:18:40,0
137,0,2024-08-15 02:19:40,0
138,0,2024-08-15 02:20:40,0
139,0,2024-08-15 02:21:40,0
140,0,2024-08-15 02:22:40,0
141,0,2024-08-15 02:23:40,0
142,0,2024-08-15 02:24:40,0
143,0,2024-08-15 02:25:40,0
144,0,2024-08-15 02:26:40,0
145,0,2024-08-15 02:27:40,0
146,0,2024-08-15 02:28:40,0
147,0,2024-08-15 02:29:40,0
148,0,2024-08-15 02:30:40,0
149,0,2024-08-15 02:31:40,0
150,0,2024-08-15 02:32:40,0
151,0,2024-08-15 02:33:40,0
152,0,2024-08-15 02:34:40,0
153,0,2024-08-15 02:35:40,0
154,0,2024-08-15 02:36:40,0
155,0,2024-08-15 02:37:40,0
156,0,2024-08-15 02:38:40,0
157,0,2024-08-15 02:39:40,0
158,0,2024-08-15 02:40:40,0
159,0,2024-08-15 02:41:40,0
160,0,2024-08-15 02:42:40,0
161,0,2024-08-15 02:43:40,0
162,0,2024-08-15 02:44:40,0
163,0,2024-08-15 02:45:40,0
164,0,2024-08-15 02:46:40,0
165,0,2024-08-15 02:47:40,0
166,0,2024-08-15 02:48:40,0
167,0,2024-08-15 02:49:40,0
168,0,2024-08-15 02:50:40,0
169,0,2024-08-15 02:51:40,0
170,0,2024-08-15 02:52:40,0
171,0,2024-08-15 02:53:40,0
172,0,2024-08-15 02:54:40,0
173,0,2024-08-15 02:55:40,0
174,0,2024-08-15 02:56:40,0
175,0,2024-08-15 02:57:40,0
176,0,2024-08-15 02:58:40,0
177,0,2024-08-15 03:00:40,0
178,0,2024-08-15 03:01:40,0
179,0,2024-08-15 03:02:40,0
180,0,2024-08-15 03:03:40,0
181,0,2024-08-15 03:04:40,0
182,0,2024-08-15 03:05:40,0
183,0,2024-08-15 03:06:40,0
184,0,2024-08-15 03:07:40,0
185,0,2024-08-15 03:08:40,0
186,0,2024-08-15 03:09:40,0
187,0,2024-08-15 03:10:40,0
188,0,2024-08-15 03:11:40,0
189,0,2024-08-15 03:12:40,0
190,0,2024-08-15 03:13:40,0
191,0,2024-08-15 03:14:40,0
192,0,2024-08-15 03:15:40,0
193,0,2024-08-15 03:16:40,0
194,0,2024-08-15 03:17:40,0
195,0,2024-08-15 03:18:40,0
196,0,2024-08-15 03:19:40,0
197,0,2024-08-15 03:20:40,0
198,0,2024-08-15 03:21:40,0
199,0,2024-08-15 03:22:40,0
200,0,2024-08-15 03:23:40,0
201,0,2024-08-15 03:24:40,0
202,0,2024-08-15 03:25:40,0
203,0,2024-08-15 03:26:40,0
204,0,2024-08-15 03:27:40,0
205,0,2024-08-15 03:28:40,0
206,0,2024-08-15 03:29:40,0
207,0,2024-08-15 03:30:40,0
208,0,2024-08-15 03:31:40,0
209,0,2024-08-15 03:32:40,0
210,0,2024-08-15 03:33:40,0
211,0,2024-08-15 03:34:40,0
212,0,2024-08-15 03:35:40,0
213,0,2024-08-15 03:36:40,0
214,0,2024-08-15 03:37:40,0
215,0,2024-08-15 03:38:40,0
216,0,2024-08-15 03:39:40,0
217,0,2024-08-15 03:40:40,0
218,0,2024-08-15 03:41:40,0
219,0,2024-08-15 03:42:40,0
220,0,2024-08-15 03:43:40,0
221,0,2024-08-15 03:44:40,0
222,0,2024-08-15 03:45:40,0
223,0,2024-08-15 03:46:40,0
224,0,2024-08-15 03:47:40,0
225,0,2024-08-15 03:48:40,0
226,0,2024-08-15 03:49:40,0
227,0,2024-08-15 03:50:40,0
228,0,2024-08-15 03:51:40,0
229,0,2024-08-15 03:52:40,0
230,0,2024-08-15 03:53:40,0
231,0,2024-08-15 03:54:40,0
232,0,2024-08-15 03:55:40,0
233,0,2024-08-15 03:56:40,0
234,0,2024-08-15 03:57:40,0
235,0,2024-08-15 03:58:40,0
236,0,2024-08-15 04:00:40,0
237,0,2024-08-15 04:01:40,0
238,0,2024-08-15 04:02:40,0
239,0,2024-08-15 04:03:40,0
240,0,2024-08-15 04:04:40,0
241,0,2024-08-15 04:05:40,0
242,0,2024-08-15 04:06:40,0
243,0,2024-08-15 04:07:40,0
244,0,2024-08-15 04:08:40,0
245,0,2024-08-15 04:09:40,0
246,0,2024-08-15 04:10:40,0
247,0,2024-08-15 04:11:40,0
248,0,2024-08-15 04:12:40,0
249,0,2024-08-15 04:13:40,0
250,0,2024-08-15 04:14:40,0
251,0,2024-08-15 04:15:40,0
252,0,2024-08-15 04:16:40,0
253,0,2024-08-15 04:17:40,0
254,0,2024-08-15 04:18:40,0
255,0,2024-08-15 04:19:40,0
256,0,2024-08-15 04:20:40,0
257,0,2024-08-15 04:21:40,0
258,0,2024-08-15 04:22:40,0
259,0,2024-08-15 04:23:40,0
260,0,2024-08-15 04:24:40,0
261,0,2024-08-15 04:25:40,0
262,0,2024-08-15 04:26:40,0
263,0,2024-08-15 04:27:40,0
264,0,2024-08-15 04:28:40,0
265,0,2024-08-15 04:29:40,0
266,0,2024-08-15 04:30:40,0
267,0,2024-08-15 04:31:40,0
268,0,2024-08-15 04:32:40,0
269,0,2024-08-15 04:33:40,0
270,0,2024-08-15 04:34:40,0
271,0,2024-08-15 04:35:40,0
272,0,2024-08-15 04:36:40,0
273,0,2024-08-15 04:37:40,0
274,0,2024-08-15 04:38:40,0
275,0,2024-08-15 04:39:40,0
276,0,2024-08-15 04:40:40,0
277,0,2024-08-15 04:41:40,0
278,0,2024-08-15 04:42:40,0
279,0,2024-08-15 04:43:40,0
280,0,2024-08-15 04:44:40,0
281,0,2024-08-15 04:45:40,0
282,0,2024-08-15 04:46:40,0
283,0,2024-08-15 04:47:40,0
284,0,2024-08-15 04:48:40,0
285,0,2024-08-15 04:49:40,0
286,0,2024-08-15 04:50:40,0
287,0,2024-08-15 04:51:40,0
288,0,2024-08-15 04:52:40,0
289,0,2024-08-15 04:53:40,0
290,0,2024-08-15 04:54:40,0
291,0,2024-08-15 04:55:40,0
292,0,2024-08-15 04:56:40,0
293,0,2024-08-15 04:57:40,0
294,0,2024-08-15 04:58:40,0
295,0,2024-08-15 05:00:40,0
296,0,2024-08-15 05:01:40,0
297,0,2024-08-15 05:02:40,0
298,0,2024-08-15 05:03:40,0
299,0,2024-08-15 05:04:40,0
300,0,2024-08-15 05:05:40,0
301,0,2024-08-15 05:06:40,0
302,0,2024-08-15 05:07:40,0
303,0,2024-08-15 05:08:40,0
304,0,2024-08-15 05:09:40,0
305,0,2024-08-15 05:10:40,0
306,0,2024-08-15 05:11:40,0
307,0,2024-08-15 05:12:40,0
308,0,2024-08-15 05:13:40,0
309,0,2024-08-15 05:14:40,0
310,0,2024-08-15 05:15:40,0
311,0,2024-08-15 05:16:40,0
312,0,2024-08-15 05:17:40,0
313,0,2024-08-15 05:18:40,0
314,0,2024-08-15 05:19:40,0
315,0,2024-08-15 05:20:40,0
316,0,2024-08-15 05:21:40,0
317,0,2024-08-15 05:22:40,0
318,0,2024-08-15 05:23:40,0
319,0,2024-08-15 05:24:40,0
320,0,2024-08-15 05:25:40,0
321,0,2024-08-15 05:26:40,0
322,0,2024-08-15 05:27:40,0
323,0,2024-08-15 05:28:40,0
324,0,2024-08-15 05:29:40,0
325,0,2024-08-15 05:30:40,0
326,0,2024-08-15 05:31:40,0
327,0,2024-08-15 05:32:40,0
328,0,2024-08-15 05:33:40,0
329,0,2024-08-15 05:34:40,0
330,0,2024-08-15 05:35:40,0
331,0,2024-08-15 05:36:40,0
332,0,2024-08-15 05:37:40,0
333,0,2024-08-15 05:38:40,0
334,0,2024-08-15 05:39:40,0
335,0,2024-08-15 05:40:40,0
336,0,2024-08-15 05:41:40,0
337,0,2024-08-15 05:42:40,0
338,0,2024-08-15 05:43:40,0
339,0,2024-08-15 05:44:40,0
340,0,2024-08-15 05:45:40,0
341,0,2024-08-15 05:46:40,0
342,0,2024-08-15 05:47:40,0
343,0,2024-08-15 05:48:40,0
344,0,2024-08-15 05:49:40,0
345,0,2024-08-15 05:50:40,0
346,0,2024-08-15 05:51:40,0
347,0,2024-08-15 05:52:40,0
348,0,2024-08-15 05:53:40,0
349,0,2024-08-15 05:54:40,0
350,0,2024-08-15 05:55:40,0
351,0,2024-08-15 05:56:40,0
352,0,2024-08-15 05:57:40,0
353,0,2024-08-15 05:58:40,0
354,0,2024-08-15 06:00:40,0
355,0,2024-08-15 06:01:40,0
356,0,2024-08-15 06:02:40,0
357,0,2024-08-15 06:03:40,0
358,0,2024-08-15 06:04:40,0
359,0,2024-08-15 06:05:40,0
360,0,2024-08-15 06:06:40,0
361,0,2024-08-15 06:07:40,0
362,0,2024-08-15 06:08:40,0
363,0,2024-08-15 06:09:40,0
364,0,2024-08-15 06:10:40,0
365,0,2024-08-15 06:11:40,0
366,0,2024-08-15 06:12:40,0
367,0,2024-08-15 06:13:40,0
368,0,2024-08-15 06:14:40,0
369,0,2024-08-15 06:15:40,0
370,0,2024-08-15 06:16:40,0
371,0,2024-08-15 06:17:40,0
372,0,2024-08-15 06:18:40,0
373,0,2024-08-15 06:19:40,0
374,0,2024-08-15 06:20:40,0
375,0,2024-08-15 06:21:40,0
376,0,2024-08-15 06:22:40,0
377,0,2024-08-15 06:23:40,0
378,0,2024-08-15 06:24:40,0
379,0,2024-08-15 06:25:40,0
380,0,2024-08-15 06:26:40,0
381,0,2024-08-15 06:27:40,0
382,0,2024-08-15 06:28:40,0
383,0,2024-08-15 06:29:40,0
384,0,2024-08-15 06:30:40,0
385,0,2024-08-15 06:31:40,0
386,0,2024-08-15 06:32:40,0
387,0,2024-08-15 06:33:40,0
388,0,2024-08-15 06:34:40,0
389,0,2024-08-15 06:35:40,0
390,0,2024-08-15 06:36:40,0
391,0,2024-08-15 06:37:40,0
392,0,2024-08-15 06:38:40,0
393,0,2024-08-15 06:39:40,0
394,0,2024-08-15 06:40:40,0
395,0,2024-08-15 06:41:40,0
396,0,2024-08-15 06:42:40,0
397,0,2024-08-15 06:43:40,0
398,0,2024-08-15 06:44:40,0
399,0,2024-08-15 06:45:40,0
400,0,2024-08-15 06:46:40,0
401,0,2024-08-15 06:47:40,0
402,0,2024-08-15 06:48:40,0
403,0,2024-08-15 06:49:40,0
404,0,2024-08-15 06:50:40,0
405,0,2024-08-15 06:51:40,0
406,0,2024-08-15 06:52:40,0
407,0,2024-08-15 06:53:40,0
408,0,2024-08-15 06:54:40,0
409,0,2024-08-15 06:55:40,0
410,0,2024-08-15 06:56:40,0
411,0,2024-08-15 06:57:40,0
412,0,2024-08-15 06:58:40,0
413,0,2024-08-15 07:00:40,0
414,0,2024-08-15 07:01:40,0
415,0,2024-08-15 07:02:40,0
416,0,2024-08-15 07:03:40,0
417,0,2024-08-15 07:04:40,0
418,0,2024-08-15 07:05:40,0
419,0,2024-08-15 07:06:40,0
420,0,2024-08-15 07:07:40,0
421,0,2024-08-15 07:08:40,0
422,0,2024-08-15 07:09:40,0
423,0,2024-08-15 07:10:40,0
424,0,2024-08-15 07:11:40,0
425,0,2024-08-15 07:12:40,0
426,0,2024-08-15 07:13:40,0
427,0,2024-08-15 07:14:40,0
428,0,2024-08-15 07:15:40,0
429,0,2024-08-15 07:16:40,0
430,0,2024-08-15 07:17:40,0
431,0,2024-08-15 07:18:40,0
432,0,2024-08-15 07:19:40,0
433,0,2024-08-15 07:20:40,0
434,0,2024-08-15 07:21:40,0
435,0,2024-08-15 07:22:40,0
436,0,2024-08-15 07:23:40,0
437,0,2024-08-15 07:24:40,0
438,0,2024-08-15 07:25:40,0
439,0,2024-08-15 07:26:40,0
440,0,2024-08-15 07:27:40,0
441,0,2024-08-15 07:28:40,0
442,0,2024-08-15 07:29:40,0
443,0,2024-08-15 07:30:40,0
444,0,2024-08-15 07:31:40,0
445,0,2024-08-15 07:32:40,0
446,0,2024-08-15 07:33:40,0
447,0,2024-08-15 07:34:40,0
448,0,2024-08-15 07:35:40,0
449,0,2024-08-15 07:36:40,0
450,0,2024-08-15 07:37:40,0
451,0,2024-08-15 07:38:40,0
452,0,2024-08-15 07:39:40,0
453,0,2024-08-15 07:40:40,0
454,0,2024-08-15 07:41:40,0
455,0,2024-08-15 07:42:40,0
456,0,2024-08-15 07:43:40,0
457,0,2024-08-15 07:44:40,0
458,0,2024-08-15 07:45:40,0
459,0,2024-08-15 07:46:40,0
460,0,2024-08-15 07:47:40,0
461,0,2024-08-15 07:48:40,0
462,0,2024-08-15 07:49:40,0
463,0,2024-08-15 07:50:40,0
464,0,2024-08-15 07:51:40,0
465,0,2024-08-15 07:52:40,0
466,0,2024-08-15 07:53:40,0
467,0,2024-08-15 07:54:40,0
468,0,2024-08-15 07:55:40,0
469,0,2024-08-15 07:56:40,0
470,0,2024-08-15 07:57:40,0
471,0,2024-08-15 07:58:40,0
472,0,2024-08-15 08:00:40,0
473,0,2024-08-15 08:01:40,0
474,0,2024-08-15 08:02:40,0
475,0,2024-08-15 08:03:40,0
476,0,2024-08-15 08:04:40,0
477,0,2024-08-15 08:05:40,0
478,0,2024-08-15 08:06:40,0
479,1,2024-08-15 08:07:40,0
480,1,2024-08-15 08:08:40,0
481,1,2024-08-15 08:09:40,0
482,1,2024-08-15 08:10:40,0
483,1,2024-08-15 08:11:40,0
484,1,2024-08-15 08:12:40,0
485,1,2024-08-15 08:13:40,0
486,1,2024-08-15 08:14:40,0
487,4,2024-08-15 08:15:40,228
488,153,2024-08-15 08:16:40,149
489,141,2024-08-15 08:17:40,131
490,164,2024-08-15 08:18:40,153
491,166,2024-08-15 08:19:40,142
492,161,2024-08-15 08:20:40,154
493,155,2024-08-15 08:21:40,145
494,158,2024-08-15 08:22:40,142
495,153,2024-08-15 08:23:40,142
496,197,2024-08-15 08:24:40,201
497,197,2024-08-15 08:25:40,214
498,238,2024-08-15 08:26:40,250
499,210,2024-08-15 08:27:40,231
500,219,2024-08-15 08:28:40,228
501,224,2024-08-15 08:29:40,239
502,230,2024-08-15 08:30:40,242
503,225,2024-08-15 08:31:40,236
504,222,2024-08-15 08:32:40,239
505,232,2024-08-15 08:33:40,236
506,227,2024-08-15 08:34:40,241
507,230,2024-08-15 08:35:40,246
508,246,2024-08-15 08:36:40,232
509,244,2024-08-15 08:37:40,233
510,222,2024-08-15 08:38:40,236
511,307,2024-08-15 08:39:40,319
512,332,2024-08-15 08:40:40,335
513,336,2024-08-15 08:41:40,374
514,522,2024-08-15 08:42:40,528
515,598,2024-08-15 08:43:40,569
516,560,2024-08-15 08:44:40,569
517,441,2024-08-15 08:45:40,434
518,428,2024-08-15 08:46:40,420
519,434,2024-08-15 08:47:40,448
520,532,2024-08-15 08:48:40,498
521,516,2024-08-15 08:49:40,506
522,447,2024-08-15 08:50:40,430
523,500,2024-08-15 08:51:40,514
524,431,2024-08-15 08:52:40,444
525,208,2024-08-15 08:53:40,228
526,249,2024-08-15 08:54:40,261
527,183,2024-08-15 08:55:40,211
528,266,2024-08-15 08:56:40,266
529,215,2024-08-15 08:57:40,206
530,285,2024-08-15 08:58:40,291
531,153,2024-08-15 09:00:40,143
532,155,2024-08-15 09:01:40,157
533,150,2024-08-15 09:02:40,134
534,155,2024-08-15 09:03:40,145
535,150,2024-08-15 09:04:40,143
536,158,2024-08-15 09:05:40,148
537,155,2024-08-15 09:06:40,145
538,153,2024-08-15 09:07:40,142
539,157,2024-08-15 09:08:40,144
540,150,2024-08-15 09:09:40,131
541,144,2024-08-15 09:10:40,134
542,149,2024-08-15 09:11:40,133
543,158,2024-08-15 09:12:40,140
544,155,2024-08-15 09:13:40,148
545,154,2024-08-15 09:14:40,143
546,156,2024-08-15 09:15:40,137
547,155,2024-08-15 09:16:40,140
548,125,2024-08-15 09:17:40,153
549,128,2024-08-15 09:18:40,148
550,131,2024-08-15 09:19:40,148
551,136,2024-08-15 09:20:40,145
552,128,2024-08-15 09:21:40,146
553,130,2024-08-15 09:22:40,151
554,131,2024-08-15 09:23:40,144
555,131,2024-08-15 09:24:40,139
556,125,2024-08-15 09:25:40,145
557,141,2024-08-15 09:26:40,156
558,141,2024-08-15 09:27:40,153
559,136,2024-08-15 09:28:40,144
560,125,2024-08-15 09:29:40,143
561,131,2024-08-15 09:30:40,140
562,139,2024-08-15 09:31:40,145
563,134,2024-08-15 09:32:40,150
564,133,2024-08-15 09:33:40,148
565,133,2024-08-15 09:34:40,142
566,131,2024-08-15 09:35:40,142
567,133,2024-08-15 09:36:40,149
568,133,2024-08-15 09:37:40,156
569,134,2024-08-15 09:38:40,148
570,133,2024-08-15 09:39:40,151
571,131,2024-08-15 09:40:40,153
572,133,2024-08-15 09:41:40,151
573,128,2024-08-15 09:42:40,140
574,122,2024-08-15 09:43:40,139
575,125,2024-08-15 09:44:40,140
576,125,2024-08-15 09:45:40,135
577,131,2024-08-15 09:46:40,139
578,128,2024-08-15 09:47:40,140
579,122,2024-08-15 09:48:40,142
580,125,2024-08-15 09:49:40,136
581,122,2024-08-15 09:50:40,137
582,125,2024-08-15 09:51:40,140
583,125,2024-08-15 09:52:40,131
584,125,2024-08-15 09:53:40,148
585,131,2024-08-15 09:54:40,142
586,124,2024-08-15 09:55:40,142
587,128,2024-08-15 09:56:40,140
588,131,2024-08-15 09:57:40,134
589,123,2024-08-15 09:58:40,142
590,117,2024-08-15 10:00:40,134
591,125,2024-08-15 10:01:40,134
592,129,2024-08-15 10:02:40,137
593,127,2024-08-15 10:03:40,131
594,144,2024-08-15 10:04:40,132
595,142,2024-08-15 10:05:40,135
596,145,2024-08-15 10:06:40,128
597,147,2024-08-15 10:07:40,134
598,1,2024-08-15 10:08:40,183
599,1,2024-08-15 10:09:40,203
600,0,2024-08-15 10:10:40,200
601,0,2024-08-15 10:11:40,186
602,0,2024-08-15 10:12:40,190
603,0,2024-08-15 10:13:40,186
604,0,2024-08-15 10:14:40,186
605,0,2024-08-15 10:15:40,184
606,0,2024-08-15 10:16:40,187
607,0,2024-08-15 10:17:40,181
608,0,2024-08-15 10:18:40,181
609,0,2024-08-15 10:19:40,188
610,0,2024-08-15 10:20:40,178
611,0,2024-08-15 10:21:40,178
612,0,2024-08-15 10:22:40,186
613,0,2024-08-15 10:23:40,190
614,0,2024-08-15 10:24:40,189
615,0,2024-08-15 10:25:40,189
616,0,2024-08-15 10:26:40,186
617,0,2024-08-15 10:27:40,187
618,0,2024-08-15 10:28:40,177
619,0,2024-08-15 10:29:40,183
620,0,2024-08-15 10:30:40,184
621,0,2024-08-15 10:31:40,192
622,0,2024-08-15 10:32:40,194
623,0,2024-08-15 10:33:40,197
624,0,2024-08-15 10:34:40,197
625,0,2024-08-15 10:35:40,197
626,0,2024-08-15 10:36:40,186
627,0,2024-08-15 10:37:40,186
628,0,2024-08-15 10:38:40,195
629,0,2024-08-15 10:39:40,197
630,0,2024-08-15 10:40:40,193
631,0,2024-08-15 10:41:40,192
632,0,2024-08-15 10:42:40,189
633,0,2024-08-15 10:43:40,195
634,0,2024-08-15 10:44:40,195
635,0,2024-08-15 10:45:40,192
636,0,2024-08-15 10:46:40,195
637,0,2024-08-15 10:47:40,189
638,0,2024-08-15 10:48:40,197
639,0,2024-08-15 10:49:40,184
640,0,2024-08-15 10:50:40,186
641,0,2024-08-15 10:51:40,186
642,0,2024-08-15 10:52:40,195
643,0,2024-08-15 10:53:40,197
644,0,2024-08-15 10:54:40,206
645,0,2024-08-15 10:55:40,197
646,0,2024-08-15 10:56:40,200
647,0,2024-08-15 10:57:40,203
648,0,2024-08-15 10:58:40,195
649,0,2024-08-15 11:00:40,206
650,0,2024-08-15 11:01:40,206
651,0,2024-08-15 11:02:40,197
652,0,2024-08-15 11:03:40,198
653,0,2024-08-15 11:04:40,208
654,0,2024-08-15 11:05:40,209
655,0,2024-08-15 11:06:40,216
656,0,2024-08-15 11:07:40,219
657,0,2024-08-15 11:08:40,217
658,0,2024-08-15 11:09:40,208
659,0,2024-08-15 11:10:40,195
660,0,2024-08-15 11:11:40,203
661,0,2024-08-15 11:12:40,200
662,0,2024-08-15 11:13:40,200
663,0,2024-08-15 11:14:40,201
664,0,2024-08-15 11:15:40,206
665,0,2024-08-15 11:16:40,195
666,0,2024-08-15 11:17:40,191
667,0,2024-08-15 11:18:40,195
668,0,2024-08-15 11:19:40,184
669,0,2024-08-15 11:20:40,186
670,0,2024-08-15 11:21:40,187
671,0,2024-08-15 11:22:40,175
672,0,2024-08-15 11:23:40,178
673,0,2024-08-15 11:24:40,177
674,0,2024-08-15 11:25:40,170
675,0,2024-08-15 11:26:40,172
676,0,2024-08-15 11:27:40,186
677,0,2024-08-15 11:28:40,193
678,0,2024-08-15 11:29:40,195
679,0,2024-08-15 11:30:40,211
680,0,2024-08-15 11:31:40,217
681,0,2024-08-15 11:32:40,225
682,0,2024-08-15 11:33:40,217
683,0,2024-08-15 11:34:40,224
684,0,2024-08-15 11:35:40,231
685,0,2024-08-15 11:36:40,225
686,0,2024-08-15 11:37:40,227
687,0,2024-08-15 11:38:40,216
688,0,2024-08-15 11:39:40,225
689,0,2024-08-15 11:40:40,220
690,0,2024-08-15 11:41:40,194
691,0,2024-08-15 11:42:40,189
692,0,2024-08-15 11:43:40,199
693,0,2024-08-15 11:44:40,220
694,0,2024-08-15 11:45:40,197
695,0,2024-08-15 11:46:40,191
696,0,2024-08-15 11:47:40,200
697,0,2024-08-15 11:48:40,198
698,0,2024-08-15 11:49:40,199
699,0,2024-08-15 11:50:40,204
700,0,2024-08-15 11:51:40,203
701,0,2024-08-15 11:52:40,192
702,0,2024-08-15 11:53:40,194
703,0,2024-08-15 11:54:40,197
704,0,2024-08-15 11:55:40,186
705,0,2024-08-15 11:56:40,173
706,0,2024-08-15 11:57:40,175
707,0,2024-08-15 11:58:40,167
708,0,2024-08-15 12:00:40,178
709,0,2024-08-15 12:01:40,170
710,0,2024-08-15 12:02:40,173
711,0,2024-08-15 12:03:40,188
712,0,2024-08-15 12:04:40,190
713,0,2024-08-15 12:05:40,195
714,0,2024-08-15 12:06:40,186
715,0,2024-08-15 12:07:40,195
716,0,2024-08-15 12:08:40,198
717,0,2024-08-15 12:09:40,203
718,0,2024-08-15 12:10:40,209
719,0,2024-08-15 12:11:40,197
720,0,2024-08-15 12:12:40,198
721,0,2024-08-15 12:13:40,209
722,0,2024-08-15 12:14:40,211
723,0,2024-08-15 12:15:40,227
724,0,2024-08-15 12:16:40,228
725,0,2024-08-15 12:17:40,228
726,0,2024-08-15 12:18:40,222
727,0,2024-08-15 12:19:40,223
728,0,2024-08-15 12:20:40,228
729,0,2024-08-15 12:21:40,236
730,0,2024-08-15 12:22:40,231
731,0,2024-08-15 12:23:40,221
732,0,2024-08-15 12:24:40,218
733,0,2024-08-15 12:25:40,222
734,0,2024-08-15 12:26:40,220
