,13-3-3_v,13-3-2_v,13-3-5_v,13-3-4_v,13-3-1_v,13-3-0_v,13-3-7_v,13-3-6_v,13-3-9_v,13-3-8_v,13-3-12_v,13-3-11_v,13-3-13_v,13-3-10_v,csvTime
91,9,6977,6,8,6970,6963,3,8,94,9,1765,15,0,6009,2024-05-16 17:33:00
92,9,6977,8,9,6971,6964,3,8,94,9,1030,7,0,6009,2024-05-16 17:34:00
93,9,6976,6,8,6970,6964,3,8,94,9,1802,9,0,6006,2024-05-16 17:35:00
94,9,6979,6,8,6972,6966,3,8,94,9,1826,13,0,6006,2024-05-16 17:36:00
95,9,6972,6,8,6966,6959,3,8,94,9,1596,14,0,6000,2024-05-16 17:37:00
96,9,6975,6,8,6969,6963,3,8,94,9,1749,6,0,6003,2024-05-16 17:38:00
97,9,6977,6,8,6970,6963,3,8,94,9,1854,17,0,6009,2024-05-16 17:39:01
98,9,6979,6,8,6972,6966,3,8,94,9,1783,8,0,6007,2024-05-16 17:40:01
99,9,6978,6,8,6972,6965,3,8,94,9,1852,14,0,6008,2024-05-16 17:41:01
100,9,6976,7,8,6969,6963,3,8,94,9,1373,5,0,6002,2024-05-16 17:42:02
101,9,6978,6,8,6971,6963,3,8,94,9,1870,17,0,6004,2024-05-16 17:43:02
102,8,6972,6,7,6965,6958,3,8,91,8,1960,11,0,5998,2024-05-16 17:44:03
103,33,6978,31,32,6970,6963,7,29,97,30,440,10,0,6000,2024-05-16 17:45:03
104,24,6977,25,25,6970,6963,5,22,96,22,13,10,0,6003,2024-05-16 17:46:03
105,9,6977,6,8,6970,6963,3,8,94,9,1813,13,0,6008,2024-05-16 17:47:03
106,38,6973,38,38,6966,6960,8,36,97,37,3,6,0,6013,2024-05-16 17:48:03
107,36,6978,37,37,6971,6964,7,34,97,35,96,15,0,6000,2024-05-16 17:49:04
108,9,6977,6,8,6971,6965,3,8,94,9,1753,10,0,6008,2024-05-16 17:50:04
109,11,6976,9,10,6970,6963,3,10,94,10,829,6,0,6008,2024-05-16 17:51:04
110,9,6977,6,8,6971,6965,3,8,94,9,1885,7,0,6009,2024-05-16 17:52:04
111,9,6978,6,8,6971,6965,3,8,94,9,1953,8,0,6008,2024-05-16 17:53:05
112,9,6978,6,8,6971,6965,3,8,94,9,1625,7,0,6008,2024-05-16 17:54:05
113,9,6978,6,8,6971,6965,3,8,94,9,1680,11,0,6008,2024-05-16 17:55:05
114,9,6975,6,8,6968,6961,3,8,94,9,1900,9,0,6003,2024-05-16 17:56:05
115,9,6978,6,8,6971,6964,3,8,94,9,1727,7,0,6009,2024-05-16 17:57:07
116,9,6980,6,8,6972,6964,3,8,93,9,1806,15,0,6012,2024-05-16 17:58:07
117,9,6980,6,8,6973,6966,3,8,94,9,2087,11,0,6008,2024-05-16 18:00:07
118,9,6980,6,8,6973,6965,3,8,94,9,1342,15,0,6008,2024-05-16 18:01:08
119,9,6979,6,8,6972,6965,3,8,94,9,1808,12,0,6009,2024-05-16 18:02:08
120,9,6980,6,8,6973,6967,3,8,94,9,1915,7,0,6008,2024-05-16 18:03:08
121,9,6980,6,8,6974,6967,3,8,94,9,1666,6,0,6007,2024-05-16 18:04:09
122,11,6977,10,11,6971,6964,3,10,93,11,315,13,0,6015,2024-05-16 18:05:09
123,9,6978,6,8,6971,6964,3,8,94,9,1952,15,0,6012,2024-05-16 18:06:09
124,9,6977,6,8,6971,6964,3,8,94,9,1729,10,0,6011,2024-05-16 18:07:10
125,9,6978,6,8,6971,6965,3,8,94,9,1871,10,0,6003,2024-05-16 18:08:10
126,9,6977,6,8,6971,6964,3,8,94,9,1856,8,0,6013,2024-05-16 18:09:10
127,9,6977,6,8,6970,6963,3,8,94,9,1931,14,0,6005,2024-05-16 18:10:10
128,0,6979,0,0,6973,6966,1,2,100,3,0,5,0,6003,2024-05-16 18:11:10
129,0,6976,0,0,6969,6963,1,2,100,2,0,8,0,5994,2024-05-16 18:12:10
130,9,6976,6,8,6970,6963,3,8,93,9,1754,15,0,5981,2024-05-16 18:13:10
131,11,6977,10,10,6970,6964,3,10,93,10,483,15,0,6008,2024-05-16 18:14:11
132,9,6978,7,8,6971,6964,3,8,93,8,1355,12,0,6008,2024-05-16 18:15:12
133,9,6977,6,8,6970,6964,3,8,93,9,1688,11,0,6011,2024-05-16 18:16:12
134,9,6977,7,8,6971,6964,3,8,93,9,1565,15,0,6003,2024-05-16 18:17:12
135,9,6977,6,8,6971,6965,3,8,94,9,1895,10,0,6011,2024-05-16 18:18:12
136,9,6977,7,8,6970,6963,3,8,94,9,1624,15,0,6011,2024-05-16 18:19:12
137,9,6975,6,8,6969,6963,3,8,93,9,1790,6,0,6000,2024-05-16 18:20:13
138,9,6978,6,8,6972,6966,3,8,94,9,1853,10,0,6023,2024-05-16 18:21:13
139,9,6976,6,8,6970,6963,3,8,93,9,1631,16,0,5992,2024-05-16 18:22:14
140,11,6976,9,10,6970,6963,3,9,94,10,987,12,0,6005,2024-05-16 18:23:14
141,9,6984,6,8,6976,6969,3,8,93,9,1887,17,0,6005,2024-05-16 18:24:14
142,9,6976,7,8,6970,6963,3,8,93,9,1353,10,0,6007,2024-05-16 18:25:15
143,9,6977,6,8,6970,6962,3,8,94,9,1854,9,0,6007,2024-05-16 18:26:15
144,9,6979,6,8,6972,6966,3,8,94,9,1930,13,0,6007,2024-05-16 18:27:15
145,9,6977,7,8,6970,6964,3,8,94,9,1767,5,0,6006,2024-05-16 18:28:15
146,10,6977,8,9,6971,6965,3,9,94,9,926,5,0,6007,2024-05-16 18:29:16
147,11,6976,10,11,6969,6963,3,10,94,11,706,14,0,6010,2024-05-16 18:30:16
148,9,6976,6,8,6970,6963,3,8,94,9,1837,10,0,6008,2024-05-16 18:31:17
149,26,6975,25,26,6970,6964,6,28,96,29,58,4,0,6010,2024-05-16 18:32:17
150,11,6977,10,11,6972,6966,3,9,94,10,675,4,0,6013,2024-05-16 18:33:17
151,9,6978,6,8,6971,6965,3,8,94,9,1639,16,0,6005,2024-05-16 18:34:17
152,9,6978,6,8,6972,6966,3,8,93,9,1868,11,0,6004,2024-05-16 18:35:18
153,14,6980,13,14,6974,6967,4,13,95,13,586,14,0,6005,2024-05-16 18:36:17
154,10,6979,8,9,6973,6966,3,9,94,9,1407,15,0,6009,2024-05-16 18:37:18
155,9,6976,8,9,6970,6964,3,8,92,9,821,5,0,5999,2024-05-16 18:38:19
156,6,6977,0,6,6970,6963,3,5,87,6,10000,10,0,5981,2024-05-16 18:39:19
157,9,6973,6,8,6967,6960,3,8,93,9,1630,7,0,5989,2024-05-16 18:40:20
158,10,6976,8,9,6969,6962,3,9,94,10,932,15,0,6005,2024-05-16 18:41:20
159,9,6979,6,8,6972,6966,3,8,93,9,1782,12,0,5994,2024-05-16 18:42:20
160,9,6975,6,8,6969,6964,3,8,94,9,1741,13,0,6011,2024-05-16 18:43:21
161,27,6975,27,27,6969,6963,6,24,97,25,78,9,0,6013,2024-05-16 18:44:21
162,9,6978,6,8,6971,6964,3,8,94,9,1858,11,0,6010,2024-05-16 18:45:21
163,9,6998,6,8,6992,6985,3,8,94,9,1888,5,0,6004,2024-05-16 18:46:22
164,6,6976,0,5,6970,6964,3,5,100,6,10000,14,0,6005,2024-05-16 18:47:22
165,9,6976,6,8,6969,6962,3,8,94,9,1686,12,0,6000,2024-05-16 18:48:22
166,19,6973,19,19,6972,6966,4,17,96,18,305,5,0,6009,2024-05-16 18:49:23
167,9,6973,6,8,6966,6960,3,8,94,9,1947,12,0,5997,2024-05-16 18:50:23
168,24,6964,22,23,6958,6952,5,21,96,22,552,3,0,6038,2024-05-16 18:51:23
169,9,6977,6,8,6972,6966,3,8,94,9,1997,3,0,6012,2024-05-16 18:52:24
170,9,6975,6,8,6968,6962,3,8,94,9,1794,6,0,6006,2024-05-16 18:53:24
171,9,6978,6,8,6971,6964,3,8,94,9,1710,13,0,6011,2024-05-16 18:54:24
172,9,6978,6,8,6972,6965,3,8,94,9,1863,13,0,6006,2024-05-16 18:55:24
173,9,6978,6,8,6971,6964,3,8,94,9,1841,15,0,6004,2024-05-16 18:56:24
174,0,6977,0,0,6970,6963,1,3,100,3,0,17,0,6005,2024-05-16 18:57:25
175,0,6975,0,0,6969,6963,1,2,100,3,0,14,0,6006,2024-05-16 18:58:25
176,0,6977,0,0,6972,6966,1,2,100,2,0,8,0,6004,2024-05-16 19:00:27
177,0,6977,0,0,6970,6964,1,2,100,2,0,14,0,6006,2024-05-16 19:01:27
178,0,6976,0,0,6971,6965,1,2,100,2,0,13,0,6006,2024-05-16 19:02:28
179,0,6976,0,0,6971,6965,1,2,100,2,0,11,0,6006,2024-05-16 19:03:28
180,0,6975,0,0,6970,6964,1,2,100,2,0,10,0,6005,2024-05-16 19:04:27
181,0,6979,0,0,6973,6966,1,2,100,2,0,8,0,6007,2024-05-16 19:05:28
182,0,6978,0,0,6971,6965,1,2,100,2,0,8,0,5998,2024-05-16 19:06:28
183,30,6981,29,30,6974,6968,6,25,97,26,261,12,0,6008,2024-05-16 19:07:28
184,9,6976,6,8,6969,6963,3,8,93,9,1960,11,0,5997,2024-05-16 19:08:29
185,9,6976,6,8,6968,6961,3,8,93,9,1927,15,0,5987,2024-05-16 19:09:29
186,9,6976,6,8,6969,6962,3,8,94,9,1566,15,0,6014,2024-05-16 19:10:29
187,9,6979,6,8,6972,6965,3,8,94,9,1805,12,0,6011,2024-05-16 19:11:30
188,9,6977,6,8,6969,6962,3,8,94,9,1894,16,0,6000,2024-05-16 19:12:30
189,9,6981,6,8,6975,6968,3,8,94,9,1597,15,0,5992,2024-05-16 19:13:30
190,9,6975,6,8,6970,6964,3,8,94,9,1855,8,0,6007,2024-05-16 19:14:31
191,9,6975,6,8,6969,6962,3,8,94,9,1692,13,0,6006,2024-05-16 19:15:31
192,9,6979,6,8,6973,6966,3,8,94,9,1703,9,0,6004,2024-05-16 19:16:31
193,9,6976,6,8,6969,6962,3,8,94,9,1799,9,0,6012,2024-05-16 19:17:31
194,9,6977,6,8,6970,6964,3,8,94,9,1750,6,0,6009,2024-05-16 19:18:31
195,9,6976,6,8,6970,6963,3,8,93,9,1860,13,0,6009,2024-05-16 19:19:31
196,9,6977,7,8,6970,6963,3,8,93,9,1231,15,0,6010,2024-05-16 19:20:32
197,10,6978,8,9,6971,6964,3,9,94,9,911,11,0,6010,2024-05-16 19:21:32
198,11,6977,10,10,6970,6964,3,9,94,10,547,6,0,6011,2024-05-16 19:22:32
199,9,6976,6,8,6969,6963,3,8,94,9,1776,5,0,6010,2024-05-16 19:23:33
200,9,6976,6,8,6969,6962,3,8,94,9,2009,12,0,6009,2024-05-16 19:24:33
201,9,6976,6,8,6970,6964,3,8,94,9,1949,10,0,6008,2024-05-16 19:25:33
202,9,6975,7,8,6969,6963,3,8,93,9,1434,9,0,6006,2024-05-16 19:26:34
203,9,6977,6,8,6971,6964,3,8,94,9,1672,11,0,6006,2024-05-16 19:27:34
204,9,6975,6,8,6969,6963,3,8,94,9,1791,5,0,6009,2024-05-16 19:28:34
205,9,6977,6,8,6971,6964,3,8,94,9,2021,9,0,6008,2024-05-16 19:29:34
206,9,6974,6,8,6968,6962,3,8,94,9,1621,5,0,6003,2024-05-16 19:30:34
207,9,6976,6,8,6970,6964,3,8,94,9,1943,8,0,6006,2024-05-16 19:31:34
208,9,6976,6,8,6969,6963,3,8,94,9,1652,6,0,5997,2024-05-16 19:32:35
209,9,6976,6,8,6969,6962,3,8,94,9,1905,13,0,6007,2024-05-16 19:33:35
210,20,6981,19,19,6974,6966,5,16,96,17,198,15,0,5959,2024-05-16 19:34:35
211,8,6977,6,8,6969,6962,3,8,92,8,1611,10,0,5998,2024-05-16 19:35:36
212,11,6977,11,11,6971,6965,3,10,94,11,256,4,0,6022,2024-05-16 19:36:36
213,9,6977,6,8,6971,6964,3,8,94,9,1717,11,0,6013,2024-05-16 19:37:36
214,26,6976,25,25,6970,6964,5,23,97,23,284,10,0,6010,2024-05-16 19:38:36
215,9,6975,6,8,6969,6962,3,8,94,9,1602,13,0,6004,2024-05-16 19:39:36
216,9,6976,6,8,6970,6964,3,8,94,9,1925,14,0,6003,2024-05-16 19:40:36
217,9,6978,6,8,6971,6965,3,8,94,9,1900,11,0,6011,2024-05-16 19:41:37
218,9,6977,6,8,6971,6965,3,8,94,9,1878,9,0,6008,2024-05-16 19:42:37
219,9,6978,6,8,6971,6965,3,8,94,9,1782,5,0,6010,2024-05-16 19:43:37
220,9,6977,6,8,6971,6965,3,8,94,9,1645,5,0,6007,2024-05-16 19:44:37
221,9,6977,6,8,6971,6964,3,8,94,9,1871,6,0,6006,2024-05-16 19:45:37
222,9,6977,6,8,6971,6965,3,8,94,9,1979,12,0,5999,2024-05-16 19:46:37
223,10,6982,8,9,6976,6970,3,10,94,10,207,14,0,6017,2024-05-16 19:47:38
224,6,6980,0,5,6973,6966,3,5,100,6,10000,16,0,5993,2024-05-16 19:48:38
225,9,6978,6,8,6971,6964,3,8,93,9,1872,11,0,6008,2024-05-16 19:49:39
226,10,6978,9,9,6971,6965,3,9,93,9,159,5,0,6008,2024-05-16 19:50:39
227,9,6976,6,8,6969,6963,3,8,93,9,1917,5,0,6003,2024-05-16 19:51:39
228,9,6976,6,8,6969,6961,3,8,94,9,1878,15,0,6011,2024-05-16 19:52:40
229,9,6977,6,8,6971,6964,3,8,93,9,1640,11,0,6004,2024-05-16 19:53:40
230,9,6978,6,8,6972,6966,3,8,93,9,1878,4,0,6003,2024-05-16 19:54:40
231,9,6977,8,9,6971,6964,3,8,93,9,787,16,0,6007,2024-05-16 19:55:41
232,9,6975,7,8,6969,6963,3,8,94,9,1489,11,0,6006,2024-05-16 19:56:41
233,9,6975,7,8,6969,6963,3,8,94,9,1421,12,0,6005,2024-05-16 19:57:42
234,9,6976,6,8,6969,6962,3,8,93,9,1752,15,0,6006,2024-05-16 19:58:43
235,9,6975,6,8,6969,6963,3,8,94,9,2001,7,0,6006,2024-05-16 20:00:43
236,9,6977,8,9,6971,6965,3,9,93,9,874,6,0,6007,2024-05-16 20:01:43
237,9,6975,6,8,6970,6964,3,8,94,9,1848,4,0,6007,2024-05-16 20:02:43
238,9,6975,6,8,6970,6964,3,8,93,9,1776,10,0,6009,2024-05-16 20:03:44
239,10,6976,9,10,6969,6963,3,9,94,9,85,13,0,6009,2024-05-16 20:04:44
240,10,6977,9,10,6971,6964,3,9,94,10,615,10,0,6009,2024-05-16 20:05:44
241,9,6976,8,9,6970,6963,3,8,94,9,696,7,0,6010,2024-05-16 20:06:45
242,9,6977,6,8,6971,6965,3,8,94,9,1880,7,0,6009,2024-05-16 20:07:45
243,9,6976,6,8,6969,6963,3,8,94,9,1827,8,0,6010,2024-05-16 20:08:45
244,9,6977,7,8,6971,6965,3,8,94,9,1546,14,0,6009,2024-05-16 20:09:45
245,9,6976,9,9,6970,6964,3,9,94,9,622,6,0,6009,2024-05-16 20:10:45
246,9,6976,6,8,6970,6964,3,8,94,9,1668,9,0,6009,2024-05-16 20:11:46
247,9,6976,7,8,6969,6962,3,9,93,9,954,14,0,6011,2024-05-16 20:12:46
248,10,6978,8,9,6971,6965,3,8,94,9,1209,6,0,6011,2024-05-16 20:13:46
249,10,6977,8,9,6971,6964,3,8,94,9,976,6,0,6011,2024-05-16 20:14:47
250,9,6977,6,8,6970,6963,3,8,94,9,1905,15,0,6010,2024-05-16 20:15:47
251,9,6977,7,8,6970,6963,3,8,94,9,1550,6,0,6012,2024-05-16 20:16:47
252,27,6975,26,27,6968,6961,5,22,97,23,242,6,0,6013,2024-05-16 20:17:47
253,9,6975,6,8,6968,6962,3,8,94,9,1851,6,0,6014,2024-05-16 20:18:47
254,9,6974,6,8,6968,6961,3,8,94,9,1810,16,0,6006,2024-05-16 20:19:48
255,9,6976,6,8,6969,6962,3,8,94,9,1770,6,0,5995,2024-05-16 20:20:48
256,9,6975,6,8,6968,6962,3,8,94,9,1787,8,0,6004,2024-05-16 20:21:48
257,9,6975,6,8,6968,6962,3,8,94,9,1775,8,0,5992,2024-05-16 20:22:48
258,9,6976,6,8,6969,6963,3,8,93,8,2020,6,0,6005,2024-05-16 20:23:48
259,9,6978,6,8,6971,6964,3,8,94,9,1546,16,0,6003,2024-05-16 20:24:49
260,9,6978,6,8,6972,6966,3,8,94,9,2002,8,0,6004,2024-05-16 20:25:49
261,9,6975,6,8,6969,6962,3,8,94,9,1748,13,0,6006,2024-05-16 20:26:49
262,9,6978,6,8,6971,6964,3,8,94,9,1733,8,0,6004,2024-05-16 20:27:49
263,9,6976,8,9,6970,6964,3,9,93,10,391,9,0,6006,2024-05-16 20:28:49
264,9,6976,7,8,6970,6964,3,8,93,8,728,4,0,6006,2024-05-16 20:29:50
265,9,6975,6,8,6969,6963,3,8,94,9,1887,10,0,6006,2024-05-16 20:30:50
266,9,6977,8,8,6970,6963,3,9,94,9,598,15,0,6006,2024-05-16 20:31:50
267,10,6976,8,9,6969,6963,3,8,94,9,892,5,0,6006,2024-05-16 20:32:51
268,9,6977,6,8,6971,6964,3,8,93,9,1764,9,0,6008,2024-05-16 20:33:51
269,9,6977,8,9,6971,6964,3,9,94,9,965,14,0,6008,2024-05-16 20:34:51
270,12,6976,10,11,6970,6964,3,9,94,10,601,13,0,6008,2024-05-16 20:35:52
271,9,6976,6,8,6970,6964,3,8,94,9,1698,5,0,6009,2024-05-16 20:36:52
272,9,6977,7,8,6971,6965,3,8,93,9,1389,7,0,6009,2024-05-16 20:37:52
273,11,6977,10,10,6971,6965,3,10,94,11,391,9,0,6010,2024-05-16 20:38:53
274,9,6978,7,8,6971,6964,3,8,93,9,1437,10,0,6010,2024-05-16 20:39:53
275,10,6979,9,9,6972,6966,3,9,94,9,1143,14,0,6011,2024-05-16 20:40:53
276,9,6979,6,8,6972,6965,3,8,93,8,1781,13,0,6011,2024-05-16 20:41:54
277,9,6978,6,8,6972,6965,3,8,94,9,1832,6,0,6008,2024-05-16 20:42:54
278,9,6977,6,8,6971,6965,3,8,94,9,1836,5,0,6009,2024-05-16 20:43:54
279,9,6979,6,8,6972,6966,3,8,94,9,1813,16,0,6007,2024-05-16 20:44:54
280,9,6977,6,8,6971,6964,3,8,94,9,1836,11,0,6008,2024-05-16 20:45:54
281,9,6979,6,8,6972,6965,3,8,94,9,1897,8,0,6008,2024-05-16 20:46:54
282,14,6976,6,12,6969,6962,2,13,98,14,4358,15,0,6005,2024-05-16 20:47:55
283,9,6976,6,8,6970,6963,3,8,94,9,1759,15,0,6008,2024-05-16 20:48:55
284,9,6976,6,8,6970,6964,3,8,94,9,1875,6,0,6007,2024-05-16 20:49:55
285,9,6979,6,8,6972,6965,3,8,94,9,1831,6,0,6004,2024-05-16 20:50:55
286,10,6978,8,9,6971,6964,3,9,93,9,1233,15,0,6006,2024-05-16 20:51:55
287,9,6976,6,8,6969,6963,3,8,93,9,1727,9,0,6005,2024-05-16 20:52:56
