,13-14-9_v,13-14-8_v,13-14-5_v,13-14-4_v,13-14-10_v,13-14-7_v,13-14-11_v,13-14-6_v,13-14-12_v,13-14-1_v,13-14-0_v,13-14-3_v,13-14-2_v,13-14-13_v,csvTime
38,100,0,0,0,6007,0,6,0,0,697.6,697.8,0,697.4,0,2024-05-16 16:38:21
39,100,0,0,0,6008,0,4,0,0,697.2,697.3,0,697.1,0,2024-05-16 16:39:21
40,100,0,0,0,6006,0,3,0,0,697.4,697.6,0,697.3,0,2024-05-16 16:40:21
41,100,0,0,0,6007,0,3,0,0,697.3,697.3,0,697.2,0,2024-05-16 16:41:22
42,100,0,0,0,6009,0,6,0,0,697.3,697.5,0,697.2,0,2024-05-16 16:42:22
43,100,0,0,0,6008,0,0,0,0,697.4,697.5,0,697.3,0,2024-05-16 16:43:22
44,100,0,0,0,6008,0,6,0,0,697.4,697.5,0,697.3,0,2024-05-16 16:44:22
45,100,0,0,0,6009,0,3,0,0,697.3,697.4,0,697.3,0,2024-05-16 16:45:24
46,100,0,0,0,6008,0,2,0,0,697.5,697.7,0,697.3,0,2024-05-16 16:46:24
47,100,0,0,0,6007,0,5,0,0,697.5,697.7,0,697.3,0,2024-05-16 16:47:24
48,100,0,0,0,6010,0,0,0,0,697.3,697.5,0,697.2,0,2024-05-16 16:48:25
49,100,0,0,0,6000,0,3,0,0,697.3,697.5,0,697.1,0,2024-05-16 16:49:25
50,100,0,0,0,6011,0,0,0,0,697.3,697.6,0,697.1,0,2024-05-16 16:50:25
51,100,0,0,0,5995,0,3,0,0,697.1,697.2,0,697.0,0,2024-05-16 16:51:25
52,100,0,0,0,6004,0,7,0,0,697.5,697.6,0,697.3,0,2024-05-16 16:52:25
53,100,0,0,0,6001,0,2,0,0,697.5,697.7,0,697.4,0,2024-05-16 16:53:26
54,100,0,0,0,6009,0,7,0,0,697.4,697.6,0,697.3,0,2024-05-16 16:54:26
55,100,0,0,0,6009,0,7,0,0,697.5,697.7,0,697.3,0,2024-05-16 16:55:26
56,100,0,0,0,6012,0,3,0,0,697.6,697.7,0,697.4,0,2024-05-16 16:56:27
57,100,0,0,0,6011,0,0,0,0,697.5,697.7,0,697.4,0,2024-05-16 16:57:27
58,100,0,0,0,6012,0,3,0,0,697.4,697.5,0,697.3,0,2024-05-16 16:58:27
59,100,0,0,0,6010,0,0,0,0,697.5,697.6,0,697.3,0,2024-05-16 17:00:28
60,100,0,0,0,6010,0,6,0,0,697.5,697.7,0,697.3,0,2024-05-16 17:01:28
61,100,0,0,0,6009,0,7,0,0,697.4,697.6,0,697.2,0,2024-05-16 17:02:28
62,100,0,0,0,6009,0,0,0,0,697.3,697.5,0,697.2,0,2024-05-16 17:03:28
63,100,0,0,0,6011,0,0,0,0,697.6,697.7,0,697.4,0,2024-05-16 17:04:28
64,100,0,0,0,5994,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 17:05:29
65,100,0,0,0,5997,0,5,0,0,697.4,697.5,0,697.2,0,2024-05-16 17:06:29
66,100,0,0,0,6006,0,6,0,0,697.4,697.6,0,697.2,0,2024-05-16 17:07:29
67,100,0,0,0,5989,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 17:08:29
68,100,0,0,0,6000,0,7,0,0,697.4,697.6,0,697.3,0,2024-05-16 17:09:30
69,100,0,0,0,6010,0,3,0,0,697.3,697.4,0,697.1,0,2024-05-16 17:10:30
70,100,0,0,0,6010,0,0,0,0,697.4,697.5,0,697.3,0,2024-05-16 17:11:30
71,100,0,0,0,6008,0,0,0,0,697.4,697.5,0,697.3,0,2024-05-16 17:12:30
72,100,0,0,0,6007,0,9,0,0,697.3,697.5,0,697.1,0,2024-05-16 17:13:31
73,100,0,0,0,6007,0,0,0,0,697.4,697.6,0,697.3,0,2024-05-16 17:14:31
74,100,0,0,0,6000,0,7,0,0,697.5,697.6,0,697.3,0,2024-05-16 17:15:31
75,100,0,0,0,6010,0,6,0,0,697.4,697.5,0,697.2,0,2024-05-16 17:16:31
76,100,0,0,0,6008,0,3,0,0,697.4,697.4,0,697.3,0,2024-05-16 17:17:31
77,100,0,0,0,6007,0,0,0,0,697.5,697.6,0,697.4,0,2024-05-16 17:18:31
78,100,0,0,0,6007,0,0,0,0,697.5,697.6,0,697.4,0,2024-05-16 17:19:32
79,100,0,0,0,6009,0,0,0,0,697.4,697.6,0,697.2,0,2024-05-16 17:20:32
80,100,0,0,0,6008,0,0,0,0,697.3,697.5,0,697.2,0,2024-05-16 17:21:32
81,100,0,0,0,6008,0,3,0,0,697.4,697.5,0,697.4,0,2024-05-16 17:22:33
82,100,0,0,0,6009,0,0,0,0,697.2,697.4,0,697.0,0,2024-05-16 17:23:33
83,100,0,0,0,6011,0,0,0,0,697.4,697.6,0,697.3,0,2024-05-16 17:24:33
84,100,0,0,0,6010,0,3,0,0,697.3,697.3,0,697.2,0,2024-05-16 17:25:33
85,100,0,0,0,6009,0,0,0,0,697.1,697.3,0,697.0,0,2024-05-16 17:26:34
86,100,0,0,0,6005,0,3,0,0,697.3,697.4,0,697.2,0,2024-05-16 17:27:34
87,100,0,0,0,5999,0,0,0,0,697.2,697.3,0,697.2,0,2024-05-16 17:28:34
88,100,0,0,0,6001,0,4,0,0,697.8,697.9,0,697.6,0,2024-05-16 17:29:34
89,100,0,0,0,6002,0,4,0,0,697.1,697.2,0,697.0,0,2024-05-16 17:30:34
90,100,0,0,0,6000,0,3,0,0,697.2,697.4,0,697.1,0,2024-05-16 17:31:35
91,100,0,0,0,6009,0,3,0,0,697.3,697.4,0,697.2,0,2024-05-16 17:32:35
92,100,0,0,0,6010,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 17:33:35
93,100,0,0,0,6009,0,2,0,0,697.2,697.4,0,697.0,0,2024-05-16 17:34:35
94,100,0,0,0,6007,0,2,0,0,697.3,697.5,0,697.1,0,2024-05-16 17:35:36
95,100,0,0,0,6005,0,0,0,0,697.5,697.8,0,697.2,0,2024-05-16 17:36:36
96,100,0,0,0,6004,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 17:37:36
97,100,0,0,0,6006,0,3,0,0,697.4,697.6,0,697.3,0,2024-05-16 17:38:36
98,100,0,0,0,6010,0,6,0,0,697.4,697.6,0,697.3,0,2024-05-16 17:39:37
99,100,0,0,0,6010,0,2,0,0,697.5,697.6,0,697.4,0,2024-05-16 17:40:37
100,100,0,0,0,6008,0,5,0,0,697.3,697.5,0,697.2,0,2024-05-16 17:41:37
101,100,0,0,0,6002,0,3,0,0,697.1,697.1,0,697.1,0,2024-05-16 17:42:38
102,100,0,0,0,6000,0,0,0,0,697.2,697.2,0,697.1,0,2024-05-16 17:43:38
103,100,0,0,0,6019,0,0,0,0,697.3,697.4,0,697.3,0,2024-05-16 17:44:38
104,100,0,0,0,6012,0,5,0,0,697.1,697.2,0,697.0,0,2024-05-16 17:45:39
105,100,0,0,0,6012,0,2,0,0,697.2,697.3,0,697.1,0,2024-05-16 17:46:39
106,100,0,0,0,6003,0,2,0,0,697.3,697.4,0,697.2,0,2024-05-16 17:47:39
107,100,0,0,0,5997,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 17:48:39
108,100,0,0,0,6007,0,4,0,0,697.3,697.5,0,697.2,0,2024-05-16 17:49:40
109,100,0,0,0,6008,0,5,0,0,697.3,697.5,0,697.2,0,2024-05-16 17:50:40
110,100,0,0,0,6009,0,6,0,0,697.3,697.4,0,697.2,0,2024-05-16 17:51:40
111,100,0,0,0,6000,0,0,0,0,699.2,699.3,0,699.0,0,2024-05-16 17:52:40
112,100,0,0,0,6008,0,5,0,0,697.2,697.3,0,697.1,0,2024-05-16 17:53:41
113,100,0,0,0,6008,0,0,0,0,697.3,697.4,0,697.1,0,2024-05-16 17:54:41
114,100,0,0,0,6006,0,0,0,0,697.1,697.2,0,697.0,0,2024-05-16 17:55:41
115,100,0,0,0,6009,0,5,0,0,697.2,697.3,0,697.2,0,2024-05-16 17:56:41
116,100,0,0,0,6012,0,5,0,0,697.5,697.6,0,697.4,0,2024-05-16 17:57:41
117,100,0,0,0,6011,0,3,0,0,697.7,697.7,0,697.6,0,2024-05-16 17:58:41
118,100,0,0,0,6008,0,4,0,0,697.6,697.6,0,697.6,0,2024-05-16 18:00:41
119,100,0,0,0,6009,0,2,0,0,697.6,697.7,0,697.5,0,2024-05-16 18:01:42
120,100,0,0,0,6008,0,6,0,0,697.6,697.7,0,697.5,0,2024-05-16 18:02:42
121,100,0,0,0,6009,0,3,0,0,697.5,697.7,0,697.4,0,2024-05-16 18:03:42
122,100,0,0,0,6009,0,0,0,0,695.6,695.7,0,695.5,0,2024-05-16 18:04:43
123,100,0,0,0,6010,0,0,0,0,697.6,697.6,0,697.5,0,2024-05-16 18:05:43
124,100,0,0,0,6011,0,4,0,0,697.5,697.6,0,697.3,0,2024-05-16 18:06:43
125,100,0,0,0,6007,0,5,0,0,697.4,697.5,0,697.3,0,2024-05-16 18:07:44
126,100,0,0,0,6008,0,3,0,0,697.3,697.5,0,697.2,0,2024-05-16 18:08:44
127,100,0,0,0,6007,0,6,0,0,697.3,697.4,0,697.1,0,2024-05-16 18:09:44
128,100,0,0,0,6009,0,7,0,0,697.3,697.4,0,697.1,0,2024-05-16 18:10:44
129,100,0,0,0,6011,0,0,0,0,697.5,697.6,0,697.3,0,2024-05-16 18:11:44
130,100,0,0,0,5993,0,8,0,0,697.9,698.1,0,697.7,0,2024-05-16 18:12:44
131,100,0,0,0,6007,0,0,0,0,697.2,697.4,0,697.0,0,2024-05-16 18:13:45
132,100,0,0,0,6009,0,6,0,0,697.0,697.3,0,696.8,0,2024-05-16 18:14:45
133,100,0,0,0,6010,0,6,0,0,697.2,697.3,0,697.0,0,2024-05-16 18:15:46
134,100,0,0,0,6005,0,3,0,0,697.3,697.5,0,697.2,0,2024-05-16 18:16:46
135,100,0,0,0,6007,0,5,0,0,697.2,697.3,0,697.1,0,2024-05-16 18:17:46
136,100,0,0,0,6011,0,6,0,0,697.1,697.2,0,696.9,0,2024-05-16 18:18:46
137,100,0,0,0,6007,0,7,0,0,697.7,697.9,0,697.5,0,2024-05-16 18:19:46
138,100,0,0,0,6001,0,7,0,0,697.2,697.4,0,697.0,0,2024-05-16 18:20:47
139,100,0,0,0,5990,0,3,0,0,697.9,698.0,0,697.8,0,2024-05-16 18:21:47
140,100,0,0,0,5998,0,6,0,0,697.2,697.3,0,697.1,0,2024-05-16 18:22:48
141,100,0,0,0,5997,0,2,0,0,697.2,697.3,0,697.0,0,2024-05-16 18:23:48
142,100,0,0,0,6007,0,3,0,0,697.4,697.5,0,697.3,0,2024-05-16 18:24:48
143,100,0,0,0,6011,0,3,0,0,697.7,697.8,0,697.6,0,2024-05-16 18:25:49
144,100,0,0,0,6007,0,8,0,0,697.3,697.5,0,697.1,0,2024-05-16 18:26:49
145,100,0,0,0,6008,0,0,0,0,697.3,697.5,0,697.2,0,2024-05-16 18:27:49
146,100,0,0,0,6008,0,8,0,0,697.3,697.5,0,697.1,0,2024-05-16 18:28:50
147,100,0,0,0,6008,0,3,0,0,697.3,697.5,0,697.1,0,2024-05-16 18:29:50
148,100,0,0,0,6006,0,0,0,0,697.5,697.7,0,697.4,0,2024-05-16 18:30:50
149,100,0,0,0,6008,0,0,0,0,697.1,697.2,0,696.9,0,2024-05-16 18:31:51
150,100,0,0,0,6006,0,3,0,0,697.1,697.2,0,696.9,0,2024-05-16 18:32:51
151,100,0,0,0,6012,0,0,0,0,697.4,697.5,0,697.3,0,2024-05-16 18:33:51
152,100,0,0,0,5987,0,5,0,0,697.1,697.2,0,697.0,0,2024-05-16 18:34:51
153,100,0,0,0,6018,0,0,0,0,696.9,697.0,0,696.7,0,2024-05-16 18:35:51
154,100,0,0,0,6021,0,3,0,0,697.6,697.7,0,697.5,0,2024-05-16 18:36:52
155,100,0,0,0,6013,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 18:37:52
156,100,0,0,0,6002,0,6,0,0,697.6,697.8,0,697.4,0,2024-05-16 18:38:53
157,100,0,0,0,6007,0,4,0,0,697.4,697.6,0,697.2,0,2024-05-16 18:39:53
158,100,0,0,0,5997,0,0,0,0,697.4,697.5,0,697.2,0,2024-05-16 18:40:54
159,100,0,0,0,6005,0,3,0,0,697.1,697.3,0,696.9,0,2024-05-16 18:41:54
160,100,0,0,0,6008,0,3,0,0,697.3,697.5,0,697.1,0,2024-05-16 18:42:54
161,100,0,0,0,6008,0,9,0,0,697.3,697.6,0,697.0,0,2024-05-16 18:43:55
162,100,0,0,0,6011,0,3,0,0,697.2,697.4,0,697.1,0,2024-05-16 18:44:55
163,100,0,0,0,6011,0,6,0,0,697.2,697.3,0,697.0,0,2024-05-16 18:45:55
164,100,0,0,0,6013,0,0,0,0,697.1,697.2,0,697.0,0,2024-05-16 18:46:56
165,100,0,0,0,5989,0,0,0,0,697.2,697.4,0,697.0,0,2024-05-16 18:47:56
166,100,0,0,0,6009,0,3,0,0,697.4,697.5,0,697.2,0,2024-05-16 18:48:57
167,100,0,0,0,5990,0,0,0,0,697.3,697.5,0,697.2,0,2024-05-16 18:49:57
168,100,0,0,0,5989,0,0,0,0,697.1,697.3,0,696.9,0,2024-05-16 18:50:57
169,100,0,0,0,6028,0,2,0,0,696.5,696.6,0,696.4,0,2024-05-16 18:51:57
170,100,0,0,0,6007,0,2,0,0,697.3,697.4,0,697.2,0,2024-05-16 18:52:58
171,100,0,0,0,6007,0,3,0,0,697.3,697.4,0,697.1,0,2024-05-16 18:53:58
172,100,0,0,0,6012,0,8,0,0,697.3,697.5,0,697.0,0,2024-05-16 18:54:58
173,100,0,0,0,6000,0,5,0,0,697.3,697.5,0,697.2,0,2024-05-16 18:55:58
174,100,0,0,0,6005,0,0,0,0,697.4,697.5,0,697.2,0,2024-05-16 18:56:58
175,100,0,0,0,6004,0,6,0,0,697.4,697.5,0,697.3,0,2024-05-16 18:57:59
176,100,0,0,0,6006,0,6,0,0,697.4,697.6,0,697.2,0,2024-05-16 18:58:59
177,100,0,0,0,6005,0,0,0,0,697.4,697.6,0,697.2,0,2024-05-16 19:00:59
178,100,0,0,0,6005,0,0,0,0,697.4,697.6,0,697.2,0,2024-05-16 19:01:59
179,100,0,0,0,6005,0,8,0,0,697.3,697.5,0,697.1,0,2024-05-16 19:03:00
180,100,0,0,0,6006,0,8,0,0,697.4,697.6,0,697.2,0,2024-05-16 19:04:00
181,100,0,0,0,6006,0,2,0,0,697.5,697.7,0,697.3,0,2024-05-16 19:05:00
182,100,0,0,0,6002,0,6,0,0,697.3,697.5,0,697.1,0,2024-05-16 19:06:00
183,100,0,0,0,5999,0,4,0,0,697.4,697.6,0,697.3,0,2024-05-16 19:07:00
184,100,0,0,0,6001,0,0,0,0,697.4,697.6,0,697.3,0,2024-05-16 19:08:00
185,100,0,0,0,5997,0,2,0,0,697.5,697.5,0,697.4,0,2024-05-16 19:09:01
186,100,0,0,0,6011,0,3,0,0,697.3,697.5,0,697.2,0,2024-05-16 19:10:01
187,100,0,0,0,6011,0,3,0,0,697.7,697.8,0,697.6,0,2024-05-16 19:11:02
188,100,0,0,0,6011,0,0,0,0,697.2,697.4,0,697.1,0,2024-05-16 19:12:02
189,100,0,0,0,6009,0,3,0,0,697.4,697.5,0,697.2,0,2024-05-16 19:13:02
190,100,0,0,0,6010,0,2,0,0,697.4,697.5,0,697.2,0,2024-05-16 19:14:02
191,100,0,0,0,6010,0,0,0,0,697.2,697.4,0,697.1,0,2024-05-16 19:15:03
192,100,0,0,0,6009,0,6,0,0,697.1,697.3,0,697.0,0,2024-05-16 19:16:03
193,100,0,0,0,6012,0,3,0,0,697.2,697.3,0,697.1,0,2024-05-16 19:17:03
194,100,0,0,0,6012,0,4,0,0,697.2,697.4,0,697.0,0,2024-05-16 19:18:03
195,100,0,0,0,6009,0,0,0,0,697.2,697.4,0,697.1,0,2024-05-16 19:19:03
196,100,0,0,0,6010,0,5,0,0,697.0,697.1,0,696.9,0,2024-05-16 19:20:04
197,100,0,0,0,6009,0,5,0,0,697.1,697.3,0,696.9,0,2024-05-16 19:21:04
198,100,0,0,0,6010,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:22:04
199,100,0,0,0,6010,0,3,0,0,697.5,697.6,0,697.5,0,2024-05-16 19:23:05
200,100,0,0,0,6010,0,3,0,0,697.2,697.3,0,697.1,0,2024-05-16 19:24:05
201,100,0,0,0,6010,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:25:05
202,100,0,0,0,6009,0,7,0,0,697.4,697.5,0,697.2,0,2024-05-16 19:26:05
203,100,0,0,0,6007,0,0,0,0,697.1,697.3,0,697.0,0,2024-05-16 19:27:06
204,100,0,0,0,6010,0,6,0,0,697.1,697.3,0,697.0,0,2024-05-16 19:28:06
205,100,0,0,0,6004,0,5,0,0,697.3,697.5,0,697.1,0,2024-05-16 19:29:06
206,100,0,0,0,6009,0,7,0,0,697.0,697.1,0,696.8,0,2024-05-16 19:30:06
207,100,0,0,0,6001,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:31:07
208,100,0,0,0,6004,0,3,0,0,697.2,697.3,0,697.1,0,2024-05-16 19:32:07
209,100,0,0,0,6006,0,0,0,0,697.4,697.6,0,697.3,0,2024-05-16 19:33:07
210,100,0,0,0,5976,0,6,0,0,696.9,697.0,0,696.9,0,2024-05-16 19:34:07
211,100,0,0,0,5979,0,5,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:35:07
212,100,0,0,0,5990,0,0,0,0,697.1,697.2,0,696.9,0,2024-05-16 19:36:08
213,100,0,0,0,6018,0,4,0,0,697.4,697.5,0,697.2,0,2024-05-16 19:37:08
214,100,0,0,0,6011,0,2,0,0,697.4,697.6,0,697.2,0,2024-05-16 19:38:10
215,100,0,0,0,6000,0,4,0,0,697.3,697.4,0,697.1,0,2024-05-16 19:39:10
216,100,0,0,0,6005,0,6,0,0,697.1,697.3,0,696.9,0,2024-05-16 19:40:10
217,100,0,0,0,6009,0,6,0,0,697.3,697.4,0,697.1,0,2024-05-16 19:41:10
218,100,0,0,0,6011,0,2,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:42:11
219,100,0,0,0,6008,0,0,0,0,697.4,697.5,0,697.2,0,2024-05-16 19:43:11
220,100,0,0,0,6004,0,0,0,0,697.5,697.7,0,697.4,0,2024-05-16 19:44:11
221,100,0,0,0,6007,0,0,0,0,697.3,697.4,0,697.1,0,2024-05-16 19:45:11
222,100,0,0,0,6003,0,6,0,0,697.7,697.9,0,697.5,0,2024-05-16 19:46:11
223,100,0,0,0,5997,0,5,0,0,697.1,697.2,0,697.0,0,2024-05-16 19:47:12
224,100,0,0,0,5997,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:48:12
225,100,0,0,0,6010,0,2,0,0,696.8,696.9,0,696.7,0,2024-05-16 19:49:12
226,100,0,0,0,6010,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 19:50:13
227,100,0,0,0,6001,0,5,0,0,697.6,697.7,0,697.5,0,2024-05-16 19:51:13
228,100,0,0,0,6011,0,3,0,0,697.5,697.7,0,697.4,0,2024-05-16 19:52:13
229,100,0,0,0,6008,0,6,0,0,697.3,697.5,0,697.1,0,2024-05-16 19:53:14
230,100,0,0,0,6003,0,2,0,0,697.4,697.5,0,697.2,0,2024-05-16 19:54:14
231,100,0,0,0,6002,0,5,0,0,697.6,697.7,0,697.4,0,2024-05-16 19:55:15
232,100,0,0,0,6008,0,4,0,0,697.2,697.4,0,697.0,0,2024-05-16 19:56:15
233,100,0,0,0,6006,0,3,0,0,697.1,697.2,0,697.0,0,2024-05-16 19:57:16
234,100,0,0,0,6005,0,0,0,0,697.4,697.6,0,697.2,0,2024-05-16 19:58:16
235,100,0,0,0,6007,0,5,0,0,697.2,697.3,0,697.0,0,2024-05-16 20:00:17
236,100,0,0,0,6004,0,0,0,0,697.3,697.5,0,697.1,0,2024-05-16 20:01:17
237,100,0,0,0,6006,0,3,0,0,697.3,697.4,0,697.1,0,2024-05-16 20:02:17
238,100,0,0,0,6007,0,2,0,0,697.2,697.3,0,697.0,0,2024-05-16 20:03:17
239,100,0,0,0,6008,0,0,0,0,697.4,697.5,0,697.2,0,2024-05-16 20:04:18
240,100,0,0,0,6009,0,3,0,0,697.1,697.3,0,696.9,0,2024-05-16 20:05:18
241,100,0,0,0,6009,0,6,0,0,697.2,697.4,0,697.1,0,2024-05-16 20:06:19
242,100,0,0,0,6008,0,6,0,0,697.4,697.6,0,697.2,0,2024-05-16 20:07:19
243,100,0,0,0,6008,0,0,0,0,697.4,697.5,0,697.3,0,2024-05-16 20:08:19
244,100,0,0,0,6009,0,5,0,0,697.3,697.4,0,697.1,0,2024-05-16 20:09:19
245,100,0,0,0,6010,0,4,0,0,697.5,697.7,0,697.3,0,2024-05-16 20:10:19
246,100,0,0,0,6008,0,2,0,0,697.3,697.5,0,697.2,0,2024-05-16 20:11:19
247,100,0,0,0,6010,0,6,0,0,697.3,697.5,0,697.1,0,2024-05-16 20:12:20
248,100,0,0,0,6010,0,2,0,0,697.3,697.4,0,697.1,0,2024-05-16 20:13:20
249,100,0,0,0,6011,0,6,0,0,697.3,697.4,0,697.1,0,2024-05-16 20:14:20
250,100,0,0,0,6011,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 20:15:21
251,100,0,0,0,6011,0,5,0,0,697.3,697.4,0,697.2,0,2024-05-16 20:16:21
252,100,0,0,0,6011,0,2,0,0,697.1,697.2,0,697.0,0,2024-05-16 20:17:21
253,100,0,0,0,6001,0,2,0,0,697.2,697.2,0,697.2,0,2024-05-16 20:18:21
254,100,0,0,0,6009,0,0,0,0,697.4,697.5,0,697.3,0,2024-05-16 20:19:21
255,100,0,0,0,5996,0,0,0,0,697.0,697.1,0,697.0,0,2024-05-16 20:20:21
256,100,0,0,0,6009,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 20:21:22
257,100,0,0,0,5997,0,4,0,0,697.0,697.1,0,697.0,0,2024-05-16 20:22:22
258,100,0,0,0,6005,0,2,0,0,696.9,697.1,0,696.8,0,2024-05-16 20:23:22
259,100,0,0,0,6007,0,6,0,0,697.2,697.3,0,697.0,0,2024-05-16 20:24:22
260,100,0,0,0,6002,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 20:25:23
261,100,0,0,0,6004,0,0,0,0,697.2,697.3,0,697.1,0,2024-05-16 20:26:23
262,100,0,0,0,6005,0,0,0,0,697.2,697.4,0,697.1,0,2024-05-16 20:27:23
263,100,0,0,0,6006,0,6,0,0,697.1,697.3,0,697.0,0,2024-05-16 20:28:23
264,100,0,0,0,6008,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 20:29:23
265,100,0,0,0,6006,0,2,0,0,697.3,697.5,0,697.2,0,2024-05-16 20:30:24
266,100,0,0,0,6006,0,4,0,0,697.2,697.4,0,697.1,0,2024-05-16 20:31:24
267,100,0,0,0,6006,0,0,0,0,697.3,697.4,0,697.2,0,2024-05-16 20:32:24
268,100,0,0,0,6007,0,6,0,0,697.6,697.7,0,697.4,0,2024-05-16 20:33:25
269,100,0,0,0,6008,0,3,0,0,697.4,697.5,0,697.2,0,2024-05-16 20:34:25
270,100,0,0,0,6009,0,3,0,0,697.4,697.6,0,697.2,0,2024-05-16 20:35:25
271,100,0,0,0,6008,0,2,0,0,697.2,697.3,0,697.1,0,2024-05-16 20:36:26
272,100,0,0,0,6009,0,7,0,0,697.2,697.4,0,697.0,0,2024-05-16 20:37:26
273,100,0,0,0,6010,0,8,0,0,697.3,697.5,0,697.1,0,2024-05-16 20:38:26
274,100,0,0,0,6011,0,5,0,0,697.4,697.5,0,697.2,0,2024-05-16 20:39:27
