,PLC_point0_value,PLC_point1_value,PLC_point7_value,PLC_point5_value,PLC_point8_value,PLC_point4_value,PLC_point3_value,PLC_point2_value,PLC_point6_value,csvTime
40,error,error,error,error,error,error,error,error,error,2024-05-16 16:40:54
41,error,error,error,error,error,error,error,error,error,2024-05-16 16:41:54
42,error,error,error,error,error,error,error,error,error,2024-05-16 16:42:54
43,error,error,error,error,error,error,error,error,error,2024-05-16 16:43:54
44,error,error,error,error,error,error,error,error,error,2024-05-16 16:44:54
45,error,error,error,error,error,error,error,error,error,2024-05-16 16:45:54
46,error,error,error,error,error,error,error,error,error,2024-05-16 16:46:54
47,error,error,error,error,error,error,error,error,error,2024-05-16 16:47:54
48,error,error,error,error,error,error,error,error,error,2024-05-16 16:48:54
49,error,error,error,error,error,error,error,error,error,2024-05-16 16:49:54
50,error,error,error,error,error,error,error,error,error,2024-05-16 16:50:54
51,error,error,error,error,error,error,error,error,error,2024-05-16 16:51:54
52,error,error,error,error,error,error,error,error,error,2024-05-16 16:52:54
53,error,error,error,error,error,error,error,error,error,2024-05-16 16:53:54
54,error,error,error,error,error,error,error,error,error,2024-05-16 16:54:54
55,error,error,error,error,error,error,error,error,error,2024-05-16 16:55:54
56,error,error,error,error,error,error,error,error,error,2024-05-16 16:56:54
57,error,error,error,error,error,error,error,error,error,2024-05-16 16:57:54
58,error,error,error,error,error,error,error,error,error,2024-05-16 16:58:54
59,error,error,error,error,error,error,error,error,error,2024-05-16 17:00:54
60,error,error,error,error,error,error,error,error,error,2024-05-16 17:01:54
61,error,error,error,error,error,error,error,error,error,2024-05-16 17:02:54
62,error,error,error,error,error,error,error,error,error,2024-05-16 17:03:54
63,error,error,error,error,error,error,error,error,error,2024-05-16 17:04:54
64,error,error,error,error,error,error,error,error,error,2024-05-16 17:05:54
65,error,error,error,error,error,error,error,error,error,2024-05-16 17:06:54
66,error,error,error,error,error,error,error,error,error,2024-05-16 17:07:54
67,error,error,error,error,error,error,error,error,error,2024-05-16 17:08:54
68,error,error,error,error,error,error,error,error,error,2024-05-16 17:09:54
69,error,error,error,error,error,error,error,error,error,2024-05-16 17:10:54
70,error,error,error,error,error,error,error,error,error,2024-05-16 17:11:54
71,error,error,error,error,error,error,error,error,error,2024-05-16 17:12:54
72,error,error,error,error,error,error,error,error,error,2024-05-16 17:13:54
73,error,error,error,error,error,error,error,error,error,2024-05-16 17:14:54
74,error,error,error,error,error,error,error,error,error,2024-05-16 17:15:54
75,error,error,error,error,error,error,error,error,error,2024-05-16 17:16:54
76,error,error,error,error,error,error,error,error,error,2024-05-16 17:17:54
77,error,error,error,error,error,error,error,error,error,2024-05-16 17:18:54
78,error,error,error,error,error,error,error,error,error,2024-05-16 17:19:54
79,error,error,error,error,error,error,error,error,error,2024-05-16 17:20:54
80,error,error,error,error,error,error,error,error,error,2024-05-16 17:21:54
81,error,error,error,error,error,error,error,error,error,2024-05-16 17:22:54
82,error,error,error,error,error,error,error,error,error,2024-05-16 17:23:54
83,error,error,error,error,error,error,error,error,error,2024-05-16 17:24:54
84,error,error,error,error,error,error,error,error,error,2024-05-16 17:25:54
85,error,error,error,error,error,error,error,error,error,2024-05-16 17:26:54
86,error,error,error,error,error,error,error,error,error,2024-05-16 17:27:54
87,error,error,error,error,error,error,error,error,error,2024-05-16 17:28:54
88,error,error,error,error,error,error,error,error,error,2024-05-16 17:29:54
89,error,error,error,error,error,error,error,error,error,2024-05-16 17:30:54
90,error,error,error,error,error,error,error,error,error,2024-05-16 17:31:54
91,error,error,error,error,error,error,error,error,error,2024-05-16 17:32:54
92,error,error,error,error,error,error,error,error,error,2024-05-16 17:33:54
93,error,error,error,error,error,error,error,error,error,2024-05-16 17:34:54
94,error,error,error,error,error,error,error,error,error,2024-05-16 17:35:54
95,error,error,error,error,error,error,error,error,error,2024-05-16 17:36:54
96,error,error,error,error,error,error,error,error,error,2024-05-16 17:37:54
97,error,error,error,error,error,error,error,error,error,2024-05-16 17:38:54
98,error,error,error,error,error,error,error,error,error,2024-05-16 17:39:54
99,error,error,error,error,error,error,error,error,error,2024-05-16 17:40:54
100,error,error,error,error,error,error,error,error,error,2024-05-16 17:41:54
101,error,error,error,error,error,error,error,error,error,2024-05-16 17:42:54
102,error,error,error,error,error,error,error,error,error,2024-05-16 17:43:53
103,error,error,error,error,error,error,error,error,error,2024-05-16 17:44:54
104,error,error,error,error,error,error,error,error,error,2024-05-16 17:45:54
105,error,error,error,error,error,error,error,error,error,2024-05-16 17:46:54
106,error,error,error,error,error,error,error,error,error,2024-05-16 17:47:54
107,error,error,error,error,error,error,error,error,error,2024-05-16 17:48:54
108,error,error,error,error,error,error,error,error,error,2024-05-16 17:49:54
109,error,error,error,error,error,error,error,error,error,2024-05-16 17:50:54
110,error,error,error,error,error,error,error,error,error,2024-05-16 17:51:54
111,error,error,error,error,error,error,error,error,error,2024-05-16 17:52:54
112,error,error,error,error,error,error,error,error,error,2024-05-16 17:53:54
113,error,error,error,error,error,error,error,error,error,2024-05-16 17:54:54
114,error,error,error,error,error,error,error,error,error,2024-05-16 17:55:54
115,error,error,error,error,error,error,error,error,error,2024-05-16 17:56:54
116,error,error,error,error,error,error,error,error,error,2024-05-16 17:57:54
117,error,error,error,error,error,error,error,error,error,2024-05-16 17:58:54
118,error,error,error,error,error,error,error,error,error,2024-05-16 18:00:54
119,error,error,error,error,error,error,error,error,error,2024-05-16 18:01:54
120,error,error,error,error,error,error,error,error,error,2024-05-16 18:02:54
121,error,error,error,error,error,error,error,error,error,2024-05-16 18:03:54
122,error,error,error,error,error,error,error,error,error,2024-05-16 18:04:54
123,error,error,error,error,error,error,error,error,error,2024-05-16 18:05:54
124,error,error,error,error,error,error,error,error,error,2024-05-16 18:06:54
125,error,error,error,error,error,error,error,error,error,2024-05-16 18:07:54
126,error,error,error,error,error,error,error,error,error,2024-05-16 18:08:54
127,error,error,error,error,error,error,error,error,error,2024-05-16 18:09:54
128,error,error,error,error,error,error,error,error,error,2024-05-16 18:10:54
129,error,error,error,error,error,error,error,error,error,2024-05-16 18:11:54
130,error,error,error,error,error,error,error,error,error,2024-05-16 18:12:54
131,error,error,error,error,error,error,error,error,error,2024-05-16 18:13:54
132,error,error,error,error,error,error,error,error,error,2024-05-16 18:14:54
133,error,error,error,error,error,error,error,error,error,2024-05-16 18:15:53
134,error,error,error,error,error,error,error,error,error,2024-05-16 18:16:54
135,error,error,error,error,error,error,error,error,error,2024-05-16 18:17:54
136,error,error,error,error,error,error,error,error,error,2024-05-16 18:18:54
137,error,error,error,error,error,error,error,error,error,2024-05-16 18:19:54
138,error,error,error,error,error,error,error,error,error,2024-05-16 18:20:54
139,error,error,error,error,error,error,error,error,error,2024-05-16 18:21:54
140,error,error,error,error,error,error,error,error,error,2024-05-16 18:22:54
141,error,error,error,error,error,error,error,error,error,2024-05-16 18:23:54
142,error,error,error,error,error,error,error,error,error,2024-05-16 18:24:54
143,error,error,error,error,error,error,error,error,error,2024-05-16 18:25:54
144,error,error,error,error,error,error,error,error,error,2024-05-16 18:26:53
145,error,error,error,error,error,error,error,error,error,2024-05-16 18:27:54
146,error,error,error,error,error,error,error,error,error,2024-05-16 18:28:54
147,error,error,error,error,error,error,error,error,error,2024-05-16 18:29:54
148,error,error,error,error,error,error,error,error,error,2024-05-16 18:30:53
149,error,error,error,error,error,error,error,error,error,2024-05-16 18:31:53
150,error,error,error,error,error,error,error,error,error,2024-05-16 18:32:54
151,error,error,error,error,error,error,error,error,error,2024-05-16 18:33:54
152,error,error,error,error,error,error,error,error,error,2024-05-16 18:34:54
153,error,error,error,error,error,error,error,error,error,2024-05-16 18:35:54
154,error,error,error,error,error,error,error,error,error,2024-05-16 18:36:54
155,error,error,error,error,error,error,error,error,error,2024-05-16 18:37:54
156,error,error,error,error,error,error,error,error,error,2024-05-16 18:38:54
157,error,error,error,error,error,error,error,error,error,2024-05-16 18:39:54
158,error,error,error,error,error,error,error,error,error,2024-05-16 18:40:54
159,error,error,error,error,error,error,error,error,error,2024-05-16 18:41:54
160,error,error,error,error,error,error,error,error,error,2024-05-16 18:42:54
161,error,error,error,error,error,error,error,error,error,2024-05-16 18:43:54
162,error,error,error,error,error,error,error,error,error,2024-05-16 18:44:54
163,error,error,error,error,error,error,error,error,error,2024-05-16 18:45:54
164,error,error,error,error,error,error,error,error,error,2024-05-16 18:46:54
165,error,error,error,error,error,error,error,error,error,2024-05-16 18:47:54
166,error,error,error,error,error,error,error,error,error,2024-05-16 18:48:54
167,error,error,error,error,error,error,error,error,error,2024-05-16 18:49:54
168,error,error,error,error,error,error,error,error,error,2024-05-16 18:50:53
169,error,error,error,error,error,error,error,error,error,2024-05-16 18:51:54
170,error,error,error,error,error,error,error,error,error,2024-05-16 18:52:54
171,error,error,error,error,error,error,error,error,error,2024-05-16 18:53:54
172,error,error,error,error,error,error,error,error,error,2024-05-16 18:54:54
173,error,error,error,error,error,error,error,error,error,2024-05-16 18:55:54
174,error,error,error,error,error,error,error,error,error,2024-05-16 18:56:54
175,error,error,error,error,error,error,error,error,error,2024-05-16 18:57:54
176,error,error,error,error,error,error,error,error,error,2024-05-16 18:58:54
177,error,error,error,error,error,error,error,error,error,2024-05-16 19:00:53
178,error,error,error,error,error,error,error,error,error,2024-05-16 19:01:54
179,error,error,error,error,error,error,error,error,error,2024-05-16 19:02:54
180,error,error,error,error,error,error,error,error,error,2024-05-16 19:03:54
181,error,error,error,error,error,error,error,error,error,2024-05-16 19:04:54
182,error,error,error,error,error,error,error,error,error,2024-05-16 19:05:54
183,error,error,error,error,error,error,error,error,error,2024-05-16 19:06:53
184,error,error,error,error,error,error,error,error,error,2024-05-16 19:07:54
185,error,error,error,error,error,error,error,error,error,2024-05-16 19:08:54
186,error,error,error,error,error,error,error,error,error,2024-05-16 19:09:54
187,error,error,error,error,error,error,error,error,error,2024-05-16 19:10:54
188,error,error,error,error,error,error,error,error,error,2024-05-16 19:11:54
189,error,error,error,error,error,error,error,error,error,2024-05-16 19:12:54
190,error,error,error,error,error,error,error,error,error,2024-05-16 19:13:53
191,error,error,error,error,error,error,error,error,error,2024-05-16 19:14:53
192,error,error,error,error,error,error,error,error,error,2024-05-16 19:15:54
193,error,error,error,error,error,error,error,error,error,2024-05-16 19:16:54
194,error,error,error,error,error,error,error,error,error,2024-05-16 19:17:53
195,error,error,error,error,error,error,error,error,error,2024-05-16 19:18:54
196,error,error,error,error,error,error,error,error,error,2024-05-16 19:19:54
197,error,error,error,error,error,error,error,error,error,2024-05-16 19:20:54
198,error,error,error,error,error,error,error,error,error,2024-05-16 19:21:53
199,error,error,error,error,error,error,error,error,error,2024-05-16 19:22:54
200,error,error,error,error,error,error,error,error,error,2024-05-16 19:23:54
201,error,error,error,error,error,error,error,error,error,2024-05-16 19:24:54
202,error,error,error,error,error,error,error,error,error,2024-05-16 19:25:54
203,error,error,error,error,error,error,error,error,error,2024-05-16 19:26:54
204,error,error,error,error,error,error,error,error,error,2024-05-16 19:27:54
205,error,error,error,error,error,error,error,error,error,2024-05-16 19:28:54
206,error,error,error,error,error,error,error,error,error,2024-05-16 19:29:54
207,error,error,error,error,error,error,error,error,error,2024-05-16 19:30:54
208,error,error,error,error,error,error,error,error,error,2024-05-16 19:31:53
209,error,error,error,error,error,error,error,error,error,2024-05-16 19:32:54
210,error,error,error,error,error,error,error,error,error,2024-05-16 19:33:54
211,error,error,error,error,error,error,error,error,error,2024-05-16 19:34:53
212,error,error,error,error,error,error,error,error,error,2024-05-16 19:35:54
213,error,error,error,error,error,error,error,error,error,2024-05-16 19:36:53
214,error,error,error,error,error,error,error,error,error,2024-05-16 19:37:54
215,error,error,error,error,error,error,error,error,error,2024-05-16 19:38:54
216,error,error,error,error,error,error,error,error,error,2024-05-16 19:39:54
217,error,error,error,error,error,error,error,error,error,2024-05-16 19:40:54
218,error,error,error,error,error,error,error,error,error,2024-05-16 19:41:54
219,error,error,error,error,error,error,error,error,error,2024-05-16 19:42:54
220,error,error,error,error,error,error,error,error,error,2024-05-16 19:43:54
221,error,error,error,error,error,error,error,error,error,2024-05-16 19:44:54
222,error,error,error,error,error,error,error,error,error,2024-05-16 19:45:54
223,error,error,error,error,error,error,error,error,error,2024-05-16 19:46:54
224,error,error,error,error,error,error,error,error,error,2024-05-16 19:47:54
225,error,error,error,error,error,error,error,error,error,2024-05-16 19:48:54
226,error,error,error,error,error,error,error,error,error,2024-05-16 19:49:54
227,error,error,error,error,error,error,error,error,error,2024-05-16 19:50:54
228,error,error,error,error,error,error,error,error,error,2024-05-16 19:51:54
229,error,error,error,error,error,error,error,error,error,2024-05-16 19:52:53
230,error,error,error,error,error,error,error,error,error,2024-05-16 19:53:54
231,error,error,error,error,error,error,error,error,error,2024-05-16 19:54:54
232,error,error,error,error,error,error,error,error,error,2024-05-16 19:55:54
233,error,error,error,error,error,error,error,error,error,2024-05-16 19:56:53
234,error,error,error,error,error,error,error,error,error,2024-05-16 19:57:54
235,error,error,error,error,error,error,error,error,error,2024-05-16 19:58:54
236,error,error,error,error,error,error,error,error,error,2024-05-16 20:00:54
237,error,error,error,error,error,error,error,error,error,2024-05-16 20:01:54
238,error,error,error,error,error,error,error,error,error,2024-05-16 20:02:54
239,error,error,error,error,error,error,error,error,error,2024-05-16 20:03:54
240,error,error,error,error,error,error,error,error,error,2024-05-16 20:04:54
241,error,error,error,error,error,error,error,error,error,2024-05-16 20:05:54
242,error,error,error,error,error,error,error,error,error,2024-05-16 20:06:54
243,error,error,error,error,error,error,error,error,error,2024-05-16 20:07:53
244,error,error,error,error,error,error,error,error,error,2024-05-16 20:08:54
245,error,error,error,error,error,error,error,error,error,2024-05-16 20:09:54
246,error,error,error,error,error,error,error,error,error,2024-05-16 20:10:54
247,error,error,error,error,error,error,error,error,error,2024-05-16 20:11:53
248,error,error,error,error,error,error,error,error,error,2024-05-16 20:12:54
249,error,error,error,error,error,error,error,error,error,2024-05-16 20:13:54
250,error,error,error,error,error,error,error,error,error,2024-05-16 20:14:54
251,error,error,error,error,error,error,error,error,error,2024-05-16 20:15:53
252,error,error,error,error,error,error,error,error,error,2024-05-16 20:16:53
253,error,error,error,error,error,error,error,error,error,2024-05-16 20:17:54
254,error,error,error,error,error,error,error,error,error,2024-05-16 20:18:54
255,error,error,error,error,error,error,error,error,error,2024-05-16 20:19:54
256,error,error,error,error,error,error,error,error,error,2024-05-16 20:20:54
257,error,error,error,error,error,error,error,error,error,2024-05-16 20:21:54
258,error,error,error,error,error,error,error,error,error,2024-05-16 20:22:53
259,error,error,error,error,error,error,error,error,error,2024-05-16 20:23:54
260,error,error,error,error,error,error,error,error,error,2024-05-16 20:24:54
261,error,error,error,error,error,error,error,error,error,2024-05-16 20:25:54
262,error,error,error,error,error,error,error,error,error,2024-05-16 20:26:53
263,error,error,error,error,error,error,error,error,error,2024-05-16 20:27:54
264,error,error,error,error,error,error,error,error,error,2024-05-16 20:28:53
265,error,error,error,error,error,error,error,error,error,2024-05-16 20:29:54
266,error,error,error,error,error,error,error,error,error,2024-05-16 20:30:54
267,error,error,error,error,error,error,error,error,error,2024-05-16 20:31:53
268,error,error,error,error,error,error,error,error,error,2024-05-16 20:32:54
269,error,error,error,error,error,error,error,error,error,2024-05-16 20:33:53
270,error,error,error,error,error,error,error,error,error,2024-05-16 20:34:53
271,error,error,error,error,error,error,error,error,error,2024-05-16 20:35:54
272,error,error,error,error,error,error,error,error,error,2024-05-16 20:36:54
273,error,error,error,error,error,error,error,error,error,2024-05-16 20:37:54
274,error,error,error,error,error,error,error,error,error,2024-05-16 20:38:54
275,error,error,error,error,error,error,error,error,error,2024-05-16 20:39:54
276,error,error,error,error,error,error,error,error,error,2024-05-16 20:40:54
277,error,error,error,error,error,error,error,error,error,2024-05-16 20:41:54
278,error,error,error,error,error,error,error,error,error,2024-05-16 20:42:54
279,error,error,error,error,error,error,error,error,error,2024-05-16 20:43:54
280,error,error,error,error,error,error,error,error,error,2024-05-16 20:44:53
281,error,error,error,error,error,error,error,error,error,2024-05-16 20:45:54
282,error,error,error,error,error,error,error,error,error,2024-05-16 20:46:54
283,error,error,error,error,error,error,error,error,error,2024-05-16 20:47:54
284,error,error,error,error,error,error,error,error,error,2024-05-16 20:48:54
285,error,error,error,error,error,error,error,error,error,2024-05-16 20:49:54
286,error,error,error,error,error,error,error,error,error,2024-05-16 20:50:54
287,error,error,error,error,error,error,error,error,error,2024-05-16 20:51:53
288,error,error,error,error,error,error,error,error,error,2024-05-16 20:52:54
289,error,error,error,error,error,error,error,error,error,2024-05-16 20:53:54
290,error,error,error,error,error,error,error,error,error,2024-05-16 20:54:53
291,error,error,error,error,error,error,error,error,error,2024-05-16 20:55:54
292,error,error,error,error,error,error,error,error,error,2024-05-16 20:56:53
293,error,error,error,error,error,error,error,error,error,2024-05-16 20:57:54
294,error,error,error,error,error,error,error,error,error,2024-05-16 20:58:54
295,error,error,error,error,error,error,error,error,error,2024-05-16 22:00:54
296,error,error,error,error,error,error,error,error,error,2024-05-16 22:01:54
297,error,error,error,error,error,error,error,error,error,2024-05-16 22:02:54
298,error,error,error,error,error,error,error,error,error,2024-05-16 22:03:54
299,error,error,error,error,error,error,error,error,error,2024-05-16 22:04:54
300,error,error,error,error,error,error,error,error,error,2024-05-16 22:05:53
301,error,error,error,error,error,error,error,error,error,2024-05-16 22:06:53
302,error,error,error,error,error,error,error,error,error,2024-05-16 22:07:54
303,error,error,error,error,error,error,error,error,error,2024-05-16 22:08:53
304,error,error,error,error,error,error,error,error,error,2024-05-16 22:09:53
305,error,error,error,error,error,error,error,error,error,2024-05-16 22:10:53
306,error,error,error,error,error,error,error,error,error,2024-05-16 22:11:53
307,error,error,error,error,error,error,error,error,error,2024-05-16 22:12:54
308,error,error,error,error,error,error,error,error,error,2024-05-16 22:13:54
309,error,error,error,error,error,error,error,error,error,2024-05-16 22:14:53
310,error,error,error,error,error,error,error,error,error,2024-05-16 22:15:53
311,error,error,error,error,error,error,error,error,error,2024-05-16 22:16:54
312,error,error,error,error,error,error,error,error,error,2024-05-16 22:17:53
313,error,error,error,error,error,error,error,error,error,2024-05-16 22:18:54
314,error,error,error,error,error,error,error,error,error,2024-05-16 22:19:53
315,error,error,error,error,error,error,error,error,error,2024-05-16 22:20:53
316,error,error,error,error,error,error,error,error,error,2024-05-16 22:21:54
317,error,error,error,error,error,error,error,error,error,2024-05-16 22:22:53
318,error,error,error,error,error,error,error,error,error,2024-05-16 22:23:53
319,error,error,error,error,error,error,error,error,error,2024-05-16 22:24:53
320,error,error,error,error,error,error,error,error,error,2024-05-16 22:25:54
321,error,error,error,error,error,error,error,error,error,2024-05-16 22:26:53
322,error,error,error,error,error,error,error,error,error,2024-05-16 22:27:54
323,error,error,error,error,error,error,error,error,error,2024-05-16 22:28:54
324,error,error,error,error,error,error,error,error,error,2024-05-16 22:29:53
325,error,error,error,error,error,error,error,error,error,2024-05-16 22:30:53
326,error,error,error,error,error,error,error,error,error,2024-05-16 22:31:53
327,error,error,error,error,error,error,error,error,error,2024-05-16 22:32:53
328,error,error,error,error,error,error,error,error,error,2024-05-16 22:33:53
329,error,error,error,error,error,error,error,error,error,2024-05-16 22:34:53
330,error,error,error,error,error,error,error,error,error,2024-05-16 22:35:53
331,error,error,error,error,error,error,error,error,error,2024-05-16 22:36:53
332,error,error,error,error,error,error,error,error,error,2024-05-16 22:37:54
333,error,error,error,error,error,error,error,error,error,2024-05-16 22:38:54
334,error,error,error,error,error,error,error,error,error,2024-05-16 22:39:53
335,error,error,error,error,error,error,error,error,error,2024-05-16 22:40:53
336,error,error,error,error,error,error,error,error,error,2024-05-16 22:41:53
337,error,error,error,error,error,error,error,error,error,2024-05-16 22:42:54
338,error,error,error,error,error,error,error,error,error,2024-05-16 22:43:53
339,error,error,error,error,error,error,error,error,error,2024-05-16 22:44:54
340,error,error,error,error,error,error,error,error,error,2024-05-16 22:45:54
341,error,error,error,error,error,error,error,error,error,2024-05-16 22:46:53
342,error,error,error,error,error,error,error,error,error,2024-05-16 22:47:53
343,error,error,error,error,error,error,error,error,error,2024-05-16 22:48:54
344,error,error,error,error,error,error,error,error,error,2024-05-16 22:49:53
345,error,error,error,error,error,error,error,error,error,2024-05-16 22:50:53
346,error,error,error,error,error,error,error,error,error,2024-05-16 22:51:53
347,error,error,error,error,error,error,error,error,error,2024-05-16 22:52:53
348,error,error,error,error,error,error,error,error,error,2024-05-16 22:53:54
349,error,error,error,error,error,error,error,error,error,2024-05-16 22:54:53
350,error,error,error,error,error,error,error,error,error,2024-05-16 22:55:54
351,error,error,error,error,error,error,error,error,error,2024-05-16 22:56:53
352,error,error,error,error,error,error,error,error,error,2024-05-16 22:57:54
353,error,error,error,error,error,error,error,error,error,2024-05-16 22:58:53
354,error,error,error,error,error,error,error,error,error,2024-05-16 23:00:53
355,error,error,error,error,error,error,error,error,error,2024-05-16 23:01:54
356,error,error,error,error,error,error,error,error,error,2024-05-16 23:02:53
357,error,error,error,error,error,error,error,error,error,2024-05-16 23:03:53
358,error,error,error,error,error,error,error,error,error,2024-05-16 23:04:53
359,error,error,error,error,error,error,error,error,error,2024-05-16 23:05:53
360,error,error,error,error,error,error,error,error,error,2024-05-16 23:06:53
361,error,error,error,error,error,error,error,error,error,2024-05-16 23:07:53
362,error,error,error,error,error,error,error,error,error,2024-05-16 23:08:53
363,error,error,error,error,error,error,error,error,error,2024-05-16 23:09:54
364,error,error,error,error,error,error,error,error,error,2024-05-16 23:10:54
365,error,error,error,error,error,error,error,error,error,2024-05-16 23:11:54
366,error,error,error,error,error,error,error,error,error,2024-05-16 23:12:53
367,error,error,error,error,error,error,error,error,error,2024-05-16 23:13:53
368,error,error,error,error,error,error,error,error,error,2024-05-16 23:14:54
369,error,error,error,error,error,error,error,error,error,2024-05-16 23:15:53
370,error,error,error,error,error,error,error,error,error,2024-05-16 23:16:53
371,error,error,error,error,error,error,error,error,error,2024-05-16 23:17:54
372,error,error,error,error,error,error,error,error,error,2024-05-16 23:18:53
373,error,error,error,error,error,error,error,error,error,2024-05-16 23:19:53
374,error,error,error,error,error,error,error,error,error,2024-05-16 23:20:53
375,error,error,error,error,error,error,error,error,error,2024-05-16 23:21:53
376,error,error,error,error,error,error,error,error,error,2024-05-16 23:22:53
377,error,error,error,error,error,error,error,error,error,2024-05-16 23:23:54
378,error,error,error,error,error,error,error,error,error,2024-05-16 23:24:53
379,error,error,error,error,error,error,error,error,error,2024-05-16 23:25:53
380,error,error,error,error,error,error,error,error,error,2024-05-16 23:26:53
381,error,error,error,error,error,error,error,error,error,2024-05-16 23:27:53
382,error,error,error,error,error,error,error,error,error,2024-05-16 23:28:53
383,error,error,error,error,error,error,error,error,error,2024-05-16 23:29:53
384,error,error,error,error,error,error,error,error,error,2024-05-16 23:30:54
385,error,error,error,error,error,error,error,error,error,2024-05-16 23:31:53
386,error,error,error,error,error,error,error,error,error,2024-05-16 23:32:53
387,error,error,error,error,error,error,error,error,error,2024-05-16 23:33:53
388,error,error,error,error,error,error,error,error,error,2024-05-16 23:34:53
389,error,error,error,error,error,error,error,error,error,2024-05-16 23:35:53
390,error,error,error,error,error,error,error,error,error,2024-05-16 23:36:53
391,error,error,error,error,error,error,error,error,error,2024-05-16 23:37:54
392,error,error,error,error,error,error,error,error,error,2024-05-16 23:38:53
393,error,error,error,error,error,error,error,error,error,2024-05-16 23:39:53
394,error,error,error,error,error,error,error,error,error,2024-05-16 23:40:53
395,error,error,error,error,error,error,error,error,error,2024-05-16 23:41:53
396,error,error,error,error,error,error,error,error,error,2024-05-16 23:42:53
397,error,error,error,error,error,error,error,error,error,2024-05-16 23:43:54
398,error,error,error,error,error,error,error,error,error,2024-05-16 23:44:53
399,error,error,error,error,error,error,error,error,error,2024-05-16 23:45:53
400,error,error,error,error,error,error,error,error,error,2024-05-16 23:46:54
401,error,error,error,error,error,error,error,error,error,2024-05-16 23:47:53
402,error,error,error,error,error,error,error,error,error,2024-05-16 23:48:53
403,error,error,error,error,error,error,error,error,error,2024-05-16 23:49:54
404,error,error,error,error,error,error,error,error,error,2024-05-16 23:50:53
405,error,error,error,error,error,error,error,error,error,2024-05-16 23:51:53
406,error,error,error,error,error,error,error,error,error,2024-05-16 23:52:54
407,error,error,error,error,error,error,error,error,error,2024-05-16 23:53:53
408,error,error,error,error,error,error,error,error,error,2024-05-16 23:54:54
409,error,error,error,error,error,error,error,error,error,2024-05-16 23:55:53
410,error,error,error,error,error,error,error,error,error,2024-05-16 23:56:53
411,error,error,error,error,error,error,error,error,error,2024-05-16 23:57:53
412,error,error,error,error,error,error,error,error,error,2024-05-16 23:58:54
413,error,error,error,error,error,error,error,error,error,2024-05-17 00:00:53
414,error,error,error,error,error,error,error,error,error,2024-05-17 00:01:53
415,error,error,error,error,error,error,error,error,error,2024-05-17 00:02:54
416,error,error,error,error,error,error,error,error,error,2024-05-17 00:03:54
417,error,error,error,error,error,error,error,error,error,2024-05-17 00:04:54
