,csvTime,P3_32,P3_15
175,2024-05-16 18:57:59,1072,61.6
176,2024-05-16 18:58:59,1063,55.5
177,2024-05-16 19:00:59,1067,55.3
178,2024-05-16 19:01:59,1078,62.4
179,2024-05-16 19:02:59,1072,61.5
180,2024-05-16 19:04:00,1080,63.3
181,2024-05-16 19:04:59,1085,58.4
182,2024-05-16 19:05:59,1014,63.4
183,2024-05-16 19:07:00,1003,43.6
184,2024-05-16 19:07:59,1043,127.9
185,2024-05-16 19:08:59,1086,87.4
186,2024-05-16 19:10:00,1047,11.0
187,2024-05-16 19:10:59,1083,25.3
188,2024-05-16 19:11:59,1036,33.5
189,2024-05-16 19:12:59,1045,34.7
190,2024-05-16 19:13:59,1078,43.6
191,2024-05-16 19:14:59,1097,103.4
192,2024-05-16 19:16:00,1091,105.5
193,2024-05-16 19:16:59,1070,31.0
194,2024-05-16 19:18:00,1078,37.2
195,2024-05-16 19:18:59,1057,34.7
196,2024-05-16 19:19:59,1037,9.1
197,2024-05-16 19:20:59,1032,12.4
198,2024-05-16 19:21:59,1036,11.1
199,2024-05-16 19:22:59,1037,15.2
200,2024-05-16 19:23:59,1038,13.3
201,2024-05-16 19:24:59,1033,11.1
202,2024-05-16 19:25:59,1025,11.1
203,2024-05-16 19:26:59,985,11.0
204,2024-05-16 19:27:59,1044,9.2
205,2024-05-16 19:28:59,1044,51.7
206,2024-05-16 19:29:59,1031,37.7
207,2024-05-16 19:30:59,1038,87.6
208,2024-05-16 19:31:59,1010,29.3
209,2024-05-16 19:32:59,1027,9.2
210,2024-05-16 19:34:00,1073,373.5
211,2024-05-16 19:34:59,1021,259.6
212,2024-05-16 19:35:59,1083,349.6
213,2024-05-16 19:36:59,1048,-0.7
214,2024-05-16 19:37:59,1050,-0.5
215,2024-05-16 19:38:59,1034,51.2
216,2024-05-16 19:39:59,1023,55.1
217,2024-05-16 19:40:59,1053,63.3
218,2024-05-16 19:41:59,1046,-0.6
219,2024-05-16 19:42:59,1078,53.4
220,2024-05-16 19:43:59,1054,5.9
221,2024-05-16 19:44:59,1028,14.7
222,2024-05-16 19:45:59,1061,48.9
223,2024-05-16 19:46:59,1015,-0.8
224,2024-05-16 19:47:59,1069,164.7
225,2024-05-16 19:48:59,1106,197.0
226,2024-05-16 19:49:59,1172,172.9
227,2024-05-16 19:50:59,1078,48.6
228,2024-05-16 19:51:59,1080,1.2
229,2024-05-16 19:52:59,1074,39.2
230,2024-05-16 19:53:59,1074,101.3
231,2024-05-16 19:54:59,1067,43.3
232,2024-05-16 19:55:59,1050,31.1
233,2024-05-16 19:56:59,1052,15.6
234,2024-05-16 19:57:59,1034,13.3
235,2024-05-16 19:58:59,1039,13.6
236,2024-05-16 20:00:59,1054,43.3
237,2024-05-16 20:01:59,1075,39.1
238,2024-05-16 20:02:59,1086,41.3
239,2024-05-16 20:04:00,1066,37.5
240,2024-05-16 20:04:59,1073,35.8
241,2024-05-16 20:05:59,1078,41.8
242,2024-05-16 20:06:59,1072,41.1
243,2024-05-16 20:07:59,1080,43.3
244,2024-05-16 20:08:59,1084,44.5
245,2024-05-16 20:09:59,1077,38.3
246,2024-05-16 20:11:00,1066,27.2
247,2024-05-16 20:11:59,1067,35.7
248,2024-05-16 20:12:59,1072,39.2
249,2024-05-16 20:13:59,1075,41.3
250,2024-05-16 20:14:59,1068,37.2
251,2024-05-16 20:15:59,1075,39.4
252,2024-05-16 20:16:59,1059,35.3
253,2024-05-16 20:18:00,989,-0.6
254,2024-05-16 20:18:59,1064,-0.7
255,2024-05-16 20:20:00,905,-0.7
256,2024-05-16 20:20:59,1059,23.6
257,2024-05-16 20:21:59,846,-0.7
258,2024-05-16 20:22:59,882,-0.8
259,2024-05-16 20:23:59,1061,59.3
260,2024-05-16 20:24:59,1052,63.3
261,2024-05-16 20:25:59,1047,41.4
262,2024-05-16 20:26:59,1049,45.3
263,2024-05-16 20:28:00,1070,43.4
264,2024-05-16 20:28:59,1081,39.5
265,2024-05-16 20:29:59,1082,61.4
266,2024-05-16 20:30:59,1092,63.4
267,2024-05-16 20:31:59,1094,63.5
268,2024-05-16 20:32:59,1094,63.5
269,2024-05-16 20:33:59,1096,72.0
270,2024-05-16 20:35:00,1086,60.7
271,2024-05-16 20:35:59,1087,61.5
272,2024-05-16 20:36:59,1092,62.0
273,2024-05-16 20:37:59,1061,25.3
274,2024-05-16 20:38:59,1075,23.2
275,2024-05-16 20:39:59,1070,21.4
276,2024-05-16 20:41:00,1078,27.3
277,2024-05-16 20:41:59,1086,25.4
278,2024-05-16 20:42:59,1074,19.0
279,2024-05-16 20:43:59,1078,23.2
280,2024-05-16 20:44:59,1075,41.1
281,2024-05-16 20:45:59,1079,43.3
282,2024-05-16 20:46:59,1071,41.3
283,2024-05-16 20:48:00,1065,45.3
284,2024-05-16 20:48:59,1043,-0.6
285,2024-05-16 20:49:59,1005,-0.8
286,2024-05-16 20:50:59,973,-1.0
287,2024-05-16 20:51:59,1052,29.4
288,2024-05-16 20:52:59,1025,30.0
289,2024-05-16 20:53:59,1038,25.4
290,2024-05-16 20:54:59,1030,29.3
291,2024-05-16 20:55:59,1048,39.5
292,2024-05-16 20:56:59,1024,37.1
293,2024-05-16 20:58:00,1031,9.9
294,2024-05-16 20:58:59,1035,15.1
295,2024-05-16 22:00:59,1053,47.4
296,2024-05-16 22:01:59,1056,6.2
297,2024-05-16 22:03:00,1060,3.1
298,2024-05-16 22:04:00,1064,48.1
299,2024-05-16 22:04:59,1054,42.0
300,2024-05-16 22:05:59,1052,11.1
301,2024-05-16 22:06:59,1046,25.3
302,2024-05-16 22:08:00,1059,51.2
303,2024-05-16 22:08:59,1041,47.1
304,2024-05-16 22:09:59,1065,5.2
305,2024-05-16 22:10:59,1065,7.8
306,2024-05-16 22:12:00,1064,5.2
307,2024-05-16 22:12:59,1063,5.3
308,2024-05-16 22:13:59,1023,-0.7
309,2024-05-16 22:14:59,1062,-1.0
310,2024-05-16 22:15:59,845,-0.7
311,2024-05-16 22:16:59,1048,-0.5
312,2024-05-16 22:17:59,896,-0.7
313,2024-05-16 22:18:59,1061,83.5
314,2024-05-16 22:19:59,1039,25.1
315,2024-05-16 22:20:59,1071,79.4
316,2024-05-16 22:21:59,1094,261.2
317,2024-05-16 22:22:59,1025,15.2
318,2024-05-16 22:23:59,1105,89.2
319,2024-05-16 22:24:59,1051,-0.7
320,2024-05-16 22:25:59,1033,-0.8
321,2024-05-16 22:27:00,1276,451.4
322,2024-05-16 22:27:59,1027,111.5
323,2024-05-16 22:29:00,1009,5.5
324,2024-05-16 22:29:59,1039,79.3
325,2024-05-16 22:30:59,1038,34.4
326,2024-05-16 22:31:59,1068,55.0
327,2024-05-16 22:32:59,1079,57.5
328,2024-05-16 22:33:59,1036,27.0
329,2024-05-16 22:34:59,1046,21.3
330,2024-05-16 22:35:59,1038,-0.7
331,2024-05-16 22:36:59,1049,-0.6
332,2024-05-16 22:37:59,1014,-0.7
333,2024-05-16 22:38:59,1059,21.3
334,2024-05-16 22:40:00,1039,17.1
335,2024-05-16 22:40:59,1034,23.2
336,2024-05-16 22:41:59,1053,39.4
337,2024-05-16 22:42:59,1035,23.2
338,2024-05-16 22:44:00,1033,25.4
339,2024-05-16 22:44:59,1051,21.3
340,2024-05-16 22:45:59,1044,27.0
341,2024-05-16 22:46:59,1044,23.3
342,2024-05-16 22:47:59,1047,29.1
343,2024-05-16 22:48:59,1487,26.1
344,2024-05-16 22:49:59,1491,4.5
345,2024-05-16 22:50:59,1493,4.3
346,2024-05-16 22:51:59,1486,10.1
347,2024-05-16 22:52:59,1496,61.4
348,2024-05-16 22:53:59,1504,92.6
349,2024-05-16 22:54:59,1480,31.1
350,2024-05-16 22:55:59,1479,27.2
351,2024-05-16 22:56:59,1482,25.1
352,2024-05-16 22:57:59,1474,1.6
353,2024-05-16 22:58:59,1480,29.3
354,2024-05-16 23:00:59,1470,39.5
355,2024-05-16 23:01:59,706,35.3
356,2024-05-16 23:02:59,736,73.6
357,2024-05-16 23:03:59,730,69.4
358,2024-05-16 23:04:59,685,-0.7
359,2024-05-16 23:05:59,685,-0.7
360,2024-05-16 23:06:59,689,-0.7
361,2024-05-16 23:07:59,750,79.3
362,2024-05-16 23:08:59,767,101.5
363,2024-05-16 23:09:59,839,250.2
364,2024-05-16 23:10:59,992,397.5
365,2024-05-16 23:11:59,948,341.0
366,2024-05-16 23:12:59,894,331.4
367,2024-05-16 23:13:59,729,85.5
368,2024-05-16 23:14:59,735,94.9
369,2024-05-16 23:15:59,670,-0.7
370,2024-05-16 23:16:59,757,109.9
371,2024-05-16 23:17:59,632,-0.7
372,2024-05-16 23:18:59,657,-0.7
373,2024-05-16 23:19:59,627,-0.7
374,2024-05-16 23:20:59,667,-0.8
375,2024-05-16 23:22:00,651,-0.8
376,2024-05-16 23:22:59,677,-0.7
377,2024-05-16 23:23:59,665,-0.8
378,2024-05-16 23:24:59,667,-0.5
379,2024-05-16 23:25:59,700,-0.6
380,2024-05-16 23:26:59,696,9.2
381,2024-05-16 23:27:59,1405,13.4
382,2024-05-16 23:28:59,961,21.4
383,2024-05-16 23:29:59,1086,67.3
384,2024-05-16 23:30:59,925,-0.7
385,2024-05-16 23:31:59,1014,-0.6
386,2024-05-16 23:32:59,1064,21.3
387,2024-05-16 23:33:59,1100,229.4
388,2024-05-16 23:34:59,1212,281.2
389,2024-05-16 23:35:59,1272,399.6
390,2024-05-16 23:36:59,980,19.4
391,2024-05-16 23:37:59,1024,37.6
392,2024-05-16 23:38:59,1078,96.2
393,2024-05-16 23:39:59,1081,93.5
394,2024-05-16 23:40:59,1115,183.9
395,2024-05-16 23:41:59,1074,-0.6
396,2024-05-16 23:42:59,1054,34.7
397,2024-05-16 23:43:59,1072,57.8
398,2024-05-16 23:44:59,1049,26.8
399,2024-05-16 23:45:59,1056,38.7
400,2024-05-16 23:47:00,1067,53.4
401,2024-05-16 23:47:59,1054,81.7
402,2024-05-16 23:48:59,1031,73.4
403,2024-05-16 23:49:59,1097,95.4
404,2024-05-16 23:50:59,1088,75.6
405,2024-05-16 23:51:59,1085,75.6
406,2024-05-16 23:52:59,1066,121.4
407,2024-05-16 23:53:59,1070,67.6
408,2024-05-16 23:54:59,1052,37.5
409,2024-05-16 23:55:59,1034,7.3
410,2024-05-16 23:56:59,1059,19.0
411,2024-05-16 23:57:59,1057,19.4
412,2024-05-16 23:59:00,1058,21.4
413,2024-05-17 00:01:00,1069,16.0
414,2024-05-17 00:01:59,1057,9.7
415,2024-05-17 00:03:00,1053,21.3
416,2024-05-17 00:03:59,1060,17.1
417,2024-05-17 00:04:59,1047,17.2
418,2024-05-17 00:05:59,1060,23.5
419,2024-05-17 00:06:59,1054,31.0
420,2024-05-17 00:07:59,1053,20.4
421,2024-05-17 00:08:59,1046,20.2
422,2024-05-17 00:09:59,1038,19.0
423,2024-05-17 00:10:59,1046,17.2
424,2024-05-17 00:11:59,1041,21.8
425,2024-05-17 00:12:59,1036,19.0
426,2024-05-17 00:13:59,1035,22.7
427,2024-05-17 00:14:59,1045,24.5
428,2024-05-17 00:15:59,1036,27.3
429,2024-05-17 00:16:59,1039,25.1
430,2024-05-17 00:17:59,1022,17.0
431,2024-05-17 00:18:59,1023,13.4
432,2024-05-17 00:19:59,1011,17.1
433,2024-05-17 00:20:59,1011,15.2
434,2024-05-17 00:21:59,1022,21.3
435,2024-05-17 00:22:59,1016,15.7
436,2024-05-17 00:23:59,1022,18.1
437,2024-05-17 00:25:00,1021,14.6
438,2024-05-17 00:25:59,1011,13.6
439,2024-05-17 00:26:59,1014,11.1
440,2024-05-17 00:27:59,1019,20.9
441,2024-05-17 00:28:59,1027,17.7
442,2024-05-17 00:29:59,1025,13.2
443,2024-05-17 00:30:59,1051,20.5
444,2024-05-17 00:31:59,1044,14.2
445,2024-05-17 00:32:59,1045,19.0
446,2024-05-17 00:33:59,1052,25.3
447,2024-05-17 00:34:59,1049,19.1
448,2024-05-17 00:35:59,1059,25.6
449,2024-05-17 00:36:59,1060,25.1
450,2024-05-17 00:37:59,1058,27.3
451,2024-05-17 00:38:59,1060,32.6
452,2024-05-17 00:39:59,1058,13.3
453,2024-05-17 00:40:59,1038,21.2
454,2024-05-17 00:41:59,1032,25.3
455,2024-05-17 00:42:59,1037,21.6
456,2024-05-17 00:43:59,1041,25.3
457,2024-05-17 00:44:59,1046,33.5
458,2024-05-17 00:45:59,1039,25.4
459,2024-05-17 00:46:59,1030,19.3
460,2024-05-17 00:47:59,1038,25.1
461,2024-05-17 00:48:59,1036,15.3
462,2024-05-17 00:49:59,1045,29.3
463,2024-05-17 00:50:59,1048,29.3
464,2024-05-17 00:51:59,1048,18.9
465,2024-05-17 00:52:59,1036,17.2
466,2024-05-17 00:53:59,1042,23.3
467,2024-05-17 00:54:59,1037,11.5
468,2024-05-17 00:55:59,1035,17.1
469,2024-05-17 00:56:59,1040,24.0
470,2024-05-17 00:57:59,1041,21.2
471,2024-05-17 00:58:59,1036,19.0
472,2024-05-17 02:00:59,1035,13.3
473,2024-05-17 02:01:59,1032,13.4
474,2024-05-17 02:02:59,1046,17.0
475,2024-05-17 02:03:59,1034,7.2
476,2024-05-17 02:04:59,1034,17.4
477,2024-05-17 02:05:59,1032,12.9
478,2024-05-17 02:07:00,1025,10.2
479,2024-05-17 02:07:59,1026,13.2
480,2024-05-17 02:08:59,1031,13.4
481,2024-05-17 02:09:59,1032,11.1
482,2024-05-17 02:10:59,1032,17.7
483,2024-05-17 02:11:59,1034,19.3
484,2024-05-17 02:12:59,1032,16.4
485,2024-05-17 02:13:59,1037,27.3
486,2024-05-17 02:14:59,1047,29.4
487,2024-05-17 02:15:59,1065,35.3
488,2024-05-17 02:16:59,1053,27.2
489,2024-05-17 02:17:59,1046,23.2
490,2024-05-17 02:18:59,1051,19.3
491,2024-05-17 02:19:59,1038,19.3
492,2024-05-17 02:20:59,1050,19.1
493,2024-05-17 02:21:59,1047,13.6
494,2024-05-17 02:22:59,1042,17.1
495,2024-05-17 02:23:59,1052,21.4
496,2024-05-17 02:24:59,1040,18.4
497,2024-05-17 02:25:59,1042,11.6
498,2024-05-17 02:26:59,1040,16.9
499,2024-05-17 02:27:59,1038,18.9
500,2024-05-17 02:28:59,1033,21.7
501,2024-05-17 02:29:59,1034,19.1
502,2024-05-17 02:30:59,1036,22.6
503,2024-05-17 02:31:59,1036,23.3
504,2024-05-17 02:32:59,1053,20.5
505,2024-05-17 02:33:59,1055,16.9
506,2024-05-17 02:34:59,1052,13.4
507,2024-05-17 02:35:59,1048,9.1
508,2024-05-17 02:36:59,1043,13.3
509,2024-05-17 02:37:59,1045,13.4
510,2024-05-17 02:38:59,1039,15.2
511,2024-05-17 02:39:59,1036,15.3
512,2024-05-17 02:40:59,1036,9.2
513,2024-05-17 02:41:59,1031,9.1
514,2024-05-17 02:42:59,1034,11.1
515,2024-05-17 02:43:59,1035,15.2
516,2024-05-17 02:44:59,1023,3.3
517,2024-05-17 02:45:59,1032,12.5
518,2024-05-17 02:46:59,1027,11.1
519,2024-05-17 02:47:59,1035,17.4
520,2024-05-17 02:48:59,1033,13.3
521,2024-05-17 02:49:59,1027,13.4
522,2024-05-17 02:50:59,1034,11.5
523,2024-05-17 02:51:59,1038,11.1
524,2024-05-17 02:52:59,1041,14.3
525,2024-05-17 02:53:59,1043,10.2
526,2024-05-17 02:55:00,1045,6.9
527,2024-05-17 02:55:59,1050,11.4
528,2024-05-17 02:56:59,1048,5.4
529,2024-05-17 02:57:59,1059,17.1
530,2024-05-17 02:58:59,1052,17.1
531,2024-05-17 03:00:59,1045,17.1
532,2024-05-17 03:01:59,1048,15.3
533,2024-05-17 03:02:59,1026,11.0
534,2024-05-17 03:03:59,1038,15.2
535,2024-05-17 03:04:59,1037,18.8
536,2024-05-17 03:05:59,1033,17.1
537,2024-05-17 03:06:59,1033,15.3
538,2024-05-17 03:07:59,1031,15.3
539,2024-05-17 03:08:59,1036,9.4
540,2024-05-17 03:09:59,1042,19.1
541,2024-05-17 03:10:59,1035,17.2
542,2024-05-17 03:11:59,1039,15.2
543,2024-05-17 03:12:59,1027,11.3
544,2024-05-17 03:13:59,1045,19.1
545,2024-05-17 03:14:59,1050,17.1
546,2024-05-17 03:15:59,1052,11.3
547,2024-05-17 03:16:59,1049,17.2
548,2024-05-17 03:17:59,1040,16.2
549,2024-05-17 03:18:59,1038,15.6
550,2024-05-17 03:19:59,1035,5.4
551,2024-05-17 03:20:59,1038,15.3
552,2024-05-17 03:21:59,1043,17.2
553,2024-05-17 03:22:59,1048,17.1
554,2024-05-17 03:23:59,1041,17.4
555,2024-05-17 03:24:59,1047,23.2
556,2024-05-17 03:25:59,1044,17.1
557,2024-05-17 03:26:59,1041,17.1
558,2024-05-17 03:27:59,1044,9.2
559,2024-05-17 03:28:59,1050,19.3
560,2024-05-17 03:29:59,1060,17.2
561,2024-05-17 03:30:59,1056,17.2
562,2024-05-17 03:31:59,1053,15.5
563,2024-05-17 03:32:59,1060,19.3
564,2024-05-17 03:33:59,1054,15.1
565,2024-05-17 03:34:59,1055,15.5
566,2024-05-17 03:36:00,1058,17.4
567,2024-05-17 03:36:59,1046,13.6
568,2024-05-17 03:37:59,1053,13.7
569,2024-05-17 03:38:59,1050,9.0
570,2024-05-17 03:39:59,1050,13.3
571,2024-05-17 03:40:59,1046,11.0
572,2024-05-17 03:41:59,1049,14.6
573,2024-05-17 03:42:59,1040,11.3
574,2024-05-17 03:43:59,1042,11.1
575,2024-05-17 03:44:59,1038,15.3
576,2024-05-17 03:45:59,1037,12.7
577,2024-05-17 03:46:59,1033,13.4
578,2024-05-17 03:47:59,1039,11.1
579,2024-05-17 03:48:59,1035,13.2
580,2024-05-17 03:49:59,1037,9.2
581,2024-05-17 03:50:59,1039,13.2
582,2024-05-17 03:51:59,1047,13.3
583,2024-05-17 03:52:59,1040,11.3
584,2024-05-17 03:53:59,1042,15.3
585,2024-05-17 03:54:59,1042,15.2
586,2024-05-17 03:56:00,1048,17.2
587,2024-05-17 03:56:59,1045,15.2
588,2024-05-17 03:57:59,1047,15.2
589,2024-05-17 03:58:59,1038,12.9
590,2024-05-17 04:00:59,1050,11.1
591,2024-05-17 04:01:59,1041,13.9
592,2024-05-17 04:02:59,1077,14.2
593,2024-05-17 04:03:59,1073,5.2
594,2024-05-17 04:04:59,1073,9.2
595,2024-05-17 04:05:59,1073,21.4
596,2024-05-17 04:06:59,1082,17.1
597,2024-05-17 04:07:59,1072,11.0
598,2024-05-17 04:08:59,1078,17.1
599,2024-05-17 04:09:59,1059,21.4
600,2024-05-17 04:10:59,1066,11.8
601,2024-05-17 04:11:59,1059,15.2
602,2024-05-17 04:12:59,1054,13.4
603,2024-05-17 04:13:59,1052,19.1
604,2024-05-17 04:14:59,1047,17.0
605,2024-05-17 04:15:59,1051,13.3
606,2024-05-17 04:16:59,1052,17.2
607,2024-05-17 04:17:59,1045,17.2
608,2024-05-17 04:18:59,1047,9.2
609,2024-05-17 04:19:59,1039,13.2
610,2024-05-17 04:20:59,1041,7.2
611,2024-05-17 04:21:59,1039,9.4
612,2024-05-17 04:22:59,1039,15.1
613,2024-05-17 04:23:59,1044,9.1
614,2024-05-17 04:24:59,1030,11.3
615,2024-05-17 04:25:59,1033,11.0
616,2024-05-17 04:26:59,1039,6.6
617,2024-05-17 04:27:59,1039,3.1
618,2024-05-17 04:28:59,1043,9.2
619,2024-05-17 04:29:59,1042,8.8
620,2024-05-17 04:30:59,1043,15.1
621,2024-05-17 04:31:59,1044,5.9
622,2024-05-17 04:32:59,1039,8.1
623,2024-05-17 04:33:59,1032,7.2
624,2024-05-17 04:34:59,1041,11.3
625,2024-05-17 04:35:59,1038,9.2
626,2024-05-17 04:36:59,1042,5.0
627,2024-05-17 04:37:59,1048,7.7
628,2024-05-17 04:38:59,1054,7.2
629,2024-05-17 04:39:59,1056,11.1
630,2024-05-17 04:40:59,1050,9.1
631,2024-05-17 04:41:59,1058,5.0
632,2024-05-17 04:42:59,1058,3.1
633,2024-05-17 04:43:59,1057,9.1
