,csvTime,P4_15,P4_16
166,2024-08-15 02:46:53,0,0
167,2024-08-15 02:47:53,0,0
168,2024-08-15 02:48:53,0,0
169,2024-08-15 02:49:53,0,0
170,2024-08-15 02:50:53,0,0
171,2024-08-15 02:51:53,0,0
172,2024-08-15 02:52:53,0,0
173,2024-08-15 02:53:53,0,0
174,2024-08-15 02:54:53,0,0
175,2024-08-15 02:55:53,0,0
176,2024-08-15 02:56:53,0,0
177,2024-08-15 02:57:53,0,0
178,2024-08-15 02:58:53,0,0
179,2024-08-15 02:59:53,0,0
180,2024-08-15 03:00:53,0,0
181,2024-08-15 03:01:53,0,0
182,2024-08-15 03:02:53,0,0
183,2024-08-15 03:03:53,0,0
184,2024-08-15 03:04:53,0,0
185,2024-08-15 03:05:53,0,0
186,2024-08-15 03:06:53,0,0
187,2024-08-15 03:07:53,0,0
188,2024-08-15 03:08:53,0,0
189,2024-08-15 03:09:53,0,0
190,2024-08-15 03:10:53,0,0
191,2024-08-15 03:11:53,0,0
192,2024-08-15 03:12:53,0,0
193,2024-08-15 03:13:53,0,0
194,2024-08-15 03:14:53,0,0
195,2024-08-15 03:15:53,0,0
196,2024-08-15 03:16:53,0,0
197,2024-08-15 03:17:53,0,0
198,2024-08-15 03:18:53,0,0
199,2024-08-15 03:19:53,0,0
200,2024-08-15 03:20:53,0,0
201,2024-08-15 03:21:53,0,0
202,2024-08-15 03:22:53,0,0
203,2024-08-15 03:23:53,0,0
204,2024-08-15 03:24:53,0,0
205,2024-08-15 03:25:53,0,0
206,2024-08-15 03:26:53,0,0
207,2024-08-15 03:27:53,0,0
208,2024-08-15 03:28:53,0,0
209,2024-08-15 03:29:53,0,0
210,2024-08-15 03:30:53,0,0
211,2024-08-15 03:31:53,0,0
212,2024-08-15 03:32:53,0,0
213,2024-08-15 03:33:53,0,0
214,2024-08-15 03:34:53,0,0
215,2024-08-15 03:35:53,0,0
216,2024-08-15 03:36:53,0,0
217,2024-08-15 03:37:53,0,0
218,2024-08-15 03:38:53,0,0
219,2024-08-15 03:39:53,0,0
220,2024-08-15 03:40:53,0,0
221,2024-08-15 03:41:53,0,0
222,2024-08-15 03:42:53,0,0
223,2024-08-15 03:43:53,0,0
224,2024-08-15 03:44:53,0,0
225,2024-08-15 03:45:53,0,0
226,2024-08-15 03:46:53,0,0
227,2024-08-15 03:47:53,0,0
228,2024-08-15 03:48:53,0,0
229,2024-08-15 03:49:53,0,0
230,2024-08-15 03:50:53,0,0
231,2024-08-15 03:51:53,0,0
232,2024-08-15 03:52:53,0,0
233,2024-08-15 03:53:53,0,0
234,2024-08-15 03:54:53,0,0
235,2024-08-15 03:55:53,0,0
236,2024-08-15 03:56:53,0,0
237,2024-08-15 03:57:53,0,0
238,2024-08-15 03:58:53,0,0
239,2024-08-15 03:59:53,0,0
240,2024-08-15 04:00:53,0,0
241,2024-08-15 04:01:53,0,0
242,2024-08-15 04:02:53,0,0
243,2024-08-15 04:03:53,0,0
244,2024-08-15 04:04:53,0,0
245,2024-08-15 04:05:53,0,0
246,2024-08-15 04:06:53,0,0
247,2024-08-15 04:07:53,0,0
248,2024-08-15 04:08:53,0,0
249,2024-08-15 04:09:53,0,0
250,2024-08-15 04:10:53,0,0
251,2024-08-15 04:11:53,0,0
252,2024-08-15 04:12:53,0,0
253,2024-08-15 04:13:53,0,0
254,2024-08-15 04:14:53,0,0
255,2024-08-15 04:15:53,0,0
256,2024-08-15 04:16:53,0,0
257,2024-08-15 04:17:53,0,0
258,2024-08-15 04:18:53,0,0
259,2024-08-15 04:19:53,0,0
260,2024-08-15 04:20:53,0,0
261,2024-08-15 04:21:53,0,0
262,2024-08-15 04:22:53,0,0
263,2024-08-15 04:23:53,0,0
264,2024-08-15 04:24:53,0,0
265,2024-08-15 04:25:53,0,0
266,2024-08-15 04:26:53,0,0
267,2024-08-15 04:27:53,0,0
268,2024-08-15 04:28:53,0,0
269,2024-08-15 04:29:53,0,0
270,2024-08-15 04:30:53,0,0
271,2024-08-15 04:31:53,0,0
272,2024-08-15 04:32:53,0,0
273,2024-08-15 04:33:53,0,0
274,2024-08-15 04:34:53,0,0
275,2024-08-15 04:35:53,0,0
276,2024-08-15 04:36:53,0,0
277,2024-08-15 04:37:53,0,0
278,2024-08-15 04:38:53,0,0
279,2024-08-15 04:39:53,0,0
280,2024-08-15 04:40:53,0,0
281,2024-08-15 04:41:53,0,0
282,2024-08-15 04:42:53,0,0
283,2024-08-15 04:43:53,0,0
284,2024-08-15 04:44:53,0,0
285,2024-08-15 04:45:53,0,0
286,2024-08-15 04:46:53,0,0
287,2024-08-15 04:47:53,0,0
288,2024-08-15 04:48:53,0,0
289,2024-08-15 04:49:53,0,0
290,2024-08-15 04:50:53,0,0
291,2024-08-15 04:51:53,0,0
292,2024-08-15 04:52:53,0,0
293,2024-08-15 04:53:53,0,0
294,2024-08-15 04:54:53,0,0
295,2024-08-15 04:55:53,0,0
296,2024-08-15 04:56:53,0,0
297,2024-08-15 04:57:53,0,0
298,2024-08-15 04:58:53,0,0
299,2024-08-15 04:59:53,0,0
300,2024-08-15 05:00:53,0,0
301,2024-08-15 05:01:53,0,0
302,2024-08-15 05:02:53,0,0
303,2024-08-15 05:03:53,0,0
304,2024-08-15 05:04:53,0,0
305,2024-08-15 05:05:53,0,0
306,2024-08-15 05:06:53,0,0
307,2024-08-15 05:07:53,0,0
308,2024-08-15 05:08:53,0,0
309,2024-08-15 05:09:53,0,0
310,2024-08-15 05:10:53,0,0
311,2024-08-15 05:11:53,0,0
312,2024-08-15 05:12:53,0,0
313,2024-08-15 05:13:53,0,0
314,2024-08-15 05:14:53,0,0
315,2024-08-15 05:15:53,0,0
316,2024-08-15 05:16:53,0,0
317,2024-08-15 05:17:53,0,0
318,2024-08-15 05:18:53,0,0
319,2024-08-15 05:19:53,0,0
320,2024-08-15 05:20:53,0,0
321,2024-08-15 05:21:53,0,0
322,2024-08-15 05:22:53,0,0
323,2024-08-15 05:23:53,0,0
324,2024-08-15 05:24:53,0,0
325,2024-08-15 05:25:53,0,0
326,2024-08-15 05:26:53,0,0
327,2024-08-15 05:27:53,0,0
328,2024-08-15 05:28:53,0,0
329,2024-08-15 05:29:53,0,0
330,2024-08-15 05:30:53,0,0
331,2024-08-15 05:31:53,0,0
332,2024-08-15 05:32:53,0,0
333,2024-08-15 05:33:53,0,0
334,2024-08-15 05:34:53,0,0
335,2024-08-15 05:35:53,0,0
336,2024-08-15 05:36:53,0,0
337,2024-08-15 05:37:53,0,0
338,2024-08-15 05:38:53,0,0
339,2024-08-15 05:39:53,0,0
340,2024-08-15 05:40:53,0,0
341,2024-08-15 05:41:53,0,0
342,2024-08-15 05:42:53,0,0
343,2024-08-15 05:43:53,0,0
344,2024-08-15 05:44:53,0,0
345,2024-08-15 05:45:53,0,0
346,2024-08-15 05:46:53,0,0
347,2024-08-15 05:47:53,0,0
348,2024-08-15 05:48:53,0,0
349,2024-08-15 05:49:53,0,0
350,2024-08-15 05:50:53,0,0
351,2024-08-15 05:51:53,0,0
352,2024-08-15 05:52:53,0,0
353,2024-08-15 05:53:53,0,0
354,2024-08-15 05:54:53,0,0
355,2024-08-15 05:55:53,0,0
356,2024-08-15 05:56:53,0,0
357,2024-08-15 05:57:53,0,0
358,2024-08-15 05:58:53,0,0
359,2024-08-15 05:59:53,0,0
360,2024-08-15 06:00:53,0,0
361,2024-08-15 06:01:53,0,0
362,2024-08-15 06:02:53,0,0
363,2024-08-15 06:03:53,0,0
364,2024-08-15 06:04:53,0,0
365,2024-08-15 06:05:53,0,0
366,2024-08-15 06:06:53,0,0
367,2024-08-15 06:07:53,0,0
368,2024-08-15 06:08:53,0,0
369,2024-08-15 06:09:53,0,0
370,2024-08-15 06:10:53,0,0
371,2024-08-15 06:11:53,0,0
372,2024-08-15 06:12:53,0,0
373,2024-08-15 06:13:53,0,0
374,2024-08-15 06:14:53,0,0
375,2024-08-15 06:15:53,0,0
376,2024-08-15 06:16:53,0,0
377,2024-08-15 06:17:53,0,0
378,2024-08-15 06:18:53,0,0
379,2024-08-15 06:19:53,0,0
380,2024-08-15 06:20:53,0,0
381,2024-08-15 06:21:53,0,0
382,2024-08-15 06:22:53,0,0
383,2024-08-15 06:23:53,0,0
384,2024-08-15 06:24:53,0,0
385,2024-08-15 06:25:53,0,0
386,2024-08-15 06:26:53,0,0
387,2024-08-15 06:27:53,0,0
388,2024-08-15 06:28:53,0,0
389,2024-08-15 06:29:53,0,0
390,2024-08-15 06:30:53,0,0
391,2024-08-15 06:31:53,0,0
392,2024-08-15 06:32:53,0,0
393,2024-08-15 06:33:53,0,0
394,2024-08-15 06:34:53,0,0
395,2024-08-15 06:35:53,0,0
396,2024-08-15 06:36:53,0,0
397,2024-08-15 06:37:53,0,0
398,2024-08-15 06:38:53,0,0
399,2024-08-15 06:39:53,0,0
400,2024-08-15 06:40:53,0,0
401,2024-08-15 06:41:53,0,0
402,2024-08-15 06:42:53,0,0
403,2024-08-15 06:43:53,0,0
404,2024-08-15 06:44:53,0,0
405,2024-08-15 06:45:53,0,0
406,2024-08-15 06:46:53,0,0
407,2024-08-15 06:47:53,0,0
408,2024-08-15 06:48:53,0,0
409,2024-08-15 06:49:53,0,0
410,2024-08-15 06:50:53,0,0
411,2024-08-15 06:51:53,0,0
412,2024-08-15 06:52:53,0,0
413,2024-08-15 06:53:53,0,0
414,2024-08-15 06:54:53,0,0
415,2024-08-15 06:55:53,0,0
416,2024-08-15 06:56:53,0,0
417,2024-08-15 06:57:53,0,0
418,2024-08-15 06:58:53,0,0
419,2024-08-15 06:59:53,0,0
420,2024-08-15 07:00:53,0,0
421,2024-08-15 07:01:53,0,0
422,2024-08-15 07:02:53,0,0
423,2024-08-15 07:03:53,0,0
424,2024-08-15 07:04:53,0,0
425,2024-08-15 07:05:53,0,0
426,2024-08-15 07:06:53,0,0
427,2024-08-15 07:07:53,0,0
428,2024-08-15 07:08:53,0,0
429,2024-08-15 07:09:53,0,0
430,2024-08-15 07:10:53,0,0
431,2024-08-15 07:11:53,0,0
432,2024-08-15 07:12:53,0,0
433,2024-08-15 07:13:53,0,0
434,2024-08-15 07:14:53,0,0
435,2024-08-15 07:15:53,0,0
436,2024-08-15 07:16:53,0,0
437,2024-08-15 07:17:53,0,0
438,2024-08-15 07:18:53,0,0
439,2024-08-15 07:19:53,0,0
440,2024-08-15 07:20:53,0,0
441,2024-08-15 07:21:53,0,0
442,2024-08-15 07:22:53,0,0
443,2024-08-15 07:23:53,0,0
444,2024-08-15 07:24:53,0,0
445,2024-08-15 07:25:53,0,0
446,2024-08-15 07:26:53,0,0
447,2024-08-15 07:27:53,0,0
448,2024-08-15 07:28:53,0,0
449,2024-08-15 07:29:53,0,0
450,2024-08-15 07:30:53,0,0
451,2024-08-15 07:31:53,0,0
452,2024-08-15 07:32:53,0,0
453,2024-08-15 07:33:53,0,0
454,2024-08-15 07:34:53,0,0
455,2024-08-15 07:35:53,0,0
456,2024-08-15 07:36:53,0,0
457,2024-08-15 07:37:53,0,0
458,2024-08-15 07:38:53,0,0
459,2024-08-15 07:39:53,0,0
460,2024-08-15 07:40:53,0,0
461,2024-08-15 07:41:53,0,0
462,2024-08-15 07:42:53,0,0
463,2024-08-15 07:43:53,0,0
464,2024-08-15 07:44:53,0,0
465,2024-08-15 07:45:53,0,0
466,2024-08-15 07:46:53,0,0
467,2024-08-15 07:47:52,0,0
468,2024-08-15 07:48:52,0,0
469,2024-08-15 07:49:53,0,0
470,2024-08-15 07:50:53,0,0
471,2024-08-15 07:51:53,0,0
472,2024-08-15 07:52:53,0,0
473,2024-08-15 07:53:53,0,0
474,2024-08-15 07:54:53,0,0
475,2024-08-15 07:55:53,0,0
476,2024-08-15 07:56:53,0,0
477,2024-08-15 07:57:53,0,0
478,2024-08-15 07:58:53,0,0
479,2024-08-15 07:59:53,0,0
480,2024-08-15 08:00:53,0,0
481,2024-08-15 08:01:53,0,0
482,2024-08-15 08:02:53,0,0
483,2024-08-15 08:03:53,0,0
484,2024-08-15 08:04:53,0,0
485,2024-08-15 08:05:53,0,0
486,2024-08-15 08:06:53,0,0
487,2024-08-15 08:07:53,0,0
488,2024-08-15 08:08:53,0,0
489,2024-08-15 08:09:53,0,0
490,2024-08-15 08:10:53,0,0
491,2024-08-15 08:11:53,0,0
492,2024-08-15 08:12:53,0,0
493,2024-08-15 08:13:53,0,0
494,2024-08-15 08:14:53,0,0
495,2024-08-15 08:15:52,0,0
496,2024-08-15 08:16:53,0,0
497,2024-08-15 08:17:53,0,0
498,2024-08-15 08:18:53,0,0
499,2024-08-15 08:19:53,0,0
500,2024-08-15 08:20:53,0,0
501,2024-08-15 08:21:53,0,0
502,2024-08-15 08:22:53,0,0
503,2024-08-15 08:23:53,0,0
504,2024-08-15 08:24:53,1440,0
505,2024-08-15 08:25:53,1442,0
506,2024-08-15 08:26:53,1418,0
507,2024-08-15 08:27:53,1428,0
508,2024-08-15 08:28:53,1423,0
509,2024-08-15 08:29:53,1417,0
510,2024-08-15 08:30:53,1421,0
511,2024-08-15 08:31:53,1409,0
512,2024-08-15 08:32:53,1416,0
513,2024-08-15 08:33:53,1413,0
514,2024-08-15 08:34:53,1407,0
515,2024-08-15 08:35:53,1415,0
516,2024-08-15 08:36:53,1420,0
517,2024-08-15 08:37:53,1412,0
518,2024-08-15 08:38:53,1413,0
519,2024-08-15 08:39:53,1434,70
520,2024-08-15 08:40:53,1313,0
521,2024-08-15 08:41:53,1236,0
522,2024-08-15 08:42:53,1581,504
523,2024-08-15 08:43:53,1635,525
524,2024-08-15 08:44:53,1624,527
525,2024-08-15 08:45:53,1528,327
526,2024-08-15 08:46:52,1585,377
527,2024-08-15 08:47:53,1612,435
528,2024-08-15 08:48:53,1623,455
529,2024-08-15 08:49:53,1590,441
530,2024-08-15 08:50:53,1585,445
531,2024-08-15 08:51:53,1586,457
532,2024-08-15 08:52:53,1572,386
533,2024-08-15 08:53:53,1436,15
534,2024-08-15 08:54:53,1490,67
535,2024-08-15 08:55:53,1544,169
536,2024-08-15 08:56:53,1523,89
537,2024-08-15 08:57:53,1483,0
538,2024-08-15 08:58:53,1476,0
539,2024-08-15 08:59:53,1482,0
540,2024-08-15 09:00:53,0,0
541,2024-08-15 09:01:53,0,0
542,2024-08-15 09:02:53,0,0
543,2024-08-15 09:03:52,0,0
544,2024-08-15 09:04:53,0,0
545,2024-08-15 09:05:53,0,0
546,2024-08-15 09:06:53,0,0
547,2024-08-15 09:07:53,0,0
548,2024-08-15 09:08:53,0,0
549,2024-08-15 09:09:53,0,0
550,2024-08-15 09:10:53,0,0
551,2024-08-15 09:11:53,0,0
552,2024-08-15 09:12:53,0,0
553,2024-08-15 09:13:53,0,0
554,2024-08-15 09:14:53,0,0
555,2024-08-15 09:15:53,0,0
556,2024-08-15 09:16:53,0,0
557,2024-08-15 09:17:53,0,0
558,2024-08-15 09:18:53,0,0
559,2024-08-15 09:19:52,0,0
560,2024-08-15 09:20:53,0,0
561,2024-08-15 09:21:53,0,0
562,2024-08-15 09:22:53,0,0
563,2024-08-15 09:23:53,0,0
564,2024-08-15 09:24:53,0,0
565,2024-08-15 09:25:53,0,0
566,2024-08-15 09:26:53,0,0
567,2024-08-15 09:27:53,0,0
568,2024-08-15 09:28:53,0,0
569,2024-08-15 09:29:53,0,0
570,2024-08-15 09:30:52,0,0
571,2024-08-15 09:31:53,0,0
572,2024-08-15 09:32:53,0,0
573,2024-08-15 09:33:52,0,0
574,2024-08-15 09:34:53,0,0
575,2024-08-15 09:35:53,0,0
576,2024-08-15 09:36:53,0,0
577,2024-08-15 09:37:52,0,0
578,2024-08-15 09:38:53,0,0
579,2024-08-15 09:39:52,0,0
580,2024-08-15 09:40:53,0,0
581,2024-08-15 09:41:53,0,0
582,2024-08-15 09:42:53,0,0
583,2024-08-15 09:43:53,0,0
584,2024-08-15 09:44:53,0,0
585,2024-08-15 09:45:52,0,0
586,2024-08-15 09:46:53,0,0
587,2024-08-15 09:47:53,0,0
588,2024-08-15 09:48:53,0,0
589,2024-08-15 09:49:53,0,0
590,2024-08-15 09:50:53,0,0
591,2024-08-15 09:51:53,0,0
592,2024-08-15 09:52:53,0,0
593,2024-08-15 09:53:53,0,0
594,2024-08-15 09:54:53,0,0
595,2024-08-15 09:55:53,0,0
596,2024-08-15 09:56:53,0,0
597,2024-08-15 09:57:53,0,0
598,2024-08-15 09:58:52,0,0
599,2024-08-15 09:59:53,0,0
600,2024-08-15 10:00:52,0,0
601,2024-08-15 10:01:53,0,0
602,2024-08-15 10:02:53,0,0
603,2024-08-15 10:03:53,0,0
604,2024-08-15 10:04:53,0,0
605,2024-08-15 10:05:53,0,0
606,2024-08-15 10:06:53,0,0
607,2024-08-15 10:07:52,0,0
608,2024-08-15 10:08:53,0,0
609,2024-08-15 10:09:53,0,0
610,2024-08-15 10:10:53,0,0
611,2024-08-15 10:11:53,0,0
612,2024-08-15 10:12:53,0,0
613,2024-08-15 10:13:53,0,0
614,2024-08-15 10:14:53,0,0
615,2024-08-15 10:15:53,0,0
616,2024-08-15 10:16:52,0,0
617,2024-08-15 10:17:53,0,0
618,2024-08-15 10:18:53,0,0
619,2024-08-15 10:19:53,0,0
620,2024-08-15 10:20:53,0,0
621,2024-08-15 10:21:53,0,0
622,2024-08-15 10:22:53,0,0
623,2024-08-15 10:23:53,0,0
624,2024-08-15 10:24:53,0,0
625,2024-08-15 10:25:53,0,0
626,2024-08-15 10:26:53,0,0
627,2024-08-15 10:27:53,0,0
628,2024-08-15 10:28:53,0,0
629,2024-08-15 10:29:53,0,0
630,2024-08-15 10:30:53,0,0
631,2024-08-15 10:31:53,0,0
632,2024-08-15 10:32:52,0,0
633,2024-08-15 10:33:53,0,0
634,2024-08-15 10:34:53,0,0
635,2024-08-15 10:35:53,0,0
636,2024-08-15 10:36:53,0,0
637,2024-08-15 10:37:53,0,0
638,2024-08-15 10:38:53,0,0
639,2024-08-15 10:39:53,0,0
640,2024-08-15 10:40:53,0,0
641,2024-08-15 10:41:53,0,0
642,2024-08-15 10:42:53,0,0
643,2024-08-15 10:43:53,0,0
644,2024-08-15 10:44:53,0,0
645,2024-08-15 10:45:53,0,0
646,2024-08-15 10:46:53,0,0
647,2024-08-15 10:47:53,0,0
648,2024-08-15 10:48:53,0,0
649,2024-08-15 10:49:52,0,0
650,2024-08-15 10:50:53,0,0
651,2024-08-15 10:51:53,0,0
652,2024-08-15 10:52:52,0,0
653,2024-08-15 10:53:53,0,0
654,2024-08-15 10:54:53,0,0
655,2024-08-15 10:55:53,0,0
656,2024-08-15 10:56:53,0,0
657,2024-08-15 10:57:53,0,0
658,2024-08-15 10:58:52,0,0
659,2024-08-15 10:59:53,0,0
660,2024-08-15 11:00:52,0,0
661,2024-08-15 11:01:52,0,0
662,2024-08-15 11:02:53,0,0
663,2024-08-15 11:03:53,0,0
664,2024-08-15 11:04:53,0,0
665,2024-08-15 11:05:53,0,0
666,2024-08-15 11:06:53,0,0
667,2024-08-15 11:07:53,0,0
668,2024-08-15 11:08:53,0,0
669,2024-08-15 11:09:52,0,0
670,2024-08-15 11:10:53,0,0
671,2024-08-15 11:11:53,0,0
672,2024-08-15 11:12:53,0,0
673,2024-08-15 11:13:53,0,0
674,2024-08-15 11:14:53,0,0
675,2024-08-15 11:15:53,0,0
676,2024-08-15 11:16:53,0,0
677,2024-08-15 11:17:53,0,0
678,2024-08-15 11:18:53,0,0
679,2024-08-15 11:19:53,0,0
680,2024-08-15 11:20:53,0,0
681,2024-08-15 11:21:53,0,0
682,2024-08-15 11:22:53,0,0
683,2024-08-15 11:23:53,0,0
684,2024-08-15 11:24:53,0,0
685,2024-08-15 11:25:53,0,0
686,2024-08-15 11:26:53,0,0
687,2024-08-15 11:27:53,0,0
688,2024-08-15 11:28:53,0,0
689,2024-08-15 11:29:53,0,0
690,2024-08-15 11:30:53,0,0
691,2024-08-15 11:31:53,0,0
692,2024-08-15 11:32:52,0,0
693,2024-08-15 11:33:52,0,0
694,2024-08-15 11:34:53,0,0
695,2024-08-15 11:35:53,0,0
696,2024-08-15 11:36:53,0,0
697,2024-08-15 11:37:53,0,0
698,2024-08-15 11:38:53,0,0
699,2024-08-15 11:39:53,0,0
700,2024-08-15 11:40:53,0,0
701,2024-08-15 11:41:53,0,0
702,2024-08-15 11:42:52,0,0
703,2024-08-15 11:43:53,0,0
704,2024-08-15 11:44:53,0,0
705,2024-08-15 11:45:53,0,0
706,2024-08-15 11:46:52,0,0
707,2024-08-15 11:47:52,0,0
708,2024-08-15 11:48:53,0,0
709,2024-08-15 11:49:53,0,0
710,2024-08-15 11:50:52,0,0
711,2024-08-15 11:51:53,0,0
712,2024-08-15 11:52:53,0,0
713,2024-08-15 11:53:53,0,0
714,2024-08-15 11:54:53,0,0
715,2024-08-15 11:55:53,0,0
716,2024-08-15 11:56:53,0,0
717,2024-08-15 11:57:53,0,0
718,2024-08-15 11:58:53,0,0
719,2024-08-15 11:59:53,0,0
720,2024-08-15 12:00:53,0,0
721,2024-08-15 12:01:53,0,0
722,2024-08-15 12:02:53,0,0
723,2024-08-15 12:03:52,0,0
724,2024-08-15 12:04:53,0,0
725,2024-08-15 12:05:53,0,0
726,2024-08-15 12:06:53,0,0
727,2024-08-15 12:07:52,0,0
728,2024-08-15 12:08:53,0,0
729,2024-08-15 12:09:53,0,0
730,2024-08-15 12:10:53,0,0
731,2024-08-15 12:11:52,0,0
732,2024-08-15 12:12:53,0,0
