,13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
25,6,6011,0,2782,9,6,9,10,6967,6962,6957,96,10,2024-05-16 16:25:46,2
26,6,6007,0,0,2,0,0,0,6971,6965,6960,100,3,2024-05-16 16:26:46,1
27,5,6008,0,0,2,0,0,0,6972,6967,6962,100,2,2024-05-16 16:27:46,1
28,3,6007,0,0,2,0,0,0,6971,6966,6960,100,2,2024-05-16 16:28:46,1
29,13,6006,0,0,2,0,0,0,6970,6964,6958,100,2,2024-05-16 16:29:46,1
30,13,6011,0,0,2,0,0,0,6972,6967,6961,100,2,2024-05-16 16:30:46,1
31,4,6003,0,2698,9,6,9,10,6971,6966,6960,95,10,2024-05-16 16:31:46,2
32,11,5991,0,2725,9,6,9,10,6972,6966,6960,95,10,2024-05-16 16:32:47,2
33,14,6003,0,2672,9,6,9,10,6971,6965,6959,96,10,2024-05-16 16:33:47,2
34,10,6007,0,920,12,12,13,14,6969,6964,6959,96,13,2024-05-16 16:34:48,3
35,5,5999,0,2785,9,6,9,10,6974,6968,6963,95,10,2024-05-16 16:35:48,2
36,4,6005,0,1270,10,7,9,10,6972,6967,6962,95,10,2024-05-16 16:36:48,3
37,11,6005,0,2633,9,6,9,10,6970,6965,6960,95,10,2024-05-16 16:37:48,2
38,10,6007,0,1190,10,9,10,11,6972,6966,6961,95,11,2024-05-16 16:38:49,3
39,3,6007,0,1021,11,10,11,12,6970,6965,6961,96,12,2024-05-16 16:39:49,3
40,15,6005,0,2720,9,6,9,10,6973,6967,6961,95,10,2024-05-16 16:40:49,2
41,3,6009,0,2234,10,7,9,10,6971,6966,6961,96,10,2024-05-16 16:41:50,2
42,8,6010,0,2647,9,6,9,10,6972,6966,6960,96,10,2024-05-16 16:42:50,2
43,15,6008,0,2456,9,6,9,10,6971,6965,6958,96,10,2024-05-16 16:43:50,2
44,4,6008,0,2580,9,6,9,10,6972,6966,6960,96,10,2024-05-16 16:44:50,2
45,14,6009,0,2689,9,6,9,10,6972,6965,6959,96,10,2024-05-16 16:45:50,2
46,10,6007,0,2696,9,6,9,10,6971,6966,6960,96,10,2024-05-16 16:46:50,2
47,10,5995,0,2538,9,6,9,10,6972,6966,6961,95,10,2024-05-16 16:47:51,2
48,11,6009,0,2670,9,6,9,10,6971,6965,6960,96,10,2024-05-16 16:48:51,2
49,6,6011,0,2488,9,6,9,10,6971,6966,6961,96,10,2024-05-16 16:49:51,2
50,11,6004,0,2587,9,6,9,10,6968,6962,6956,95,10,2024-05-16 16:50:51,2
51,11,5995,0,2719,9,6,9,10,6969,6964,6958,95,10,2024-05-16 16:51:51,2
52,13,5997,0,2634,9,6,9,10,6970,6965,6959,95,10,2024-05-16 16:52:52,2
53,2,6009,0,928,10,9,10,11,6972,6967,6962,95,11,2024-05-16 16:53:52,3
54,5,6011,0,1229,10,8,10,11,6973,6968,6962,96,10,2024-05-16 16:54:52,3
55,11,6011,0,2701,9,6,9,10,6972,6966,6961,96,10,2024-05-16 16:55:53,2
56,3,6013,0,2575,10,7,9,11,6972,6967,6962,96,10,2024-05-16 16:56:53,2
57,4,6011,0,457,17,16,17,17,6972,6967,6962,96,17,2024-05-16 16:57:53,4
58,14,6011,0,2385,10,7,9,10,6972,6966,6960,96,10,2024-05-16 16:58:54,2
59,13,6004,0,107,18,19,19,20,6968,6964,6959,97,19,2024-05-16 17:00:54,4
60,5,6009,0,520,29,31,33,34,6970,6966,6961,97,29,2024-05-16 17:01:54,6
61,8,6010,0,2790,9,6,9,10,6971,6966,6960,95,10,2024-05-16 17:02:54,2
62,3,6010,0,2871,9,6,9,10,6971,6966,6960,96,10,2024-05-16 17:03:55,2
63,10,6011,0,2732,9,6,9,10,6972,6966,6961,95,10,2024-05-16 17:04:55,2
64,4,5994,0,2743,9,6,9,10,6970,6965,6960,95,10,2024-05-16 17:05:55,2
65,13,6007,0,2789,9,6,9,10,6971,6965,6958,95,10,2024-05-16 17:06:55,2
66,6,6007,0,2665,9,6,9,10,6971,6966,6960,96,10,2024-05-16 17:07:55,2
67,14,5994,0,2636,9,6,9,10,6972,6966,6960,95,10,2024-05-16 17:08:56,2
68,10,6004,0,1818,10,8,10,11,6972,6967,6962,95,10,2024-05-16 17:09:56,3
69,10,6009,0,2811,9,6,9,10,6973,6967,6962,96,10,2024-05-16 17:10:56,2
70,12,6008,0,2609,9,6,9,10,6972,6966,6960,95,10,2024-05-16 17:11:57,2
71,4,6007,0,2671,9,6,9,10,6970,6965,6960,96,10,2024-05-16 17:12:57,2
72,2,6006,0,2752,9,6,9,10,6970,6965,6961,96,10,2024-05-16 17:13:57,2
73,14,6007,0,2652,9,6,9,10,6973,6967,6962,95,10,2024-05-16 17:14:57,2
74,3,6008,0,2806,9,6,9,10,6972,6967,6961,95,10,2024-05-16 17:15:57,2
75,10,6008,0,2728,9,6,9,10,6972,6966,6960,96,10,2024-05-16 17:16:58,2
76,13,6008,0,2667,9,6,9,10,6972,6966,6960,96,10,2024-05-16 17:17:58,2
77,13,6008,0,2587,9,6,9,10,6973,6967,6962,96,10,2024-05-16 17:18:58,2
78,14,6008,0,2567,9,6,9,10,6972,6967,6961,96,10,2024-05-16 17:19:58,2
79,13,6009,0,2593,9,6,9,10,6969,6963,6958,95,10,2024-05-16 17:20:58,2
80,4,6012,0,2368,9,6,9,10,6971,6966,6961,95,10,2024-05-16 17:21:59,2
81,6,6010,0,2629,9,6,9,10,6969,6963,6957,96,10,2024-05-16 17:22:59,2
82,5,6011,0,2472,10,7,9,10,6971,6965,6960,95,10,2024-05-16 17:23:59,2
83,14,6012,0,2580,9,6,9,10,6970,6964,6958,95,10,2024-05-16 17:24:59,2
84,11,6010,0,304,25,25,26,27,6972,6966,6959,97,25,2024-05-16 17:26:00,5
85,5,6006,0,2707,9,6,9,10,6971,6965,6960,95,10,2024-05-16 17:27:00,2
86,15,6003,0,2748,9,6,9,10,6971,6965,6959,95,10,2024-05-16 17:28:00,2
87,13,6006,0,2577,9,6,9,10,6969,6962,6956,95,10,2024-05-16 17:29:00,2
88,13,6000,0,2656,9,6,9,10,6971,6965,6959,95,10,2024-05-16 17:30:00,2
89,15,6000,0,2727,9,6,9,10,6972,6965,6959,95,10,2024-05-16 17:31:01,2
90,5,6010,0,1258,11,9,10,11,6971,6966,6960,95,11,2024-05-16 17:32:01,3
91,10,6009,0,1879,10,7,9,10,6972,6966,6960,96,10,2024-05-16 17:33:02,3
92,6,6009,0,2654,9,6,9,10,6969,6964,6958,96,10,2024-05-16 17:34:02,2
93,4,6005,0,2655,9,6,9,10,6970,6965,6959,95,10,2024-05-16 17:35:02,2
94,3,6006,0,2705,9,6,9,10,6970,6965,6960,96,10,2024-05-16 17:36:02,2
95,4,6003,0,2737,9,6,9,10,6973,6967,6961,95,10,2024-05-16 17:37:02,2
96,10,6003,0,2724,9,6,9,10,6971,6965,6959,96,10,2024-05-16 17:38:02,2
97,13,6008,0,2163,9,6,9,10,6971,6965,6959,95,10,2024-05-16 17:39:03,2
98,8,6008,0,2597,9,6,9,10,6971,6966,6960,96,10,2024-05-16 17:40:03,2
99,14,6008,0,2738,9,6,9,10,6969,6963,6957,95,10,2024-05-16 17:41:03,2
100,14,6000,0,2681,9,6,9,10,6971,6965,6958,96,10,2024-05-16 17:42:04,2
101,14,5997,0,2536,9,6,9,10,6971,6965,6959,95,10,2024-05-16 17:43:04,2
102,13,5998,0,2489,9,6,9,10,6971,6965,6958,95,10,2024-05-16 17:44:05,2
103,4,5997,0,540,23,25,26,27,6970,6964,6958,97,24,2024-05-16 17:45:05,5
104,14,6004,0,909,10,12,13,13,6971,6965,6958,96,10,2024-05-16 17:46:05,3
105,3,6009,0,2519,9,6,9,10,6972,6966,6961,96,10,2024-05-16 17:47:05,2
106,12,6007,0,23,24,26,26,25,6972,6966,6961,97,25,2024-05-16 17:48:05,5
107,13,5987,0,213,16,17,17,17,6984,6978,6972,96,17,2024-05-16 17:49:06,4
108,10,6007,0,2790,9,6,9,10,6972,6967,6961,95,10,2024-05-16 17:50:06,2
109,4,6008,0,2270,9,6,9,10,6972,6966,6960,95,10,2024-05-16 17:51:06,2
110,14,6009,0,2568,9,6,9,10,6972,6966,6960,96,10,2024-05-16 17:52:06,2
111,9,6008,0,2430,9,6,9,10,6972,6967,6961,96,10,2024-05-16 17:53:07,2
112,7,6009,0,2527,9,6,9,10,6970,6965,6959,95,10,2024-05-16 17:54:07,2
113,8,6008,0,2629,9,6,9,10,6971,6965,6960,96,10,2024-05-16 17:55:07,2
114,10,6003,0,2735,9,6,9,10,6971,6964,6958,95,10,2024-05-16 17:56:07,2
115,9,6012,0,1568,10,8,10,11,6973,6966,6960,95,10,2024-05-16 17:57:09,3
116,14,6012,0,968,10,9,10,11,6973,6967,6960,95,10,2024-05-16 17:58:09,3
117,5,6009,0,2836,9,6,9,10,6973,6966,6960,95,10,2024-05-16 18:00:09,2
118,8,6008,0,2211,10,7,9,10,6974,6968,6961,96,10,2024-05-16 18:01:10,2
119,5,6007,0,2618,9,6,9,10,6973,6968,6962,95,10,2024-05-16 18:02:10,2
120,4,6009,0,2617,9,6,9,10,6972,6967,6961,96,10,2024-05-16 18:03:10,2
121,8,6009,0,2737,9,6,9,10,6974,6968,6962,95,10,2024-05-16 18:04:11,2
122,15,6011,0,1130,10,8,9,10,6973,6966,6960,95,10,2024-05-16 18:05:11,3
123,6,6011,0,2718,9,6,9,10,6972,6966,6961,96,10,2024-05-16 18:06:11,2
124,14,6011,0,2654,9,6,9,10,6973,6967,6961,96,10,2024-05-16 18:07:12,2
125,14,6004,0,2713,9,6,9,10,6970,6964,6958,95,10,2024-05-16 18:08:12,2
126,12,6012,0,2595,9,6,9,10,6972,6966,6960,96,10,2024-05-16 18:09:12,2
127,6,6005,0,2601,9,6,9,10,6971,6966,6960,96,10,2024-05-16 18:10:12,2
128,3,6005,0,0,2,0,0,0,6973,6968,6962,100,3,2024-05-16 18:11:12,1
129,11,6001,0,0,2,0,0,0,6968,6963,6957,100,2,2024-05-16 18:12:12,1
130,3,6020,0,1287,13,12,13,15,6974,6969,6964,95,14,2024-05-16 18:13:12,3
131,10,6008,0,2233,10,7,9,10,6970,6965,6960,95,10,2024-05-16 18:14:13,3
132,5,6008,0,2631,9,6,9,10,6970,6965,6960,95,10,2024-05-16 18:15:14,2
133,6,6011,0,2738,9,6,9,10,6970,6964,6959,95,10,2024-05-16 18:16:14,2
134,12,6005,0,2639,9,6,9,10,6971,6966,6960,96,10,2024-05-16 18:17:14,2
135,7,6010,0,2690,9,6,9,10,6971,6966,6960,95,10,2024-05-16 18:18:14,2
136,8,6011,0,2762,9,6,9,10,6971,6966,6961,96,10,2024-05-16 18:19:14,2
137,7,6003,0,2748,9,6,9,10,6969,6963,6958,95,10,2024-05-16 18:20:15,2
138,11,5996,0,2701,9,6,9,10,6970,6965,6959,95,10,2024-05-16 18:21:15,2
139,8,6001,0,2693,9,6,9,10,6970,6964,6958,95,10,2024-05-16 18:22:16,2
140,4,6006,0,2508,10,7,9,10,6971,6965,6960,95,10,2024-05-16 18:23:16,2
141,2,6007,0,2515,9,6,9,10,6967,6962,6957,95,10,2024-05-16 18:24:16,2
142,3,6004,0,1189,11,9,11,12,6971,6965,6960,96,12,2024-05-16 18:25:17,3
143,6,6008,0,2733,9,6,9,10,6972,6966,6960,96,10,2024-05-16 18:26:17,2
144,8,6006,0,2087,10,8,10,11,6971,6965,6959,95,10,2024-05-16 18:27:17,3
145,14,6010,0,2718,9,6,9,10,6973,6967,6961,95,10,2024-05-16 18:28:17,2
146,12,6006,0,2728,9,6,9,10,6953,6947,6940,96,10,2024-05-16 18:29:18,2
147,11,6008,0,2419,9,6,9,10,6972,6966,6960,95,10,2024-05-16 18:30:18,2
148,6,6009,0,2669,9,6,9,10,6969,6964,6958,95,10,2024-05-16 18:31:19,2
149,11,6001,0,1140,9,10,10,11,6970,6964,6959,94,9,2024-05-16 18:32:19,3
150,3,6014,0,2375,10,7,9,10,6971,6967,6962,95,10,2024-05-16 18:33:19,2
151,4,6006,0,2744,9,6,9,10,6972,6967,6962,95,10,2024-05-16 18:34:19,2
152,4,6002,0,2673,9,6,9,10,6971,6966,6960,95,10,2024-05-16 18:35:19,2
153,3,6005,0,2348,9,7,9,10,6974,6969,6964,95,9,2024-05-16 18:36:19,3
154,13,6009,0,1493,10,8,10,11,6972,6966,6961,96,11,2024-05-16 18:37:20,3
155,13,5992,0,2074,9,7,9,10,6970,6965,6959,95,10,2024-05-16 18:38:21,3
156,14,5974,0,2096,8,6,8,9,6977,6971,6965,94,9,2024-05-16 18:39:21,3
157,6,5994,0,1496,11,9,11,13,6971,6966,6961,95,12,2024-05-16 18:40:22,3
158,7,6000,0,1084,11,13,14,15,6971,6966,6960,96,12,2024-05-16 18:41:22,3
159,3,5986,0,2500,10,6,9,10,6971,6966,6961,95,10,2024-05-16 18:42:22,2
160,7,6010,0,2438,8,6,8,10,6969,6964,6959,95,9,2024-05-16 18:43:23,3
161,5,6008,0,507,12,13,14,14,6974,6969,6963,96,12,2024-05-16 18:44:23,3
162,7,6011,0,2645,9,6,9,10,6972,6966,6961,95,10,2024-05-16 18:45:23,2
163,7,6009,0,2505,9,6,9,10,6971,6965,6960,96,10,2024-05-16 18:46:24,2
164,5,6002,0,2082,9,8,9,11,6971,6965,6960,95,10,2024-05-16 18:47:24,3
165,7,6000,0,2645,9,6,9,10,6969,6964,6958,95,10,2024-05-16 18:48:24,2
166,9,5994,0,230,12,12,12,13,6972,6967,6961,96,12,2024-05-16 18:49:25,3
167,12,5993,0,2653,9,6,9,10,6970,6965,6959,95,10,2024-05-16 18:50:25,2
168,14,6021,0,111,45,50,50,50,6964,6958,6952,97,46,2024-05-16 18:51:25,9
169,13,6011,0,2588,9,6,9,10,6971,6966,6960,96,10,2024-05-16 18:52:26,2
170,5,6006,0,2739,9,6,9,10,6969,6964,6958,95,10,2024-05-16 18:53:26,2
171,5,6011,0,2681,9,6,9,10,6970,6965,6960,95,10,2024-05-16 18:54:26,2
172,8,6008,0,2700,9,6,9,10,6970,6965,6959,95,10,2024-05-16 18:55:26,2
173,9,6004,0,2721,9,6,9,10,6971,6965,6959,95,10,2024-05-16 18:56:26,2
174,5,6004,0,0,2,0,0,0,6972,6967,6961,100,3,2024-05-16 18:57:27,1
175,8,6005,0,0,2,0,0,0,6972,6966,6961,100,2,2024-05-16 18:58:27,1
176,10,6003,0,0,2,0,0,0,6971,6966,6961,100,2,2024-05-16 19:00:27,1
177,3,6006,0,0,2,0,0,0,6970,6965,6960,100,2,2024-05-16 19:01:27,1
178,12,6006,0,0,2,0,0,0,6969,6964,6958,100,2,2024-05-16 19:02:28,1
179,8,6006,0,0,2,0,0,0,6970,6965,6960,100,2,2024-05-16 19:03:28,1
180,3,6005,0,0,2,0,0,0,6969,6964,6959,100,2,2024-05-16 19:04:28,1
181,14,6006,0,0,2,0,0,0,6973,6967,6961,100,2,2024-05-16 19:05:28,1
182,8,5998,0,0,2,0,0,0,6971,6966,6960,100,2,2024-05-16 19:06:28,1
183,15,6009,0,441,19,26,27,28,6974,6968,6961,97,20,2024-05-16 19:07:28,5
184,6,5996,0,2772,9,6,9,10,6971,6965,6959,95,10,2024-05-16 19:08:29,2
185,5,5987,0,2774,9,6,9,10,6968,6962,6956,95,10,2024-05-16 19:09:29,2
186,15,6013,0,2777,9,6,9,10,6971,6965,6959,95,10,2024-05-16 19:10:30,2
187,9,6011,0,2413,9,6,9,10,6972,6967,6962,95,10,2024-05-16 19:11:30,2
188,12,5999,0,2691,9,6,9,10,6971,6965,6958,95,10,2024-05-16 19:12:30,2
189,4,5992,0,2740,9,6,9,10,6975,6969,6964,95,10,2024-05-16 19:13:31,2
190,14,6007,0,2665,9,6,9,10,6970,6964,6959,96,10,2024-05-16 19:14:31,2
191,4,6005,0,2660,9,6,9,10,6969,6964,6959,96,10,2024-05-16 19:15:31,2
192,11,6004,0,2739,9,6,9,10,6969,6964,6959,95,10,2024-05-16 19:16:31,2
193,12,6012,0,2706,9,6,9,10,6971,6966,6960,96,10,2024-05-16 19:17:31,2
194,9,6009,0,2555,9,6,9,10,6972,6966,6961,95,10,2024-05-16 19:18:31,2
195,13,6009,0,2612,9,6,9,10,6970,6964,6959,95,10,2024-05-16 19:19:32,2
196,8,6010,0,776,10,9,10,11,6969,6964,6958,95,11,2024-05-16 19:20:32,3
197,8,6010,0,1227,11,9,11,12,6970,6965,6959,95,12,2024-05-16 19:21:32,3
198,15,6010,0,1468,11,10,11,12,6971,6965,6958,96,12,2024-05-16 19:22:32,3
199,3,6009,0,2741,9,6,9,10,6970,6965,6960,95,10,2024-05-16 19:23:33,2
200,11,6009,0,2734,9,6,9,10,6970,6965,6959,96,10,2024-05-16 19:24:33,2
201,14,6008,0,2739,9,6,9,10,6969,6964,6958,95,10,2024-05-16 19:25:33,2
202,12,6006,0,1929,10,7,9,10,6971,6965,6960,95,10,2024-05-16 19:26:34,3
203,6,6006,0,2727,9,6,9,10,6969,6964,6958,95,10,2024-05-16 19:27:34,2
204,9,6009,0,2615,9,6,9,10,6971,6965,6959,95,10,2024-05-16 19:28:34,2
205,5,6007,0,2732,9,6,9,10,6970,6964,6958,96,10,2024-05-16 19:29:34,2
206,3,6003,0,2518,9,6,9,10,6969,6964,6959,95,10,2024-05-16 19:30:35,2
207,5,6006,0,2736,9,6,9,10,6970,6965,6960,96,10,2024-05-16 19:31:35,2
208,7,6000,0,2614,9,6,9,10,6971,6965,6960,95,10,2024-05-16 19:32:35,2
209,13,6007,0,2710,9,6,9,10,6970,6964,6958,96,10,2024-05-16 19:33:35,2
210,6,5980,0,672,16,20,21,22,6980,6974,6967,96,17,2024-05-16 19:34:35,4
211,15,5996,0,2626,9,6,9,10,6969,6963,6957,95,9,2024-05-16 19:35:36,3
212,14,6022,0,1023,11,10,11,12,6972,6966,6960,95,12,2024-05-16 19:36:36,3
213,12,6014,0,2590,9,6,9,10,6971,6966,6960,95,10,2024-05-16 19:37:36,2
214,3,6010,0,72,26,28,29,29,6970,6965,6960,97,27,2024-05-16 19:38:36,5
215,3,6003,0,2384,9,6,9,10,6969,6964,6959,96,10,2024-05-16 19:39:36,2
216,3,6003,0,2721,9,6,9,10,6969,6965,6960,95,10,2024-05-16 19:40:36,2
217,3,6011,0,2554,9,6,9,10,6971,6965,6960,95,10,2024-05-16 19:41:37,2
218,5,6008,0,2598,9,6,9,10,6971,6966,6960,95,10,2024-05-16 19:42:37,2
219,9,6010,0,2647,9,6,9,10,6973,6968,6962,96,10,2024-05-16 19:43:37,2
220,13,6007,0,2671,9,6,9,10,6972,6967,6961,95,10,2024-05-16 19:44:37,2
221,11,6006,0,2674,9,6,9,10,6972,6966,6960,95,10,2024-05-16 19:45:37,2
222,5,5999,0,2560,9,6,9,10,6971,6965,6959,95,10,2024-05-16 19:46:38,2
223,4,6021,0,274,13,13,13,13,6971,6966,6961,96,14,2024-05-16 19:47:38,3
224,13,5994,0,10000,6,0,6,7,6973,6968,6962,100,7,2024-05-16 19:48:38,3
225,11,6007,0,2702,9,6,9,10,6972,6966,6960,95,10,2024-05-16 19:49:39,2
226,7,6008,0,1725,9,8,10,11,6970,6965,6959,95,10,2024-05-16 19:50:39,3
227,8,6004,0,2648,9,6,9,10,6972,6966,6960,95,10,2024-05-16 19:51:39,2
228,7,6012,0,2750,9,6,9,10,6969,6963,6958,96,10,2024-05-16 19:52:40,2
229,3,6004,0,1998,10,7,9,10,6974,6969,6964,95,10,2024-05-16 19:53:40,2
230,10,6003,0,2381,9,6,9,10,6972,6967,6962,95,10,2024-05-16 19:54:41,2
231,12,6005,0,2465,8,6,8,9,6971,6966,6960,95,9,2024-05-16 19:55:41,2
232,12,6006,0,2322,9,7,9,10,6970,6964,6959,95,10,2024-05-16 19:56:42,2
233,12,6005,0,2530,9,6,9,10,6970,6964,6959,95,10,2024-05-16 19:57:42,2
234,9,6005,0,2566,9,6,9,10,6970,6964,6958,95,10,2024-05-16 19:58:43,2
235,10,6006,0,2465,9,6,9,10,6970,6965,6959,96,10,2024-05-16 20:00:43,2
236,11,6006,0,1018,10,9,10,11,6971,6966,6961,95,11,2024-05-16 20:01:43,3
237,8,6007,0,2652,9,6,9,10,6970,6965,6960,95,10,2024-05-16 20:02:44,2
238,13,6009,0,2317,10,7,9,10,6971,6966,6960,95,10,2024-05-16 20:03:44,2
239,10,6010,0,1225,10,9,10,10,6968,6964,6959,95,11,2024-05-16 20:04:44,3
240,3,6009,0,1178,10,8,10,11,6970,6965,6961,95,11,2024-05-16 20:05:45,3
241,8,6010,0,1580,9,8,9,10,6970,6965,6960,95,10,2024-05-16 20:06:45,3
242,9,6009,0,2722,9,6,9,10,6972,6966,6960,96,10,2024-05-16 20:07:45,2
243,2,6009,0,2715,9,6,9,10,6969,6964,6959,96,10,2024-05-16 20:08:45,2
244,13,6009,0,2581,9,6,9,10,6970,6965,6960,95,10,2024-05-16 20:09:45,2
245,4,6008,0,1860,9,7,9,10,6972,6966,6961,95,9,2024-05-16 20:10:45,3
246,14,6009,0,2615,9,6,9,10,6970,6964,6959,96,10,2024-05-16 20:11:46,2
247,12,6011,0,2063,10,7,9,10,6970,6965,6959,96,10,2024-05-16 20:12:46,2
248,8,6011,0,2017,9,7,9,11,6971,6966,6960,95,10,2024-05-16 20:13:46,3
249,8,6011,0,1903,10,8,10,11,6970,6964,6958,95,11,2024-05-16 20:14:47,3
250,8,6010,0,2627,9,6,9,10,6970,6965,6959,96,10,2024-05-16 20:15:47,2
251,16,6011,0,2661,9,6,9,10,6971,6964,6957,95,10,2024-05-16 20:16:47,2
252,13,6012,0,629,24,24,25,26,6970,6964,6957,97,24,2024-05-16 20:17:47,5
253,6,6013,0,2572,9,6,9,10,6968,6963,6957,96,10,2024-05-16 20:18:47,2
254,15,6006,0,2600,9,6,9,10,6970,6964,6957,96,10,2024-05-16 20:19:48,2
255,5,5995,0,2715,9,6,9,10,6968,6963,6957,95,10,2024-05-16 20:20:48,2
256,14,6003,0,2553,9,6,9,10,6969,6963,6957,96,10,2024-05-16 20:21:48,2
257,12,5992,0,2696,9,6,9,10,6967,6961,6955,96,10,2024-05-16 20:22:48,2
258,11,6006,0,2756,9,6,9,10,6969,6963,6957,95,10,2024-05-16 20:23:48,2
259,14,6003,0,2713,9,6,9,10,6970,6964,6958,95,10,2024-05-16 20:24:49,2
260,8,6005,0,2772,9,6,9,10,6970,6965,6959,96,10,2024-05-16 20:25:49,2
261,14,6006,0,2740,9,6,9,10,6968,6963,6957,95,10,2024-05-16 20:26:49,2
262,4,6005,0,2754,9,6,9,10,6972,6967,6962,95,10,2024-05-16 20:27:49,2
263,3,6006,0,1121,11,9,11,12,6971,6965,6960,95,12,2024-05-16 20:28:49,3
264,3,6006,0,1935,9,7,9,10,6970,6965,6960,95,9,2024-05-16 20:29:50,3
265,5,6006,0,2651,9,6,9,10,6969,6964,6958,95,10,2024-05-16 20:30:50,2
266,8,6005,0,2076,10,7,9,10,6970,6964,6958,96,10,2024-05-16 20:31:50,2
267,4,6007,0,2177,10,7,9,10,6972,6967,6963,95,10,2024-05-16 20:32:51,3
268,5,6008,0,2674,9,6,9,10,6970,6965,6959,95,10,2024-05-16 20:33:51,2
269,4,6008,0,1896,10,7,9,10,6971,6966,6960,95,10,2024-05-16 20:34:52,3
270,14,6008,0,184,11,10,11,12,6970,6965,6959,95,12,2024-05-16 20:35:52,3
271,8,6008,0,2608,9,6,9,10,6970,6964,6959,95,10,2024-05-16 20:36:52,2
272,11,6009,0,2573,9,6,8,10,6969,6964,6959,95,9,2024-05-16 20:37:52,3
273,10,6010,0,1090,11,10,11,12,6971,6965,6960,96,12,2024-05-16 20:38:53,3
274,12,6010,0,1935,10,6,9,10,6973,6967,6961,95,10,2024-05-16 20:39:53,2
275,10,6010,0,1973,10,8,9,11,6973,6967,6961,95,10,2024-05-16 20:40:53,2
276,12,6010,0,2478,9,6,9,10,6973,6967,6961,95,10,2024-05-16 20:41:54,2
277,10,6008,0,2547,9,6,9,10,6973,6967,6961,96,10,2024-05-16 20:42:54,2
278,5,6008,0,2685,9,6,9,10,6972,6967,6962,96,10,2024-05-16 20:43:54,2
279,9,6007,0,2545,9,6,9,10,6972,6966,6960,95,10,2024-05-16 20:44:54,2
280,10,6008,0,2774,9,6,9,10,6971,6965,6959,95,10,2024-05-16 20:45:55,2
281,9,6007,0,2722,9,6,9,10,6972,6966,6960,95,10,2024-05-16 20:46:55,2
282,4,6005,0,3323,7,3,7,8,6971,6966,6960,99,7,2024-05-16 20:47:55,1
283,11,6008,0,2669,9,6,9,10,6972,6966,6960,95,10,2024-05-16 20:48:55,2
284,5,6007,0,2776,9,6,9,10,6970,6965,6960,96,10,2024-05-16 20:49:55,2
285,15,6005,0,2790,9,6,9,10,6973,6967,6961,95,10,2024-05-16 20:50:55,2
286,8,6006,0,1995,10,8,10,11,6970,6965,6959,95,10,2024-05-16 20:51:56,3
