,1-2-1_v,1-2-0_v,1-2-3_v,1-2-2_v,1-2-5_v,1-2-4_v,1-2-13_v,1-2-7_v,1-2-6_v,1-2-9_v,1-2-8_v,1-2-10_v,1-2-12_v,1-2-11_v,csvTime
89,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 01:30:19
90,6962,6964,0,6959,0,0,0.0,1,2,100,2,6000,0,8,2024-08-15 01:31:19
91,6960,6962,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:32:21
92,6961,6962,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:33:21
93,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:34:21
94,6960,6962,0,6959,0,0,0.0,1,2,100,2,5999,0,2,2024-08-15 01:35:23
95,6960,6962,0,6958,0,0,0.0,1,2,100,2,6000,0,4,2024-08-15 01:36:23
96,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,8,2024-08-15 01:37:23
97,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,7,2024-08-15 01:38:22
98,6962,6963,0,6960,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:39:22
99,6960,6962,0,6959,0,0,0.0,1,2,100,2,5998,0,2,2024-08-15 01:40:22
100,6961,6962,0,6959,0,0,0.0,1,2,100,2,5999,0,4,2024-08-15 01:41:22
101,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:42:22
102,6960,6961,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:43:24
103,6960,6962,0,6958,0,0,0.0,1,2,100,2,5998,0,3,2024-08-15 01:44:24
104,6961,6964,0,6959,0,0,0.0,1,2,100,2,5998,0,6,2024-08-15 01:45:24
105,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,5,2024-08-15 01:46:24
106,6961,6963,0,6959,0,0,0.0,1,2,100,2,5997,0,0,2024-08-15 01:47:25
107,6961,6962,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 01:48:25
108,6961,6963,0,6959,0,0,0.0,1,2,100,2,5998,0,8,2024-08-15 01:49:25
109,6960,6962,0,6958,0,0,0.0,1,2,100,2,6000,0,7,2024-08-15 01:50:25
110,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 01:51:25
111,6963,6964,0,6961,0,0,0.0,1,2,100,2,6000,0,4,2024-08-15 01:52:25
112,6961,6963,0,6959,0,0,0.0,1,2,100,2,6001,0,2,2024-08-15 01:53:25
113,6964,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 01:54:24
114,6963,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,6,2024-08-15 01:55:25
115,6964,6966,0,6963,0,0,0.0,1,2,100,2,6002,0,2,2024-08-15 01:56:25
116,6963,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 01:57:25
117,6964,6966,0,6962,0,0,0.0,1,2,100,2,6003,0,4,2024-08-15 01:58:25
118,6964,6966,0,6962,0,0,0.0,1,2,100,2,6001,0,0,2024-08-15 02:00:24
119,6964,6966,0,6962,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 02:01:24
120,6963,6965,0,6961,0,0,0.0,1,2,100,2,6000,0,3,2024-08-15 02:02:26
121,6961,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,3,2024-08-15 02:03:26
122,6960,6963,0,6957,0,0,0.0,1,2,100,2,5999,0,7,2024-08-15 02:04:26
123,6960,6963,0,6958,0,0,0.0,1,2,100,2,5996,0,6,2024-08-15 02:05:27
124,6960,6963,0,6958,0,0,0.0,1,2,100,2,5997,0,0,2024-08-15 02:06:27
125,6960,6963,0,6957,0,0,0.0,1,2,100,2,5997,0,9,2024-08-15 02:07:27
126,6959,6962,0,6957,0,0,0.0,1,2,100,2,5997,0,3,2024-08-15 02:08:27
127,6960,6963,0,6958,0,0,0.0,1,2,100,2,5996,0,0,2024-08-15 02:09:27
128,6961,6963,0,6958,0,0,0.0,1,2,100,2,5996,0,3,2024-08-15 02:10:26
129,6961,6963,0,6959,0,0,0.0,1,2,100,2,5996,0,0,2024-08-15 02:11:26
130,6961,6963,0,6958,0,0,0.0,1,2,100,2,5997,0,8,2024-08-15 02:12:28
131,6960,6962,0,6959,0,0,0.0,1,2,100,2,5997,0,0,2024-08-15 02:13:28
132,6960,6962,0,6958,0,0,0.0,1,2,100,2,5996,0,2,2024-08-15 02:14:28
133,6961,6963,0,6958,0,0,0.0,1,2,100,2,5996,0,6,2024-08-15 02:15:28
134,6961,6963,0,6959,0,0,0.0,1,2,100,2,5997,0,0,2024-08-15 02:16:27
135,6961,6963,0,6959,0,0,0.0,1,2,100,2,5997,0,3,2024-08-15 02:17:29
136,6959,6961,0,6957,0,0,0.0,1,2,100,2,5995,0,8,2024-08-15 02:18:29
137,6959,6961,0,6956,0,0,0.0,1,2,100,2,5996,0,7,2024-08-15 02:19:29
138,6959,6961,0,6957,0,0,0.0,1,2,100,2,5995,0,6,2024-08-15 02:20:29
139,6960,6962,0,6958,0,0,0.0,1,2,100,2,5997,0,5,2024-08-15 02:21:28
140,6960,6962,0,6958,0,0,0.0,1,2,100,2,5996,0,0,2024-08-15 02:22:30
141,6961,6963,0,6959,0,0,0.0,1,2,100,2,5997,0,3,2024-08-15 02:23:30
142,6961,6963,0,6959,0,0,0.0,1,2,100,2,5996,0,2,2024-08-15 02:24:30
143,6963,6967,0,6960,0,0,0.0,1,2,100,2,6000,0,8,2024-08-15 02:25:30
144,6963,6966,0,6959,0,0,0.0,1,2,100,2,6001,0,10,2024-08-15 02:26:30
145,6964,6968,0,6961,0,0,0.0,1,2,100,2,6005,0,3,2024-08-15 02:27:31
146,6967,6969,0,6964,0,0,0.0,1,2,100,2,6006,0,5,2024-08-15 02:28:31
147,6966,6969,0,6963,0,0,0.0,1,2,100,2,6006,0,5,2024-08-15 02:29:31
148,6965,6968,0,6962,0,0,0.0,1,2,100,2,6006,0,2,2024-08-15 02:30:31
149,6965,6969,0,6962,0,0,0.0,1,2,100,2,6006,0,9,2024-08-15 02:31:31
150,6964,6967,0,6962,0,0,0.0,1,2,100,2,6005,0,6,2024-08-15 02:32:31
151,6963,6965,0,6960,0,0,0.0,1,2,100,2,6004,0,6,2024-08-15 02:33:31
152,6964,6966,0,6962,0,0,0.0,1,2,100,2,6004,0,5,2024-08-15 02:34:31
153,6963,6965,0,6961,0,0,0.0,1,2,100,2,6004,0,7,2024-08-15 02:35:31
154,6964,6966,0,6962,0,0,0.0,1,2,100,2,6004,0,5,2024-08-15 02:36:31
155,6961,6963,0,6959,0,0,0.0,1,2,100,2,6001,0,0,2024-08-15 02:37:31
156,6960,6963,0,6958,0,0,0.0,1,2,100,2,6001,0,8,2024-08-15 02:38:31
157,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 02:39:31
158,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 02:40:31
159,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 02:41:30
160,6961,6964,0,6958,0,0,0.0,1,2,100,2,5999,0,7,2024-08-15 02:42:32
161,6961,6963,0,6958,0,0,0.0,1,2,100,2,5998,0,4,2024-08-15 02:43:32
162,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,4,2024-08-15 02:44:34
163,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 02:45:34
164,6960,6962,0,6958,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 02:46:34
165,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 02:47:34
166,6960,6962,0,6958,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 02:48:34
167,6961,6964,0,6959,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 02:49:33
168,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 02:50:35
169,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,9,2024-08-15 02:51:35
170,6960,6963,0,6957,0,0,0.0,1,2,100,2,6000,0,9,2024-08-15 02:52:35
171,6960,6963,0,6957,0,0,0.0,1,2,100,2,5999,0,9,2024-08-15 02:53:35
172,6960,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 02:54:35
173,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 02:55:35
174,6960,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,3,2024-08-15 02:56:35
175,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,5,2024-08-15 02:57:34
176,6961,6964,0,6959,0,0,0.0,1,2,100,2,6000,0,7,2024-08-15 02:58:36
177,6962,6964,0,6959,0,0,0.0,1,2,100,2,6001,0,3,2024-08-15 03:00:36
178,6963,6965,0,6961,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 03:01:36
179,6964,6966,0,6962,0,0,0.0,1,2,100,2,6002,0,2,2024-08-15 03:02:36
180,6964,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,4,2024-08-15 03:03:36
181,6962,6964,0,6960,0,0,0.0,1,2,100,2,6002,0,6,2024-08-15 03:04:36
182,6963,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 03:05:35
183,6961,6963,0,6960,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 03:06:37
184,6962,6964,0,6960,0,0,0.0,1,2,100,2,6002,0,3,2024-08-15 03:07:37
185,6963,6964,0,6961,0,0,0.0,1,2,100,2,6002,0,8,2024-08-15 03:08:37
186,6963,6965,0,6961,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 03:09:36
187,6961,6963,0,6959,0,0,0.0,1,2,100,2,6001,0,0,2024-08-15 03:10:38
188,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,8,2024-08-15 03:11:38
189,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 03:12:38
190,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,5,2024-08-15 03:13:38
191,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,5,2024-08-15 03:14:38
192,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 03:15:38
193,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 03:16:38
194,6961,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 03:17:38
195,6961,6964,0,6959,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 03:18:38
196,6961,6964,0,6959,0,0,0.0,1,2,100,2,5998,0,4,2024-08-15 03:19:38
197,6962,6964,0,6960,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 03:20:38
198,6961,6964,0,6959,0,0,0.0,1,2,100,2,6000,0,8,2024-08-15 03:21:38
199,6962,6964,0,6960,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 03:22:38
200,6962,6964,0,6959,0,0,0.0,1,2,100,2,5998,0,5,2024-08-15 03:23:38
201,6960,6962,0,6959,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 03:24:38
202,6960,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,2,2024-08-15 03:25:38
203,6961,6963,0,6959,0,0,0.0,1,2,100,2,6001,0,3,2024-08-15 03:26:37
204,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,4,2024-08-15 03:27:37
205,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,5,2024-08-15 03:28:39
206,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,3,2024-08-15 03:29:39
207,6961,6964,0,6959,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 03:30:39
208,6961,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,3,2024-08-15 03:31:41
209,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,5,2024-08-15 03:32:41
210,6963,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 03:33:41
211,6964,6966,0,6962,0,0,0.0,1,2,100,2,6002,0,6,2024-08-15 03:34:41
212,6965,6969,0,6962,0,0,0.0,1,2,100,2,6007,0,5,2024-08-15 03:35:41
213,6966,6969,0,6963,0,0,0.0,1,2,100,2,6005,0,2,2024-08-15 03:36:41
214,6965,6968,0,6961,0,0,0.0,1,2,100,2,6004,0,9,2024-08-15 03:37:41
215,6967,6970,0,6964,0,0,0.0,1,2,100,2,6005,0,6,2024-08-15 03:38:41
216,6966,6969,0,6963,0,0,0.0,1,2,100,2,6006,0,0,2024-08-15 03:39:41
217,6966,6969,0,6963,0,0,0.0,1,2,100,2,6006,0,8,2024-08-15 03:40:41
218,6967,6971,0,6964,0,0,0.0,1,2,100,2,6006,0,0,2024-08-15 03:41:41
219,6963,6966,0,6960,0,0,0.0,1,2,100,2,6005,0,6,2024-08-15 03:42:41
220,6961,6963,0,6958,0,0,0.0,1,2,100,2,6001,0,9,2024-08-15 03:43:43
221,6961,6964,0,6958,0,0,0.0,1,2,100,2,6001,0,9,2024-08-15 03:44:43
222,6960,6963,0,6958,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 03:45:43
223,6961,6964,0,6959,0,0,0.0,1,2,100,2,6002,0,3,2024-08-15 03:46:43
224,6961,6963,0,6958,0,0,0.0,1,2,100,2,6001,0,2,2024-08-15 03:47:43
225,6961,6964,0,6958,0,0,0.0,1,2,100,2,6000,0,9,2024-08-15 03:48:43
226,6960,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 03:49:43
227,6961,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,2,2024-08-15 03:50:42
228,6961,6964,0,6959,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 03:51:44
229,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,3,2024-08-15 03:52:44
230,6962,6964,0,6959,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 03:53:44
231,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,6,2024-08-15 03:54:44
232,6961,6963,0,6958,0,0,0.0,1,2,100,2,5999,0,6,2024-08-15 03:55:44
233,6960,6962,0,6958,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 03:56:44
234,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,3,2024-08-15 03:57:44
235,6961,6963,0,6960,0,0,0.0,1,2,100,2,6000,0,4,2024-08-15 03:58:43
236,6960,6961,0,6958,0,0,0.0,1,2,100,2,5999,0,5,2024-08-15 04:00:43
237,6959,6961,0,6958,0,0,0.0,1,2,100,2,5998,0,6,2024-08-15 04:01:45
238,6960,6962,0,6959,0,0,0.0,1,2,100,2,5999,0,4,2024-08-15 04:02:45
239,6961,6963,0,6959,0,0,0.0,1,2,100,2,5998,0,6,2024-08-15 04:03:45
240,6961,6962,0,6959,0,0,0.0,1,2,100,2,6000,0,5,2024-08-15 04:04:45
241,6964,6964,0,6963,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 04:05:45
242,6963,6964,0,6962,0,0,0.0,1,2,100,2,6002,0,2,2024-08-15 04:06:45
243,6964,6965,0,6962,0,0,0.0,1,2,100,2,6001,0,2,2024-08-15 04:07:45
244,6963,6964,0,6962,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 04:08:45
245,6964,6966,0,6961,0,0,0.0,1,2,100,2,6001,0,5,2024-08-15 04:09:45
246,6963,6965,0,6961,0,0,0.0,1,2,100,2,6003,0,0,2024-08-15 04:10:45
247,6964,6965,0,6962,0,0,0.0,1,2,100,2,6003,0,2,2024-08-15 04:11:45
248,6963,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,5,2024-08-15 04:12:45
249,6963,6965,0,6962,0,0,0.0,1,2,100,2,6002,0,6,2024-08-15 04:13:45
250,6964,6965,0,6963,0,0,0.0,1,2,100,2,6002,0,3,2024-08-15 04:14:45
251,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 04:15:45
252,6961,6963,0,6959,0,0,0.0,1,2,100,2,6001,0,0,2024-08-15 04:16:45
253,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 04:17:45
254,6962,6964,0,6960,0,0,0.0,1,2,100,2,6001,0,0,2024-08-15 04:18:45
255,6960,6962,0,6958,0,0,0.0,1,2,100,2,5998,0,0,2024-08-15 04:19:45
256,6960,6962,0,6957,0,0,0.0,1,2,100,2,5999,0,9,2024-08-15 04:20:45
257,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,2,2024-08-15 04:21:45
258,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,5,2024-08-15 04:22:44
259,6961,6963,0,6959,0,0,0.0,1,2,100,2,6001,0,8,2024-08-15 04:23:45
260,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,6,2024-08-15 04:24:45
261,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 04:25:44
262,6961,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,7,2024-08-15 04:26:46
263,6960,6963,0,6958,0,0,0.0,1,2,100,2,6000,0,9,2024-08-15 04:27:46
264,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,2,2024-08-15 04:28:46
265,6959,6962,0,6957,0,0,0.0,1,2,100,2,5999,0,0,2024-08-15 04:29:46
266,6959,6962,0,6957,0,0,0.0,1,2,100,2,5999,0,8,2024-08-15 04:30:45
267,6960,6962,0,6958,0,0,0.0,1,2,100,2,5999,0,3,2024-08-15 04:31:45
268,6961,6963,0,6959,0,0,0.0,1,2,100,2,5999,0,4,2024-08-15 04:32:47
269,6961,6964,0,6959,0,0,0.0,1,2,100,2,6000,0,5,2024-08-15 04:33:47
270,6961,6963,0,6959,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 04:34:47
271,6955,6958,0,6953,0,0,0.0,1,2,100,2,5998,0,7,2024-08-15 04:35:47
272,6959,6962,0,6957,0,0,0.0,1,2,100,2,5998,0,8,2024-08-15 04:36:47
273,6961,6964,0,6959,0,0,0.0,1,2,100,2,6002,0,7,2024-08-15 04:37:47
274,6963,6964,0,6961,0,0,0.0,1,2,100,2,6002,0,3,2024-08-15 04:38:47
275,6963,6965,0,6961,0,0,0.0,1,2,100,2,6003,0,6,2024-08-15 04:39:47
276,6964,6966,0,6962,0,0,0.0,1,2,100,2,6002,0,0,2024-08-15 04:40:47
277,6963,6965,0,6961,0,0,0.0,1,2,100,2,6002,0,8,2024-08-15 04:41:47
278,6962,6964,0,6960,0,0,0.0,1,2,100,2,6001,0,0,2024-08-15 04:42:47
279,6962,6964,0,6960,0,0,0.0,1,2,100,2,6000,0,0,2024-08-15 04:43:47
