,1-5-8_v,1-5-7_v,1-5-6_v,1-5-5_v,1-5-9_v,1-5-0_v,1-5-4_v,1-5-3_v,1-5-2_v,1-5-1_v,1-5-12_v,1-5-13_v,1-5-10_v,csvTime,1-5-11_v
34,0,0,0,0,100,6964,0,0,6955,6960,0,0.0,5998,2024-08-15 00:34:21,10
35,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5998,2024-08-15 00:35:21,11
36,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 00:36:21,9
37,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5998,2024-08-15 00:37:20,10
38,0,0,0,0,100,6962,0,0,6953,6957,0,0.0,5999,2024-08-15 00:38:20,11
39,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,6002,2024-08-15 00:39:22,9
40,0,0,0,0,100,6965,0,0,6956,6961,0,0.0,6002,2024-08-15 00:40:22,11
41,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6002,2024-08-15 00:41:22,11
42,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6002,2024-08-15 00:42:22,8
43,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,6001,2024-08-15 00:43:22,4
44,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6001,2024-08-15 00:44:22,0
45,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,6002,2024-08-15 00:45:22,4
46,0,0,0,0,100,6966,0,0,6958,6962,0,0.0,6003,2024-08-15 00:46:22,2
47,0,0,0,0,100,6965,0,0,6956,6961,0,0.0,6002,2024-08-15 00:47:22,4
48,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 00:48:22,2
49,0,0,0,0,100,6964,0,0,6954,6959,0,0.0,6000,2024-08-15 00:49:22,11
50,0,0,0,0,100,6962,0,0,6953,6958,0,0.0,5999,2024-08-15 00:50:22,11
51,0,0,0,0,100,6963,0,0,6953,6958,0,0.0,5998,2024-08-15 00:51:21,13
52,0,0,0,0,100,6963,0,0,6953,6958,0,0.0,6000,2024-08-15 00:52:23,3
53,0,0,0,0,100,6964,0,0,6954,6959,0,0.0,5998,2024-08-15 00:53:23,12
54,0,0,0,0,100,6963,0,0,6953,6958,0,0.0,5999,2024-08-15 00:54:23,4
55,0,0,0,0,100,6964,0,0,6954,6959,0,0.0,6000,2024-08-15 00:55:23,12
56,0,0,0,0,100,6964,0,0,6955,6960,0,0.0,5998,2024-08-15 00:56:23,5
57,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,5998,2024-08-15 00:57:23,7
58,0,0,0,0,100,6964,0,0,6954,6959,0,0.0,6000,2024-08-15 00:58:23,5
59,0,0,0,0,100,6965,0,0,6955,6960,0,0.0,5999,2024-08-15 01:00:22,7
60,0,0,0,0,100,6964,0,0,6953,6959,0,0.0,6001,2024-08-15 01:01:22,7
61,0,0,0,0,100,6964,0,0,6954,6959,0,0.0,5998,2024-08-15 01:02:23,4
62,0,0,0,0,100,6965,0,0,6954,6959,0,0.0,5998,2024-08-15 01:03:23,10
63,0,0,0,0,100,6965,0,0,6954,6959,0,0.0,5999,2024-08-15 01:04:23,13
64,0,0,0,0,100,6964,0,0,6955,6960,0,0.0,5999,2024-08-15 01:05:23,10
65,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,5996,2024-08-15 01:06:23,12
66,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5997,2024-08-15 01:07:24,8
67,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,5997,2024-08-15 01:08:24,2
68,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,5998,2024-08-15 01:09:24,5
69,0,0,0,0,100,6964,0,0,6955,6959,0,0.0,5998,2024-08-15 01:10:24,5
70,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5998,2024-08-15 01:11:24,6
71,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5996,2024-08-15 01:12:23,0
72,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5997,2024-08-15 01:13:23,0
73,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5996,2024-08-15 01:14:25,8
74,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5997,2024-08-15 01:15:25,11
75,0,0,0,0,100,6964,0,0,6955,6959,0,0.0,6000,2024-08-15 01:16:24,10
76,0,0,0,0,100,6967,0,0,6960,6964,0,0.0,6002,2024-08-15 01:17:24,6
77,0,0,0,0,100,6966,0,0,6959,6963,0,0.0,6003,2024-08-15 01:18:25,7
78,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6002,2024-08-15 01:19:25,9
79,0,0,0,0,100,6965,0,0,6958,6962,0,0.0,6003,2024-08-15 01:20:25,6
80,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6002,2024-08-15 01:21:25,6
81,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6004,2024-08-15 01:22:25,11
82,0,0,0,0,100,6972,0,0,6965,6969,0,0.0,6009,2024-08-15 01:23:25,2
83,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6003,2024-08-15 01:24:25,11
84,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6003,2024-08-15 01:25:25,7
85,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,6000,2024-08-15 01:26:25,3
86,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 01:27:25,10
87,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,6000,2024-08-15 01:28:25,7
88,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 01:29:25,6
89,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 01:30:25,9
90,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,6000,2024-08-15 01:31:25,10
91,0,0,0,0,100,6960,0,0,6953,6957,0,0.0,6000,2024-08-15 01:32:25,4
92,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 01:33:25,9
93,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 01:34:25,5
94,0,0,0,0,100,6961,0,0,6954,6958,0,0.0,6000,2024-08-15 01:35:25,5
95,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,5999,2024-08-15 01:36:25,0
96,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5999,2024-08-15 01:37:25,0
97,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5999,2024-08-15 01:38:24,5
98,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5999,2024-08-15 01:39:24,10
99,0,0,0,0,100,6961,0,0,6954,6958,0,0.0,6000,2024-08-15 01:40:26,2
100,0,0,0,0,100,6961,0,0,6955,6958,0,0.0,6000,2024-08-15 01:41:26,0
101,0,0,0,0,100,6962,0,0,6957,6959,0,0.0,5998,2024-08-15 01:42:26,0
102,0,0,0,0,100,6961,0,0,6955,6958,0,0.0,6000,2024-08-15 01:43:26,3
103,0,0,0,0,100,6961,0,0,6954,6958,0,0.0,5998,2024-08-15 01:44:26,6
104,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5998,2024-08-15 01:45:26,0
105,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5998,2024-08-15 01:46:25,3
106,0,0,0,0,100,6960,0,0,6953,6956,0,0.0,5999,2024-08-15 01:47:27,10
107,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 01:48:27,9
108,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5998,2024-08-15 01:49:27,3
109,0,0,0,0,100,6961,0,0,6954,6957,0,0.0,6000,2024-08-15 01:50:27,0
110,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,5999,2024-08-15 01:51:26,3
111,0,0,0,0,100,6961,0,0,6955,6958,0,0.0,6000,2024-08-15 01:52:26,3
112,0,0,0,0,100,6967,0,0,6961,6964,0,0.0,6006,2024-08-15 01:53:27,3
113,0,0,0,0,100,6965,0,0,6959,6962,0,0.0,6002,2024-08-15 01:54:26,0
114,0,0,0,0,100,6965,0,0,6958,6962,0,0.0,6002,2024-08-15 01:55:26,5
115,0,0,0,0,100,6965,0,0,6958,6962,0,0.0,6002,2024-08-15 01:56:26,10
116,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6002,2024-08-15 01:57:27,2
117,0,0,0,0,100,6964,0,0,6957,6960,0,0.0,6002,2024-08-15 01:58:26,0
118,0,0,0,0,100,6966,0,0,6958,6962,0,0.0,6000,2024-08-15 02:00:26,6
119,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6000,2024-08-15 02:01:28,8
120,0,0,0,0,100,6964,0,0,6957,6960,0,0.0,5999,2024-08-15 02:02:28,2
121,0,0,0,0,100,6962,0,0,6953,6957,0,0.0,5997,2024-08-15 02:03:28,5
122,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5996,2024-08-15 02:04:27,8
123,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5995,2024-08-15 02:05:29,6
124,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,5996,2024-08-15 02:06:29,3
125,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5997,2024-08-15 02:07:29,3
126,0,0,0,0,100,6962,0,0,6953,6958,0,0.0,5995,2024-08-15 02:08:29,12
127,0,0,0,0,100,6962,0,0,6953,6958,0,0.0,5998,2024-08-15 02:09:28,10
128,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,5997,2024-08-15 02:10:30,5
129,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5997,2024-08-15 02:11:30,9
130,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5996,2024-08-15 02:12:30,4
131,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5996,2024-08-15 02:13:30,9
132,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5995,2024-08-15 02:14:30,10
133,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5996,2024-08-15 02:15:29,2
134,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,5996,2024-08-15 02:16:29,6
135,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5996,2024-08-15 02:17:31,0
136,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,5996,2024-08-15 02:18:31,7
137,0,0,0,0,100,6960,0,0,6952,6956,0,0.0,5995,2024-08-15 02:19:30,10
138,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,5995,2024-08-15 02:20:30,10
139,0,0,0,0,100,6961,0,0,6954,6958,0,0.0,5996,2024-08-15 02:21:32,3
140,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,5997,2024-08-15 02:22:32,11
141,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,5996,2024-08-15 02:23:32,3
142,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5998,2024-08-15 02:24:32,10
143,0,0,0,0,100,6965,0,0,6956,6961,0,0.0,6000,2024-08-15 02:25:32,3
144,0,0,0,0,100,6966,0,0,6956,6961,0,0.0,6001,2024-08-15 02:26:32,8
145,0,0,0,0,100,6967,0,0,6956,6962,0,0.0,6005,2024-08-15 02:27:33,8
146,0,0,0,0,100,6968,0,0,6959,6964,0,0.0,6006,2024-08-15 02:28:33,0
147,0,0,0,0,100,6969,0,0,6960,6964,0,0.0,6006,2024-08-15 02:29:33,2
148,0,0,0,0,100,6967,0,0,6958,6962,0,0.0,6005,2024-08-15 02:30:33,9
149,0,0,0,0,100,6967,0,0,6958,6963,0,0.0,6005,2024-08-15 02:31:33,2
150,0,0,0,0,100,6967,0,0,6958,6962,0,0.0,6006,2024-08-15 02:32:33,5
151,0,0,0,0,100,6965,0,0,6958,6962,0,0.0,6004,2024-08-15 02:33:33,4
152,0,0,0,0,100,6966,0,0,6959,6963,0,0.0,6003,2024-08-15 02:34:33,4
153,0,0,0,0,100,6966,0,0,6958,6962,0,0.0,6003,2024-08-15 02:35:33,6
154,0,0,0,0,100,6964,0,0,6957,6960,0,0.0,6004,2024-08-15 02:36:33,5
155,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6001,2024-08-15 02:37:33,0
156,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6001,2024-08-15 02:38:33,11
157,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 02:39:32,5
158,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5998,2024-08-15 02:40:32,0
159,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,6000,2024-08-15 02:41:34,3
160,0,0,0,0,100,6962,0,0,6953,6957,0,0.0,6000,2024-08-15 02:42:34,10
161,0,0,0,0,100,6961,0,0,6954,6957,0,0.0,6000,2024-08-15 02:43:34,8
162,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6000,2024-08-15 02:44:34,4
163,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 02:45:34,2
164,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,6000,2024-08-15 02:46:34,0
165,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6000,2024-08-15 02:47:34,2
166,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6000,2024-08-15 02:48:33,2
167,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,5999,2024-08-15 02:49:35,10
168,0,0,0,0,100,6961,0,0,6954,6957,0,0.0,5998,2024-08-15 02:50:35,5
169,0,0,0,0,100,6962,0,0,6953,6958,0,0.0,6000,2024-08-15 02:51:35,10
170,0,0,0,0,100,6962,0,0,6953,6958,0,0.0,5999,2024-08-15 02:52:35,8
171,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 02:53:35,12
172,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 02:54:34,0
173,0,0,0,0,100,6960,0,0,6953,6957,0,0.0,6000,2024-08-15 02:55:34,4
174,0,0,0,0,100,6961,0,0,6954,6957,0,0.0,5999,2024-08-15 02:56:34,8
175,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 02:57:34,6
176,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,5999,2024-08-15 02:58:36,9
177,0,0,0,0,100,6964,0,0,6955,6959,0,0.0,6001,2024-08-15 03:00:36,12
178,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6002,2024-08-15 03:01:36,2
179,0,0,0,0,100,6966,0,0,6958,6962,0,0.0,6003,2024-08-15 03:02:36,3
180,0,0,0,0,100,6965,0,0,6958,6961,0,0.0,6002,2024-08-15 03:03:36,0
181,0,0,0,0,100,6963,0,0,6957,6960,0,0.0,6003,2024-08-15 03:04:36,5
182,0,0,0,0,100,6965,0,0,6957,6961,0,0.0,6002,2024-08-15 03:05:35,5
183,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6001,2024-08-15 03:06:37,3
184,0,0,0,0,100,6963,0,0,6957,6960,0,0.0,6002,2024-08-15 03:07:37,0
185,0,0,0,0,100,6964,0,0,6958,6961,0,0.0,6002,2024-08-15 03:08:37,2
186,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6003,2024-08-15 03:09:36,10
187,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,6001,2024-08-15 03:10:38,11
188,0,0,0,0,100,6963,0,0,6956,6960,0,0.0,5999,2024-08-15 03:11:38,3
189,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,6000,2024-08-15 03:12:38,10
190,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 03:13:38,10
191,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6000,2024-08-15 03:14:38,0
192,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6001,2024-08-15 03:15:38,9
193,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,6001,2024-08-15 03:16:38,10
194,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 03:17:38,8
195,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5999,2024-08-15 03:18:38,6
196,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5998,2024-08-15 03:19:38,11
197,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 03:20:38,9
198,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,6000,2024-08-15 03:21:38,3
199,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,5999,2024-08-15 03:22:38,11
200,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5998,2024-08-15 03:23:38,0
201,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,5999,2024-08-15 03:24:37,0
202,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,5999,2024-08-15 03:25:37,3
203,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6001,2024-08-15 03:26:37,9
204,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 03:27:39,6
205,0,0,0,0,100,6961,0,0,6954,6958,0,0.0,6000,2024-08-15 03:28:39,7
206,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 03:29:39,8
207,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,5999,2024-08-15 03:30:39,0
208,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5999,2024-08-15 03:31:41,2
209,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6000,2024-08-15 03:32:41,8
210,0,0,0,0,100,6964,0,0,6957,6960,0,0.0,6002,2024-08-15 03:33:41,3
211,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6003,2024-08-15 03:34:41,6
212,0,0,0,0,100,6969,0,0,6960,6965,0,0.0,6007,2024-08-15 03:35:41,6
213,0,0,0,0,100,6967,0,0,6958,6963,0,0.0,6005,2024-08-15 03:36:41,4
214,0,0,0,0,100,6967,0,0,6958,6963,0,0.0,6005,2024-08-15 03:37:41,9
215,0,0,0,0,100,6968,0,0,6958,6963,0,0.0,6005,2024-08-15 03:38:41,13
216,0,0,0,0,100,6968,0,0,6959,6963,0,0.0,6006,2024-08-15 03:39:41,3
217,0,0,0,0,100,6969,0,0,6959,6964,0,0.0,6006,2024-08-15 03:40:41,12
218,0,0,0,0,100,6969,0,0,6959,6964,0,0.0,6006,2024-08-15 03:41:41,4
219,0,0,0,0,100,6966,0,0,6957,6961,0,0.0,6004,2024-08-15 03:42:41,10
220,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,6001,2024-08-15 03:43:41,6
221,0,0,0,0,100,6964,0,0,6955,6959,0,0.0,6001,2024-08-15 03:44:41,5
222,0,0,0,0,100,6965,0,0,6956,6961,0,0.0,5999,2024-08-15 03:45:41,0
223,0,0,0,0,100,6964,0,0,6955,6959,0,0.0,5999,2024-08-15 03:46:41,11
224,0,0,0,0,100,6963,0,0,6953,6958,0,0.0,6000,2024-08-15 03:47:41,12
225,0,0,0,0,100,6964,0,0,6955,6959,0,0.0,5999,2024-08-15 03:48:41,0
226,0,0,0,0,100,6962,0,0,6953,6957,0,0.0,5998,2024-08-15 03:49:40,8
227,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,5999,2024-08-15 03:50:40,12
228,0,0,0,0,100,6964,0,0,6955,6960,0,0.0,6000,2024-08-15 03:51:42,5
229,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,5999,2024-08-15 03:52:42,4
230,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 03:53:42,0
231,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,5999,2024-08-15 03:54:42,0
232,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 03:55:42,0
233,0,0,0,0,100,6962,0,0,6955,6959,0,0.0,6000,2024-08-15 03:56:42,3
234,0,0,0,0,100,6962,0,0,6956,6959,0,0.0,6000,2024-08-15 03:57:42,2
235,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5999,2024-08-15 03:58:41,8
236,0,0,0,0,100,6960,0,0,6954,6957,0,0.0,5999,2024-08-15 04:00:43,10
237,0,0,0,0,100,6959,0,0,6953,6956,0,0.0,5999,2024-08-15 04:01:43,7
238,0,0,0,0,100,6962,0,0,6956,6959,0,0.0,5999,2024-08-15 04:02:43,0
239,0,0,0,0,100,6962,0,0,6955,6958,0,0.0,5999,2024-08-15 04:03:43,10
240,0,0,0,0,100,6961,0,0,6955,6958,0,0.0,6001,2024-08-15 04:04:43,0
241,0,0,0,0,100,6964,0,0,6959,6962,0,0.0,6001,2024-08-15 04:05:43,0
242,0,0,0,0,100,6964,0,0,6958,6961,0,0.0,6002,2024-08-15 04:06:43,0
243,0,0,0,0,100,6964,0,0,6959,6961,0,0.0,6002,2024-08-15 04:07:43,0
244,0,0,0,0,100,6963,0,0,6958,6961,0,0.0,6002,2024-08-15 04:08:43,0
245,0,0,0,0,100,6963,0,0,6956,6960,0,0.0,6003,2024-08-15 04:09:43,10
246,0,0,0,0,100,6964,0,0,6957,6960,0,0.0,6003,2024-08-15 04:10:43,6
247,0,0,0,0,100,6966,0,0,6959,6962,0,0.0,6002,2024-08-15 04:11:43,0
248,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6003,2024-08-15 04:12:43,10
249,0,0,0,0,100,6964,0,0,6958,6961,0,0.0,6002,2024-08-15 04:13:43,6
250,0,0,0,0,100,6963,0,0,6958,6961,0,0.0,6003,2024-08-15 04:14:43,0
251,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,6001,2024-08-15 04:15:43,10
252,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 04:16:43,10
253,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 04:17:43,10
254,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 04:18:43,10
255,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,5999,2024-08-15 04:19:43,5
256,0,0,0,0,100,6961,0,0,6952,6957,0,0.0,5999,2024-08-15 04:20:43,11
257,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,6000,2024-08-15 04:21:43,4
258,0,0,0,0,100,6963,0,0,6954,6958,0,0.0,6000,2024-08-15 04:22:42,5
259,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 04:23:43,10
260,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 04:24:42,10
261,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,6000,2024-08-15 04:25:44,3
262,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5998,2024-08-15 04:26:44,11
263,0,0,0,0,100,6963,0,0,6954,6959,0,0.0,5999,2024-08-15 04:27:44,10
264,0,0,0,0,100,6961,0,0,6954,6958,0,0.0,6000,2024-08-15 04:28:44,0
265,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 04:29:44,0
266,0,0,0,0,100,6961,0,0,6953,6957,0,0.0,5998,2024-08-15 04:30:43,11
267,0,0,0,0,100,6960,0,0,6953,6957,0,0.0,5999,2024-08-15 04:31:43,0
268,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,5999,2024-08-15 04:32:45,9
269,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,5999,2024-08-15 04:33:45,10
270,0,0,0,0,100,6963,0,0,6955,6959,0,0.0,6000,2024-08-15 04:34:45,9
271,0,0,0,0,100,6962,0,0,6953,6958,0,0.0,5999,2024-08-15 04:35:45,6
272,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,5996,2024-08-15 04:36:45,2
273,0,0,0,0,100,6963,0,0,6956,6959,0,0.0,6002,2024-08-15 04:37:45,2
274,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6003,2024-08-15 04:38:45,10
275,0,0,0,0,100,6965,0,0,6958,6961,0,0.0,6003,2024-08-15 04:39:45,5
276,0,0,0,0,100,6964,0,0,6957,6961,0,0.0,6002,2024-08-15 04:40:45,8
277,0,0,0,0,100,6964,0,0,6957,6960,0,0.0,6002,2024-08-15 04:41:45,0
278,0,0,0,0,100,6964,0,0,6956,6960,0,0.0,6002,2024-08-15 04:42:45,10
279,0,0,0,0,100,6962,0,0,6954,6958,0,0.0,6001,2024-08-15 04:43:45,5
