,csvTime,P2_2,P2_3,P2_25,P2_24
154,2024-08-15 02:36:55,1803,109,0,0
155,2024-08-15 02:37:55,1799,110,0,8
156,2024-08-15 02:38:55,1802,110,0,0
157,2024-08-15 02:39:55,1802,114,0,0
158,2024-08-15 02:40:55,1800,113,0,0
159,2024-08-15 02:41:55,1800,110,0,0
160,2024-08-15 02:42:55,1800,111,0,0
161,2024-08-15 02:43:55,1800,111,0,0
162,2024-08-15 02:44:55,1803,112,0,0
163,2024-08-15 02:45:55,1802,114,0,0
164,2024-08-15 02:46:55,1800,112,0,0
165,2024-08-15 02:47:55,1800,112,0,8
166,2024-08-15 02:48:55,1801,114,0,0
167,2024-08-15 02:49:55,1802,114,0,0
168,2024-08-15 02:50:55,1802,112,0,0
169,2024-08-15 02:51:55,1800,113,0,0
170,2024-08-15 02:52:55,1800,113,0,0
171,2024-08-15 02:53:55,1799,115,0,0
172,2024-08-15 02:54:55,1802,112,0,0
173,2024-08-15 02:55:55,1801,114,0,0
174,2024-08-15 02:56:55,1801,114,0,0
175,2024-08-15 02:57:55,1804,112,0,0
176,2024-08-15 02:58:55,1801,110,0,0
177,2024-08-15 03:00:55,1800,107,0,0
178,2024-08-15 03:01:55,1802,106,0,0
179,2024-08-15 03:02:55,1800,105,0,0
180,2024-08-15 03:03:55,1800,104,0,0
181,2024-08-15 03:04:55,1802,104,0,0
182,2024-08-15 03:05:55,1801,105,0,8
183,2024-08-15 03:06:55,1802,108,0,0
184,2024-08-15 03:07:55,1803,107,0,0
185,2024-08-15 03:08:55,1802,106,0,0
186,2024-08-15 03:09:55,1802,104,0,0
187,2024-08-15 03:10:55,1802,108,0,0
188,2024-08-15 03:11:55,1801,113,0,0
189,2024-08-15 03:12:55,1802,108,0,0
190,2024-08-15 03:13:55,1800,114,0,0
191,2024-08-15 03:14:55,1800,113,0,0
192,2024-08-15 03:15:55,1801,109,0,8
193,2024-08-15 03:16:55,1801,113,0,8
194,2024-08-15 03:17:55,1802,112,0,0
195,2024-08-15 03:18:55,1802,116,0,0
196,2024-08-15 03:19:55,1801,114,0,0
197,2024-08-15 03:20:55,1800,113,0,0
198,2024-08-15 03:21:55,1800,110,0,0
199,2024-08-15 03:22:55,1800,112,0,0
200,2024-08-15 03:23:55,1801,112,0,0
201,2024-08-15 03:24:55,1800,114,0,0
202,2024-08-15 03:25:55,1803,113,0,8
203,2024-08-15 03:26:55,1802,115,0,0
204,2024-08-15 03:27:55,1803,110,0,0
205,2024-08-15 03:28:55,1802,114,0,0
206,2024-08-15 03:29:55,1800,112,0,0
207,2024-08-15 03:30:55,1802,113,0,0
208,2024-08-15 03:31:55,1800,113,0,0
209,2024-08-15 03:32:55,1800,109,0,0
210,2024-08-15 03:33:55,1802,104,0,0
211,2024-08-15 03:34:55,1805,101,0,0
212,2024-08-15 03:35:55,1802,99,0,8
213,2024-08-15 03:36:55,1801,100,0,0
214,2024-08-15 03:37:55,1802,99,0,0
215,2024-08-15 03:38:55,1802,99,0,0
216,2024-08-15 03:39:55,1802,96,0,0
217,2024-08-15 03:40:55,1805,98,0,0
218,2024-08-15 03:41:55,1802,99,0,0
219,2024-08-15 03:42:55,1801,106,0,0
220,2024-08-15 03:43:55,1801,109,0,0
221,2024-08-15 03:44:55,1802,107,0,0
222,2024-08-15 03:45:55,1804,108,0,8
223,2024-08-15 03:46:55,1799,112,0,0
224,2024-08-15 03:47:55,1799,113,0,0
225,2024-08-15 03:48:55,1800,110,0,0
226,2024-08-15 03:49:55,1801,114,0,0
227,2024-08-15 03:50:55,1800,112,0,0
228,2024-08-15 03:51:55,1799,112,0,0
229,2024-08-15 03:52:55,1799,110,0,0
230,2024-08-15 03:53:55,1800,109,0,0
231,2024-08-15 03:54:55,1802,114,0,8
232,2024-08-15 03:55:55,1802,114,0,8
233,2024-08-15 03:56:55,1802,113,0,0
234,2024-08-15 03:57:55,1803,112,0,0
235,2024-08-15 03:58:55,1800,107,0,0
236,2024-08-15 04:00:55,1800,114,0,0
237,2024-08-15 04:01:55,1802,112,0,0
238,2024-08-15 04:02:55,1802,113,0,0
239,2024-08-15 04:03:55,1799,112,0,0
240,2024-08-15 04:04:55,1802,110,0,8
241,2024-08-15 04:05:55,1802,106,0,0
242,2024-08-15 04:06:55,1802,109,0,0
243,2024-08-15 04:07:55,1801,107,0,0
244,2024-08-15 04:08:55,1802,107,0,0
245,2024-08-15 04:09:55,1803,106,0,0
246,2024-08-15 04:10:55,1801,105,0,0
247,2024-08-15 04:11:55,1801,107,0,0
248,2024-08-15 04:12:55,1804,107,0,0
249,2024-08-15 04:13:55,1801,102,0,0
250,2024-08-15 04:14:55,1803,115,0,0
251,2024-08-15 04:15:55,1801,109,0,0
252,2024-08-15 04:16:55,1801,110,0,0
253,2024-08-15 04:17:55,1801,112,0,0
254,2024-08-15 04:18:55,1800,116,0,0
255,2024-08-15 04:19:55,1799,114,0,0
256,2024-08-15 04:20:55,1800,111,0,0
257,2024-08-15 04:21:55,1801,112,0,0
258,2024-08-15 04:22:55,1801,112,0,0
259,2024-08-15 04:23:55,1800,114,0,8
260,2024-08-15 04:24:55,1802,112,0,8
261,2024-08-15 04:25:55,1802,114,0,0
262,2024-08-15 04:26:55,1801,109,0,0
263,2024-08-15 04:27:55,1800,110,0,0
264,2024-08-15 04:28:55,1801,111,0,0
265,2024-08-15 04:29:55,1800,112,0,0
266,2024-08-15 04:30:55,1801,114,0,0
267,2024-08-15 04:31:55,1802,114,0,0
268,2024-08-15 04:32:55,1801,114,0,0
269,2024-08-15 04:33:55,1802,111,0,8
270,2024-08-15 04:34:55,1802,111,0,0
271,2024-08-15 04:35:55,1802,109,0,0
272,2024-08-15 04:36:55,1800,108,0,0
273,2024-08-15 04:37:55,1801,104,0,0
274,2024-08-15 04:38:55,1799,103,0,0
275,2024-08-15 04:39:55,1802,106,0,0
276,2024-08-15 04:40:55,1803,104,0,0
277,2024-08-15 04:41:55,1803,107,0,0
278,2024-08-15 04:42:55,1801,106,0,0
279,2024-08-15 04:43:55,1800,109,0,0
280,2024-08-15 04:44:55,1801,106,0,0
281,2024-08-15 04:45:55,1802,110,0,0
282,2024-08-15 04:46:55,1799,112,0,0
283,2024-08-15 04:47:55,1802,112,0,0
284,2024-08-15 04:48:55,1800,104,0,0
285,2024-08-15 04:49:55,1802,103,0,0
286,2024-08-15 04:50:55,1802,107,0,0
287,2024-08-15 04:51:55,1800,106,0,0
288,2024-08-15 04:52:55,1799,109,0,0
289,2024-08-15 04:53:55,1801,112,0,0
290,2024-08-15 04:54:55,1805,111,0,0
291,2024-08-15 04:55:55,1800,108,0,0
292,2024-08-15 04:56:55,1800,109,0,0
293,2024-08-15 04:57:55,1800,108,0,0
294,2024-08-15 04:58:55,1800,112,0,0
295,2024-08-15 05:00:55,1800,116,0,0
296,2024-08-15 05:01:55,1801,115,0,0
297,2024-08-15 05:02:55,1801,111,0,8
298,2024-08-15 05:03:55,1802,113,0,0
299,2024-08-15 05:04:55,1800,117,0,0
300,2024-08-15 05:05:55,1800,118,0,0
301,2024-08-15 05:06:55,1799,124,0,0
302,2024-08-15 05:07:55,1800,120,0,0
303,2024-08-15 05:08:55,1800,111,0,0
304,2024-08-15 05:09:55,1802,107,0,0
305,2024-08-15 05:10:55,1801,107,0,0
306,2024-08-15 05:11:55,1801,107,0,8
307,2024-08-15 05:12:55,1800,110,0,8
308,2024-08-15 05:13:55,1801,110,0,0
309,2024-08-15 05:14:55,1801,110,0,0
310,2024-08-15 05:15:55,1800,109,0,0
311,2024-08-15 05:16:55,1800,107,0,0
312,2024-08-15 05:17:55,1803,108,0,0
313,2024-08-15 05:18:55,1800,113,0,0
314,2024-08-15 05:19:55,1802,117,0,0
315,2024-08-15 05:20:55,1798,114,0,0
316,2024-08-15 05:21:55,1799,116,0,8
317,2024-08-15 05:22:55,1802,116,0,0
318,2024-08-15 05:23:55,1802,113,0,0
319,2024-08-15 05:24:55,1798,128,0,0
320,2024-08-15 05:25:55,1798,136,0,0
321,2024-08-15 05:26:55,1801,134,0,0
322,2024-08-15 05:27:55,1800,131,0,0
323,2024-08-15 05:28:55,1800,132,0,0
324,2024-08-15 05:29:55,1798,128,0,0
325,2024-08-15 05:30:55,1801,129,0,0
326,2024-08-15 05:31:55,1802,133,0,8
327,2024-08-15 05:32:55,1798,132,0,0
328,2024-08-15 05:33:55,1800,114,0,0
329,2024-08-15 05:34:55,1800,114,0,0
330,2024-08-15 05:35:55,1802,116,0,0
331,2024-08-15 05:36:55,1799,115,0,0
332,2024-08-15 05:37:55,1800,119,0,0
333,2024-08-15 05:38:55,1800,120,0,0
334,2024-08-15 05:39:55,1801,114,0,0
335,2024-08-15 05:40:55,1804,112,0,8
336,2024-08-15 05:41:55,1800,106,0,8
337,2024-08-15 05:42:55,1801,107,0,0
338,2024-08-15 05:43:55,1804,106,0,0
339,2024-08-15 05:44:55,1800,109,0,0
340,2024-08-15 05:45:55,1799,108,0,0
341,2024-08-15 05:46:55,1800,106,0,0
342,2024-08-15 05:47:55,1800,107,0,0
343,2024-08-15 05:48:55,1800,108,0,0
344,2024-08-15 05:49:55,1800,112,0,0
345,2024-08-15 05:50:55,1797,122,0,8
346,2024-08-15 05:51:55,1802,120,0,0
347,2024-08-15 05:52:55,1799,115,0,0
348,2024-08-15 05:53:55,1799,132,0,0
349,2024-08-15 05:54:55,1799,122,0,0
350,2024-08-15 05:55:55,1798,125,0,0
351,2024-08-15 05:56:55,1802,127,0,0
352,2024-08-15 05:57:55,1800,124,0,0
353,2024-08-15 05:58:55,1802,119,0,0
354,2024-08-15 06:00:55,1802,107,0,8
355,2024-08-15 06:01:55,1802,108,0,0
356,2024-08-15 06:02:55,1799,113,0,0
357,2024-08-15 06:03:55,1802,110,0,0
358,2024-08-15 06:04:55,1799,114,0,0
359,2024-08-15 06:05:55,1799,108,0,0
360,2024-08-15 06:06:55,1799,114,0,0
361,2024-08-15 06:07:55,1800,115,0,0
362,2024-08-15 06:08:55,1799,124,0,0
363,2024-08-15 06:09:55,1800,123,0,0
364,2024-08-15 06:10:55,1799,117,0,0
365,2024-08-15 06:11:55,1802,116,0,0
366,2024-08-15 06:12:55,1799,114,0,0
367,2024-08-15 06:13:55,1801,116,0,0
368,2024-08-15 06:14:55,1800,110,0,0
369,2024-08-15 06:15:55,1800,108,0,0
370,2024-08-15 06:16:55,1800,108,0,0
371,2024-08-15 06:17:55,1800,109,0,0
372,2024-08-15 06:18:55,1799,109,0,0
373,2024-08-15 06:19:55,1800,114,0,8
374,2024-08-15 06:20:55,1801,112,0,0
375,2024-08-15 06:21:55,1799,110,0,0
376,2024-08-15 06:22:55,1799,107,0,0
377,2024-08-15 06:23:55,1800,109,0,0
378,2024-08-15 06:24:55,1802,115,0,0
379,2024-08-15 06:25:55,1802,119,0,0
380,2024-08-15 06:26:55,1801,123,0,0
381,2024-08-15 06:27:55,1800,118,0,0
382,2024-08-15 06:28:55,1799,112,0,8
383,2024-08-15 06:29:55,1804,114,0,0
384,2024-08-15 06:30:55,1801,110,0,0
385,2024-08-15 06:31:55,1800,110,0,0
386,2024-08-15 06:32:55,1800,116,0,0
387,2024-08-15 06:33:55,1800,116,0,0
388,2024-08-15 06:34:55,1800,113,0,0
389,2024-08-15 06:35:55,1799,112,0,0
390,2024-08-15 06:36:55,1800,107,0,0
391,2024-08-15 06:37:55,1798,108,0,0
392,2024-08-15 06:38:55,1801,112,0,8
393,2024-08-15 06:39:55,1799,118,0,0
394,2024-08-15 06:40:55,1802,116,0,0
395,2024-08-15 06:41:55,1799,114,0,0
396,2024-08-15 06:42:55,1801,112,0,0
397,2024-08-15 06:43:55,1801,115,0,0
398,2024-08-15 06:44:55,1798,115,0,0
399,2024-08-15 06:45:55,1800,113,0,0
400,2024-08-15 06:46:55,1802,114,0,0
401,2024-08-15 06:47:55,1800,111,0,0
402,2024-08-15 06:48:55,1799,110,0,8
403,2024-08-15 06:49:55,1803,104,0,0
404,2024-08-15 06:50:55,1801,104,0,0
405,2024-08-15 06:51:55,1801,107,0,0
406,2024-08-15 06:52:55,1799,106,0,0
407,2024-08-15 06:53:55,1801,107,0,0
408,2024-08-15 06:54:55,1802,100,0,0
409,2024-08-15 06:55:55,1800,100,0,0
410,2024-08-15 06:56:55,1800,101,0,0
411,2024-08-15 06:57:55,1800,101,0,8
412,2024-08-15 06:58:55,1802,107,0,8
413,2024-08-15 07:00:55,1802,110,0,0
414,2024-08-15 07:01:55,1801,112,0,0
415,2024-08-15 07:02:55,1799,114,0,0
416,2024-08-15 07:03:55,1801,110,0,0
417,2024-08-15 07:04:55,1799,114,0,0
418,2024-08-15 07:05:55,1800,111,0,0
419,2024-08-15 07:06:55,1802,113,0,0
420,2024-08-15 07:07:55,1800,106,0,8
421,2024-08-15 07:08:55,1802,120,0,0
422,2024-08-15 07:09:55,1799,127,0,0
423,2024-08-15 07:10:55,1799,129,0,0
424,2024-08-15 07:11:55,1801,130,0,0
425,2024-08-15 07:12:55,1800,136,0,0
426,2024-08-15 07:13:55,1798,132,0,0
427,2024-08-15 07:14:55,1800,137,0,0
428,2024-08-15 07:15:55,1798,133,0,0
429,2024-08-15 07:16:55,1800,132,0,0
430,2024-08-15 07:17:55,1798,129,0,8
431,2024-08-15 07:18:55,1800,129,0,8
432,2024-08-15 07:19:55,1798,131,0,0
433,2024-08-15 07:20:55,1803,126,0,0
434,2024-08-15 07:21:55,1797,127,0,0
435,2024-08-15 07:22:55,1802,125,0,0
436,2024-08-15 07:23:55,1798,126,0,0
437,2024-08-15 07:24:55,1799,121,0,0
438,2024-08-15 07:25:55,1800,116,0,0
439,2024-08-15 07:26:55,1800,106,0,0
440,2024-08-15 07:27:55,1802,111,0,0
441,2024-08-15 07:28:55,1801,111,0,0
442,2024-08-15 07:29:55,1798,110,0,0
443,2024-08-15 07:30:55,1799,112,0,0
444,2024-08-15 07:31:55,1801,113,0,0
445,2024-08-15 07:32:55,1800,114,0,0
446,2024-08-15 07:33:55,1799,115,0,0
447,2024-08-15 07:34:55,1800,112,0,0
448,2024-08-15 07:35:55,1802,111,0,0
449,2024-08-15 07:36:55,1804,113,0,0
450,2024-08-15 07:37:55,1800,115,0,8
451,2024-08-15 07:38:55,1800,114,0,0
452,2024-08-15 07:39:55,1799,119,0,0
453,2024-08-15 07:40:55,1798,110,0,0
454,2024-08-15 07:41:55,1801,112,0,0
455,2024-08-15 07:42:55,1800,112,0,0
456,2024-08-15 07:43:55,1800,110,0,0
457,2024-08-15 07:44:55,1799,109,0,0
458,2024-08-15 07:45:55,1801,111,0,0
459,2024-08-15 07:46:55,1802,113,0,8
460,2024-08-15 07:47:55,1802,113,0,8
461,2024-08-15 07:48:55,1800,114,0,0
462,2024-08-15 07:49:55,1799,114,0,0
463,2024-08-15 07:50:55,1800,114,0,0
464,2024-08-15 07:51:55,1800,114,0,0
465,2024-08-15 07:52:55,1801,114,0,0
466,2024-08-15 07:53:55,1803,111,0,0
467,2024-08-15 07:54:55,1800,114,0,0
468,2024-08-15 07:55:55,1799,116,0,0
469,2024-08-15 07:56:55,1798,116,0,8
470,2024-08-15 07:57:55,1799,115,0,0
471,2024-08-15 07:58:55,1801,116,0,0
472,2024-08-15 08:00:55,1803,115,0,0
473,2024-08-15 08:01:55,1800,115,0,0
474,2024-08-15 08:02:55,1799,116,0,0
475,2024-08-15 08:03:55,1800,120,0,0
476,2024-08-15 08:04:55,1800,116,0,0
477,2024-08-15 08:05:55,1798,113,0,0
478,2024-08-15 08:06:55,1800,124,0,0
479,2024-08-15 08:07:55,1798,147,0,8
480,2024-08-15 08:08:55,1798,154,0,0
481,2024-08-15 08:09:55,1797,157,0,0
482,2024-08-15 08:10:55,1797,138,0,0
483,2024-08-15 08:11:55,1798,146,0,0
484,2024-08-15 08:12:55,1798,147,0,0
485,2024-08-15 08:13:55,1800,128,0,0
486,2024-08-15 08:14:55,1803,108,0,0
487,2024-08-15 08:15:55,1802,68,0,0
488,2024-08-15 08:16:55,1803,75,0,0
489,2024-08-15 08:17:54,1802,76,0,0
490,2024-08-15 08:18:55,1802,74,0,0
491,2024-08-15 08:19:55,1803,78,0,0
492,2024-08-15 08:20:55,1802,77,0,0
493,2024-08-15 08:21:55,1803,73,0,0
494,2024-08-15 08:22:55,1804,74,0,0
495,2024-08-15 08:23:54,1802,75,0,0
496,2024-08-15 08:24:55,1800,88,0,0
497,2024-08-15 08:25:55,1802,89,0,8
498,2024-08-15 08:26:55,1801,93,0,0
499,2024-08-15 08:27:55,1802,92,0,0
500,2024-08-15 08:28:55,1800,92,0,0
501,2024-08-15 08:29:55,1799,96,0,0
502,2024-08-15 08:30:55,1801,94,0,0
503,2024-08-15 08:31:55,1801,93,0,0
504,2024-08-15 08:32:55,1803,94,0,0
505,2024-08-15 08:33:55,1800,94,0,0
506,2024-08-15 08:34:55,1800,93,0,0
507,2024-08-15 08:35:55,1800,93,0,8
508,2024-08-15 08:36:55,1800,94,0,0
509,2024-08-15 08:37:55,1804,89,0,0
510,2024-08-15 08:38:55,1801,94,0,0
511,2024-08-15 08:39:55,1798,102,0,0
512,2024-08-15 08:40:55,1799,110,0,0
513,2024-08-15 08:41:55,1797,129,0,0
514,2024-08-15 08:42:55,1786,174,0,0
515,2024-08-15 08:43:55,1796,162,0,0
516,2024-08-15 08:44:55,1797,161,0,0
517,2024-08-15 08:45:55,1798,143,0,8
518,2024-08-15 08:46:55,1804,142,0,8
519,2024-08-15 08:47:55,1799,150,0,0
520,2024-08-15 08:48:55,1805,141,0,0
521,2024-08-15 08:49:55,1799,154,0,0
522,2024-08-15 08:50:55,1802,154,0,0
523,2024-08-15 08:51:55,1799,156,0,0
524,2024-08-15 08:52:55,1796,151,0,0
525,2024-08-15 08:53:55,1805,84,0,0
526,2024-08-15 08:54:55,1806,88,0,0
527,2024-08-15 08:55:55,1806,94,0,0
528,2024-08-15 08:56:55,1804,90,0,0
529,2024-08-15 08:57:55,1803,82,0,0
530,2024-08-15 08:58:55,1807,78,0,0
531,2024-08-15 09:00:55,1806,72,0,0
532,2024-08-15 09:01:55,1806,81,0,0
533,2024-08-15 09:02:55,1800,80,0,0
534,2024-08-15 09:03:55,1800,75,0,0
535,2024-08-15 09:04:55,1805,73,0,0
536,2024-08-15 09:05:55,1803,76,0,8
537,2024-08-15 09:06:55,1803,76,0,0
538,2024-08-15 09:07:55,1804,71,0,0
539,2024-08-15 09:08:54,1804,76,0,0
540,2024-08-15 09:09:55,1804,74,0,0
541,2024-08-15 09:10:55,1805,72,0,0
542,2024-08-15 09:11:55,1802,74,0,0
543,2024-08-15 09:12:55,1803,73,0,0
544,2024-08-15 09:13:55,1800,73,0,0
545,2024-08-15 09:14:55,1804,73,0,0
546,2024-08-15 09:15:55,1804,73,0,0
547,2024-08-15 09:16:55,1803,69,0,0
548,2024-08-15 09:17:55,1803,74,0,0
549,2024-08-15 09:18:55,1803,76,0,0
550,2024-08-15 09:19:55,1802,73,0,0
551,2024-08-15 09:20:55,1803,77,0,0
552,2024-08-15 09:21:55,1805,74,0,0
553,2024-08-15 09:22:55,1800,72,0,0
554,2024-08-15 09:23:55,1805,74,0,0
555,2024-08-15 09:24:55,1803,76,0,0
556,2024-08-15 09:25:55,1803,72,0,8
557,2024-08-15 09:26:55,1803,78,0,0
558,2024-08-15 09:27:55,1803,76,0,0
559,2024-08-15 09:28:55,1803,76,0,0
560,2024-08-15 09:29:55,1803,73,0,0
561,2024-08-15 09:30:55,1803,75,0,0
562,2024-08-15 09:31:55,1802,75,0,0
563,2024-08-15 09:32:54,1800,77,0,0
564,2024-08-15 09:33:55,1804,77,0,0
565,2024-08-15 09:34:55,1806,73,0,8
566,2024-08-15 09:35:55,1803,75,0,8
567,2024-08-15 09:36:55,1803,73,0,0
568,2024-08-15 09:37:55,1803,74,0,0
569,2024-08-15 09:38:55,1803,73,0,0
570,2024-08-15 09:39:55,1805,76,0,0
571,2024-08-15 09:40:55,1803,78,0,0
572,2024-08-15 09:41:55,1802,76,0,0
573,2024-08-15 09:42:55,1800,71,0,0
574,2024-08-15 09:43:55,1804,72,0,0
575,2024-08-15 09:44:55,1803,73,0,8
576,2024-08-15 09:45:55,1805,77,0,0
577,2024-08-15 09:46:55,1806,75,0,0
578,2024-08-15 09:47:54,1806,71,0,0
579,2024-08-15 09:48:55,1803,72,0,0
580,2024-08-15 09:49:55,1803,73,0,0
