,csvTime,P1_81
166,2024-05-16 18:46:02,73
167,2024-05-16 18:47:01,109
168,2024-05-16 18:48:01,354
169,2024-05-16 18:49:01,71
170,2024-05-16 18:50:01,118
171,2024-05-16 18:51:01,236
172,2024-05-16 18:52:01,71
173,2024-05-16 18:53:01,69
174,2024-05-16 18:54:01,72
175,2024-05-16 18:55:02,68
176,2024-05-16 18:56:02,98
177,2024-05-16 18:57:01,104
178,2024-05-16 18:58:01,100
179,2024-05-16 18:59:01,95
180,2024-05-16 19:00:01,93
181,2024-05-16 19:01:02,99
182,2024-05-16 19:02:02,102
183,2024-05-16 19:03:01,99
184,2024-05-16 19:04:01,96
185,2024-05-16 19:05:01,98
186,2024-05-16 19:06:01,101
187,2024-05-16 19:07:01,94
188,2024-05-16 19:08:01,149
189,2024-05-16 19:09:01,119
190,2024-05-16 19:10:02,90
191,2024-05-16 19:11:01,116
192,2024-05-16 19:12:01,96
193,2024-05-16 19:13:01,92
194,2024-05-16 19:14:02,93
195,2024-05-16 19:15:01,135
196,2024-05-16 19:16:01,133
197,2024-05-16 19:17:01,91
198,2024-05-16 19:18:01,93
199,2024-05-16 19:19:01,88
200,2024-05-16 19:20:01,87
201,2024-05-16 19:21:01,91
202,2024-05-16 19:22:01,87
203,2024-05-16 19:23:01,92
204,2024-05-16 19:24:01,89
205,2024-05-16 19:25:01,90
206,2024-05-16 19:26:01,84
207,2024-05-16 19:27:02,80
208,2024-05-16 19:28:01,84
209,2024-05-16 19:29:01,94
210,2024-05-16 19:30:01,92
211,2024-05-16 19:31:01,118
212,2024-05-16 19:32:01,87
213,2024-05-16 19:33:01,73
214,2024-05-16 19:34:01,364
215,2024-05-16 19:35:01,250
216,2024-05-16 19:36:02,344
217,2024-05-16 19:37:01,69
218,2024-05-16 19:38:01,69
219,2024-05-16 19:39:01,163
220,2024-05-16 19:40:01,101
221,2024-05-16 19:41:01,107
222,2024-05-16 19:42:01,69
223,2024-05-16 19:43:01,98
224,2024-05-16 19:44:01,73
225,2024-05-16 19:45:01,87
226,2024-05-16 19:46:01,96
227,2024-05-16 19:47:01,70
228,2024-05-16 19:48:01,187
229,2024-05-16 19:49:02,208
230,2024-05-16 19:50:01,188
231,2024-05-16 19:51:01,95
232,2024-05-16 19:52:01,72
233,2024-05-16 19:53:02,90
234,2024-05-16 19:54:01,116
235,2024-05-16 19:55:02,90
236,2024-05-16 19:56:01,85
237,2024-05-16 19:57:01,84
238,2024-05-16 19:58:01,90
239,2024-05-16 19:59:01,88
240,2024-05-16 20:00:01,87
241,2024-05-16 20:01:01,94
242,2024-05-16 20:02:01,93
243,2024-05-16 20:03:01,96
244,2024-05-16 20:04:01,95
245,2024-05-16 20:05:01,96
246,2024-05-16 20:06:01,93
247,2024-05-16 20:07:01,95
248,2024-05-16 20:08:01,94
249,2024-05-16 20:09:01,91
250,2024-05-16 20:10:01,95
251,2024-05-16 20:11:01,89
252,2024-05-16 20:12:01,89
253,2024-05-16 20:13:02,92
254,2024-05-16 20:14:01,90
255,2024-05-16 20:15:01,94
256,2024-05-16 20:16:01,98
257,2024-05-16 20:17:01,95
258,2024-05-16 20:18:01,69
259,2024-05-16 20:19:01,69
260,2024-05-16 20:20:01,72
261,2024-05-16 20:21:01,133
262,2024-05-16 20:22:01,71
263,2024-05-16 20:23:01,70
264,2024-05-16 20:24:01,98
265,2024-05-16 20:25:01,108
266,2024-05-16 20:26:01,100
267,2024-05-16 20:27:01,100
268,2024-05-16 20:28:01,99
269,2024-05-16 20:29:01,91
270,2024-05-16 20:30:01,104
271,2024-05-16 20:31:02,99
272,2024-05-16 20:32:01,105
273,2024-05-16 20:33:02,100
274,2024-05-16 20:34:02,101
275,2024-05-16 20:35:01,103
276,2024-05-16 20:36:02,103
277,2024-05-16 20:37:01,104
278,2024-05-16 20:38:01,94
279,2024-05-16 20:39:01,89
280,2024-05-16 20:40:01,88
281,2024-05-16 20:41:01,90
282,2024-05-16 20:42:01,87
283,2024-05-16 20:43:01,86
284,2024-05-16 20:44:01,89
285,2024-05-16 20:45:01,92
286,2024-05-16 20:46:01,89
287,2024-05-16 20:47:01,91
288,2024-05-16 20:48:01,96
289,2024-05-16 20:49:02,74
290,2024-05-16 20:50:02,74
291,2024-05-16 20:51:02,70
292,2024-05-16 20:52:01,86
293,2024-05-16 20:53:01,89
294,2024-05-16 20:54:01,86
295,2024-05-16 20:55:01,92
296,2024-05-16 20:56:01,92
297,2024-05-16 20:57:01,97
298,2024-05-16 20:58:01,85
299,2024-05-16 20:59:01,86
300,2024-05-16 22:00:02,94
301,2024-05-16 22:01:02,94
302,2024-05-16 22:02:01,74
303,2024-05-16 22:03:01,70
304,2024-05-16 22:04:01,89
305,2024-05-16 22:05:01,94
306,2024-05-16 22:06:01,72
307,2024-05-16 22:07:01,90
308,2024-05-16 22:08:01,87
309,2024-05-16 22:09:01,92
310,2024-05-16 22:10:01,75
311,2024-05-16 22:11:01,71
312,2024-05-16 22:12:01,72
313,2024-05-16 22:13:01,74
314,2024-05-16 22:14:01,113
315,2024-05-16 22:15:01,68
316,2024-05-16 22:16:01,71
317,2024-05-16 22:17:01,68
318,2024-05-16 22:18:01,71
319,2024-05-16 22:19:02,122
320,2024-05-16 22:20:01,91
321,2024-05-16 22:21:02,120
322,2024-05-16 22:22:01,267
323,2024-05-16 22:23:01,88
324,2024-05-16 22:24:01,80
325,2024-05-16 22:25:01,69
326,2024-05-16 22:26:01,68
327,2024-05-16 22:27:01,521
328,2024-05-16 22:28:01,96
329,2024-05-16 22:29:01,69
330,2024-05-16 22:30:01,101
331,2024-05-16 22:31:01,92
332,2024-05-16 22:32:01,98
333,2024-05-16 22:33:01,94
334,2024-05-16 22:34:02,95
335,2024-05-16 22:35:01,89
336,2024-05-16 22:36:01,69
337,2024-05-16 22:37:02,69
338,2024-05-16 22:38:01,74
339,2024-05-16 22:39:01,92
340,2024-05-16 22:40:01,89
341,2024-05-16 22:41:01,82
342,2024-05-16 22:42:01,92
343,2024-05-16 22:43:01,90
344,2024-05-16 22:44:01,87
345,2024-05-16 22:45:01,96
346,2024-05-16 22:46:01,84
347,2024-05-16 22:47:01,89
348,2024-05-16 22:48:01,99
349,2024-05-16 22:49:01,93
350,2024-05-16 22:50:01,74
351,2024-05-16 22:51:01,74
352,2024-05-16 22:52:01,93
353,2024-05-16 22:53:01,105
354,2024-05-16 22:54:01,129
355,2024-05-16 22:55:01,92
356,2024-05-16 22:56:01,92
357,2024-05-16 22:57:01,88
358,2024-05-16 22:58:01,92
359,2024-05-16 22:59:01,89
360,2024-05-16 23:00:01,118
361,2024-05-16 23:01:01,84
362,2024-05-16 23:02:01,96
363,2024-05-16 23:03:01,114
364,2024-05-16 23:04:02,109
365,2024-05-16 23:05:02,74
366,2024-05-16 23:06:01,75
367,2024-05-16 23:07:02,78
368,2024-05-16 23:08:01,159
369,2024-05-16 23:09:01,84
370,2024-05-16 23:10:01,264
371,2024-05-16 23:11:01,370
372,2024-05-16 23:12:01,338
373,2024-05-16 23:13:01,346
374,2024-05-16 23:14:01,128
375,2024-05-16 23:15:01,134
376,2024-05-16 23:16:01,70
377,2024-05-16 23:17:01,80
378,2024-05-16 23:18:01,72
379,2024-05-16 23:19:01,75
380,2024-05-16 23:20:02,72
381,2024-05-16 23:21:01,73
382,2024-05-16 23:22:01,73
383,2024-05-16 23:23:01,71
384,2024-05-16 23:24:01,75
385,2024-05-16 23:25:01,72
386,2024-05-16 23:26:01,74
387,2024-05-16 23:27:01,87
388,2024-05-16 23:28:01,96
389,2024-05-16 23:29:01,88
390,2024-05-16 23:30:01,104
391,2024-05-16 23:31:01,67
392,2024-05-16 23:32:01,72
393,2024-05-16 23:33:01,77
394,2024-05-16 23:34:01,240
395,2024-05-16 23:35:01,345
396,2024-05-16 23:36:01,378
397,2024-05-16 23:37:01,92
398,2024-05-16 23:38:01,97
399,2024-05-16 23:39:01,137
400,2024-05-16 23:40:01,149
401,2024-05-16 23:41:01,207
402,2024-05-16 23:42:01,68
403,2024-05-16 23:43:01,91
404,2024-05-16 23:44:02,103
405,2024-05-16 23:45:01,91
406,2024-05-16 23:46:01,96
407,2024-05-16 23:47:01,96
408,2024-05-16 23:48:01,114
409,2024-05-16 23:49:01,109
410,2024-05-16 23:50:01,137
411,2024-05-16 23:51:01,113
412,2024-05-16 23:52:01,113
413,2024-05-16 23:53:01,143
414,2024-05-16 23:54:01,106
415,2024-05-16 23:55:01,91
416,2024-05-16 23:56:01,86
417,2024-05-16 23:57:01,86
418,2024-05-16 23:58:01,87
419,2024-05-16 23:59:01,84
420,2024-05-17 00:00:01,86
421,2024-05-17 00:01:01,91
422,2024-05-17 00:02:01,94
423,2024-05-17 00:03:01,90
424,2024-05-17 00:04:01,87
425,2024-05-17 00:05:01,88
426,2024-05-17 00:06:02,95
427,2024-05-17 00:07:01,91
428,2024-05-17 00:08:01,91
429,2024-05-17 00:09:01,92
430,2024-05-17 00:10:01,87
431,2024-05-17 00:11:02,91
432,2024-05-17 00:12:01,90
433,2024-05-17 00:13:02,87
434,2024-05-17 00:14:01,92
435,2024-05-17 00:15:01,91
436,2024-05-17 00:16:01,88
437,2024-05-17 00:17:01,88
438,2024-05-17 00:18:01,89
439,2024-05-17 00:19:01,86
440,2024-05-17 00:20:01,91
441,2024-05-17 00:21:01,92
442,2024-05-17 00:22:01,90
443,2024-05-17 00:23:01,88
444,2024-05-17 00:24:01,89
445,2024-05-17 00:25:01,91
446,2024-05-17 00:26:01,89
447,2024-05-17 00:27:01,93
448,2024-05-17 00:28:01,93
449,2024-05-17 00:29:01,93
450,2024-05-17 00:30:01,93
451,2024-05-17 00:31:02,89
452,2024-05-17 00:32:01,89
453,2024-05-17 00:33:01,89
454,2024-05-17 00:34:02,92
455,2024-05-17 00:35:01,91
456,2024-05-17 00:36:01,93
457,2024-05-17 00:37:01,93
458,2024-05-17 00:38:01,92
459,2024-05-17 00:39:01,91
460,2024-05-17 00:40:02,93
461,2024-05-17 00:41:01,88
462,2024-05-17 00:42:01,92
463,2024-05-17 00:43:02,94
464,2024-05-17 00:44:01,85
465,2024-05-17 00:45:01,96
466,2024-05-17 00:46:01,89
467,2024-05-17 00:47:01,90
468,2024-05-17 00:48:01,88
469,2024-05-17 00:49:01,93
470,2024-05-17 00:50:01,87
471,2024-05-17 00:51:01,87
472,2024-05-17 00:52:01,88
473,2024-05-17 00:53:01,89
474,2024-05-17 00:54:02,87
475,2024-05-17 00:55:01,94
476,2024-05-17 00:56:01,92
477,2024-05-17 00:57:01,88
478,2024-05-17 00:58:02,93
479,2024-05-17 00:59:01,91
480,2024-05-17 02:00:01,88
481,2024-05-17 02:01:01,94
482,2024-05-17 02:02:01,84
483,2024-05-17 02:03:02,85
484,2024-05-17 02:04:01,92
485,2024-05-17 02:05:01,93
486,2024-05-17 02:06:01,94
487,2024-05-17 02:07:01,90
488,2024-05-17 02:08:01,90
489,2024-05-17 02:09:01,95
490,2024-05-17 02:10:01,85
491,2024-05-17 02:11:02,90
492,2024-05-17 02:12:01,94
493,2024-05-17 02:13:02,88
494,2024-05-17 02:14:01,92
495,2024-05-17 02:15:01,92
496,2024-05-17 02:16:01,94
497,2024-05-17 02:17:01,91
498,2024-05-17 02:18:01,88
499,2024-05-17 02:19:01,93
500,2024-05-17 02:20:01,91
501,2024-05-17 02:21:01,92
502,2024-05-17 02:22:01,92
503,2024-05-17 02:23:01,92
504,2024-05-17 02:24:01,92
505,2024-05-17 02:25:01,91
506,2024-05-17 02:26:01,95
507,2024-05-17 02:27:01,93
508,2024-05-17 02:28:01,86
509,2024-05-17 02:29:01,90
510,2024-05-17 02:30:01,91
511,2024-05-17 02:31:01,94
512,2024-05-17 02:32:02,91
513,2024-05-17 02:33:01,97
514,2024-05-17 02:34:01,89
515,2024-05-17 02:35:01,86
516,2024-05-17 02:36:01,85
517,2024-05-17 02:37:01,84
518,2024-05-17 02:38:01,90
519,2024-05-17 02:39:01,95
520,2024-05-17 02:40:01,91
521,2024-05-17 02:41:01,86
522,2024-05-17 02:42:01,87
523,2024-05-17 02:43:01,86
524,2024-05-17 02:44:01,94
525,2024-05-17 02:45:01,86
526,2024-05-17 02:46:01,87
527,2024-05-17 02:47:01,96
528,2024-05-17 02:48:01,88
529,2024-05-17 02:49:02,87
530,2024-05-17 02:50:01,89
531,2024-05-17 02:51:01,92
532,2024-05-17 02:52:01,89
533,2024-05-17 02:53:01,92
534,2024-05-17 02:54:01,87
535,2024-05-17 02:55:01,89
536,2024-05-17 02:56:01,90
537,2024-05-17 02:57:01,91
538,2024-05-17 02:58:01,91
539,2024-05-17 02:59:01,85
540,2024-05-17 03:00:01,89
541,2024-05-17 03:01:01,93
542,2024-05-17 03:02:01,85
543,2024-05-17 03:03:01,84
544,2024-05-17 03:04:01,91
545,2024-05-17 03:05:01,91
546,2024-05-17 03:06:01,93
547,2024-05-17 03:07:01,90
548,2024-05-17 03:08:01,93
549,2024-05-17 03:09:01,90
550,2024-05-17 03:10:01,88
551,2024-05-17 03:11:01,87
552,2024-05-17 03:12:01,89
553,2024-05-17 03:13:01,89
554,2024-05-17 03:14:01,91
555,2024-05-17 03:15:01,88
556,2024-05-17 03:16:01,90
557,2024-05-17 03:17:01,87
558,2024-05-17 03:18:01,85
559,2024-05-17 03:19:01,90
560,2024-05-17 03:20:01,86
561,2024-05-17 03:21:01,84
562,2024-05-17 03:22:01,91
563,2024-05-17 03:23:01,90
564,2024-05-17 03:24:01,89
565,2024-05-17 03:25:02,89
566,2024-05-17 03:26:01,87
567,2024-05-17 03:27:01,86
568,2024-05-17 03:28:01,82
569,2024-05-17 03:29:01,90
570,2024-05-17 03:30:01,90
571,2024-05-17 03:31:01,91
572,2024-05-17 03:32:01,90
573,2024-05-17 03:33:01,91
574,2024-05-17 03:34:01,90
575,2024-05-17 03:35:01,82
576,2024-05-17 03:36:01,91
577,2024-05-17 03:37:01,89
578,2024-05-17 03:38:01,88
579,2024-05-17 03:39:01,91
580,2024-05-17 03:40:01,89
581,2024-05-17 03:41:02,98
582,2024-05-17 03:42:01,91
583,2024-05-17 03:43:01,92
584,2024-05-17 03:44:01,92
585,2024-05-17 03:45:01,88
586,2024-05-17 03:46:01,88
587,2024-05-17 03:47:01,88
588,2024-05-17 03:48:01,84
589,2024-05-17 03:49:01,89
590,2024-05-17 03:50:01,98
591,2024-05-17 03:51:01,95
592,2024-05-17 03:52:01,90
593,2024-05-17 03:53:01,89
594,2024-05-17 03:54:01,90
595,2024-05-17 03:55:01,91
596,2024-05-17 03:56:01,90
597,2024-05-17 03:57:01,89
598,2024-05-17 03:58:01,89
599,2024-05-17 03:59:01,85
600,2024-05-17 04:00:01,86
601,2024-05-17 04:01:01,91
602,2024-05-17 04:02:01,88
603,2024-05-17 04:03:01,91
604,2024-05-17 04:04:01,90
605,2024-05-17 04:05:01,89
606,2024-05-17 04:06:01,90
607,2024-05-17 04:07:01,83
608,2024-05-17 04:08:01,86
609,2024-05-17 04:09:01,92
610,2024-05-17 04:10:02,85
611,2024-05-17 04:11:01,88
612,2024-05-17 04:12:01,89
613,2024-05-17 04:13:01,84
614,2024-05-17 04:14:01,89
615,2024-05-17 04:15:01,87
616,2024-05-17 04:16:01,88
617,2024-05-17 04:17:01,88
618,2024-05-17 04:18:01,87
619,2024-05-17 04:19:01,89
620,2024-05-17 04:20:02,87
621,2024-05-17 04:21:01,86
622,2024-05-17 04:22:02,85
623,2024-05-17 04:23:01,84
624,2024-05-17 04:24:01,88
625,2024-05-17 04:25:01,86
626,2024-05-17 04:26:01,84
627,2024-05-17 04:27:01,89
628,2024-05-17 04:28:01,84
629,2024-05-17 04:29:01,86
630,2024-05-17 04:30:01,87
631,2024-05-17 04:31:01,90
632,2024-05-17 04:32:01,82
633,2024-05-17 04:33:01,90
634,2024-05-17 04:34:01,85
635,2024-05-17 04:35:02,83
636,2024-05-17 04:36:01,91
637,2024-05-17 04:37:01,85
638,2024-05-17 04:38:01,89
639,2024-05-17 04:39:01,84
640,2024-05-17 04:40:01,87
641,2024-05-17 04:41:01,89
642,2024-05-17 04:42:01,86
643,2024-05-17 04:43:01,85
644,2024-05-17 04:44:01,84
645,2024-05-17 04:45:01,86
646,2024-05-17 04:46:01,74
647,2024-05-17 04:47:01,73
648,2024-05-17 04:48:02,74
649,2024-05-17 04:49:01,76
650,2024-05-17 04:50:01,75
651,2024-05-17 04:51:02,75
652,2024-05-17 04:52:01,73
653,2024-05-17 04:53:01,74
654,2024-05-17 04:54:01,75
655,2024-05-17 04:55:01,72
656,2024-05-17 04:56:01,75
657,2024-05-17 04:57:01,71
658,2024-05-17 04:58:01,83
659,2024-05-17 04:59:01,72
660,2024-05-17 05:00:01,75
661,2024-05-17 05:01:01,73
662,2024-05-17 05:02:01,71
663,2024-05-17 05:03:01,76
664,2024-05-17 05:04:01,74
665,2024-05-17 05:05:01,75
666,2024-05-17 05:06:01,71
667,2024-05-17 05:07:01,77
668,2024-05-17 05:08:01,80
669,2024-05-17 05:09:01,73
670,2024-05-17 05:10:01,73
671,2024-05-17 05:11:01,75
672,2024-05-17 05:12:01,73
673,2024-05-17 05:13:01,70
674,2024-05-17 05:14:01,77
675,2024-05-17 05:15:01,75
676,2024-05-17 05:16:01,75
677,2024-05-17 05:17:01,73
678,2024-05-17 05:18:01,73
679,2024-05-17 05:19:01,72
680,2024-05-17 05:20:01,75
681,2024-05-17 05:21:01,76
682,2024-05-17 05:22:01,74
683,2024-05-17 05:23:01,70
684,2024-05-17 05:24:01,73
685,2024-05-17 05:25:01,73
686,2024-05-17 05:26:01,74
687,2024-05-17 05:27:01,76
688,2024-05-17 05:28:01,74
689,2024-05-17 05:29:01,76
690,2024-05-17 05:30:01,74
691,2024-05-17 05:31:01,75
692,2024-05-17 05:32:01,73
693,2024-05-17 05:33:02,86
694,2024-05-17 05:34:01,88
695,2024-05-17 05:35:01,89
696,2024-05-17 05:36:01,85
697,2024-05-17 05:37:01,80
698,2024-05-17 05:38:01,92
699,2024-05-17 05:39:01,91
700,2024-05-17 05:40:01,86
701,2024-05-17 05:41:01,89
702,2024-05-17 05:42:01,85
703,2024-05-17 05:43:01,85
704,2024-05-17 05:44:01,82
705,2024-05-17 05:45:01,85
706,2024-05-17 05:46:01,89
707,2024-05-17 05:47:01,90
708,2024-05-17 05:48:01,88
709,2024-05-17 05:49:01,88
710,2024-05-17 05:50:01,82
711,2024-05-17 05:51:01,89
712,2024-05-17 05:52:01,92
713,2024-05-17 05:53:01,86
714,2024-05-17 05:54:01,92
715,2024-05-17 05:55:01,90
716,2024-05-17 05:56:01,91
717,2024-05-17 05:57:01,86
718,2024-05-17 05:58:01,92
719,2024-05-17 05:59:01,92
720,2024-05-17 06:00:01,86
721,2024-05-17 06:01:01,91
722,2024-05-17 06:02:01,89
723,2024-05-17 06:03:01,87
724,2024-05-17 06:04:01,69
725,2024-05-17 06:05:01,66
726,2024-05-17 06:06:01,71
727,2024-05-17 06:07:01,70
728,2024-05-17 06:08:01,75
729,2024-05-17 06:09:01,74
730,2024-05-17 06:10:01,68
731,2024-05-17 06:11:02,69
732,2024-05-17 06:12:01,68
733,2024-05-17 06:13:01,72
734,2024-05-17 06:14:01,74
735,2024-05-17 06:15:01,69
736,2024-05-17 06:16:01,70
737,2024-05-17 06:17:01,75
738,2024-05-17 06:18:01,72
739,2024-05-17 06:19:01,528
740,2024-05-17 06:20:01,114
741,2024-05-17 06:21:01,72
742,2024-05-17 06:22:01,92
743,2024-05-17 06:23:01,116
744,2024-05-17 06:24:01,88
745,2024-05-17 06:25:01,232
746,2024-05-17 06:26:01,225
747,2024-05-17 06:27:01,71
748,2024-05-17 06:28:01,71
749,2024-05-17 06:29:01,73
750,2024-05-17 06:30:01,76
751,2024-05-17 06:31:01,72
752,2024-05-17 06:32:01,92
753,2024-05-17 06:33:01,88
754,2024-05-17 06:34:01,88
755,2024-05-17 06:35:01,87
756,2024-05-17 06:36:01,93
757,2024-05-17 06:37:01,92
758,2024-05-17 06:38:01,92
759,2024-05-17 06:39:01,91
760,2024-05-17 06:40:01,89
761,2024-05-17 06:41:01,83
762,2024-05-17 06:42:01,91
763,2024-05-17 06:43:01,90
764,2024-05-17 06:44:01,92
765,2024-05-17 06:45:01,89
766,2024-05-17 06:46:01,92
767,2024-05-17 06:47:01,86
768,2024-05-17 06:48:01,89
769,2024-05-17 06:49:01,89
770,2024-05-17 06:50:01,83
771,2024-05-17 06:51:01,95
772,2024-05-17 06:52:01,87
773,2024-05-17 06:53:01,87
774,2024-05-17 06:54:01,92
775,2024-05-17 06:55:01,94
776,2024-05-17 06:56:01,90
777,2024-05-17 06:57:01,90
778,2024-05-17 06:58:01,87
779,2024-05-17 06:59:01,85
780,2024-05-17 07:00:01,89
781,2024-05-17 07:01:01,94
782,2024-05-17 07:02:01,93
783,2024-05-17 07:03:01,92
784,2024-05-17 07:04:02,90
785,2024-05-17 07:05:01,94
786,2024-05-17 07:06:01,87
787,2024-05-17 07:07:01,71
788,2024-05-17 07:08:01,84
789,2024-05-17 07:09:01,88
790,2024-05-17 07:10:01,88
791,2024-05-17 07:11:01,72
792,2024-05-17 07:12:01,175
793,2024-05-17 07:13:01,73
794,2024-05-17 07:14:01,87
795,2024-05-17 07:15:02,313
796,2024-05-17 07:16:01,69
797,2024-05-17 07:17:01,182
798,2024-05-17 07:18:01,171
799,2024-05-17 07:19:01,83
800,2024-05-17 07:20:01,172
801,2024-05-17 07:21:01,188
802,2024-05-17 07:22:01,152
803,2024-05-17 07:23:01,94
804,2024-05-17 07:24:01,91
805,2024-05-17 07:25:01,86
806,2024-05-17 07:26:01,88
807,2024-05-17 07:27:01,83
808,2024-05-17 07:28:01,81
809,2024-05-17 07:29:01,89
810,2024-05-17 07:30:01,75
811,2024-05-17 07:31:01,73
812,2024-05-17 07:32:01,79
813,2024-05-17 07:33:01,77
814,2024-05-17 07:34:01,87
815,2024-05-17 07:35:01,137
816,2024-05-17 07:36:01,87
817,2024-05-17 07:37:01,89
818,2024-05-17 07:38:02,88
819,2024-05-17 07:39:01,88
820,2024-05-17 07:40:01,85
821,2024-05-17 07:41:01,87
