,1-3-12_v,1-3-9_v,1-3-13_v,1-3-8_v,1-3-10_v,1-3-7_v,1-3-11_v,1-3-6_v,1-3-5_v,1-3-4_v,1-3-3_v,1-3-2_v,1-3-1_v,1-3-0_v,csvTime
27,0,100,,2,6001,1,7,2,0,0,0,6960,6966,6973,2024-09-25 00:27:30
28,0,100,,2,6001,1,13,2,0,0,0,6958,6965,6973,2024-09-25 00:28:30
29,0,100,,2,6002,1,6,2,0,0,0,6959,6966,6973,2024-09-25 00:29:31
30,0,100,,2,6002,1,14,2,0,0,0,6958,6965,6972,2024-09-25 00:30:30
31,0,100,,2,6001,1,6,2,0,0,0,6958,6965,6972,2024-09-25 00:31:30
32,0,100,,2,6002,1,5,2,0,0,0,6959,6965,6972,2024-09-25 00:32:30
33,0,100,,2,6001,1,5,2,0,0,0,6959,6966,6972,2024-09-25 00:33:30
34,0,100,,2,6001,1,6,2,0,0,0,6959,6965,6972,2024-09-25 00:34:30
35,0,100,,2,6001,1,6,2,0,0,0,6958,6965,6971,2024-09-25 00:35:32
36,0,100,,2,6003,1,6,2,0,0,0,6958,6964,6971,2024-09-25 00:36:32
37,0,100,,2,6000,1,7,2,0,0,0,6958,6965,6972,2024-09-25 00:37:32
38,0,100,,2,6002,1,10,2,0,0,0,6958,6964,6971,2024-09-25 00:38:32
39,0,100,,2,5999,1,14,2,0,0,0,6955,6962,6969,2024-09-25 00:39:32
40,0,100,,2,6000,1,6,2,0,0,0,6955,6962,6969,2024-09-25 00:40:32
41,0,100,,2,5999,1,8,2,0,0,0,6956,6963,6970,2024-09-25 00:41:32
42,0,100,,2,5997,1,15,2,0,0,0,6956,6963,6970,2024-09-25 00:42:32
43,0,100,,2,5998,1,11,2,0,0,0,6955,6962,6969,2024-09-25 00:43:31
44,0,100,,2,5997,1,6,2,0,0,0,6955,6962,6969,2024-09-25 00:44:31
45,0,100,,2,5998,1,16,2,0,0,0,6954,6962,6969,2024-09-25 00:45:33
46,0,100,,2,5997,1,15,2,0,0,0,6954,6962,6969,2024-09-25 00:46:32
47,0,100,,2,5998,1,17,2,0,0,0,6954,6962,6970,2024-09-25 00:47:32
48,0,100,,2,6002,1,9,2,0,0,0,6957,6965,6974,2024-09-25 00:48:34
49,0,100,,2,6001,1,11,2,0,0,0,6958,6966,6974,2024-09-25 00:49:34
50,0,100,,2,6002,1,18,2,0,0,0,6956,6965,6974,2024-09-25 00:50:34
51,0,100,,2,6001,1,13,2,0,0,0,6956,6964,6973,2024-09-25 00:51:34
52,2213,94,,9,6002,3,9,9,6,8,9,6956,6965,6973,2024-09-25 00:52:34
53,1840,95,,9,6000,2,17,8,6,8,9,6958,6966,6975,2024-09-25 00:53:34
54,1817,95,,9,6001,2,8,8,6,8,9,6958,6966,6974,2024-09-25 00:54:34
55,1810,95,,9,6002,2,12,8,6,8,9,6957,6965,6973,2024-09-25 00:55:34
56,1818,95,,9,6001,2,14,8,6,8,9,6956,6964,6973,2024-09-25 00:56:34
57,0,100,,3,6003,1,18,3,0,0,0,6955,6964,6972,2024-09-25 00:57:34
58,0,100,,3,6004,1,18,2,0,0,0,6961,6969,6978,2024-09-25 00:58:36
59,0,100,,2,6004,1,17,2,0,0,0,6959,6967,6975,2024-09-25 01:00:36
60,0,100,,2,6004,1,15,2,0,0,0,6959,6967,6975,2024-09-25 01:01:35
61,0,100,,2,6003,1,10,2,0,0,0,6958,6965,6973,2024-09-25 01:02:35
62,0,100,,2,6003,1,10,2,0,0,0,6958,6966,6974,2024-09-25 01:03:35
63,0,100,,2,6002,1,16,2,0,0,0,6957,6965,6973,2024-09-25 01:04:35
64,0,100,,2,6003,1,7,2,0,0,0,6959,6966,6974,2024-09-25 01:05:37
65,0,100,,2,6003,1,15,2,0,0,0,6959,6967,6974,2024-09-25 01:06:37
66,0,100,,2,6002,1,13,2,0,0,0,6959,6966,6973,2024-09-25 01:07:37
67,0,100,,2,6002,1,9,2,0,0,0,6958,6966,6973,2024-09-25 01:08:37
68,0,100,,2,6001,1,17,2,0,0,0,6957,6964,6972,2024-09-25 01:09:37
69,0,100,,2,6000,1,17,2,0,0,0,6955,6963,6971,2024-09-25 01:10:38
70,0,100,,2,6001,1,8,2,0,0,0,6956,6963,6971,2024-09-25 01:11:38
71,0,100,,2,6000,1,17,2,0,0,0,6955,6963,6971,2024-09-25 01:12:38
72,0,100,,2,5998,1,7,2,0,0,0,6955,6962,6970,2024-09-25 01:13:40
73,0,100,,2,5997,1,16,2,0,0,0,6954,6962,6970,2024-09-25 01:14:40
74,0,100,,2,5997,1,13,2,0,0,0,6954,6961,6969,2024-09-25 01:15:39
75,0,100,,2,5998,1,13,2,0,0,0,6954,6962,6970,2024-09-25 01:16:39
76,0,100,,2,6000,1,16,2,0,0,0,6955,6963,6971,2024-09-25 01:17:39
77,0,100,,2,5997,1,7,2,0,0,0,6956,6964,6971,2024-09-25 01:18:41
78,0,100,,2,6000,1,17,2,0,0,0,6954,6962,6969,2024-09-25 01:19:41
79,0,100,,2,5998,1,13,2,0,0,0,6954,6962,6970,2024-09-25 01:20:41
80,0,100,,2,5999,1,12,2,0,0,0,6954,6962,6969,2024-09-25 01:21:41
81,0,100,,2,5999,1,11,2,0,0,0,6954,6961,6969,2024-09-25 01:22:40
82,0,100,,2,5999,1,15,2,0,0,0,6955,6962,6970,2024-09-25 01:23:40
83,1819,95,,9,5999,2,10,8,6,8,9,6955,6962,6969,2024-09-25 01:24:40
84,1815,95,,9,5998,2,8,8,6,8,9,6956,6963,6970,2024-09-25 01:25:40
85,1818,95,,9,5998,2,17,8,6,8,9,6954,6961,6969,2024-09-25 01:26:42
86,1829,95,,9,5999,2,12,8,6,8,9,6954,6962,6969,2024-09-25 01:27:42
87,1820,95,,9,6002,2,7,8,6,8,9,6958,6965,6972,2024-09-25 01:28:42
88,0,100,,3,6002,1,12,3,0,0,0,6957,6964,6972,2024-09-25 01:29:42
89,0,100,,3,6002,1,6,2,0,0,0,6959,6966,6973,2024-09-25 01:30:41
90,0,100,,2,6001,1,15,2,0,0,0,6959,6966,6973,2024-09-25 01:31:41
91,0,100,,2,6002,1,8,2,0,0,0,6958,6965,6972,2024-09-25 01:32:41
92,0,100,,2,6005,1,14,2,0,0,0,6959,6967,6975,2024-09-25 01:33:41
93,0,100,,2,6004,1,9,2,0,0,0,6960,6968,6976,2024-09-25 01:34:41
94,0,100,,2,6004,1,18,2,0,0,0,6960,6969,6977,2024-09-25 01:35:41
95,0,100,,2,6004,1,14,2,0,0,0,6959,6967,6975,2024-09-25 01:36:41
96,0,100,,2,6004,1,15,2,0,0,0,6960,6969,6977,2024-09-25 01:37:41
97,0,100,,2,6005,1,12,2,0,0,0,6960,6968,6977,2024-09-25 01:38:43
98,0,100,,2,6005,1,8,2,0,0,0,6960,6968,6976,2024-09-25 01:39:43
99,0,100,,2,6002,1,16,2,0,0,0,6955,6964,6973,2024-09-25 01:40:43
100,0,100,,2,6001,1,10,2,0,0,0,6956,6965,6973,2024-09-25 01:41:43
101,0,100,,2,6003,1,13,2,0,0,0,6956,6964,6973,2024-09-25 01:42:42
102,0,100,,2,6003,1,19,2,0,0,0,6957,6966,6975,2024-09-25 01:43:42
103,0,100,,2,6002,1,15,2,0,0,0,6957,6966,6975,2024-09-25 01:44:42
104,0,100,,2,6002,1,19,2,0,0,0,6957,6966,6974,2024-09-25 01:45:42
105,0,100,,2,6004,1,18,2,0,0,0,6956,6965,6974,2024-09-25 01:46:42
106,0,100,,2,6002,1,17,2,0,0,0,6956,6965,6974,2024-09-25 01:47:42
107,0,100,,2,6002,1,15,2,0,0,0,6955,6963,6971,2024-09-25 01:48:42
108,0,100,,2,6002,1,10,2,0,0,0,6956,6964,6971,2024-09-25 01:49:42
109,0,100,,2,6001,1,8,2,0,0,0,6957,6964,6972,2024-09-25 01:50:42
110,0,100,,2,6002,1,12,2,0,0,0,6956,6964,6971,2024-09-25 01:51:44
111,0,100,,2,5997,1,6,2,0,0,0,6956,6963,6970,2024-09-25 01:52:44
112,0,100,,2,5996,1,6,2,0,0,0,6957,6964,6971,2024-09-25 01:53:43
113,0,100,,2,5996,1,9,2,0,0,0,6956,6964,6971,2024-09-25 01:54:43
114,0,100,,2,5998,1,16,2,0,0,0,6955,6962,6969,2024-09-25 01:55:43
115,0,100,,2,5996,1,13,2,0,0,0,6955,6962,6969,2024-09-25 01:56:43
116,0,100,,2,5996,1,9,2,0,0,0,6956,6963,6970,2024-09-25 01:57:45
117,0,100,,2,5996,1,6,2,0,0,0,6956,6963,6970,2024-09-25 01:58:44
118,0,100,,2,5996,1,10,2,0,0,0,6955,6962,6969,2024-09-25 02:00:46
119,0,100,,2,5997,1,13,2,0,0,0,6956,6963,6970,2024-09-25 02:01:46
120,0,100,,2,5999,1,15,2,0,0,0,6956,6964,6971,2024-09-25 02:02:45
121,0,100,,2,5999,1,7,2,0,0,0,6956,6963,6970,2024-09-25 02:03:45
122,0,100,,2,5998,1,11,2,0,0,0,6957,6965,6972,2024-09-25 02:04:47
123,0,100,,2,5998,1,7,2,0,0,0,6957,6964,6971,2024-09-25 02:05:47
124,0,100,,2,5999,1,17,2,0,0,0,6956,6964,6971,2024-09-25 02:06:47
125,0,100,,2,5999,1,7,2,0,0,0,6956,6963,6970,2024-09-25 02:07:46
126,0,100,,2,6000,1,12,2,0,0,0,6955,6962,6969,2024-09-25 02:08:46
127,0,100,,2,6002,1,14,2,0,0,0,6959,6967,6974,2024-09-25 02:09:46
128,0,100,,2,6001,1,6,2,0,0,0,6959,6966,6973,2024-09-25 02:10:46
129,0,100,,2,6002,1,15,2,0,0,0,6959,6966,6973,2024-09-25 02:11:46
130,0,100,,2,6000,1,14,2,0,0,0,6958,6964,6971,2024-09-25 02:12:46
131,0,100,,2,6001,1,16,2,0,0,0,6957,6965,6972,2024-09-25 02:13:48
132,0,100,,2,6002,1,5,2,0,0,0,6959,6966,6973,2024-09-25 02:14:48
133,0,100,,2,6001,1,16,2,0,0,0,6958,6966,6973,2024-09-25 02:15:48
134,0,100,,2,6002,1,6,2,0,0,0,6958,6965,6972,2024-09-25 02:16:48
135,0,100,,2,6001,1,12,2,0,0,0,6958,6965,6972,2024-09-25 02:17:48
136,0,100,,2,6001,1,7,2,0,0,0,6957,6964,6971,2024-09-25 02:18:48
137,0,100,,2,6002,1,8,2,0,0,0,6957,6965,6972,2024-09-25 02:19:48
138,0,100,,2,6001,1,13,2,0,0,0,6956,6963,6971,2024-09-25 02:20:48
139,0,100,,2,6000,1,14,2,0,0,0,6954,6962,6969,2024-09-25 02:21:48
140,0,100,,2,5999,1,9,2,0,0,0,6955,6963,6970,2024-09-25 02:22:48
141,0,100,,2,5999,1,14,2,0,0,0,6955,6963,6971,2024-09-25 02:23:50
142,0,100,,2,6002,1,15,2,0,0,0,6956,6965,6974,2024-09-25 02:24:50
143,0,100,,2,6003,1,15,2,0,0,0,6955,6964,6972,2024-09-25 02:25:49
144,0,100,,2,6004,1,12,2,0,0,0,6957,6965,6974,2024-09-25 02:26:49
145,0,100,,2,6002,1,9,2,0,0,0,6957,6965,6973,2024-09-25 02:27:49
146,0,100,,2,6003,1,14,2,0,0,0,6956,6965,6973,2024-09-25 02:28:51
147,0,100,,2,6002,1,14,2,0,0,0,6956,6965,6973,2024-09-25 02:29:51
148,1838,95,,9,6002,2,16,8,6,8,9,6955,6964,6972,2024-09-25 02:30:50
149,1819,95,,9,6003,2,15,8,6,8,9,6955,6964,6973,2024-09-25 02:31:50
150,1804,95,,9,6002,2,12,8,6,8,9,6955,6964,6973,2024-09-25 02:32:50
151,1811,95,,9,6003,2,14,8,6,8,9,6956,6965,6974,2024-09-25 02:33:50
152,1808,95,,9,6002,2,14,8,6,8,9,6957,6965,6974,2024-09-25 02:34:50
153,1855,95,,9,6004,2,17,8,6,8,9,6955,6964,6973,2024-09-25 02:35:50
154,1824,95,,9,6002,2,12,8,6,8,9,6956,6965,6973,2024-09-25 02:36:50
155,1790,95,,9,6002,2,8,8,6,8,9,6956,6964,6972,2024-09-25 02:37:52
156,1823,95,,9,6001,2,16,8,6,8,9,6955,6963,6971,2024-09-25 02:38:52
157,0,100,,3,6002,1,11,3,0,0,0,6955,6963,6971,2024-09-25 02:39:52
158,0,100,,3,6001,1,11,2,0,0,0,6956,6964,6972,2024-09-25 02:40:54
159,0,100,,2,6001,1,8,2,0,0,0,6954,6962,6970,2024-09-25 02:41:54
160,0,100,,2,6000,1,17,2,0,0,0,6955,6963,6971,2024-09-25 02:42:53
161,0,100,,2,6000,1,13,2,0,0,0,6955,6963,6970,2024-09-25 02:43:53
162,0,100,,2,5999,1,8,2,0,0,0,6955,6962,6969,2024-09-25 02:44:53
163,0,100,,2,6000,1,9,2,0,0,0,6956,6963,6970,2024-09-25 02:45:53
164,0,100,,2,5999,1,14,2,0,0,0,6956,6963,6970,2024-09-25 02:46:53
165,0,100,,2,5999,1,15,2,0,0,0,6955,6962,6970,2024-09-25 02:47:53
166,0,100,,2,5998,1,7,2,0,0,0,6955,6962,6969,2024-09-25 02:48:55
167,0,100,,2,5999,1,12,2,0,0,0,6956,6963,6970,2024-09-25 02:49:55
168,0,100,,2,6001,1,11,2,0,0,0,6959,6966,6973,2024-09-25 02:50:54
169,0,100,,2,6002,1,12,2,0,0,0,6959,6966,6973,2024-09-25 02:51:54
170,1837,95,,9,6001,2,9,8,6,8,9,6959,6966,6972,2024-09-25 02:52:55
171,1807,95,,9,6002,2,14,8,6,8,9,6959,6966,6973,2024-09-25 02:53:55
172,1772,95,,9,6002,2,5,8,6,8,9,6959,6965,6971,2024-09-25 02:54:54
173,1831,95,,9,6001,2,8,8,6,8,9,6958,6964,6970,2024-09-25 02:55:54
174,1809,95,,9,6001,2,16,8,6,8,9,6957,6964,6970,2024-09-25 02:56:54
175,1809,95,,9,6002,2,5,8,6,8,9,6959,6965,6971,2024-09-25 02:57:54
176,1806,95,,9,6001,2,6,8,6,8,9,6960,6967,6973,2024-09-25 02:58:54
177,1807,95,,9,6001,2,15,8,6,8,9,6959,6966,6973,2024-09-25 03:00:54
178,1816,95,,9,6001,2,10,8,6,8,9,6958,6964,6971,2024-09-25 03:01:54
179,0,100,,3,6000,1,12,2,0,0,0,6955,6962,6969,2024-09-25 03:02:54
180,0,100,,2,5999,1,6,2,0,0,0,6954,6961,6968,2024-09-25 03:03:54
181,0,100,,2,5998,1,11,2,0,0,0,6955,6962,6969,2024-09-25 03:04:56
182,0,100,,3,5999,1,7,2,0,0,0,6956,6963,6970,2024-09-25 03:05:56
183,0,100,,2,6002,1,12,2,0,0,0,6957,6966,6974,2024-09-25 03:06:55
184,0,100,,2,6002,1,16,2,0,0,0,6957,6965,6973,2024-09-25 03:07:55
185,0,100,,2,6001,1,8,2,0,0,0,6957,6965,6973,2024-09-25 03:08:56
186,0,100,,2,6001,1,9,2,0,0,0,6958,6966,6975,2024-09-25 03:09:56
187,1798,95,,9,6001,2,15,8,6,8,9,6955,6964,6973,2024-09-25 03:10:56
188,1810,95,,9,6003,2,19,8,6,8,9,6956,6965,6974,2024-09-25 03:11:56
189,1802,95,,9,6001,2,9,8,6,8,9,6957,6965,6973,2024-09-25 03:12:56
190,1832,95,,9,6002,2,15,8,6,8,9,6955,6964,6972,2024-09-25 03:13:56
191,1809,95,,9,6002,2,13,8,6,8,9,6956,6966,6975,2024-09-25 03:14:56
192,0,100,,3,6002,1,19,3,0,0,1,6957,6965,6974,2024-09-25 03:15:56
193,0,100,,3,6001,1,17,2,0,0,0,6954,6963,6971,2024-09-25 03:16:56
194,0,100,,2,6000,1,14,2,0,0,0,6955,6963,6971,2024-09-25 03:17:56
195,0,100,,2,6001,1,16,2,0,0,0,6955,6963,6971,2024-09-25 03:18:56
196,0,100,,2,6000,1,13,2,0,0,0,6954,6962,6970,2024-09-25 03:19:55
197,0,100,,2,6000,1,8,2,0,0,0,6954,6962,6970,2024-09-25 03:20:55
198,1827,95,,9,6000,2,17,8,6,8,9,6953,6961,6969,2024-09-25 03:21:55
199,1798,95,,9,6000,2,17,8,6,8,9,6954,6961,6969,2024-09-25 03:22:55
200,1811,95,,9,5998,2,16,8,6,8,9,6953,6961,6969,2024-09-25 03:23:56
201,1816,95,,9,5998,2,13,8,6,8,9,6954,6962,6969,2024-09-25 03:24:56
202,1817,95,,9,6000,2,11,8,6,8,9,6955,6962,6970,2024-09-25 03:25:56
203,0,100,,3,5999,1,16,2,0,0,0,6955,6963,6971,2024-09-25 03:26:58
204,2086,94,,9,5999,3,7,9,6,8,9,6957,6964,6971,2024-09-25 03:27:58
205,1807,95,,9,5999,2,15,8,6,8,9,6954,6962,6969,2024-09-25 03:28:58
206,1831,95,,9,6000,2,8,8,6,8,9,6954,6961,6968,2024-09-25 03:29:58
207,1829,95,,9,5998,2,6,8,6,8,9,6955,6962,6970,2024-09-25 03:30:58
208,1770,95,,9,6000,2,6,8,6,8,9,6958,6965,6972,2024-09-25 03:31:58
209,1796,95,,9,6001,2,8,8,6,8,9,6958,6965,6972,2024-09-25 03:32:58
210,1783,95,,9,6001,2,8,8,6,8,9,6958,6965,6972,2024-09-25 03:33:58
211,1822,95,,9,6001,2,17,8,6,8,9,6958,6966,6973,2024-09-25 03:34:58
212,1798,95,,9,6002,2,6,8,6,8,9,6958,6965,6972,2024-09-25 03:35:58
213,0,100,,3,6001,1,11,3,0,0,0,6958,6965,6972,2024-09-25 03:36:58
214,1776,95,,9,6002,2,16,8,6,8,9,6958,6965,6972,2024-09-25 03:37:58
215,1799,95,,9,6001,2,11,8,6,8,9,6959,6966,6973,2024-09-25 03:38:58
216,1781,95,,9,6001,2,6,8,6,8,9,6959,6966,6973,2024-09-25 03:39:58
217,1813,95,,9,6002,2,6,8,6,8,9,6959,6966,6973,2024-09-25 03:40:58
218,1815,95,,9,6002,2,14,8,6,8,9,6958,6965,6972,2024-09-25 03:41:58
219,1796,95,,9,6001,2,16,8,6,8,9,6959,6966,6973,2024-09-25 03:42:58
220,1821,95,,9,6000,2,17,8,6,8,9,6956,6964,6972,2024-09-25 03:44:00
221,1789,95,,9,5999,2,10,8,6,8,9,6955,6963,6971,2024-09-25 03:45:00
222,1780,95,,9,5998,2,10,8,6,8,9,6956,6963,6971,2024-09-25 03:46:00
223,1824,95,,9,5998,2,10,8,6,8,9,6956,6963,6970,2024-09-25 03:47:00
224,1833,95,,9,5999,2,17,8,6,8,9,6955,6963,6971,2024-09-25 03:48:00
225,1818,95,,9,5999,2,10,8,6,8,9,6956,6964,6972,2024-09-25 03:48:59
226,1785,95,,9,5998,2,9,8,6,8,9,6956,6963,6970,2024-09-25 03:50:00
227,1783,95,,9,5999,2,16,8,6,8,9,6956,6963,6971,2024-09-25 03:51:00
228,10000,100,,3,5999,1,14,3,0,0,4,6955,6963,6971,2024-09-25 03:52:00
229,0,100,,3,5999,1,17,2,0,0,0,6954,6962,6970,2024-09-25 03:53:00
230,0,100,,2,5999,1,8,2,0,0,0,6954,6962,6969,2024-09-25 03:53:59
231,0,100,,2,5999,1,17,2,0,0,0,6955,6963,6971,2024-09-25 03:54:59
232,0,100,,2,5999,1,17,2,0,0,0,6956,6963,6971,2024-09-25 03:55:59
233,0,100,,2,5999,1,8,2,0,0,0,6956,6963,6971,2024-09-25 03:56:59
234,0,100,,2,5999,1,17,2,0,0,0,6955,6962,6970,2024-09-25 03:58:01
235,0,100,,2,5999,1,16,2,0,0,0,6954,6961,6969,2024-09-25 04:00:01
236,0,100,,2,5999,1,10,2,0,0,0,6954,6961,6968,2024-09-25 04:01:00
237,0,100,,2,5999,1,8,2,0,0,0,6954,6961,6968,2024-09-25 04:02:00
238,0,100,,2,6000,1,16,2,0,0,0,6953,6960,6968,2024-09-25 04:03:00
239,0,100,,2,5999,1,8,2,0,0,0,6954,6961,6968,2024-09-25 04:04:00
240,0,100,,2,5999,1,7,2,0,0,0,6956,6963,6970,2024-09-25 04:05:02
241,0,100,,2,5999,1,17,2,0,0,0,6954,6961,6969,2024-09-25 04:06:02
242,0,100,,2,6000,1,14,2,0,0,0,6953,6960,6968,2024-09-25 04:07:01
243,0,100,,2,5999,1,8,2,0,0,0,6955,6963,6970,2024-09-25 04:08:01
244,0,100,,2,5999,1,11,2,0,0,0,6956,6963,6970,2024-09-25 04:09:01
245,0,100,,2,5998,1,15,2,0,0,0,6956,6963,6970,2024-09-25 04:10:01
246,0,100,,2,6000,1,17,2,0,0,0,6954,6962,6970,2024-09-25 04:11:03
247,0,100,,2,6000,1,6,2,0,0,0,6956,6963,6970,2024-09-25 04:12:02
248,0,100,,2,6001,1,6,2,0,0,0,6958,6965,6972,2024-09-25 04:13:02
249,0,100,,2,6002,1,11,2,0,0,0,6959,6966,6973,2024-09-25 04:14:02
250,0,100,,2,6002,1,11,2,0,0,0,6959,6966,6972,2024-09-25 04:15:02
251,0,100,,2,6002,1,14,2,0,0,0,6959,6966,6972,2024-09-25 04:16:02
252,0,100,,2,6001,1,6,2,0,0,0,6960,6966,6973,2024-09-25 04:17:02
253,0,100,,2,6001,1,10,2,0,0,0,6959,6966,6973,2024-09-25 04:18:02
254,0,100,,2,6001,1,5,2,0,0,0,6959,6966,6972,2024-09-25 04:19:02
255,0,100,,2,6001,1,11,2,0,0,0,6959,6965,6971,2024-09-25 04:20:03
256,0,100,,2,6000,1,12,2,0,0,0,6958,6965,6971,2024-09-25 04:21:03
257,0,100,,2,6002,1,5,2,0,0,0,6960,6966,6973,2024-09-25 04:22:02
258,0,100,,2,6002,1,14,2,0,0,0,6957,6964,6970,2024-09-25 04:23:02
259,0,100,,2,5999,1,12,2,0,0,0,6955,6962,6969,2024-09-25 04:24:02
260,0,100,,2,5998,1,12,2,0,0,0,6955,6962,6969,2024-09-25 04:25:02
261,0,100,,2,6000,1,6,2,0,0,0,6956,6963,6969,2024-09-25 04:26:02
262,0,100,,2,5998,1,10,2,0,0,0,6956,6963,6970,2024-09-25 04:27:02
263,0,100,,2,5998,1,13,2,0,0,0,6956,6963,6970,2024-09-25 04:28:04
264,0,100,,2,5998,1,13,2,0,0,0,6956,6963,6970,2024-09-25 04:29:04
265,0,100,,2,5998,1,9,2,0,0,0,6957,6963,6970,2024-09-25 04:30:03
266,0,100,,2,5999,1,9,2,0,0,0,6955,6962,6969,2024-09-25 04:31:03
267,0,100,,2,5999,1,13,2,0,0,0,6956,6963,6970,2024-09-25 04:32:03
268,0,100,,2,5998,1,11,2,0,0,0,6956,6963,6970,2024-09-25 04:33:05
269,0,100,,2,5998,1,5,2,0,0,0,6956,6963,6969,2024-09-25 04:34:05
270,0,100,,2,5998,1,13,2,0,0,0,6956,6963,6970,2024-09-25 04:35:05
271,0,100,,2,5998,1,16,2,0,0,0,6956,6963,6970,2024-09-25 04:36:04
272,0,100,,2,5998,1,16,2,0,0,0,6957,6964,6971,2024-09-25 04:37:05
273,0,100,,2,6002,1,14,2,0,0,0,6958,6966,6974,2024-09-25 04:38:04
274,0,100,,2,6001,1,17,2,0,0,0,6956,6964,6973,2024-09-25 04:39:04
275,0,100,,2,6002,1,16,2,0,0,0,6956,6965,6973,2024-09-25 04:40:04
276,0,100,,2,6004,1,9,2,0,0,0,6961,6968,6976,2024-09-25 04:41:05
277,0,100,,2,6004,1,12,2,0,0,0,6960,6968,6976,2024-09-25 04:42:05
278,0,100,,2,6004,1,13,2,0,0,0,6959,6968,6976,2024-09-25 04:43:05
279,0,100,,2,6004,1,12,2,0,0,0,6959,6968,6976,2024-09-25 04:44:05
280,0,100,,2,6004,1,13,2,0,0,0,6959,6968,6976,2024-09-25 04:45:05
281,0,100,,2,6004,1,11,2,0,0,0,6959,6968,6976,2024-09-25 04:46:05
282,0,100,,2,6004,1,13,2,0,0,0,6959,6968,6976,2024-09-25 04:47:05
283,0,100,,2,6002,1,9,2,0,0,0,6959,6966,6974,2024-09-25 04:48:05
284,0,100,,2,6003,1,13,2,0,0,0,6957,6964,6972,2024-09-25 04:49:05
285,0,100,,2,6002,1,8,2,0,0,0,6957,6964,6971,2024-09-25 04:50:04
286,0,100,,2,6003,1,15,2,0,0,0,6959,6967,6974,2024-09-25 04:51:04
287,0,100,,2,6003,1,11,2,0,0,0,6959,6967,6974,2024-09-25 04:52:04
288,0,100,,2,5997,1,15,2,0,0,0,6955,6962,6970,2024-09-25 04:53:04
289,0,100,,2,5997,1,16,2,0,0,0,6955,6963,6971,2024-09-25 04:54:04
290,0,100,,2,5996,1,9,2,0,0,0,6954,6962,6969,2024-09-25 04:55:06
291,0,100,,2,5997,1,17,2,0,0,0,6955,6962,6970,2024-09-25 04:56:06
292,0,100,,2,5995,1,15,2,0,0,0,6954,6962,6969,2024-09-25 04:57:05
293,0,100,,2,5996,1,9,2,0,0,0,6954,6962,6969,2024-09-25 04:58:05
294,0,100,,2,5997,1,14,2,0,0,0,6954,6962,6969,2024-09-25 05:00:05
295,0,100,,2,5998,1,11,2,0,0,0,6955,6962,6970,2024-09-25 05:01:05
296,0,100,,2,5997,1,13,2,0,0,0,6954,6962,6969,2024-09-25 05:02:07
