,1-5-8_v,1-5-7_v,1-5-6_v,1-5-5_v,1-5-9_v,1-5-0_v,1-5-4_v,1-5-3_v,1-5-2_v,1-5-1_v,1-5-12_v,1-5-13_v,1-5-10_v,csvTime,1-5-11_v
70,0,0,0,0,100,6972,0,0,6961,6966,0,,5999,2024-09-25 01:11:27,9
71,0,0,0,0,100,6971,0,0,6960,6966,0,,5999,2024-09-25 01:12:29,13
72,0,0,0,0,100,6971,0,0,6960,6965,0,,5998,2024-09-25 01:13:28,14
73,0,0,0,0,100,6970,0,0,6959,6964,0,,5999,2024-09-25 01:14:28,9
74,0,0,0,0,100,6970,0,0,6959,6964,0,,5998,2024-09-25 01:15:28,4
75,0,0,0,0,100,6971,0,0,6960,6966,0,,5998,2024-09-25 01:16:28,4
76,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 01:17:30,5
77,0,0,0,0,100,6971,0,0,6960,6965,0,,5999,2024-09-25 01:18:29,13
78,0,0,0,0,100,6971,0,0,6959,6965,0,,5999,2024-09-25 01:19:29,12
79,0,0,0,0,100,6970,0,0,6959,6964,0,,5997,2024-09-25 01:20:29,3
80,0,0,0,0,100,6968,0,0,6959,6964,0,,5999,2024-09-25 01:21:30,3
81,0,0,0,0,100,6970,0,0,6960,6965,0,,5998,2024-09-25 01:22:29,4
82,0,0,0,0,100,6970,0,0,6959,6965,0,,5999,2024-09-25 01:23:29,8
83,0,0,0,0,100,6970,0,0,6959,6965,0,,5998,2024-09-25 01:24:31,13
84,0,0,0,0,100,6970,0,0,6960,6965,0,,5999,2024-09-25 01:25:31,3
85,0,0,0,0,100,6970,0,0,6959,6964,0,,5998,2024-09-25 01:26:31,10
86,0,0,0,0,100,6969,0,0,6959,6964,0,,6000,2024-09-25 01:27:31,6
87,0,0,0,0,100,6970,0,0,6961,6966,0,,6002,2024-09-25 01:28:31,5
88,0,0,0,0,100,6973,0,0,6964,6968,0,,6002,2024-09-25 01:29:30,12
89,0,0,0,0,100,6973,0,0,6964,6968,0,,6001,2024-09-25 01:30:30,4
90,0,0,0,0,100,6974,0,0,6965,6969,0,,6002,2024-09-25 01:31:30,5
91,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 01:32:30,3
92,0,0,0,0,100,6977,0,0,6966,6971,0,,6003,2024-09-25 01:33:30,4
93,0,0,0,0,100,6975,0,0,6963,6969,0,,6005,2024-09-25 01:34:30,10
94,0,0,0,0,100,6975,0,0,6963,6969,0,,6004,2024-09-25 01:35:32,6
95,0,0,0,0,100,6975,0,0,6963,6969,0,,6005,2024-09-25 01:36:32,11
96,0,0,0,0,100,6976,0,0,6965,6970,0,,6004,2024-09-25 01:37:32,11
97,0,0,0,0,100,6976,0,0,6964,6970,0,,6005,2024-09-25 01:38:32,9
98,0,0,0,0,100,6975,0,0,6963,6969,0,,6005,2024-09-25 01:39:32,14
99,0,0,0,0,100,6973,0,0,6961,6967,0,,6003,2024-09-25 01:40:32,6
100,0,0,0,0,100,6973,0,0,6961,6967,0,,6002,2024-09-25 01:41:32,9
101,0,0,0,0,100,6974,0,0,6962,6968,0,,6002,2024-09-25 01:42:31,7
102,0,0,0,0,100,6974,0,0,6961,6968,0,,6002,2024-09-25 01:43:31,12
103,0,0,0,0,100,6974,0,0,6960,6967,0,,6003,2024-09-25 01:44:33,15
104,0,0,0,0,100,6974,0,0,6961,6968,0,,6002,2024-09-25 01:45:33,7
105,0,0,0,0,100,6973,0,0,6960,6967,0,,6003,2024-09-25 01:46:33,14
106,0,0,0,0,100,6974,0,0,6962,6968,0,,6002,2024-09-25 01:47:33,6
107,0,0,0,0,100,6969,0,0,6958,6964,0,,6003,2024-09-25 01:48:33,6
108,0,0,0,0,100,6971,0,0,6961,6966,0,,6001,2024-09-25 01:49:33,11
109,0,0,0,0,100,6971,0,0,6960,6966,0,,6002,2024-09-25 01:50:33,10
110,0,0,0,0,100,6970,0,0,6960,6965,0,,6001,2024-09-25 01:51:33,3
111,0,0,0,0,100,6969,0,0,6960,6964,0,,5997,2024-09-25 01:52:33,11
112,0,0,0,0,100,6970,0,0,6961,6965,0,,5997,2024-09-25 01:53:32,4
113,0,0,0,0,100,6971,0,0,6961,6966,0,,5997,2024-09-25 01:54:32,11
114,0,0,0,0,100,6969,0,0,6960,6965,0,,5997,2024-09-25 01:55:32,7
115,0,0,0,0,100,6971,0,0,6961,6966,0,,5997,2024-09-25 01:56:34,12
116,0,0,0,0,100,6970,0,0,6960,6965,0,,5997,2024-09-25 01:57:33,9
117,0,0,0,0,100,6970,0,0,6961,6966,0,,5997,2024-09-25 01:58:33,2
118,0,0,0,0,100,6971,0,0,6961,6966,0,,5995,2024-09-25 02:00:35,12
119,0,0,0,0,100,6971,0,0,6962,6967,0,,5996,2024-09-25 02:01:34,11
120,0,0,0,0,100,6972,0,0,6961,6967,0,,6000,2024-09-25 02:02:34,12
121,0,0,0,0,100,6972,0,0,6962,6967,0,,6000,2024-09-25 02:03:34,7
122,0,0,0,0,100,6971,0,0,6962,6966,0,,6000,2024-09-25 02:04:36,3
123,0,0,0,0,100,6971,0,0,6962,6966,0,,5999,2024-09-25 02:05:35,9
124,0,0,0,0,100,6971,0,0,6962,6966,0,,6000,2024-09-25 02:06:35,6
125,0,0,0,0,100,6970,0,0,6961,6965,0,,5999,2024-09-25 02:07:35,10
126,0,0,0,0,100,6970,0,0,6961,6966,0,,5998,2024-09-25 02:08:35,9
127,0,0,0,0,100,6973,0,0,6963,6968,0,,6002,2024-09-25 02:09:35,5
128,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 02:10:35,6
129,0,0,0,0,100,6972,0,0,6964,6968,0,,6002,2024-09-25 02:11:35,6
130,0,0,0,0,100,6971,0,0,6962,6967,0,,6002,2024-09-25 02:12:35,9
131,0,0,0,0,100,6972,0,0,6963,6968,0,,6003,2024-09-25 02:13:37,6
132,0,0,0,0,100,6973,0,0,6964,6968,0,,6002,2024-09-25 02:14:37,9
133,0,0,0,0,100,6972,0,0,6962,6967,0,,6002,2024-09-25 02:15:37,12
134,0,0,0,0,100,6972,0,0,6962,6967,0,,6002,2024-09-25 02:16:37,11
135,0,0,0,0,100,6972,0,0,6962,6967,0,,6003,2024-09-25 02:17:37,7
136,0,0,0,0,100,6972,0,0,6963,6967,0,,6001,2024-09-25 02:18:37,3
137,0,0,0,0,100,6972,0,0,6962,6967,0,,6003,2024-09-25 02:19:39,12
138,0,0,0,0,100,6971,0,0,6962,6966,0,,6001,2024-09-25 02:20:39,2
139,0,0,0,0,100,6970,0,0,6959,6965,0,,6000,2024-09-25 02:21:39,12
140,0,0,0,0,100,6969,0,0,6959,6964,0,,5999,2024-09-25 02:22:39,12
141,0,0,0,0,100,6970,0,0,6960,6965,0,,5999,2024-09-25 02:23:39,12
142,0,0,0,0,100,6971,0,0,6960,6965,0,,5999,2024-09-25 02:24:38,13
143,0,0,0,0,100,6973,0,0,6961,6967,0,,6003,2024-09-25 02:25:38,6
144,0,0,0,0,100,6973,0,0,6962,6968,0,,6003,2024-09-25 02:26:38,6
145,0,0,0,0,100,6972,0,0,6961,6966,0,,6003,2024-09-25 02:27:40,5
146,0,0,0,0,100,6973,0,0,6962,6967,0,,6003,2024-09-25 02:28:39,4
147,0,0,0,0,100,6973,0,0,6962,6967,0,,6003,2024-09-25 02:29:39,7
148,0,0,0,0,100,6973,0,0,6961,6967,0,,6002,2024-09-25 02:30:39,14
149,0,0,0,0,100,6974,0,0,6961,6967,0,,6004,2024-09-25 02:31:39,16
150,0,0,0,0,100,6972,0,0,6960,6966,0,,6003,2024-09-25 02:32:39,5
151,0,0,0,0,100,6974,0,0,6961,6967,0,,6003,2024-09-25 02:33:41,8
152,0,0,0,0,100,6973,0,0,6961,6967,0,,6003,2024-09-25 02:34:41,11
153,0,0,0,0,100,6974,0,0,6961,6968,0,,6004,2024-09-25 02:35:41,4
154,0,0,0,0,100,6973,0,0,6961,6967,0,,6001,2024-09-25 02:36:41,6
155,0,0,0,0,100,6973,0,0,6961,6967,0,,6003,2024-09-25 02:37:41,8
156,0,0,0,0,100,6971,0,0,6959,6965,0,,6002,2024-09-25 02:38:41,13
157,0,0,0,0,100,6971,0,0,6960,6966,0,,6000,2024-09-25 02:39:41,8
158,0,0,0,0,100,6972,0,0,6961,6966,0,,6002,2024-09-25 02:40:41,3
159,0,0,0,0,100,6971,0,0,6960,6965,0,,6001,2024-09-25 02:41:41,14
160,0,0,0,0,100,6971,0,0,6960,6966,0,,6000,2024-09-25 02:42:40,13
161,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 02:43:40,13
162,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 02:44:40,10
163,0,0,0,0,100,6970,0,0,6961,6965,0,,6000,2024-09-25 02:45:40,3
164,0,0,0,0,100,6969,0,0,6960,6964,0,,6000,2024-09-25 02:46:42,6
165,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 02:47:42,12
166,0,0,0,0,100,6968,0,0,6959,6963,0,,6000,2024-09-25 02:48:42,10
167,0,0,0,0,100,6970,0,0,6961,6965,0,,6000,2024-09-25 02:49:42,3
168,0,0,0,0,100,6972,0,0,6964,6968,0,,6001,2024-09-25 02:50:41,9
169,0,0,0,0,100,6973,0,0,6964,6969,0,,6001,2024-09-25 02:51:41,5
170,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 02:52:41,2
171,0,0,0,0,100,6972,0,0,6965,6968,0,,6001,2024-09-25 02:53:42,2
172,0,0,0,0,100,6971,0,0,6963,6967,0,,6001,2024-09-25 02:54:41,5
173,0,0,0,0,100,6971,0,0,6963,6967,0,,6001,2024-09-25 02:55:41,9
174,0,0,0,0,100,6972,0,0,6964,6968,0,,6001,2024-09-25 02:56:41,9
175,0,0,0,0,100,6971,0,0,6962,6967,0,,6000,2024-09-25 02:57:41,12
176,0,0,0,0,100,6972,0,0,6964,6968,0,,6002,2024-09-25 02:58:41,5
177,0,0,0,0,100,6972,0,0,6963,6968,0,,6001,2024-09-25 03:00:43,6
178,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 03:01:43,3
179,0,0,0,0,100,6968,0,0,6960,6964,0,,6000,2024-09-25 03:02:43,5
180,0,0,0,0,100,6969,0,0,6960,6965,0,,6000,2024-09-25 03:03:43,5
181,0,0,0,0,100,6969,0,0,6959,6964,0,,5999,2024-09-25 03:04:44,11
182,0,0,0,0,100,6969,0,0,6960,6964,0,,5999,2024-09-25 03:05:44,8
183,0,0,0,0,100,6973,0,0,6961,6967,0,,6002,2024-09-25 03:06:44,14
184,0,0,0,0,100,6973,0,0,6961,6967,0,,6002,2024-09-25 03:07:44,13
185,0,0,0,0,100,6972,0,0,6961,6967,0,,6003,2024-09-25 03:08:44,4
186,0,0,0,0,100,6973,0,0,6961,6967,0,,6002,2024-09-25 03:09:44,14
187,0,0,0,0,100,6972,0,0,6959,6966,0,,6003,2024-09-25 03:10:45,15
188,0,0,0,0,100,6972,0,0,6960,6966,0,,6004,2024-09-25 03:11:45,13
189,0,0,0,0,100,6971,0,0,6959,6965,0,,6004,2024-09-25 03:12:45,12
190,0,0,0,0,100,6974,0,0,6962,6968,0,,6002,2024-09-25 03:13:45,10
191,0,0,0,0,100,6974,0,0,6962,6968,0,,6002,2024-09-25 03:14:44,12
192,0,0,0,0,100,6974,0,0,6961,6967,0,,6003,2024-09-25 03:15:44,10
193,0,0,0,0,100,6972,0,0,6961,6966,0,,6002,2024-09-25 03:16:44,4
194,0,0,0,0,100,6972,0,0,6961,6966,0,,6001,2024-09-25 03:17:44,14
195,0,0,0,0,100,6971,0,0,6960,6965,0,,6001,2024-09-25 03:18:44,12
196,0,0,0,0,100,6971,0,0,6959,6965,0,,6000,2024-09-25 03:19:44,13
197,0,0,0,0,100,6970,0,0,6959,6965,0,,6001,2024-09-25 03:20:44,5
198,0,0,0,0,100,6969,0,0,6959,6964,0,,6000,2024-09-25 03:21:44,3
199,0,0,0,0,100,6969,0,0,6959,6964,0,,6000,2024-09-25 03:22:44,10
200,0,0,0,0,100,6969,0,0,6959,6964,0,,6000,2024-09-25 03:23:44,10
201,0,0,0,0,100,6970,0,0,6959,6964,0,,6000,2024-09-25 03:24:45,13
202,0,0,0,0,100,6969,0,0,6958,6963,0,,6000,2024-09-25 03:25:45,13
203,0,0,0,0,100,6971,0,0,6961,6966,0,,5999,2024-09-25 03:26:45,13
204,0,0,0,0,100,6970,0,0,6960,6965,0,,6001,2024-09-25 03:27:45,10
205,0,0,0,0,100,6971,0,0,6961,6966,0,,5999,2024-09-25 03:28:45,0
206,0,0,0,0,100,6969,0,0,6959,6964,0,,5999,2024-09-25 03:29:45,8
207,0,0,0,0,100,6970,0,0,6959,6964,0,,5999,2024-09-25 03:30:45,5
208,0,0,0,0,100,6972,0,0,6963,6967,0,,6000,2024-09-25 03:31:45,2
209,0,0,0,0,100,6972,0,0,6962,6967,0,,6000,2024-09-25 03:32:45,5
210,0,0,0,0,100,6973,0,0,6963,6968,0,,6001,2024-09-25 03:33:45,8
211,0,0,0,0,100,6972,0,0,6962,6967,0,,6002,2024-09-25 03:34:45,11
212,0,0,0,0,100,6972,0,0,6963,6968,0,,6001,2024-09-25 03:35:45,4
213,0,0,0,0,100,6973,0,0,6964,6969,0,,6001,2024-09-25 03:36:45,6
214,0,0,0,0,100,6973,0,0,6963,6968,0,,6002,2024-09-25 03:37:45,9
215,0,0,0,0,100,6972,0,0,6962,6967,0,,6002,2024-09-25 03:38:45,13
216,0,0,0,0,100,6973,0,0,6963,6968,0,,6003,2024-09-25 03:39:45,13
217,0,0,0,0,100,6973,0,0,6965,6969,0,,6001,2024-09-25 03:40:45,10
218,0,0,0,0,100,6972,0,0,6964,6968,0,,6002,2024-09-25 03:41:45,6
219,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 03:42:45,5
220,0,0,0,0,100,6971,0,0,6961,6966,0,,6000,2024-09-25 03:43:45,3
221,0,0,0,0,100,6972,0,0,6961,6967,0,,5999,2024-09-25 03:44:45,5
222,0,0,0,0,100,6970,0,0,6959,6965,0,,6000,2024-09-25 03:45:45,5
223,0,0,0,0,100,6970,0,0,6959,6964,0,,6000,2024-09-25 03:46:45,8
224,0,0,0,0,100,6970,0,0,6959,6965,0,,6001,2024-09-25 03:47:45,13
225,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 03:48:45,9
226,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 03:49:45,3
227,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 03:50:45,4
228,0,0,0,0,100,6972,0,0,6961,6966,0,,6000,2024-09-25 03:51:45,6
229,0,0,0,0,100,6970,0,0,6960,6965,0,,5998,2024-09-25 03:52:45,2
230,0,0,0,0,100,6970,0,0,6960,6965,0,,5999,2024-09-25 03:53:44,12
231,0,0,0,0,100,6969,0,0,6959,6964,0,,6001,2024-09-25 03:54:44,12
232,0,0,0,0,100,6970,0,0,6960,6965,0,,6001,2024-09-25 03:55:44,13
233,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 03:56:44,6
234,0,0,0,0,100,6971,0,0,6960,6966,0,,6000,2024-09-25 03:57:46,5
235,0,0,0,0,100,6969,0,0,6959,6964,0,,5998,2024-09-25 03:58:46,12
236,0,0,0,0,100,6968,0,0,6959,6963,0,,5999,2024-09-25 04:00:46,3
237,0,0,0,0,100,6969,0,0,6960,6964,0,,5999,2024-09-25 04:01:45,8
238,0,0,0,0,100,6968,0,0,6958,6963,0,,6000,2024-09-25 04:02:45,12
239,0,0,0,0,100,6969,0,0,6959,6964,0,,5998,2024-09-25 04:03:45,8
240,0,0,0,0,100,6969,0,0,6960,6965,0,,6000,2024-09-25 04:04:47,2
241,0,0,0,0,100,6969,0,0,6960,6965,0,,5999,2024-09-25 04:05:47,3
242,0,0,0,0,100,6969,0,0,6959,6964,0,,5998,2024-09-25 04:06:46,13
243,0,0,0,0,100,6969,0,0,6959,6964,0,,5999,2024-09-25 04:07:46,8
244,0,0,0,0,100,6970,0,0,6960,6965,0,,6000,2024-09-25 04:08:46,3
245,0,0,0,0,100,6970,0,0,6960,6965,0,,5999,2024-09-25 04:09:46,12
246,0,0,0,0,100,6969,0,0,6960,6965,0,,6001,2024-09-25 04:10:46,6
247,0,0,0,0,100,6971,0,0,6961,6966,0,,6000,2024-09-25 04:11:48,8
248,0,0,0,0,100,6973,0,0,6964,6969,0,,6002,2024-09-25 04:12:47,4
249,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 04:13:47,0
250,0,0,0,0,100,6971,0,0,6963,6967,0,,6001,2024-09-25 04:14:47,3
251,0,0,0,0,100,6971,0,0,6963,6967,0,,6002,2024-09-25 04:15:47,8
252,0,0,0,0,100,6973,0,0,6964,6968,0,,6001,2024-09-25 04:16:47,11
253,0,0,0,0,100,6973,0,0,6965,6969,0,,6002,2024-09-25 04:17:47,0
254,0,0,0,0,100,6973,0,0,6965,6969,0,,6001,2024-09-25 04:18:47,4
255,0,0,0,0,100,6972,0,0,6963,6967,0,,6002,2024-09-25 04:19:48,7
256,0,0,0,0,100,6972,0,0,6964,6968,0,,6002,2024-09-25 04:20:48,11
257,0,0,0,0,100,6971,0,0,6963,6967,0,,6003,2024-09-25 04:21:48,5
258,0,0,0,0,100,6973,0,0,6965,6969,0,,6001,2024-09-25 04:22:47,0
259,0,0,0,0,100,6973,0,0,6964,6968,0,,6001,2024-09-25 04:23:47,11
260,0,0,0,0,100,6969,0,0,6960,6965,0,,5999,2024-09-25 04:24:48,5
261,0,0,0,0,100,6968,0,0,6959,6964,0,,6000,2024-09-25 04:25:47,3
262,0,0,0,0,100,6969,0,0,6961,6965,0,,5998,2024-09-25 04:26:47,3
263,0,0,0,0,100,6969,0,0,6961,6965,0,,5998,2024-09-25 04:27:49,3
264,0,0,0,0,100,6969,0,0,6960,6964,0,,5999,2024-09-25 04:28:49,5
265,0,0,0,0,100,6969,0,0,6961,6965,0,,5998,2024-09-25 04:29:48,5
266,0,0,0,0,100,6971,0,0,6963,6967,0,,5999,2024-09-25 04:30:48,2
267,0,0,0,0,100,6971,0,0,6961,6966,0,,6000,2024-09-25 04:31:48,10
268,0,0,0,0,100,6970,0,0,6961,6965,0,,5997,2024-09-25 04:32:48,11
269,0,0,0,0,100,6969,0,0,6960,6964,0,,5998,2024-09-25 04:33:48,11
270,0,0,0,0,100,6970,0,0,6961,6965,0,,5998,2024-09-25 04:34:50,11
271,0,0,0,0,100,6969,0,0,6960,6965,0,,5999,2024-09-25 04:35:50,12
272,0,0,0,0,100,6970,0,0,6960,6965,0,,5999,2024-09-25 04:36:49,9
273,0,0,0,0,100,6974,0,0,6963,6969,0,,6003,2024-09-25 04:37:50,4
274,0,0,0,0,100,6972,0,0,6961,6967,0,,6003,2024-09-25 04:38:50,9
275,0,0,0,0,100,6973,0,0,6962,6968,0,,6002,2024-09-25 04:39:49,3
276,0,0,0,0,100,6972,0,0,6961,6966,0,,6002,2024-09-25 04:40:50,11
277,0,0,0,0,100,6975,0,0,6965,6970,0,,6004,2024-09-25 04:41:50,3
278,0,0,0,0,100,6977,0,0,6965,6971,0,,6004,2024-09-25 04:42:50,8
279,0,0,0,0,100,6976,0,0,6965,6971,0,,6005,2024-09-25 04:43:50,10
280,0,0,0,0,100,6974,0,0,6963,6969,0,,6005,2024-09-25 04:44:50,3
281,0,0,0,0,100,6975,0,0,6963,6969,0,,6005,2024-09-25 04:45:50,14
282,0,0,0,0,100,6976,0,0,6965,6971,0,,6004,2024-09-25 04:46:50,8
283,0,0,0,0,100,6976,0,0,6964,6970,0,,6005,2024-09-25 04:47:50,13
284,0,0,0,0,100,6972,0,0,6963,6967,0,,6003,2024-09-25 04:48:50,4
285,0,0,0,0,100,6970,0,0,6960,6965,0,,6003,2024-09-25 04:49:49,12
286,0,0,0,0,100,6973,0,0,6963,6968,0,,6003,2024-09-25 04:50:49,3
287,0,0,0,0,100,6974,0,0,6963,6968,0,,6004,2024-09-25 04:51:49,7
288,0,0,0,0,100,6973,0,0,6963,6968,0,,5995,2024-09-25 04:52:49,6
289,0,0,0,0,100,6971,0,0,6960,6965,0,,5997,2024-09-25 04:53:49,11
290,0,0,0,0,100,6969,0,0,6959,6964,0,,5997,2024-09-25 04:54:51,3
291,0,0,0,0,100,6968,0,0,6959,6963,0,,5998,2024-09-25 04:55:51,3
292,0,0,0,0,100,6969,0,0,6959,6964,0,,5997,2024-09-25 04:56:51,10
293,0,0,0,0,100,6968,0,0,6958,6963,0,,5997,2024-09-25 04:57:50,13
294,0,0,0,0,100,6969,0,0,6959,6964,0,,5997,2024-09-25 04:58:50,5
295,0,0,0,0,100,6970,0,0,6960,6965,0,,5997,2024-09-25 05:00:50,12
296,0,0,0,0,100,6969,0,0,6959,6964,0,,5996,2024-09-25 05:01:52,9
297,0,0,0,0,100,6969,0,0,6959,6964,0,,5997,2024-09-25 05:02:52,3
298,0,0,0,0,100,6969,0,0,6959,6964,0,,5996,2024-09-25 05:03:51,10
