index,Ajia-0_v,Ajia-2_v,Ajia-1_v,Ajia-4_v,Ajia-3_v,Ajia-5_v,csvTime,key_action,running_status,current_status,full_swing,directional_swing,stage
79,error,error,error,error,-1.0,-1.0,2024-09-25 01:20:53,False,未运行,False,False,False,False
80,error,error,error,error,-1.0,-1.0,2024-09-25 01:21:53,False,未运行,False,False,False,False
81,error,error,error,error,-1.0,-1.0,2024-09-25 01:22:53,False,未运行,False,False,False,False
82,error,error,error,error,-1.0,-1.0,2024-09-25 01:23:53,False,未运行,False,False,False,False
83,error,error,error,error,-1.0,-1.0,2024-09-25 01:24:53,False,未运行,False,False,False,False
84,error,error,error,error,-1.0,-1.0,2024-09-25 01:25:53,False,未运行,False,False,False,False
85,error,error,error,error,-1.0,-1.0,2024-09-25 01:26:53,False,未运行,False,False,False,False
86,error,error,error,error,-1.0,-1.0,2024-09-25 01:27:53,False,未运行,False,False,False,False
87,error,error,error,error,-1.0,-1.0,2024-09-25 01:28:53,False,未运行,False,False,False,False
88,error,error,error,error,-1.0,-1.0,2024-09-25 01:29:53,False,未运行,False,False,False,False
89,error,error,error,error,-1.0,-1.0,2024-09-25 01:30:53,False,未运行,False,False,False,False
90,error,error,error,error,-1.0,-1.0,2024-09-25 01:31:53,False,未运行,False,False,False,False
91,error,error,error,error,-1.0,-1.0,2024-09-25 01:32:53,False,未运行,False,False,False,False
92,error,error,error,error,-1.0,-1.0,2024-09-25 01:33:53,False,未运行,False,False,False,False
93,error,error,error,error,-1.0,-1.0,2024-09-25 01:34:53,False,未运行,False,False,False,False
94,error,error,error,error,-1.0,-1.0,2024-09-25 01:35:53,False,未运行,False,False,False,False
95,error,error,error,error,-1.0,-1.0,2024-09-25 01:36:53,False,未运行,False,False,False,False
96,error,error,error,error,-1.0,-1.0,2024-09-25 01:37:53,False,未运行,False,False,False,False
97,error,error,error,error,-1.0,-1.0,2024-09-25 01:38:53,False,未运行,False,False,False,False
98,error,error,error,error,-1.0,-1.0,2024-09-25 01:39:53,False,未运行,False,False,False,False
99,error,error,error,error,-1.0,-1.0,2024-09-25 01:40:53,False,未运行,False,False,False,False
100,error,error,error,error,-1.0,-1.0,2024-09-25 01:41:53,False,未运行,False,False,False,False
101,error,error,error,error,-1.0,-1.0,2024-09-25 01:42:53,False,未运行,False,False,False,False
102,error,error,error,error,-1.0,-1.0,2024-09-25 01:43:53,False,未运行,False,False,False,False
103,error,error,error,error,-1.0,-1.0,2024-09-25 01:44:53,False,未运行,False,False,False,False
104,error,error,error,error,-1.0,-1.0,2024-09-25 01:45:53,False,未运行,False,False,False,False
105,error,error,error,error,-1.0,-1.0,2024-09-25 01:46:53,False,未运行,False,False,False,False
106,error,error,error,error,-1.0,-1.0,2024-09-25 01:47:54,False,未运行,False,False,False,False
107,error,error,error,error,-1.0,-1.0,2024-09-25 01:48:53,False,未运行,False,False,False,False
108,error,error,error,error,-1.0,-1.0,2024-09-25 01:49:53,False,未运行,False,False,False,False
109,error,error,error,error,-1.0,-1.0,2024-09-25 01:50:53,False,未运行,False,False,False,False
110,error,error,error,error,-1.0,-1.0,2024-09-25 01:51:53,False,未运行,False,False,False,False
111,error,error,error,error,-1.0,-1.0,2024-09-25 01:52:53,False,未运行,False,False,False,False
112,error,error,error,error,-1.0,-1.0,2024-09-25 01:53:53,False,未运行,False,False,False,False
113,error,error,error,error,-1.0,-1.0,2024-09-25 01:54:53,False,未运行,False,False,False,False
114,error,error,error,error,-1.0,-1.0,2024-09-25 01:55:54,False,未运行,False,False,False,False
115,error,error,error,error,-1.0,-1.0,2024-09-25 01:56:53,False,未运行,False,False,False,False
116,error,error,error,error,-1.0,-1.0,2024-09-25 01:57:53,False,未运行,False,False,False,False
117,error,error,error,error,-1.0,-1.0,2024-09-25 01:58:53,False,未运行,False,False,False,False
118,error,error,error,error,-1.0,-1.0,2024-09-25 02:00:53,False,未运行,False,False,False,False
119,error,error,error,error,-1.0,-1.0,2024-09-25 02:01:53,False,未运行,False,False,False,False
120,error,error,error,error,-1.0,-1.0,2024-09-25 02:02:53,False,未运行,False,False,False,False
121,error,error,error,error,-1.0,-1.0,2024-09-25 02:03:53,False,未运行,False,False,False,False
122,error,error,error,error,-1.0,-1.0,2024-09-25 02:04:53,False,未运行,False,False,False,False
123,error,error,error,error,-1.0,-1.0,2024-09-25 02:05:53,False,未运行,False,False,False,False
124,error,error,error,error,-1.0,-1.0,2024-09-25 02:06:53,False,未运行,False,False,False,False
125,error,error,error,error,-1.0,-1.0,2024-09-25 02:07:53,False,未运行,False,False,False,False
126,error,error,error,error,-1.0,-1.0,2024-09-25 02:08:53,False,未运行,False,False,False,False
127,error,error,error,error,-1.0,-1.0,2024-09-25 02:09:53,False,未运行,False,False,False,False
128,error,error,error,error,-1.0,-1.0,2024-09-25 02:10:53,False,未运行,False,False,False,False
129,error,error,error,error,-1.0,-1.0,2024-09-25 02:11:53,False,未运行,False,False,False,False
130,error,error,error,error,-1.0,-1.0,2024-09-25 02:12:53,False,未运行,False,False,False,False
131,error,error,error,error,-1.0,-1.0,2024-09-25 02:13:53,False,未运行,False,False,False,False
132,error,error,error,error,-1.0,-1.0,2024-09-25 02:14:53,False,未运行,False,False,False,False
133,error,error,error,error,-1.0,-1.0,2024-09-25 02:15:53,False,未运行,False,False,False,False
134,error,error,error,error,-1.0,-1.0,2024-09-25 02:16:53,False,未运行,False,False,False,False
135,error,error,error,error,-1.0,-1.0,2024-09-25 02:17:53,False,未运行,False,False,False,False
136,error,error,error,error,-1.0,-1.0,2024-09-25 02:18:53,False,未运行,False,False,False,False
137,error,error,error,error,-1.0,-1.0,2024-09-25 02:19:53,False,未运行,False,False,False,False
138,error,error,error,error,-1.0,-1.0,2024-09-25 02:20:53,False,未运行,False,False,False,False
139,error,error,error,error,-1.0,-1.0,2024-09-25 02:21:53,False,未运行,False,False,False,False
140,error,error,error,error,-1.0,-1.0,2024-09-25 02:22:53,False,未运行,False,False,False,False
141,error,error,error,error,-1.0,-1.0,2024-09-25 02:23:53,False,未运行,False,False,False,False
142,error,error,error,error,-1.0,-1.0,2024-09-25 02:24:53,False,未运行,False,False,False,False
143,error,error,error,error,-1.0,-1.0,2024-09-25 02:25:53,False,未运行,False,False,False,False
144,error,error,error,error,-1.0,-1.0,2024-09-25 02:26:53,False,未运行,False,False,False,False
145,error,error,error,error,-1.0,-1.0,2024-09-25 02:27:53,False,未运行,False,False,False,False
146,error,error,error,error,-1.0,-1.0,2024-09-25 02:28:53,False,未运行,False,False,False,False
147,error,error,error,error,-1.0,-1.0,2024-09-25 02:29:53,False,未运行,False,False,False,False
148,error,error,error,error,-1.0,-1.0,2024-09-25 02:30:53,False,未运行,False,False,False,False
149,error,error,error,error,-1.0,-1.0,2024-09-25 02:31:53,False,未运行,False,False,False,False
150,error,error,error,error,-1.0,-1.0,2024-09-25 02:32:53,False,未运行,False,False,False,False
151,error,error,error,error,-1.0,-1.0,2024-09-25 02:33:53,False,未运行,False,False,False,False
152,error,error,error,error,-1.0,-1.0,2024-09-25 02:34:53,False,未运行,False,False,False,False
153,error,error,error,error,-1.0,-1.0,2024-09-25 02:35:53,False,未运行,False,False,False,False
154,error,error,error,error,-1.0,-1.0,2024-09-25 02:36:53,False,未运行,False,False,False,False
155,error,error,error,error,-1.0,-1.0,2024-09-25 02:37:53,False,未运行,False,False,False,False
156,error,error,error,error,-1.0,-1.0,2024-09-25 02:38:53,False,未运行,False,False,False,False
157,error,error,error,error,-1.0,-1.0,2024-09-25 02:39:53,False,未运行,False,False,False,False
158,error,error,error,error,-1.0,-1.0,2024-09-25 02:40:53,False,未运行,False,False,False,False
159,error,error,error,error,-1.0,-1.0,2024-09-25 02:41:53,False,未运行,False,False,False,False
160,error,error,error,error,-1.0,-1.0,2024-09-25 02:42:53,False,未运行,False,False,False,False
161,error,error,error,error,-1.0,-1.0,2024-09-25 02:43:53,False,未运行,False,False,False,False
162,error,error,error,error,-1.0,-1.0,2024-09-25 02:44:53,False,未运行,False,False,False,False
163,error,error,error,error,-1.0,-1.0,2024-09-25 02:45:53,False,未运行,False,False,False,False
164,error,error,error,error,-1.0,-1.0,2024-09-25 02:46:53,False,未运行,False,False,False,False
165,error,error,error,error,-1.0,-1.0,2024-09-25 02:47:53,False,未运行,False,False,False,False
166,error,error,error,error,-1.0,-1.0,2024-09-25 02:48:53,False,未运行,False,False,False,False
167,error,error,error,error,-1.0,-1.0,2024-09-25 02:49:53,False,未运行,False,False,False,False
168,error,error,error,error,-1.0,-1.0,2024-09-25 02:50:53,False,未运行,False,False,False,False
169,error,error,error,error,-1.0,-1.0,2024-09-25 02:51:53,False,未运行,False,False,False,False
170,error,error,error,error,-1.0,-1.0,2024-09-25 02:52:53,False,未运行,False,False,False,False
171,error,error,error,error,-1.0,-1.0,2024-09-25 02:53:53,False,未运行,False,False,False,False
172,error,error,error,error,-1.0,-1.0,2024-09-25 02:54:53,False,未运行,False,False,False,False
173,error,error,error,error,-1.0,-1.0,2024-09-25 02:55:53,False,未运行,False,False,False,False
174,error,error,error,error,-1.0,-1.0,2024-09-25 02:56:53,False,未运行,False,False,False,False
175,error,error,error,error,-1.0,-1.0,2024-09-25 02:57:53,False,未运行,False,False,False,False
176,error,error,error,error,-1.0,-1.0,2024-09-25 02:58:53,False,未运行,False,False,False,False
177,error,error,error,error,-1.0,-1.0,2024-09-25 03:00:53,False,未运行,False,False,False,False
178,error,error,error,error,-1.0,-1.0,2024-09-25 03:01:53,False,未运行,False,False,False,False
179,error,error,error,error,-1.0,-1.0,2024-09-25 03:02:53,False,未运行,False,False,False,False
180,error,error,error,error,-1.0,-1.0,2024-09-25 03:03:53,False,未运行,False,False,False,False
181,error,error,error,error,-1.0,-1.0,2024-09-25 03:04:53,False,未运行,False,False,False,False
182,error,error,error,error,-1.0,-1.0,2024-09-25 03:05:53,False,未运行,False,False,False,False
183,error,error,error,error,-1.0,-1.0,2024-09-25 03:06:53,False,未运行,False,False,False,False
184,error,error,error,error,-1.0,-1.0,2024-09-25 03:07:53,False,未运行,False,False,False,False
185,error,error,error,error,-1.0,-1.0,2024-09-25 03:08:53,False,未运行,False,False,False,False
186,error,error,error,error,-1.0,-1.0,2024-09-25 03:09:53,False,未运行,False,False,False,False
187,error,error,error,error,-1.0,-1.0,2024-09-25 03:10:53,False,未运行,False,False,False,False
188,error,error,error,error,-1.0,-1.0,2024-09-25 03:11:53,False,未运行,False,False,False,False
189,error,error,error,error,-1.0,-1.0,2024-09-25 03:12:53,False,未运行,False,False,False,False
190,error,error,error,error,-1.0,-1.0,2024-09-25 03:13:53,False,未运行,False,False,False,False
191,error,error,error,error,-1.0,-1.0,2024-09-25 03:14:53,False,未运行,False,False,False,False
192,error,error,error,error,-1.0,-1.0,2024-09-25 03:15:53,False,未运行,False,False,False,False
193,error,error,error,error,-1.0,-1.0,2024-09-25 03:16:53,False,未运行,False,False,False,False
194,error,error,error,error,-1.0,-1.0,2024-09-25 03:17:53,False,未运行,False,False,False,False
195,error,error,error,error,-1.0,-1.0,2024-09-25 03:18:53,False,未运行,False,False,False,False
196,error,error,error,error,-1.0,-1.0,2024-09-25 03:19:53,False,未运行,False,False,False,False
197,error,error,error,error,-1.0,-1.0,2024-09-25 03:20:53,False,未运行,False,False,False,False
198,error,error,error,error,-1.0,-1.0,2024-09-25 03:21:53,False,未运行,False,False,False,False
199,error,error,error,error,-1.0,-1.0,2024-09-25 03:22:53,False,未运行,False,False,False,False
200,error,error,error,error,-1.0,-1.0,2024-09-25 03:23:53,False,未运行,False,False,False,False
201,error,error,error,error,-1.0,-1.0,2024-09-25 03:24:53,False,未运行,False,False,False,False
202,error,error,error,error,-1.0,-1.0,2024-09-25 03:25:53,False,未运行,False,False,False,False
203,error,error,error,error,-1.0,-1.0,2024-09-25 03:26:53,False,未运行,False,False,False,False
204,error,error,error,error,-1.0,-1.0,2024-09-25 03:27:53,False,未运行,False,False,False,False
205,error,error,error,error,-1.0,-1.0,2024-09-25 03:28:53,False,未运行,False,False,False,False
206,error,error,error,error,-1.0,-1.0,2024-09-25 03:29:53,False,未运行,False,False,False,False
207,error,error,error,error,-1.0,-1.0,2024-09-25 03:30:53,False,未运行,False,False,False,False
208,error,error,error,error,-1.0,-1.0,2024-09-25 03:31:53,False,未运行,False,False,False,False
209,error,error,error,error,-1.0,-1.0,2024-09-25 03:32:53,False,未运行,False,False,False,False
210,error,error,error,error,-1.0,-1.0,2024-09-25 03:33:53,False,未运行,False,False,False,False
211,error,error,error,error,-1.0,-1.0,2024-09-25 03:34:53,False,未运行,False,False,False,False
212,error,error,error,error,-1.0,-1.0,2024-09-25 03:35:53,False,未运行,False,False,False,False
213,error,error,error,error,-1.0,-1.0,2024-09-25 03:36:53,False,未运行,False,False,False,False
214,error,error,error,error,-1.0,-1.0,2024-09-25 03:37:53,False,未运行,False,False,False,False
215,error,error,error,error,-1.0,-1.0,2024-09-25 03:38:53,False,未运行,False,False,False,False
216,error,error,error,error,-1.0,-1.0,2024-09-25 03:39:54,False,未运行,False,False,False,False
217,error,error,error,error,-1.0,-1.0,2024-09-25 03:40:53,False,未运行,False,False,False,False
218,error,error,error,error,-1.0,-1.0,2024-09-25 03:41:53,False,未运行,False,False,False,False
219,error,error,error,error,-1.0,-1.0,2024-09-25 03:42:53,False,未运行,False,False,False,False
220,error,error,error,error,-1.0,-1.0,2024-09-25 03:43:53,False,未运行,False,False,False,False
221,error,error,error,error,-1.0,-1.0,2024-09-25 03:44:53,False,未运行,False,False,False,False
222,error,error,error,error,-1.0,-1.0,2024-09-25 03:45:53,False,未运行,False,False,False,False
223,error,error,error,error,-1.0,-1.0,2024-09-25 03:46:53,False,未运行,False,False,False,False
224,error,error,error,error,-1.0,-1.0,2024-09-25 03:47:53,False,未运行,False,False,False,False
225,error,error,error,error,-1.0,-1.0,2024-09-25 03:48:53,False,未运行,False,False,False,False
226,error,error,error,error,-1.0,-1.0,2024-09-25 03:49:53,False,未运行,False,False,False,False
227,error,error,error,error,-1.0,-1.0,2024-09-25 03:50:53,False,未运行,False,False,False,False
228,error,error,error,error,-1.0,-1.0,2024-09-25 03:51:53,False,未运行,False,False,False,False
229,error,error,error,error,-1.0,-1.0,2024-09-25 03:52:53,False,未运行,False,False,False,False
230,error,error,error,error,-1.0,-1.0,2024-09-25 03:53:53,False,未运行,False,False,False,False
231,error,error,error,error,-1.0,-1.0,2024-09-25 03:54:53,False,未运行,False,False,False,False
232,error,error,error,error,-1.0,-1.0,2024-09-25 03:55:53,False,未运行,False,False,False,False
233,error,error,error,error,-1.0,-1.0,2024-09-25 03:56:53,False,未运行,False,False,False,False
234,error,error,error,error,-1.0,-1.0,2024-09-25 03:57:53,False,未运行,False,False,False,False
235,error,error,error,error,-1.0,-1.0,2024-09-25 03:58:53,False,未运行,False,False,False,False
236,error,error,error,error,-1.0,-1.0,2024-09-25 04:00:53,False,未运行,False,False,False,False
237,error,error,error,error,-1.0,-1.0,2024-09-25 04:01:53,False,未运行,False,False,False,False
238,error,error,error,error,-1.0,-1.0,2024-09-25 04:02:53,False,未运行,False,False,False,False
239,error,error,error,error,-1.0,-1.0,2024-09-25 04:03:53,False,未运行,False,False,False,False
240,error,error,error,error,-1.0,-1.0,2024-09-25 04:04:53,False,未运行,False,False,False,False
241,error,error,error,error,-1.0,-1.0,2024-09-25 04:05:54,False,未运行,False,False,False,False
242,error,error,error,error,-1.0,-1.0,2024-09-25 04:06:53,False,未运行,False,False,False,False
243,error,error,error,error,-1.0,-1.0,2024-09-25 04:07:53,False,未运行,False,False,False,False
244,error,error,error,error,-1.0,-1.0,2024-09-25 04:08:53,False,未运行,False,False,False,False
245,error,error,error,error,-1.0,-1.0,2024-09-25 04:09:53,False,未运行,False,False,False,False
246,error,error,error,error,-1.0,-1.0,2024-09-25 04:10:53,False,未运行,False,False,False,False
247,error,error,error,error,-1.0,-1.0,2024-09-25 04:11:53,False,未运行,False,False,False,False
248,error,error,error,error,-1.0,-1.0,2024-09-25 04:12:53,False,未运行,False,False,False,False
249,error,error,error,error,-1.0,-1.0,2024-09-25 04:13:53,False,未运行,False,False,False,False
250,error,error,error,error,-1.0,-1.0,2024-09-25 04:14:53,False,未运行,False,False,False,False
251,error,error,error,error,-1.0,-1.0,2024-09-25 04:15:53,False,未运行,False,False,False,False
252,error,error,error,error,-1.0,-1.0,2024-09-25 04:16:53,False,未运行,False,False,False,False
253,error,error,error,error,-1.0,-1.0,2024-09-25 04:17:53,False,未运行,False,False,False,False
254,error,error,error,error,-1.0,-1.0,2024-09-25 04:18:53,False,未运行,False,False,False,False
255,error,error,error,error,-1.0,-1.0,2024-09-25 04:19:53,False,未运行,False,False,False,False
256,error,error,error,error,-1.0,-1.0,2024-09-25 04:20:53,False,未运行,False,False,False,False
257,error,error,error,error,-1.0,-1.0,2024-09-25 04:21:53,False,未运行,False,False,False,False
258,error,error,error,error,-1.0,-1.0,2024-09-25 04:22:53,False,未运行,False,False,False,False
259,error,error,error,error,-1.0,-1.0,2024-09-25 04:23:53,False,未运行,False,False,False,False
260,error,error,error,error,-1.0,-1.0,2024-09-25 04:24:53,False,未运行,False,False,False,False
261,error,error,error,error,-1.0,-1.0,2024-09-25 04:25:53,False,未运行,False,False,False,False
262,error,error,error,error,-1.0,-1.0,2024-09-25 04:26:53,False,未运行,False,False,False,False
263,error,error,error,error,-1.0,-1.0,2024-09-25 04:27:53,False,未运行,False,False,False,False
264,error,error,error,error,-1.0,-1.0,2024-09-25 04:28:53,False,未运行,False,False,False,False
265,error,error,error,error,-1.0,-1.0,2024-09-25 04:29:53,False,未运行,False,False,False,False
266,error,error,error,error,-1.0,-1.0,2024-09-25 04:30:53,False,未运行,False,False,False,False
267,error,error,error,error,-1.0,-1.0,2024-09-25 04:31:53,False,未运行,False,False,False,False
268,error,error,error,error,-1.0,-1.0,2024-09-25 04:32:53,False,未运行,False,False,False,False
269,error,error,error,error,-1.0,-1.0,2024-09-25 04:33:53,False,未运行,False,False,False,False
270,error,error,error,error,-1.0,-1.0,2024-09-25 04:34:53,False,未运行,False,False,False,False
271,error,error,error,error,-1.0,-1.0,2024-09-25 04:35:53,False,未运行,False,False,False,False
272,error,error,error,error,-1.0,-1.0,2024-09-25 04:36:53,False,未运行,False,False,False,False
273,error,error,error,error,-1.0,-1.0,2024-09-25 04:37:53,False,未运行,False,False,False,False
274,error,error,error,error,-1.0,-1.0,2024-09-25 04:38:53,False,未运行,False,False,False,False
275,error,error,error,error,-1.0,-1.0,2024-09-25 04:39:53,False,未运行,False,False,False,False
276,error,error,error,error,-1.0,-1.0,2024-09-25 04:40:53,False,未运行,False,False,False,False
277,error,error,error,error,-1.0,-1.0,2024-09-25 04:41:53,False,未运行,False,False,False,False
278,error,error,error,error,-1.0,-1.0,2024-09-25 04:42:53,False,未运行,False,False,False,False
279,error,error,error,error,-1.0,-1.0,2024-09-25 04:43:53,False,未运行,False,False,False,False
280,error,error,error,error,-1.0,-1.0,2024-09-25 04:44:53,False,未运行,False,False,False,False
281,error,error,error,error,-1.0,-1.0,2024-09-25 04:45:53,False,未运行,False,False,False,False
282,error,error,error,error,-1.0,-1.0,2024-09-25 04:46:53,False,未运行,False,False,False,False
283,error,error,error,error,-1.0,-1.0,2024-09-25 04:47:53,False,未运行,False,False,False,False
284,error,error,error,error,-1.0,-1.0,2024-09-25 04:48:53,False,未运行,False,False,False,False
285,error,error,error,error,-1.0,-1.0,2024-09-25 04:49:53,False,未运行,False,False,False,False
286,error,error,error,error,-1.0,-1.0,2024-09-25 04:50:53,False,未运行,False,False,False,False
287,error,error,error,error,-1.0,-1.0,2024-09-25 04:51:53,False,未运行,False,False,False,False
288,error,error,error,error,-1.0,-1.0,2024-09-25 04:52:53,False,未运行,False,False,False,False
289,error,error,error,error,-1.0,-1.0,2024-09-25 04:53:53,False,未运行,False,False,False,False
290,error,error,error,error,-1.0,-1.0,2024-09-25 04:54:53,False,未运行,False,False,False,False
291,error,error,error,error,-1.0,-1.0,2024-09-25 04:55:53,False,未运行,False,False,False,False
292,error,error,error,error,-1.0,-1.0,2024-09-25 04:56:53,False,未运行,False,False,False,False
293,error,error,error,error,-1.0,-1.0,2024-09-25 04:57:53,False,未运行,False,False,False,False
