index,csvTime,P3_33,P3_18,P3_17,P3_16,key_action,running_status
131,2024-05-17 03:11:20,0,0,0,0,False,未运行
132,2024-05-17 03:12:20,0,0,0,0,False,未运行
133,2024-05-17 03:13:20,0,0,0,0,False,未运行
134,2024-05-17 03:14:20,0,0,0,0,False,未运行
135,2024-05-17 03:15:20,0,0,0,0,False,未运行
136,2024-05-17 03:16:20,0,0,0,0,False,未运行
137,2024-05-17 03:17:20,0,0,0,0,False,未运行
138,2024-05-17 03:18:20,0,0,0,0,False,未运行
139,2024-05-17 03:19:20,0,0,0,0,False,未运行
140,2024-05-17 03:20:20,0,0,0,0,False,未运行
141,2024-05-17 03:21:20,0,0,0,0,False,未运行
142,2024-05-17 03:22:20,0,0,0,0,False,未运行
143,2024-05-17 03:23:20,0,0,0,0,False,未运行
144,2024-05-17 03:24:20,0,0,0,0,False,未运行
145,2024-05-17 03:25:20,0,0,0,0,False,未运行
146,2024-05-17 03:26:20,0,0,0,0,False,未运行
147,2024-05-17 03:27:20,0,0,0,0,False,未运行
148,2024-05-17 03:28:20,0,0,0,0,False,未运行
149,2024-05-17 03:29:20,0,0,0,0,False,未运行
150,2024-05-17 03:30:20,0,0,0,0,False,未运行
151,2024-05-17 03:31:20,0,0,0,0,False,未运行
152,2024-05-17 03:32:20,0,0,0,0,False,未运行
153,2024-05-17 03:33:20,0,0,1,0,False,未运行
154,2024-05-17 03:34:20,0,0,0,0,False,未运行
155,2024-05-17 03:35:20,0,0,0,0,False,未运行
156,2024-05-17 03:36:20,0,0,0,0,False,未运行
157,2024-05-17 03:37:20,0,0,1,0,False,未运行
158,2024-05-17 03:38:20,0,0,0,0,False,未运行
159,2024-05-17 03:39:20,0,0,1,0,False,未运行
160,2024-05-17 03:40:20,0,0,0,0,False,未运行
161,2024-05-17 03:41:20,0,0,0,0,False,未运行
162,2024-05-17 03:42:20,0,0,0,0,False,未运行
163,2024-05-17 03:43:20,0,0,0,0,False,未运行
164,2024-05-17 03:44:20,0,0,0,0,False,未运行
165,2024-05-17 03:45:20,0,0,0,0,False,未运行
166,2024-05-17 03:46:20,0,0,0,0,False,未运行
167,2024-05-17 03:47:20,0,0,0,0,False,未运行
168,2024-05-17 03:48:20,0,0,0,0,False,未运行
169,2024-05-17 03:49:20,0,0,0,0,False,未运行
170,2024-05-17 03:50:20,0,0,0,0,False,未运行
171,2024-05-17 03:51:20,0,0,0,0,False,未运行
172,2024-05-17 03:52:20,0,0,0,0,False,未运行
173,2024-05-17 03:53:20,0,0,0,0,False,未运行
174,2024-05-17 03:54:20,0,0,0,0,False,未运行
175,2024-05-17 03:55:20,0,0,0,0,False,未运行
176,2024-05-17 03:56:20,0,0,0,0,False,未运行
177,2024-05-17 03:57:20,0,0,0,0,False,未运行
178,2024-05-17 03:58:20,0,0,1,0,False,未运行
179,2024-05-17 03:59:20,0,0,0,0,False,未运行
180,2024-05-17 04:00:20,0,0,0,0,False,未运行
181,2024-05-17 04:01:20,0,0,0,0,False,未运行
182,2024-05-17 04:02:20,0,0,0,0,False,未运行
183,2024-05-17 04:03:20,0,0,0,0,False,未运行
184,2024-05-17 04:04:20,0,0,0,0,False,未运行
185,2024-05-17 04:05:20,0,0,0,0,False,未运行
186,2024-05-17 04:06:20,0,0,0,0,False,未运行
187,2024-05-17 04:07:20,0,0,0,0,False,未运行
188,2024-05-17 04:08:20,0,0,0,0,False,未运行
189,2024-05-17 04:09:20,0,0,0,0,False,未运行
190,2024-05-17 04:10:20,0,0,0,0,False,未运行
191,2024-05-17 04:11:20,0,0,0,0,False,未运行
192,2024-05-17 04:12:20,0,0,0,0,False,未运行
193,2024-05-17 04:13:20,0,0,0,0,False,未运行
194,2024-05-17 04:14:20,0,0,0,0,False,未运行
195,2024-05-17 04:15:20,0,0,0,0,False,未运行
196,2024-05-17 04:16:20,0,0,0,0,False,未运行
197,2024-05-17 04:17:20,0,0,0,0,False,未运行
198,2024-05-17 04:18:20,0,0,0,0,False,未运行
199,2024-05-17 04:19:20,0,0,0,0,False,未运行
200,2024-05-17 04:20:20,0,0,1,0,False,未运行
201,2024-05-17 04:21:20,0,0,0,0,False,未运行
202,2024-05-17 04:22:20,0,0,0,0,False,未运行
203,2024-05-17 04:23:20,0,0,0,0,False,未运行
204,2024-05-17 04:24:20,0,0,0,0,False,未运行
205,2024-05-17 04:25:20,0,0,0,0,False,未运行
206,2024-05-17 04:26:20,0,0,0,0,False,未运行
207,2024-05-17 04:27:20,0,0,0,0,False,未运行
208,2024-05-17 04:28:20,0,0,0,0,False,未运行
209,2024-05-17 04:29:20,0,0,0,0,False,未运行
210,2024-05-17 04:30:20,0,0,1,0,False,未运行
211,2024-05-17 04:31:20,0,0,0,0,False,未运行
212,2024-05-17 04:32:20,0,0,0,0,False,未运行
213,2024-05-17 04:33:20,0,0,0,0,False,未运行
214,2024-05-17 04:34:20,0,0,0,0,False,未运行
215,2024-05-17 04:35:20,0,0,0,0,False,未运行
216,2024-05-17 04:36:20,0,0,0,0,False,未运行
217,2024-05-17 04:37:20,0,0,1,0,False,未运行
218,2024-05-17 04:38:20,0,0,0,0,False,未运行
219,2024-05-17 04:39:20,0,0,0,0,False,未运行
220,2024-05-17 04:40:20,0,0,0,0,False,未运行
221,2024-05-17 04:41:20,0,0,0,0,False,未运行
222,2024-05-17 04:42:20,0,0,0,0,False,未运行
223,2024-05-17 04:43:20,0,0,0,0,False,未运行
224,2024-05-17 04:44:20,0,0,0,0,False,未运行
225,2024-05-17 04:45:20,0,0,0,0,False,未运行
226,2024-05-17 04:46:20,0,0,0,0,False,未运行
227,2024-05-17 04:47:20,0,0,0,0,False,未运行
228,2024-05-17 04:48:20,0,0,0,0,False,未运行
229,2024-05-17 04:49:20,0,0,0,0,False,未运行
230,2024-05-17 04:50:20,0,0,0,0,False,未运行
231,2024-05-17 04:51:20,0,0,0,0,False,未运行
232,2024-05-17 04:52:20,0,0,0,0,False,未运行
233,2024-05-17 04:53:20,0,0,0,0,False,未运行
234,2024-05-17 04:54:20,0,0,0,0,False,未运行
235,2024-05-17 04:55:20,0,0,0,0,False,未运行
236,2024-05-17 04:56:20,0,0,0,0,False,未运行
237,2024-05-17 04:57:20,0,0,1,0,False,未运行
238,2024-05-17 04:58:20,0,0,0,0,False,未运行
239,2024-05-17 04:59:20,0,0,1,0,False,未运行
240,2024-05-17 05:00:20,0,0,0,0,False,未运行
241,2024-05-17 05:01:20,0,0,0,0,False,未运行
242,2024-05-17 05:02:20,0,0,0,0,False,未运行
243,2024-05-17 05:03:20,0,0,0,0,False,未运行
244,2024-05-17 05:04:20,0,0,0,0,False,未运行
245,2024-05-17 05:05:20,0,0,0,0,False,未运行
246,2024-05-17 05:06:20,0,0,0,0,False,未运行
247,2024-05-17 05:07:20,0,0,0,0,False,未运行
248,2024-05-17 05:08:20,0,0,0,0,False,未运行
249,2024-05-17 05:09:20,0,0,0,0,False,未运行
250,2024-05-17 05:10:20,0,0,0,0,False,未运行
251,2024-05-17 05:11:20,0,0,0,0,False,未运行
252,2024-05-17 05:12:20,0,0,0,0,False,未运行
253,2024-05-17 05:13:20,0,0,0,0,False,未运行
254,2024-05-17 05:14:20,0,0,0,0,False,未运行
255,2024-05-17 05:15:20,0,0,0,0,False,未运行
256,2024-05-17 05:16:20,0,0,0,0,False,未运行
257,2024-05-17 05:17:20,0,0,0,0,False,未运行
258,2024-05-17 05:18:20,0,0,0,0,False,未运行
259,2024-05-17 05:19:20,0,0,0,0,False,未运行
260,2024-05-17 05:20:20,0,0,0,0,False,未运行
261,2024-05-17 05:21:20,0,0,0,0,False,未运行
262,2024-05-17 05:22:20,0,0,0,0,False,未运行
263,2024-05-17 05:23:20,0,0,0,0,False,未运行
264,2024-05-17 05:24:20,0,0,0,0,False,未运行
265,2024-05-17 05:25:20,0,0,0,0,False,未运行
266,2024-05-17 05:26:20,0,0,1,0,False,未运行
267,2024-05-17 05:27:20,0,0,0,0,False,未运行
268,2024-05-17 05:28:20,0,0,0,0,False,未运行
269,2024-05-17 05:29:20,0,0,0,0,False,未运行
270,2024-05-17 05:30:20,0,0,0,0,False,未运行
271,2024-05-17 05:31:20,0,0,0,0,False,未运行
272,2024-05-17 05:32:20,0,0,0,0,False,未运行
273,2024-05-17 05:33:20,0,0,0,0,False,未运行
274,2024-05-17 05:34:20,0,0,0,0,False,未运行
275,2024-05-17 05:35:20,0,0,0,0,False,未运行
276,2024-05-17 05:36:20,0,0,1,0,False,未运行
277,2024-05-17 05:37:20,0,0,0,0,False,未运行
278,2024-05-17 05:38:20,0,0,0,0,False,未运行
279,2024-05-17 05:39:20,0,0,0,0,False,未运行
280,2024-05-17 05:40:20,0,0,0,0,False,未运行
281,2024-05-17 05:41:20,0,0,0,0,False,未运行
282,2024-05-17 05:42:20,0,0,0,0,False,未运行
283,2024-05-17 05:43:20,0,0,0,0,False,未运行
284,2024-05-17 05:44:20,0,0,0,0,False,未运行
285,2024-05-17 05:45:20,0,0,0,0,False,未运行
286,2024-05-17 05:46:20,0,0,0,0,False,未运行
287,2024-05-17 05:47:20,0,0,0,0,False,未运行
288,2024-05-17 05:48:20,0,0,0,0,False,未运行
289,2024-05-17 05:49:20,0,0,0,0,False,未运行
290,2024-05-17 05:50:20,0,0,0,0,False,未运行
291,2024-05-17 05:51:20,0,0,0,0,False,未运行
292,2024-05-17 05:52:20,0,0,0,0,False,未运行
293,2024-05-17 05:53:20,0,0,0,0,False,未运行
294,2024-05-17 05:54:20,0,0,0,0,False,未运行
295,2024-05-17 05:55:20,0,0,0,0,False,未运行
296,2024-05-17 05:56:20,0,0,0,0,False,未运行
297,2024-05-17 05:57:20,0,0,0,0,False,未运行
298,2024-05-17 05:58:20,0,0,0,0,False,未运行
299,2024-05-17 05:59:20,0,0,0,0,False,未运行
300,2024-05-17 06:00:20,0,0,0,0,False,未运行
301,2024-05-17 06:01:20,0,0,0,0,False,未运行
302,2024-05-17 06:02:20,0,0,0,0,False,未运行
303,2024-05-17 06:03:20,0,0,0,0,False,未运行
304,2024-05-17 06:04:20,0,0,0,0,False,未运行
305,2024-05-17 06:05:20,0,0,0,0,False,未运行
306,2024-05-17 06:06:20,0,0,0,0,False,未运行
307,2024-05-17 06:07:20,0,0,0,0,False,未运行
308,2024-05-17 06:08:20,0,0,0,0,False,未运行
309,2024-05-17 06:09:20,0,0,0,0,False,未运行
310,2024-05-17 06:10:20,0,0,0,0,False,未运行
311,2024-05-17 06:11:20,0,0,0,0,False,未运行
312,2024-05-17 06:12:20,0,0,0,0,False,未运行
313,2024-05-17 06:13:20,0,0,0,0,False,未运行
314,2024-05-17 06:14:20,0,0,0,0,False,未运行
315,2024-05-17 06:15:20,0,0,0,0,False,未运行
316,2024-05-17 06:16:20,0,0,0,0,False,未运行
317,2024-05-17 06:17:20,0,0,0,0,False,未运行
318,2024-05-17 06:18:20,0,0,0,0,False,未运行
319,2024-05-17 06:19:20,0,0,0,0,False,未运行
320,2024-05-17 06:20:20,0,0,0,0,False,未运行
321,2024-05-17 06:21:20,0,0,0,0,False,未运行
322,2024-05-17 06:22:20,0,0,0,0,False,未运行
323,2024-05-17 06:23:20,0,0,0,0,False,未运行
324,2024-05-17 06:24:20,0,0,0,0,False,未运行
325,2024-05-17 06:25:20,0,0,0,0,False,未运行
326,2024-05-17 06:26:20,0,0,0,0,False,未运行
327,2024-05-17 06:27:20,0,0,0,0,False,未运行
328,2024-05-17 06:28:20,0,0,0,0,False,未运行
329,2024-05-17 06:29:20,0,0,0,0,False,未运行
330,2024-05-17 06:30:20,0,0,0,0,False,未运行
331,2024-05-17 06:31:20,0,0,0,0,False,未运行
332,2024-05-17 06:32:20,0,0,0,0,False,未运行
333,2024-05-17 06:33:20,0,0,0,0,False,未运行
334,2024-05-17 06:34:20,0,0,0,0,False,未运行
335,2024-05-17 06:35:20,0,0,0,0,False,未运行
336,2024-05-17 06:36:20,0,0,0,0,False,未运行
337,2024-05-17 06:37:20,0,0,1,0,False,未运行
338,2024-05-17 06:38:20,0,0,0,0,False,未运行
339,2024-05-17 06:39:20,0,0,0,0,False,未运行
340,2024-05-17 06:40:20,0,0,0,0,False,未运行
341,2024-05-17 06:41:20,0,0,0,0,False,未运行
342,2024-05-17 06:42:20,0,0,0,0,False,未运行
343,2024-05-17 06:43:20,0,0,0,0,False,未运行
344,2024-05-17 06:44:20,0,0,0,0,False,未运行
345,2024-05-17 06:45:20,0,0,0,0,False,未运行
346,2024-05-17 06:46:20,0,0,0,0,False,未运行
347,2024-05-17 06:47:20,0,0,0,0,False,未运行
348,2024-05-17 06:48:20,0,0,0,0,False,未运行
349,2024-05-17 06:49:20,0,0,0,0,False,未运行
350,2024-05-17 06:50:20,0,0,0,0,False,未运行
351,2024-05-17 06:51:20,0,0,0,0,False,未运行
352,2024-05-17 06:52:20,0,0,0,0,False,未运行
353,2024-05-17 06:53:20,0,0,0,0,False,未运行
354,2024-05-17 06:54:20,0,0,0,0,False,未运行
355,2024-05-17 06:55:20,0,0,0,0,False,未运行
356,2024-05-17 06:56:20,0,0,0,0,False,未运行
357,2024-05-17 06:57:20,0,0,0,0,False,未运行
358,2024-05-17 06:58:20,0,0,0,0,False,未运行
359,2024-05-17 06:59:20,0,0,0,0,False,未运行
360,2024-05-17 07:00:20,0,0,0,0,False,未运行
361,2024-05-17 07:01:20,0,0,0,0,False,未运行
362,2024-05-17 07:02:20,0,0,0,0,False,未运行
363,2024-05-17 07:03:20,0,0,0,0,False,未运行
364,2024-05-17 07:04:20,0,0,0,0,False,未运行
365,2024-05-17 07:05:20,0,0,0,0,False,未运行
366,2024-05-17 07:06:20,0,0,0,0,False,未运行
367,2024-05-17 07:07:20,0,0,0,0,False,未运行
368,2024-05-17 07:08:20,0,0,0,0,False,未运行
369,2024-05-17 07:09:20,0,0,0,0,False,未运行
370,2024-05-17 07:10:20,0,0,0,0,False,未运行
371,2024-05-17 07:11:20,0,0,0,0,False,未运行
372,2024-05-17 07:12:20,0,0,0,0,False,未运行
373,2024-05-17 07:13:20,0,0,0,0,False,未运行
374,2024-05-17 07:14:20,0,0,0,0,False,未运行
375,2024-05-17 07:15:20,0,0,0,0,False,未运行
376,2024-05-17 07:16:20,0,0,0,0,False,未运行
377,2024-05-17 07:17:20,0,0,0,0,False,未运行
378,2024-05-17 07:18:20,0,0,0,0,False,未运行
379,2024-05-17 07:19:20,0,0,0,0,False,未运行
380,2024-05-17 07:20:20,0,0,0,0,False,未运行
381,2024-05-17 07:21:20,0,0,0,0,False,未运行
382,2024-05-17 07:22:20,0,0,0,0,False,未运行
383,2024-05-17 07:23:20,0,0,0,0,False,未运行
384,2024-05-17 07:24:20,0,0,0,0,False,未运行
385,2024-05-17 07:25:20,0,0,0,0,False,未运行
386,2024-05-17 07:26:20,0,0,0,0,False,未运行
387,2024-05-17 07:27:20,0,0,0,0,False,未运行
388,2024-05-17 07:28:20,0,0,0,0,False,未运行
389,2024-05-17 07:29:20,0,0,0,0,False,未运行
390,2024-05-17 07:30:20,0,0,0,0,False,未运行
391,2024-05-17 07:31:20,0,0,0,0,False,未运行
392,2024-05-17 07:32:20,0,0,0,0,False,未运行
393,2024-05-17 07:33:20,0,0,0,0,False,未运行
394,2024-05-17 07:34:20,0,0,0,0,False,未运行
395,2024-05-17 07:35:20,0,0,0,0,False,未运行
396,2024-05-17 07:36:20,0,0,0,0,False,未运行
397,2024-05-17 07:37:20,0,0,0,0,False,未运行
398,2024-05-17 07:38:20,0,0,0,0,False,未运行
399,2024-05-17 07:39:20,0,0,0,0,False,未运行
400,2024-05-17 07:40:20,0,0,0,0,False,未运行
401,2024-05-17 07:41:20,0,0,0,0,False,未运行
402,2024-05-17 07:42:20,0,0,0,0,False,未运行
403,2024-05-17 07:43:20,0,0,1,0,False,未运行
404,2024-05-17 07:44:20,0,0,0,0,False,未运行
405,2024-05-17 07:45:20,0,0,0,0,False,未运行
406,2024-05-17 07:46:20,0,0,0,0,False,未运行
407,2024-05-17 07:47:20,0,0,0,0,False,未运行
408,2024-05-17 07:48:20,0,0,0,0,False,未运行
409,2024-05-17 07:49:20,0,0,0,0,False,未运行
410,2024-05-17 07:50:20,0,0,0,0,False,未运行
411,2024-05-17 07:51:20,0,0,0,0,False,未运行
412,2024-05-17 07:52:20,0,0,0,0,False,未运行
413,2024-05-17 07:53:20,0,0,0,0,False,未运行
414,2024-05-17 07:54:20,0,0,0,0,False,未运行
415,2024-05-17 07:55:20,0,0,0,0,False,未运行
416,2024-05-17 07:56:20,0,0,0,0,False,未运行
417,2024-05-17 07:57:20,0,0,0,0,False,未运行
