index,13-11-1_v,13-11-2_v,13-11-0_v,13-11-5_v,13-11-6_v,13-11-3_v,13-11-4_v,13-11-9_v,13-11-11_v,13-11-10_v,13-11-7_v,13-11-13_v,csvTime,13-11-8_v,13-11-12_v,key_action,stage,13-11-6_v_new,running_status
20,6967,6962,6973,0.0,0.0,0.0,0.0,100.0,8,6007,0.0,0.0,2024-05-17 00:20:17,0.0,0.0,False,False,0.0,未运行
21,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,6,6006,0.0,0.0,2024-05-17 00:21:17,0.0,0.0,False,False,0.0,未运行
22,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6005,0.0,0.0,2024-05-17 00:22:18,0.0,0.0,False,False,0.0,未运行
23,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,12,6006,0.0,0.0,2024-05-17 00:23:18,0.0,0.0,False,False,0.0,未运行
24,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6005,0.0,0.0,2024-05-17 00:24:18,0.0,0.0,False,False,0.0,未运行
25,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6005,0.0,0.0,2024-05-17 00:25:18,0.0,0.0,False,False,0.0,未运行
26,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6006,0.0,0.0,2024-05-17 00:26:18,0.0,0.0,False,False,0.0,未运行
27,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,14,6006,0.0,0.0,2024-05-17 00:27:18,0.0,0.0,False,False,0.0,未运行
28,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,12,6005,0.0,0.0,2024-05-17 00:28:19,0.0,0.0,False,False,0.0,未运行
29,6966,6960,6972,0.0,0.0,0.0,0.0,100.0,7,6007,0.0,0.0,2024-05-17 00:29:19,0.0,0.0,False,False,0.0,未运行
30,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,8,6006,0.0,0.0,2024-05-17 00:30:19,0.0,0.0,False,False,0.0,未运行
31,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,11,6007,0.0,0.0,2024-05-17 00:31:20,0.0,0.0,False,False,0.0,未运行
32,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,9,6010,0.0,0.0,2024-05-17 00:32:20,0.0,0.0,False,False,0.0,未运行
33,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,14,6010,0.0,0.0,2024-05-17 00:33:20,0.0,0.0,False,False,0.0,未运行
34,6969,6964,6974,0.0,0.0,0.0,0.0,100.0,4,6011,0.0,0.0,2024-05-17 00:34:20,0.0,0.0,False,False,0.0,未运行
35,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 00:35:20,0.0,0.0,False,False,0.0,未运行
36,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,8,6010,0.0,0.0,2024-05-17 00:36:20,0.0,0.0,False,False,0.0,未运行
37,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,0.0,2024-05-17 00:37:20,0.0,0.0,False,False,0.0,未运行
38,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,14,6010,0.0,0.0,2024-05-17 00:38:21,0.0,0.0,False,False,0.0,未运行
39,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-05-17 00:39:21,0.0,0.0,False,False,0.0,未运行
40,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-05-17 00:40:21,0.0,0.0,False,False,0.0,未运行
41,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,4,6011,0.0,0.0,2024-05-17 00:41:22,0.0,0.0,False,False,0.0,未运行
42,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,0.0,2024-05-17 00:42:22,0.0,0.0,False,False,0.0,未运行
43,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,6,6011,0.0,0.0,2024-05-17 00:43:22,0.0,0.0,False,False,0.0,未运行
44,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6006,0.0,0.0,2024-05-17 00:44:23,0.0,0.0,False,False,0.0,未运行
45,6967,6961,6972,0.0,0.0,0.0,0.0,100.0,9,6008,0.0,0.0,2024-05-17 00:45:23,0.0,0.0,False,False,0.0,未运行
46,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,15,6011,0.0,0.0,2024-05-17 00:46:23,0.0,0.0,False,False,0.0,未运行
47,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,7,6012,0.0,0.0,2024-05-17 00:47:23,0.0,0.0,False,False,0.0,未运行
48,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,5,6013,0.0,0.0,2024-05-17 00:48:24,0.0,0.0,False,False,0.0,未运行
49,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,4,6010,0.0,0.0,2024-05-17 00:49:24,0.0,0.0,False,False,0.0,未运行
50,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,11,6012,0.0,0.0,2024-05-17 00:50:24,0.0,0.0,False,False,0.0,未运行
51,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,0.0,2024-05-17 00:51:25,0.0,0.0,False,False,0.0,未运行
52,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,10,6008,0.0,0.0,2024-05-17 00:52:25,0.0,0.0,False,False,0.0,未运行
53,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,8,6008,0.0,0.0,2024-05-17 00:53:25,0.0,0.0,False,False,0.0,未运行
54,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,4,6006,0.0,0.0,2024-05-17 00:54:26,0.0,0.0,False,False,0.0,未运行
55,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,15,6007,0.0,0.0,2024-05-17 00:55:26,0.0,0.0,False,False,0.0,未运行
56,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,5,6008,0.0,0.0,2024-05-17 00:56:27,0.0,0.0,False,False,0.0,未运行
57,6969,6961,6976,0.0,0.0,0.0,0.0,100.0,17,6008,0.0,0.0,2024-05-17 00:57:27,0.0,0.0,False,False,0.0,未运行
58,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,0.0,2024-05-17 00:58:27,0.0,0.0,False,False,0.0,未运行
142581,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,15,6007,0.0,0.0,2024-05-17 01:00:28,0.0,0.0,False,False,0.0,未运行
142582,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,11,6006,0.0,0.0,2024-05-17 01:01:29,0.0,0.0,False,False,0.0,未运行
142583,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,7,6007,0.0,0.0,2024-05-17 01:02:29,0.0,0.0,False,False,0.0,未运行
142584,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,11,6007,0.0,0.0,2024-05-17 01:03:30,0.0,0.0,False,False,0.0,未运行
142585,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6007,0.0,0.0,2024-05-17 01:04:30,0.0,0.0,False,False,0.0,未运行
142586,6972,6965,6979,0.0,0.0,0.0,0.0,100.0,16,6007,0.0,0.0,2024-05-17 01:05:30,0.0,0.0,False,False,0.0,未运行
142587,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,0.0,2024-05-17 01:06:31,0.0,0.0,False,False,0.0,未运行
142588,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,12,6010,0.0,0.0,2024-05-17 01:07:31,0.0,0.0,False,False,0.0,未运行
142589,6971,6965,6976,0.0,0.0,0.0,0.0,100.0,4,6008,0.0,0.0,2024-05-17 01:08:32,0.0,0.0,False,False,0.0,未运行
142590,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,12,6008,0.0,0.0,2024-05-17 01:09:32,0.0,0.0,False,False,0.0,未运行
142591,6970,6965,6976,0.0,0.0,0.0,0.0,100.0,10,6008,0.0,0.0,2024-05-17 01:10:32,0.0,0.0,False,False,0.0,未运行
142592,6971,6964,6977,0.0,0.0,0.0,0.0,100.0,11,6008,0.0,0.0,2024-05-17 01:11:33,0.0,0.0,False,False,0.0,未运行
142593,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,14,6008,0.0,0.0,2024-05-17 01:12:33,0.0,0.0,False,False,0.0,未运行
142594,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,0.0,2024-05-17 01:13:34,0.0,0.0,False,False,0.0,未运行
142595,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,14,6009,0.0,0.0,2024-05-17 01:14:34,0.0,0.0,False,False,0.0,未运行
142596,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,13,6009,0.0,0.0,2024-05-17 01:15:34,0.0,0.0,False,False,0.0,未运行
142597,6967,6962,6973,0.0,0.0,0.0,0.0,100.0,5,6008,0.0,0.0,2024-05-17 01:16:35,0.0,0.0,False,False,0.0,未运行
142598,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,14,6007,0.0,0.0,2024-05-17 01:17:35,0.0,0.0,False,False,0.0,未运行
142599,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,13,6006,0.0,0.0,2024-05-17 01:18:36,0.0,0.0,False,False,0.0,未运行
142600,6966,6961,6972,0.0,0.0,0.0,0.0,100.0,4,6009,0.0,0.0,2024-05-17 01:19:36,0.0,0.0,False,False,0.0,未运行
142601,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,3,6007,0.0,0.0,2024-05-17 01:20:36,0.0,0.0,False,False,0.0,未运行
142602,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,4,6008,0.0,0.0,2024-05-17 01:21:37,0.0,0.0,False,False,0.0,未运行
142603,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,14,6008,0.0,0.0,2024-05-17 01:22:37,0.0,0.0,False,False,0.0,未运行
142604,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,10,6007,0.0,0.0,2024-05-17 01:23:37,0.0,0.0,False,False,0.0,未运行
142605,6966,6960,6973,0.0,0.0,0.0,0.0,100.0,9,6008,0.0,0.0,2024-05-17 01:24:37,0.0,0.0,False,False,0.0,未运行
142606,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,8,6009,0.0,0.0,2024-05-17 01:25:38,0.0,0.0,False,False,0.0,未运行
142607,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,0.0,2024-05-17 01:26:38,0.0,0.0,False,False,0.0,未运行
142608,6969,6964,6975,0.0,0.0,0.0,0.0,100.0,8,6007,0.0,0.0,2024-05-17 01:27:38,0.0,0.0,False,False,0.0,未运行
142609,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,10,6008,0.0,0.0,2024-05-17 01:28:38,0.0,0.0,False,False,0.0,未运行
142610,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,10,6008,0.0,0.0,2024-05-17 01:29:39,0.0,0.0,False,False,0.0,未运行
142611,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,16,6010,0.0,0.0,2024-05-17 01:30:39,0.0,0.0,False,False,0.0,未运行
142612,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,0.0,2024-05-17 01:31:39,0.0,0.0,False,False,0.0,未运行
142613,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,12,6011,0.0,0.0,2024-05-17 01:32:40,0.0,0.0,False,False,0.0,未运行
142614,6967,6961,6972,0.0,0.0,0.0,0.0,100.0,7,6009,0.0,0.0,2024-05-17 01:33:40,0.0,0.0,False,False,0.0,未运行
142615,6967,6962,6973,0.0,0.0,0.0,0.0,100.0,3,6009,0.0,0.0,2024-05-17 01:34:41,0.0,0.0,False,False,0.0,未运行
142616,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,0.0,2024-05-17 01:35:41,0.0,0.0,False,False,0.0,未运行
142617,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,15,6012,0.0,0.0,2024-05-17 01:36:41,0.0,0.0,False,False,0.0,未运行
142618,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,0.0,2024-05-17 01:37:41,0.0,0.0,False,False,0.0,未运行
142619,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,5,6011,0.0,0.0,2024-05-17 01:38:42,0.0,0.0,False,False,0.0,未运行
142620,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,8,6010,0.0,0.0,2024-05-17 01:39:42,0.0,0.0,False,False,0.0,未运行
142621,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,7,6012,0.0,0.0,2024-05-17 01:40:43,0.0,0.0,False,False,0.0,未运行
142622,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,15,6013,0.0,0.0,2024-05-17 01:41:43,0.0,0.0,False,False,0.0,未运行
142623,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,0.0,2024-05-17 01:42:44,0.0,0.0,False,False,0.0,未运行
142624,6971,6966,6976,0.0,0.0,0.0,0.0,100.0,4,6011,0.0,0.0,2024-05-17 01:43:44,0.0,0.0,False,False,0.0,未运行
142625,6971,6965,6976,0.0,0.0,0.0,0.0,100.0,3,6010,0.0,0.0,2024-05-17 01:44:44,0.0,0.0,False,False,0.0,未运行
142626,6972,6965,6978,0.0,0.0,0.0,0.0,100.0,8,6009,0.0,0.0,2024-05-17 01:45:45,0.0,0.0,False,False,0.0,未运行
142627,6970,6965,6975,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 01:46:45,0.0,0.0,False,False,0.0,未运行
142628,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,11,6011,0.0,0.0,2024-05-17 01:47:46,0.0,0.0,False,False,0.0,未运行
142629,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-05-17 01:48:46,0.0,0.0,False,False,0.0,未运行
142630,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,0.0,2024-05-17 01:49:46,0.0,0.0,False,False,0.0,未运行
142631,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,11,6009,0.0,0.0,2024-05-17 01:50:46,0.0,0.0,False,False,0.0,未运行
142632,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,14,6009,0.0,0.0,2024-05-17 01:51:47,0.0,0.0,False,False,0.0,未运行
142633,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,0.0,2024-05-17 01:52:47,0.0,0.0,False,False,0.0,未运行
142634,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,0.0,2024-05-17 01:53:48,0.0,0.0,False,False,0.0,未运行
142635,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,10,6010,0.0,0.0,2024-05-17 01:54:48,0.0,0.0,False,False,0.0,未运行
142636,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,13,6011,0.0,0.0,2024-05-17 01:55:48,0.0,0.0,False,False,0.0,未运行
142637,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,0.0,2024-05-17 01:56:48,0.0,0.0,False,False,0.0,未运行
142638,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,16,6008,0.0,0.0,2024-05-17 01:57:48,0.0,0.0,False,False,0.0,未运行
142639,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,9,6007,0.0,0.0,2024-05-17 01:58:48,0.0,0.0,False,False,0.0,未运行
59,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,14,6008,0.0,0.0,2024-05-17 02:00:49,0.0,0.0,False,False,0.0,未运行
60,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,16,6008,0.0,0.0,2024-05-17 02:01:49,0.0,0.0,False,False,0.0,未运行
61,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,16,6008,0.0,0.0,2024-05-17 02:02:49,0.0,0.0,False,False,0.0,未运行
62,6967,6960,6973,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,0.0,2024-05-17 02:03:50,0.0,0.0,False,False,0.0,未运行
63,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,8,6008,0.0,0.0,2024-05-17 02:04:50,0.0,0.0,False,False,0.0,未运行
64,6968,6961,6974,0.0,0.0,0.0,0.0,100.0,11,6007,0.0,0.0,2024-05-17 02:05:50,0.0,0.0,False,False,0.0,未运行
65,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,10,6006,0.0,0.0,2024-05-17 02:06:50,0.0,0.0,False,False,0.0,未运行
66,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,14,6006,0.0,0.0,2024-05-17 02:07:51,0.0,0.0,False,False,0.0,未运行
67,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,9,6007,0.0,0.0,2024-05-17 02:08:51,0.0,0.0,False,False,0.0,未运行
68,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,9,6008,0.0,0.0,2024-05-17 02:09:51,0.0,0.0,False,False,0.0,未运行
69,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,0.0,2024-05-17 02:10:51,0.0,0.0,False,False,0.0,未运行
70,6967,6960,6975,0.0,0.0,0.0,0.0,100.0,16,6007,0.0,0.0,2024-05-17 02:11:51,0.0,0.0,False,False,0.0,未运行
71,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,14,6008,0.0,0.0,2024-05-17 02:12:51,0.0,0.0,False,False,0.0,未运行
72,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,0.0,2024-05-17 02:13:51,0.0,0.0,False,False,0.0,未运行
73,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,9,6009,0.0,0.0,2024-05-17 02:14:52,0.0,0.0,False,False,0.0,未运行
74,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,12,6010,0.0,0.0,2024-05-17 02:15:52,0.0,0.0,False,False,0.0,未运行
75,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 02:16:52,0.0,0.0,False,False,0.0,未运行
76,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,0.0,2024-05-17 02:17:52,0.0,0.0,False,False,0.0,未运行
77,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,4,6009,0.0,0.0,2024-05-17 02:18:53,0.0,0.0,False,False,0.0,未运行
78,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,5,6011,0.0,0.0,2024-05-17 02:19:53,0.0,0.0,False,False,0.0,未运行
79,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,14,6011,0.0,0.0,2024-05-17 02:20:54,0.0,0.0,False,False,0.0,未运行
80,6970,6964,6977,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 02:21:54,0.0,0.0,False,False,0.0,未运行
81,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,0.0,2024-05-17 02:22:55,0.0,0.0,False,False,0.0,未运行
82,6970,6964,6976,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-05-17 02:23:55,0.0,0.0,False,False,0.0,未运行
83,6970,6963,6976,0.0,0.0,0.0,0.0,100.0,5,6011,0.0,0.0,2024-05-17 02:24:55,0.0,0.0,False,False,0.0,未运行
84,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,10,6011,0.0,0.0,2024-05-17 02:25:56,0.0,0.0,False,False,0.0,未运行
85,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,12,6010,0.0,0.0,2024-05-17 02:26:56,0.0,0.0,False,False,0.0,未运行
86,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,14,6008,0.0,0.0,2024-05-17 02:27:57,0.0,0.0,False,False,0.0,未运行
87,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,13,6008,0.0,0.0,2024-05-17 02:28:57,0.0,0.0,False,False,0.0,未运行
88,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,12,6010,0.0,0.0,2024-05-17 02:29:58,0.0,0.0,False,False,0.0,未运行
89,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,8,6009,0.0,0.0,2024-05-17 02:30:58,0.0,0.0,False,False,0.0,未运行
90,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,11,6011,0.0,0.0,2024-05-17 02:31:58,0.0,0.0,False,False,0.0,未运行
91,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 02:32:59,0.0,0.0,False,False,0.0,未运行
92,6970,6963,6977,0.0,0.0,0.0,0.0,100.0,13,6011,0.0,0.0,2024-05-17 02:33:59,0.0,0.0,False,False,0.0,未运行
93,6971,6963,6979,0.0,0.0,0.0,0.0,100.0,15,6012,0.0,0.0,2024-05-17 02:34:59,0.0,0.0,False,False,0.0,未运行
94,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,9,6011,0.0,0.0,2024-05-17 02:35:59,0.0,0.0,False,False,0.0,未运行
95,6969,6961,6976,0.0,0.0,0.0,0.0,100.0,16,6011,0.0,0.0,2024-05-17 02:37:00,0.0,0.0,False,False,0.0,未运行
96,6970,6962,6977,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,0.0,2024-05-17 02:38:00,0.0,0.0,False,False,0.0,未运行
97,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,10,6009,0.0,0.0,2024-05-17 02:39:00,0.0,0.0,False,False,0.0,未运行
98,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,8,6010,0.0,0.0,2024-05-17 02:40:00,0.0,0.0,False,False,0.0,未运行
99,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,6,6008,0.0,0.0,2024-05-17 02:41:00,0.0,0.0,False,False,0.0,未运行
100,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,8,6009,0.0,0.0,2024-05-17 02:42:00,0.0,0.0,False,False,0.0,未运行
101,6967,6960,6974,0.0,0.0,0.0,0.0,100.0,6,6009,0.0,0.0,2024-05-17 02:43:00,0.0,0.0,False,False,0.0,未运行
102,6967,6961,6974,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,0.0,2024-05-17 02:44:01,0.0,0.0,False,False,0.0,未运行
103,6966,6960,6973,0.0,0.0,0.0,0.0,100.0,13,6008,0.0,0.0,2024-05-17 02:45:01,0.0,0.0,False,False,0.0,未运行
104,6968,6961,6975,0.0,0.0,0.0,0.0,100.0,15,6009,0.0,0.0,2024-05-17 02:46:01,0.0,0.0,False,False,0.0,未运行
105,6969,6962,6976,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-05-17 02:47:02,0.0,0.0,False,False,0.0,未运行
106,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,15,6010,0.0,0.0,2024-05-17 02:48:02,0.0,0.0,False,False,0.0,未运行
107,6968,6962,6975,0.0,0.0,0.0,0.0,100.0,5,6009,0.0,0.0,2024-05-17 02:49:03,0.0,0.0,False,False,0.0,未运行
108,6969,6963,6974,0.0,0.0,0.0,0.0,100.0,8,6008,0.0,0.0,2024-05-17 02:50:03,0.0,0.0,False,False,0.0,未运行
109,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,4,6008,0.0,0.0,2024-05-17 02:51:03,0.0,0.0,False,False,0.0,未运行
110,6967,6961,6973,0.0,0.0,0.0,0.0,100.0,11,6010,0.0,0.0,2024-05-17 02:52:04,0.0,0.0,False,False,0.0,未运行
111,6971,6965,6977,0.0,0.0,0.0,0.0,100.0,5,6010,0.0,0.0,2024-05-17 02:53:04,0.0,0.0,False,False,0.0,未运行
112,6969,6963,6976,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 02:54:04,0.0,0.0,False,False,0.0,未运行
113,6972,6966,6978,0.0,0.0,0.0,0.0,100.0,10,6010,0.0,0.0,2024-05-17 02:55:04,0.0,0.0,False,False,0.0,未运行
114,6969,6962,6975,0.0,0.0,0.0,0.0,100.0,6,6010,0.0,0.0,2024-05-17 02:56:05,0.0,0.0,False,False,0.0,未运行
115,6969,6963,6975,0.0,0.0,0.0,0.0,100.0,14,6012,0.0,0.0,2024-05-17 02:57:05,0.0,0.0,False,False,0.0,未运行
116,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,13,6010,0.0,0.0,2024-05-17 02:58:05,0.0,0.0,False,False,0.0,未运行
117,6968,6962,6974,0.0,0.0,0.0,0.0,100.0,4,6011,0.0,0.0,2024-05-17 03:00:06,0.0,0.0,False,False,0.0,未运行
