index,csvTime,P3_33,P3_18,P3_17,P3_16,key_action,running_status
45,2024-09-25 00:45:57,0,-22,-1,0,False,未运行
46,2024-09-25 00:46:57,0,-22,-1,0,False,未运行
47,2024-09-25 00:47:57,0,-22,-1,0,False,未运行
48,2024-09-25 00:48:57,0,-22,-1,0,False,未运行
49,2024-09-25 00:49:57,0,-22,-1,0,False,未运行
50,2024-09-25 00:50:57,0,-22,-1,0,False,未运行
51,2024-09-25 00:51:57,0,-22,-1,0,False,未运行
52,2024-09-25 00:52:57,0,-22,-1,0,False,未运行
53,2024-09-25 00:53:57,0,-22,-1,0,False,未运行
54,2024-09-25 00:54:57,0,-22,-1,0,False,未运行
55,2024-09-25 00:55:57,0,-22,-1,0,False,未运行
56,2024-09-25 00:56:57,0,-22,-1,0,False,未运行
57,2024-09-25 00:57:57,0,-22,-1,0,False,未运行
58,2024-09-25 00:58:57,0,-22,-1,0,False,未运行
59,2024-09-25 00:59:57,0,-22,-1,0,False,未运行
60,2024-09-25 01:00:57,0,-22,-1,0,False,未运行
61,2024-09-25 01:01:57,0,-22,-1,0,False,未运行
62,2024-09-25 01:02:57,0,-22,-1,0,False,未运行
63,2024-09-25 01:03:57,0,-22,-1,0,False,未运行
64,2024-09-25 01:04:57,0,-22,-1,0,False,未运行
65,2024-09-25 01:05:57,0,-22,-1,0,False,未运行
66,2024-09-25 01:06:57,0,-22,-1,0,False,未运行
67,2024-09-25 01:07:57,0,-22,-1,0,False,未运行
68,2024-09-25 01:08:57,0,-22,-1,0,False,未运行
69,2024-09-25 01:09:57,0,-22,-1,0,False,未运行
70,2024-09-25 01:10:57,0,-22,-1,0,False,未运行
71,2024-09-25 01:11:57,0,-22,-1,0,False,未运行
72,2024-09-25 01:12:57,0,-22,-1,0,False,未运行
73,2024-09-25 01:13:57,0,-22,-1,0,False,未运行
74,2024-09-25 01:14:57,0,-22,-1,0,False,未运行
75,2024-09-25 01:15:57,0,-22,-1,0,False,未运行
76,2024-09-25 01:16:57,0,-22,-1,0,False,未运行
77,2024-09-25 01:17:57,0,-22,-1,0,False,未运行
78,2024-09-25 01:18:57,0,-22,-1,0,False,未运行
79,2024-09-25 01:19:57,0,-22,-1,0,False,未运行
80,2024-09-25 01:20:57,0,-22,-1,0,False,未运行
81,2024-09-25 01:21:57,0,-22,-1,0,False,未运行
82,2024-09-25 01:22:57,0,-22,-1,0,False,未运行
83,2024-09-25 01:23:57,0,-22,-1,0,False,未运行
84,2024-09-25 01:24:57,0,-22,-1,0,False,未运行
85,2024-09-25 01:25:57,0,-22,-1,0,False,未运行
86,2024-09-25 01:26:57,0,-22,-1,0,False,未运行
87,2024-09-25 01:27:57,0,-22,-1,0,False,未运行
88,2024-09-25 01:28:57,0,-22,-1,0,False,未运行
89,2024-09-25 01:29:57,0,-22,-1,0,False,未运行
90,2024-09-25 01:30:57,0,-22,-1,0,False,未运行
91,2024-09-25 01:31:57,0,-22,-1,0,False,未运行
92,2024-09-25 01:32:57,0,-22,-1,0,False,未运行
93,2024-09-25 01:33:57,0,-22,-1,0,False,未运行
94,2024-09-25 01:34:57,0,-22,-1,0,False,未运行
95,2024-09-25 01:35:57,0,-22,-1,0,False,未运行
96,2024-09-25 01:36:57,0,-22,-1,0,False,未运行
97,2024-09-25 01:37:57,0,-22,-1,0,False,未运行
98,2024-09-25 01:38:57,0,-22,-1,0,False,未运行
99,2024-09-25 01:39:57,0,-22,-1,0,False,未运行
100,2024-09-25 01:40:57,0,-22,-1,0,False,未运行
101,2024-09-25 01:41:57,0,-22,-1,0,False,未运行
102,2024-09-25 01:42:57,0,-22,-1,0,False,未运行
103,2024-09-25 01:43:57,0,-22,-1,0,False,未运行
104,2024-09-25 01:44:57,0,-22,-1,0,False,未运行
105,2024-09-25 01:45:57,0,-22,-1,0,False,未运行
106,2024-09-25 01:46:57,0,-22,-1,0,False,未运行
107,2024-09-25 01:47:57,0,-22,-1,0,False,未运行
108,2024-09-25 01:48:57,0,-22,-1,0,False,未运行
109,2024-09-25 01:49:57,0,-22,-1,0,False,未运行
110,2024-09-25 01:50:57,0,-22,-1,0,False,未运行
111,2024-09-25 01:51:57,0,-22,-1,0,False,未运行
112,2024-09-25 01:52:57,0,-22,-1,0,False,未运行
113,2024-09-25 01:53:57,0,-22,-1,0,False,未运行
114,2024-09-25 01:54:57,0,-22,-1,0,False,未运行
115,2024-09-25 01:55:57,0,-22,-1,0,False,未运行
116,2024-09-25 01:56:57,0,-22,-1,0,False,未运行
117,2024-09-25 01:57:57,0,-22,-1,0,False,未运行
118,2024-09-25 01:58:57,0,-22,-1,0,False,未运行
119,2024-09-25 01:59:57,0,-22,-1,0,False,未运行
120,2024-09-25 02:00:57,0,-22,-1,0,False,未运行
121,2024-09-25 02:01:57,0,-22,-1,0,False,未运行
122,2024-09-25 02:02:57,0,-22,-1,0,False,未运行
123,2024-09-25 02:03:57,0,-22,-1,0,False,未运行
124,2024-09-25 02:04:57,0,-22,-1,0,False,未运行
125,2024-09-25 02:05:57,0,-22,-1,0,False,未运行
126,2024-09-25 02:06:57,0,-22,-1,0,False,未运行
127,2024-09-25 02:07:57,0,-22,-1,0,False,未运行
128,2024-09-25 02:08:57,0,-22,-1,0,False,未运行
129,2024-09-25 02:09:57,0,-22,-1,0,False,未运行
130,2024-09-25 02:10:57,0,-22,-1,0,False,未运行
131,2024-09-25 02:11:57,0,-22,-1,0,False,未运行
132,2024-09-25 02:12:57,0,-22,-1,0,False,未运行
133,2024-09-25 02:13:57,0,-22,-1,0,False,未运行
134,2024-09-25 02:14:57,0,-22,-1,0,False,未运行
135,2024-09-25 02:15:57,0,-22,-1,0,False,未运行
136,2024-09-25 02:16:57,0,-22,-1,0,False,未运行
137,2024-09-25 02:17:57,0,-22,-1,0,False,未运行
138,2024-09-25 02:18:57,0,-22,-1,0,False,未运行
139,2024-09-25 02:19:57,0,-22,-1,0,False,未运行
140,2024-09-25 02:20:57,0,-22,-1,0,False,未运行
141,2024-09-25 02:21:57,0,-22,-1,0,False,未运行
142,2024-09-25 02:22:57,0,-22,-1,0,False,未运行
143,2024-09-25 02:23:57,0,-22,-1,0,False,未运行
144,2024-09-25 02:24:57,0,-22,-1,0,False,未运行
145,2024-09-25 02:25:57,0,-22,-1,0,False,未运行
146,2024-09-25 02:26:57,0,-22,-1,0,False,未运行
147,2024-09-25 02:27:57,0,-22,-1,0,False,未运行
148,2024-09-25 02:28:57,0,-22,-1,0,False,未运行
149,2024-09-25 02:29:57,0,-22,0,0,False,未运行
150,2024-09-25 02:30:57,0,-22,-1,0,False,未运行
151,2024-09-25 02:31:57,0,-22,-1,0,False,未运行
152,2024-09-25 02:32:57,0,-22,-1,0,False,未运行
153,2024-09-25 02:33:57,0,-22,-1,0,False,未运行
154,2024-09-25 02:34:57,0,-22,-1,0,False,未运行
155,2024-09-25 02:35:57,0,-22,-1,0,False,未运行
156,2024-09-25 02:36:57,0,-22,-1,0,False,未运行
157,2024-09-25 02:37:57,0,-22,-1,0,False,未运行
158,2024-09-25 02:38:57,0,-22,-1,0,False,未运行
159,2024-09-25 02:39:57,0,-22,-1,0,False,未运行
160,2024-09-25 02:40:57,0,-22,-1,0,False,未运行
161,2024-09-25 02:41:57,0,-22,-1,0,False,未运行
162,2024-09-25 02:42:57,0,-22,-1,0,False,未运行
163,2024-09-25 02:43:57,0,-22,-1,0,False,未运行
164,2024-09-25 02:44:57,0,-22,-1,0,False,未运行
165,2024-09-25 02:45:57,0,-22,-1,0,False,未运行
166,2024-09-25 02:46:57,0,-22,-1,0,False,未运行
167,2024-09-25 02:47:57,0,-22,-1,0,False,未运行
168,2024-09-25 02:48:57,0,-22,-1,0,False,未运行
169,2024-09-25 02:49:57,0,-22,-1,0,False,未运行
170,2024-09-25 02:50:57,0,-22,-1,0,False,未运行
171,2024-09-25 02:51:57,0,-22,-1,0,False,未运行
172,2024-09-25 02:52:57,0,-22,-1,0,False,未运行
173,2024-09-25 02:53:57,0,-22,-1,0,False,未运行
174,2024-09-25 02:54:57,0,-22,-1,0,False,未运行
175,2024-09-25 02:55:57,0,-22,-1,0,False,未运行
176,2024-09-25 02:56:57,0,-22,-1,0,False,未运行
177,2024-09-25 02:57:57,0,-22,-1,0,False,未运行
178,2024-09-25 02:58:57,0,-22,-1,0,False,未运行
179,2024-09-25 02:59:57,0,-22,-1,0,False,未运行
180,2024-09-25 03:00:57,0,-22,-1,0,False,未运行
181,2024-09-25 03:01:57,0,-22,-1,0,False,未运行
182,2024-09-25 03:02:57,0,-22,-1,0,False,未运行
183,2024-09-25 03:03:57,0,-22,-1,0,False,未运行
184,2024-09-25 03:04:57,0,-22,-1,0,False,未运行
185,2024-09-25 03:05:57,0,-22,-1,0,False,未运行
186,2024-09-25 03:06:57,0,-22,-1,0,False,未运行
187,2024-09-25 03:07:57,0,-22,-1,0,False,未运行
188,2024-09-25 03:08:57,0,-22,-1,0,False,未运行
189,2024-09-25 03:09:57,0,-22,-1,0,False,未运行
190,2024-09-25 03:10:57,0,-22,-1,0,False,未运行
191,2024-09-25 03:11:57,0,-22,-1,0,False,未运行
192,2024-09-25 03:12:57,0,-22,-1,0,False,未运行
193,2024-09-25 03:13:57,0,-22,-1,0,False,未运行
194,2024-09-25 03:14:57,0,-22,-1,0,False,未运行
195,2024-09-25 03:15:57,0,-22,-1,0,False,未运行
196,2024-09-25 03:16:57,0,-22,-1,0,False,未运行
197,2024-09-25 03:17:57,0,-22,-1,0,False,未运行
198,2024-09-25 03:18:57,0,-22,-1,0,False,未运行
199,2024-09-25 03:19:57,0,-22,-1,0,False,未运行
200,2024-09-25 03:20:57,0,-22,-1,0,False,未运行
201,2024-09-25 03:21:57,0,-22,-1,0,False,未运行
202,2024-09-25 03:22:57,0,-22,-1,0,False,未运行
203,2024-09-25 03:23:57,0,-22,-1,0,False,未运行
204,2024-09-25 03:24:57,0,-22,-1,0,False,未运行
205,2024-09-25 03:25:57,0,-22,-1,0,False,未运行
206,2024-09-25 03:26:57,0,-22,-1,0,False,未运行
207,2024-09-25 03:27:57,0,-22,-1,0,False,未运行
208,2024-09-25 03:28:57,0,-22,-1,0,False,未运行
209,2024-09-25 03:29:57,0,-22,-1,0,False,未运行
210,2024-09-25 03:30:57,0,-22,-1,0,False,未运行
211,2024-09-25 03:31:57,0,-22,-1,0,False,未运行
212,2024-09-25 03:32:57,0,-22,-1,0,False,未运行
213,2024-09-25 03:33:57,0,-22,-1,0,False,未运行
214,2024-09-25 03:34:57,0,-22,-1,0,False,未运行
215,2024-09-25 03:35:57,0,-22,-1,0,False,未运行
216,2024-09-25 03:36:57,0,-22,-1,0,False,未运行
217,2024-09-25 03:37:57,0,-22,-1,0,False,未运行
218,2024-09-25 03:38:57,0,-22,-1,0,False,未运行
219,2024-09-25 03:39:57,0,-22,-1,0,False,未运行
220,2024-09-25 03:40:57,0,-22,-1,0,False,未运行
221,2024-09-25 03:41:57,0,-22,-1,0,False,未运行
222,2024-09-25 03:42:57,0,-22,-1,0,False,未运行
223,2024-09-25 03:43:57,0,-22,-1,0,False,未运行
224,2024-09-25 03:44:57,0,-22,-1,0,False,未运行
225,2024-09-25 03:45:57,0,-22,-1,0,False,未运行
226,2024-09-25 03:46:57,0,-22,-1,0,False,未运行
227,2024-09-25 03:47:57,0,-22,-1,0,False,未运行
228,2024-09-25 03:48:57,0,-22,0,0,False,未运行
229,2024-09-25 03:49:57,0,-22,-1,0,False,未运行
230,2024-09-25 03:50:57,0,-22,-1,0,False,未运行
231,2024-09-25 03:51:57,0,-22,-1,0,False,未运行
232,2024-09-25 03:52:57,0,-22,-1,0,False,未运行
233,2024-09-25 03:53:57,0,-22,-1,0,False,未运行
234,2024-09-25 03:54:57,0,-22,-1,0,False,未运行
235,2024-09-25 03:55:57,0,-22,-1,0,False,未运行
236,2024-09-25 03:56:57,0,-22,-1,0,False,未运行
237,2024-09-25 03:57:57,0,-22,-1,0,False,未运行
238,2024-09-25 03:58:57,0,-22,-1,0,False,未运行
239,2024-09-25 03:59:57,0,-22,-1,0,False,未运行
240,2024-09-25 04:00:57,0,-22,-1,0,False,未运行
241,2024-09-25 04:01:57,0,-22,-1,0,False,未运行
242,2024-09-25 04:02:57,0,-22,-1,0,False,未运行
243,2024-09-25 04:03:57,0,-22,-1,0,False,未运行
244,2024-09-25 04:04:57,0,-22,-1,0,False,未运行
245,2024-09-25 04:05:57,0,-22,-1,0,False,未运行
246,2024-09-25 04:06:57,0,-22,0,0,False,未运行
247,2024-09-25 04:07:57,0,-22,-1,0,False,未运行
248,2024-09-25 04:08:57,0,-22,-1,0,False,未运行
249,2024-09-25 04:09:57,0,-22,-1,0,False,未运行
250,2024-09-25 04:10:57,0,-22,-1,0,False,未运行
251,2024-09-25 04:11:57,0,-22,-1,0,False,未运行
252,2024-09-25 04:12:57,0,-22,-1,0,False,未运行
253,2024-09-25 04:13:57,0,-22,-1,0,False,未运行
254,2024-09-25 04:14:57,0,-22,-1,0,False,未运行
255,2024-09-25 04:15:57,0,-22,-1,0,False,未运行
256,2024-09-25 04:16:57,0,-22,-1,0,False,未运行
257,2024-09-25 04:17:57,0,-22,-1,0,False,未运行
258,2024-09-25 04:18:57,0,-22,-1,0,False,未运行
259,2024-09-25 04:19:57,0,-22,-1,0,False,未运行
260,2024-09-25 04:20:57,0,-22,-1,0,False,未运行
261,2024-09-25 04:21:57,0,-22,-1,0,False,未运行
262,2024-09-25 04:22:57,0,-22,-1,0,False,未运行
263,2024-09-25 04:23:57,0,-22,-1,0,False,未运行
264,2024-09-25 04:24:57,0,-22,-1,0,False,未运行
265,2024-09-25 04:25:57,0,-22,-1,0,False,未运行
266,2024-09-25 04:26:57,0,-22,-1,0,False,未运行
267,2024-09-25 04:27:57,0,-22,-1,0,False,未运行
268,2024-09-25 04:28:57,0,-22,-1,0,False,未运行
269,2024-09-25 04:29:57,0,-22,-1,0,False,未运行
270,2024-09-25 04:30:57,0,-22,-1,0,False,未运行
271,2024-09-25 04:31:57,0,-22,-1,0,False,未运行
272,2024-09-25 04:32:57,0,-22,-1,0,False,未运行
273,2024-09-25 04:33:57,0,-22,-1,0,False,未运行
274,2024-09-25 04:34:57,0,-22,-1,0,False,未运行
275,2024-09-25 04:35:57,0,-22,-1,0,False,未运行
276,2024-09-25 04:36:57,0,-22,-1,0,False,未运行
277,2024-09-25 04:37:57,0,-22,-1,0,False,未运行
278,2024-09-25 04:38:57,0,-22,-1,0,False,未运行
279,2024-09-25 04:39:57,0,-22,-1,0,False,未运行
280,2024-09-25 04:40:57,0,-22,-1,0,False,未运行
281,2024-09-25 04:41:57,0,-22,-1,0,False,未运行
282,2024-09-25 04:42:57,0,-22,-1,0,False,未运行
283,2024-09-25 04:43:57,0,-22,-1,0,False,未运行
284,2024-09-25 04:44:57,0,-22,-1,0,False,未运行
285,2024-09-25 04:45:57,0,-22,-1,0,False,未运行
286,2024-09-25 04:46:57,0,-22,-1,0,False,未运行
287,2024-09-25 04:47:57,0,-22,-1,0,False,未运行
288,2024-09-25 04:48:57,0,-22,-1,0,False,未运行
289,2024-09-25 04:49:57,0,-22,-1,0,False,未运行
290,2024-09-25 04:50:57,0,-22,-1,0,False,未运行
291,2024-09-25 04:51:57,0,-22,-1,0,False,未运行
292,2024-09-25 04:52:57,0,-22,-1,0,False,未运行
293,2024-09-25 04:53:57,0,-22,-1,0,False,未运行
294,2024-09-25 04:54:57,0,-22,-1,0,False,未运行
295,2024-09-25 04:55:57,0,-22,0,0,False,未运行
296,2024-09-25 04:56:57,0,-22,-1,0,False,未运行
297,2024-09-25 04:57:57,0,-22,-1,0,False,未运行
298,2024-09-25 04:58:57,0,-22,-1,0,False,未运行
299,2024-09-25 04:59:57,0,-22,-1,0,False,未运行
300,2024-09-25 05:00:57,0,-22,-1,0,False,未运行
301,2024-09-25 05:01:57,0,-22,-1,0,False,未运行
302,2024-09-25 05:02:57,0,-22,-1,0,False,未运行
303,2024-09-25 05:03:57,0,-22,-1,0,False,未运行
304,2024-09-25 05:04:57,0,-22,-1,0,False,未运行
305,2024-09-25 05:05:57,0,-22,-1,0,False,未运行
306,2024-09-25 05:06:57,0,-22,-1,0,False,未运行
307,2024-09-25 05:07:57,0,-22,-1,0,False,未运行
308,2024-09-25 05:08:57,0,-22,-1,0,False,未运行
309,2024-09-25 05:09:57,0,-22,-1,0,False,未运行
310,2024-09-25 05:10:57,0,-22,-1,0,False,未运行
311,2024-09-25 05:11:57,0,-22,-1,0,False,未运行
312,2024-09-25 05:12:57,0,-22,-1,0,False,未运行
313,2024-09-25 05:13:57,0,-22,-1,0,False,未运行
314,2024-09-25 05:14:57,0,-22,-1,0,False,未运行
315,2024-09-25 05:15:57,0,-22,-1,0,False,未运行
316,2024-09-25 05:16:57,0,-22,-1,0,False,未运行
317,2024-09-25 05:17:57,0,-22,-1,0,False,未运行
318,2024-09-25 05:18:57,0,-22,-1,0,False,未运行
319,2024-09-25 05:19:57,0,-22,-1,0,False,未运行
320,2024-09-25 05:20:57,0,-22,-1,0,False,未运行
321,2024-09-25 05:21:57,0,-22,-1,0,False,未运行
322,2024-09-25 05:22:57,0,-22,-1,0,False,未运行
323,2024-09-25 05:23:57,0,-22,-1,0,False,未运行
324,2024-09-25 05:24:57,0,-22,-1,0,False,未运行
325,2024-09-25 05:25:57,0,-22,-1,0,False,未运行
326,2024-09-25 05:26:57,0,-22,-1,0,False,未运行
327,2024-09-25 05:27:57,0,-22,-1,0,False,未运行
328,2024-09-25 05:28:57,0,-22,-1,0,False,未运行
329,2024-09-25 05:29:57,0,-22,-1,0,False,未运行
330,2024-09-25 05:30:57,0,-22,-1,0,False,未运行
331,2024-09-25 05:31:57,0,-22,-1,0,False,未运行
332,2024-09-25 05:32:57,0,-22,-1,0,False,未运行
333,2024-09-25 05:33:57,0,-22,-1,0,False,未运行
334,2024-09-25 05:34:57,0,-22,-1,0,False,未运行
335,2024-09-25 05:35:57,0,-22,-1,0,False,未运行
336,2024-09-25 05:36:57,0,-22,-1,0,False,未运行
337,2024-09-25 05:37:57,0,-22,-1,0,False,未运行
338,2024-09-25 05:38:57,0,-22,-1,0,False,未运行
339,2024-09-25 05:39:57,0,-22,-1,0,False,未运行
340,2024-09-25 05:40:57,0,-22,-1,0,False,未运行
341,2024-09-25 05:41:57,0,-22,-1,0,False,未运行
342,2024-09-25 05:42:57,0,-22,-1,0,False,未运行
343,2024-09-25 05:43:57,0,-22,-1,0,False,未运行
344,2024-09-25 05:44:57,0,-22,-1,0,False,未运行
345,2024-09-25 05:45:57,0,-22,-1,0,False,未运行
346,2024-09-25 05:46:57,0,-22,-1,0,False,未运行
347,2024-09-25 05:47:57,0,-22,-1,0,False,未运行
348,2024-09-25 05:48:57,0,-22,-1,0,False,未运行
349,2024-09-25 05:49:57,0,-22,-1,0,False,未运行
350,2024-09-25 05:50:57,0,-22,-1,0,False,未运行
351,2024-09-25 05:51:57,0,-22,-1,0,False,未运行
352,2024-09-25 05:52:57,0,-22,-1,0,False,未运行
353,2024-09-25 05:53:57,0,-22,-1,0,False,未运行
354,2024-09-25 05:54:57,0,-22,-1,0,False,未运行
355,2024-09-25 05:55:57,0,-22,-1,0,False,未运行
356,2024-09-25 05:56:57,0,-22,-1,0,False,未运行
357,2024-09-25 05:57:57,0,-22,-1,0,False,未运行
358,2024-09-25 05:58:57,0,-22,-1,0,False,未运行
359,2024-09-25 05:59:57,0,-22,-1,0,False,未运行
360,2024-09-25 06:00:57,0,-22,-1,0,False,未运行
361,2024-09-25 06:01:57,0,-22,-1,0,False,未运行
362,2024-09-25 06:02:57,0,-22,-1,0,False,未运行
363,2024-09-25 06:03:57,0,-22,-1,0,False,未运行
364,2024-09-25 06:04:57,0,-22,-1,0,False,未运行
365,2024-09-25 06:05:57,0,-22,-1,0,False,未运行
366,2024-09-25 06:06:57,0,-22,-1,0,False,未运行
367,2024-09-25 06:07:57,0,-22,-1,0,False,未运行
368,2024-09-25 06:08:57,0,-22,-1,0,False,未运行
369,2024-09-25 06:09:57,0,-22,-1,0,False,未运行
370,2024-09-25 06:10:57,0,-22,-1,0,False,未运行
371,2024-09-25 06:11:57,0,-22,-1,0,False,未运行
372,2024-09-25 06:12:57,0,-22,-1,0,False,未运行
373,2024-09-25 06:13:57,0,-22,-1,0,False,未运行
374,2024-09-25 06:14:57,0,-22,-1,0,False,未运行
375,2024-09-25 06:15:57,0,-22,-1,0,False,未运行
376,2024-09-25 06:16:57,0,-22,-1,0,False,未运行
377,2024-09-25 06:17:57,0,-22,-1,0,False,未运行
378,2024-09-25 06:18:57,0,-22,-1,0,False,未运行
379,2024-09-25 06:19:57,0,-22,-1,0,False,未运行
380,2024-09-25 06:20:57,0,-22,-1,0,False,未运行
381,2024-09-25 06:21:57,0,-22,-1,0,False,未运行
382,2024-09-25 06:22:57,0,-22,-1,0,False,未运行
383,2024-09-25 06:23:57,0,-22,-1,0,False,未运行
384,2024-09-25 06:24:57,0,-22,-1,0,False,未运行
385,2024-09-25 06:25:57,0,-22,-1,0,False,未运行
386,2024-09-25 06:26:57,0,-22,-1,0,False,未运行
387,2024-09-25 06:27:57,0,-22,-1,0,False,未运行
388,2024-09-25 06:28:57,0,-22,-1,0,False,未运行
389,2024-09-25 06:29:57,0,-22,-1,0,False,未运行
390,2024-09-25 06:30:57,0,-22,-1,0,False,未运行
391,2024-09-25 06:31:57,0,-22,-1,0,False,未运行
392,2024-09-25 06:32:57,0,-22,-1,0,False,未运行
393,2024-09-25 06:33:57,0,-22,-1,0,False,未运行
394,2024-09-25 06:34:57,0,-22,-1,0,False,未运行
395,2024-09-25 06:35:57,0,-22,-1,0,False,未运行
396,2024-09-25 06:36:57,0,-22,-1,0,False,未运行
397,2024-09-25 06:37:57,0,-22,-1,0,False,未运行
398,2024-09-25 06:38:57,0,-22,-1,0,False,未运行
399,2024-09-25 06:39:57,0,-22,-1,0,False,未运行
400,2024-09-25 06:40:57,0,-22,-1,0,False,未运行
401,2024-09-25 06:41:57,0,-22,-1,0,False,未运行
402,2024-09-25 06:42:57,0,-22,-1,0,False,未运行
403,2024-09-25 06:43:57,0,-22,-1,0,False,未运行
404,2024-09-25 06:44:57,0,-22,-1,0,False,未运行
405,2024-09-25 06:45:57,0,-22,-1,0,False,未运行
406,2024-09-25 06:46:57,0,-22,-1,0,False,未运行
407,2024-09-25 06:47:57,0,-22,-1,0,False,未运行
408,2024-09-25 06:48:57,0,-22,-1,0,False,未运行
409,2024-09-25 06:49:57,0,-22,-1,0,False,未运行
410,2024-09-25 06:50:57,0,-22,-1,0,False,未运行
411,2024-09-25 06:51:57,0,-22,-1,0,False,未运行
412,2024-09-25 06:52:57,0,-22,-1,0,False,未运行
413,2024-09-25 06:53:57,0,-22,-1,0,False,未运行
414,2024-09-25 06:54:57,0,-22,-1,0,False,未运行
415,2024-09-25 06:55:57,0,-22,-1,0,False,未运行
416,2024-09-25 06:56:57,0,-22,-1,0,False,未运行
417,2024-09-25 06:57:57,0,-22,-1,0,False,未运行
418,2024-09-25 06:58:57,0,-22,-1,0,False,未运行
419,2024-09-25 06:59:57,0,-22,-1,0,False,未运行
420,2024-09-25 07:00:57,0,-22,-1,0,False,未运行
421,2024-09-25 07:01:57,0,-22,-1,0,False,未运行
422,2024-09-25 07:02:57,0,-22,-1,0,False,未运行
423,2024-09-25 07:03:57,0,-22,-1,0,False,未运行
424,2024-09-25 07:04:57,0,-22,-1,0,False,未运行
425,2024-09-25 07:05:57,0,-22,-1,0,False,未运行
426,2024-09-25 07:06:57,0,-22,-1,0,False,未运行
427,2024-09-25 07:07:57,0,-22,-1,0,False,未运行
428,2024-09-25 07:08:57,0,-22,-1,0,False,未运行
429,2024-09-25 07:09:57,0,-22,-1,0,False,未运行
430,2024-09-25 07:10:57,0,-22,-1,0,False,未运行
431,2024-09-25 07:11:57,0,-22,-1,0,False,未运行
432,2024-09-25 07:12:57,0,-22,-1,0,False,未运行
433,2024-09-25 07:13:57,0,-22,-1,0,False,未运行
434,2024-09-25 07:14:57,0,-22,-1,0,False,未运行
435,2024-09-25 07:15:57,0,-22,-1,0,False,未运行
436,2024-09-25 07:16:57,0,-22,-1,0,False,未运行
437,2024-09-25 07:17:57,0,-22,-1,0,False,未运行
438,2024-09-25 07:18:57,0,-22,-1,0,False,未运行
439,2024-09-25 07:19:57,0,-22,-1,0,False,未运行
440,2024-09-25 07:20:57,0,-22,-1,0,False,未运行
441,2024-09-25 07:21:57,0,-22,-1,0,False,未运行
442,2024-09-25 07:22:57,0,-22,-1,0,False,未运行
443,2024-09-25 07:23:57,0,-22,-1,0,False,未运行
444,2024-09-25 07:24:57,0,-22,-1,0,False,未运行
445,2024-09-25 07:25:57,0,-22,-1,0,False,未运行
446,2024-09-25 07:26:57,0,-22,-1,0,False,未运行
447,2024-09-25 07:27:57,0,-22,-1,0,False,未运行
448,2024-09-25 07:28:57,0,-22,-1,0,False,未运行
