,csvTime,P4_23,P4_24,P4_25,P4_26
183,2024-09-25 03:03:36,-904,-901,0,0
184,2024-09-25 03:04:36,-904,-903,0,0
185,2024-09-25 03:05:36,-901,-901,0,0
186,2024-09-25 03:06:36,-901,-901,0,0
187,2024-09-25 03:07:36,-901,-901,0,0
188,2024-09-25 03:08:36,-904,-901,0,0
189,2024-09-25 03:09:36,-901,-901,0,0
190,2024-09-25 03:10:36,-901,-901,0,0
191,2024-09-25 03:11:36,-901,-901,0,0
192,2024-09-25 03:12:36,-901,-903,0,0
193,2024-09-25 03:13:36,-901,-901,0,0
194,2024-09-25 03:14:36,-901,-901,0,0
195,2024-09-25 03:15:36,-901,-903,0,0
196,2024-09-25 03:16:36,-901,-901,0,0
197,2024-09-25 03:17:36,-901,-901,0,0
198,2024-09-25 03:18:36,-901,-901,0,0
199,2024-09-25 03:19:36,-901,-903,0,0
200,2024-09-25 03:20:36,-901,-901,0,0
201,2024-09-25 03:21:36,-901,-901,0,0
202,2024-09-25 03:22:36,-901,-901,0,0
203,2024-09-25 03:23:36,-901,-901,0,0
204,2024-09-25 03:24:36,-901,-901,0,0
205,2024-09-25 03:25:36,-901,-903,0,0
206,2024-09-25 03:26:36,-901,-903,0,0
207,2024-09-25 03:27:36,-901,-901,0,0
208,2024-09-25 03:28:36,-901,-901,0,0
209,2024-09-25 03:29:36,-901,-901,0,0
210,2024-09-25 03:30:36,-901,-901,0,0
211,2024-09-25 03:31:36,-901,-903,0,0
212,2024-09-25 03:32:36,-901,-901,0,0
213,2024-09-25 03:33:36,-901,-903,0,0
214,2024-09-25 03:34:36,-901,-901,0,0
215,2024-09-25 03:35:36,-904,-901,0,0
216,2024-09-25 03:36:36,-901,-903,0,0
217,2024-09-25 03:37:36,-901,-901,0,0
218,2024-09-25 03:38:36,-901,-901,0,0
219,2024-09-25 03:39:36,-901,-901,0,0
220,2024-09-25 03:40:36,-901,-901,0,0
221,2024-09-25 03:41:36,-901,-901,0,0
222,2024-09-25 03:42:36,-901,-903,0,0
223,2024-09-25 03:43:36,-901,-901,0,0
224,2024-09-25 03:44:36,-901,-903,0,0
225,2024-09-25 03:45:36,-901,-901,0,0
226,2024-09-25 03:46:36,-901,-901,0,0
227,2024-09-25 03:47:36,-901,-901,0,0
228,2024-09-25 03:48:36,-901,-903,0,0
229,2024-09-25 03:49:36,-901,-901,0,0
230,2024-09-25 03:50:36,-901,-903,0,0
231,2024-09-25 03:51:36,-901,-903,0,0
232,2024-09-25 03:52:36,-901,-901,0,0
233,2024-09-25 03:53:36,-901,-903,0,0
234,2024-09-25 03:54:36,-901,-901,0,0
235,2024-09-25 03:55:36,-901,-901,0,0
236,2024-09-25 03:56:36,-901,-903,0,0
237,2024-09-25 03:57:36,-901,-901,0,0
238,2024-09-25 03:58:36,-901,-901,0,0
239,2024-09-25 03:59:36,-901,-903,0,0
240,2024-09-25 04:00:36,-901,-901,0,0
241,2024-09-25 04:01:36,-901,-901,0,0
242,2024-09-25 04:02:36,-901,-901,0,0
243,2024-09-25 04:03:36,-901,-903,0,0
244,2024-09-25 04:04:36,-901,-901,0,0
245,2024-09-25 04:05:36,-901,-901,0,0
246,2024-09-25 04:06:36,-901,-901,0,0
247,2024-09-25 04:07:36,-901,-901,0,0
248,2024-09-25 04:08:36,-901,-901,0,0
249,2024-09-25 04:09:36,-901,-903,0,0
250,2024-09-25 04:10:36,-901,-901,0,0
251,2024-09-25 04:11:36,-901,-901,0,0
252,2024-09-25 04:12:36,-901,-901,0,0
253,2024-09-25 04:13:36,-901,-901,0,0
254,2024-09-25 04:14:36,-901,-903,0,0
255,2024-09-25 04:15:36,-901,-901,0,0
256,2024-09-25 04:16:36,-901,-901,0,0
257,2024-09-25 04:17:36,-901,-903,0,0
258,2024-09-25 04:18:36,-901,-901,0,0
259,2024-09-25 04:19:36,-901,-903,0,0
260,2024-09-25 04:20:36,-901,-901,0,0
261,2024-09-25 04:21:36,-901,-901,0,0
262,2024-09-25 04:22:36,-901,-901,0,0
263,2024-09-25 04:23:36,-901,-901,0,0
264,2024-09-25 04:24:36,-904,-901,0,0
265,2024-09-25 04:25:36,-901,-901,0,0
266,2024-09-25 04:26:36,-901,-901,0,0
267,2024-09-25 04:27:36,-901,-901,0,0
268,2024-09-25 04:28:36,-901,-901,0,0
269,2024-09-25 04:29:36,-901,-903,0,0
270,2024-09-25 04:30:36,-901,-901,0,0
271,2024-09-25 04:31:36,-901,-903,0,0
272,2024-09-25 04:32:36,-901,-901,0,0
273,2024-09-25 04:33:36,-901,-901,0,0
274,2024-09-25 04:34:36,-901,-901,0,0
275,2024-09-25 04:35:36,-901,-903,0,0
276,2024-09-25 04:36:36,-901,-901,0,0
277,2024-09-25 04:37:36,-901,-901,0,0
278,2024-09-25 04:38:36,-901,-901,0,0
279,2024-09-25 04:39:36,-901,-901,0,0
280,2024-09-25 04:40:36,-901,-901,0,0
281,2024-09-25 04:41:36,-901,-901,0,0
282,2024-09-25 04:42:36,-904,-901,0,0
283,2024-09-25 04:43:36,-901,-903,0,0
284,2024-09-25 04:44:36,-901,-903,0,0
285,2024-09-25 04:45:36,-901,-901,0,0
286,2024-09-25 04:46:36,-904,-901,0,0
287,2024-09-25 04:47:36,-901,-901,0,0
288,2024-09-25 04:48:36,-901,-903,0,0
289,2024-09-25 04:49:36,-901,-901,0,0
290,2024-09-25 04:50:36,-901,-901,0,0
291,2024-09-25 04:51:36,-901,-903,0,0
292,2024-09-25 04:52:36,-901,-901,0,0
293,2024-09-25 04:53:36,-901,-901,0,0
294,2024-09-25 04:54:36,-901,-901,0,0
295,2024-09-25 04:55:36,-901,-903,0,0
296,2024-09-25 04:56:36,-901,-903,0,0
297,2024-09-25 04:57:36,-901,-901,0,0
298,2024-09-25 04:58:36,-901,-901,0,0
299,2024-09-25 04:59:36,-901,-901,0,0
300,2024-09-25 05:00:36,-901,-903,0,0
301,2024-09-25 05:01:36,-901,-903,0,0
302,2024-09-25 05:02:36,-901,-903,0,0
303,2024-09-25 05:03:36,-901,-903,0,0
304,2024-09-25 05:04:36,-901,-903,0,0
305,2024-09-25 05:05:36,-901,-901,0,0
306,2024-09-25 05:06:36,-901,-903,0,0
307,2024-09-25 05:07:36,-901,-901,0,0
308,2024-09-25 05:08:36,-901,-901,0,0
309,2024-09-25 05:09:36,-901,-901,0,0
310,2024-09-25 05:10:36,-904,-901,0,0
311,2024-09-25 05:11:36,-904,-901,0,0
312,2024-09-25 05:12:36,-901,-903,0,0
313,2024-09-25 05:13:36,-901,-901,0,0
314,2024-09-25 05:14:36,-901,-901,0,0
315,2024-09-25 05:15:36,-901,-901,0,0
316,2024-09-25 05:16:36,-901,-901,0,0
317,2024-09-25 05:17:36,-901,-901,0,0
318,2024-09-25 05:18:36,-901,-901,0,0
319,2024-09-25 05:19:36,-901,-901,0,0
320,2024-09-25 05:20:36,-901,-901,0,0
321,2024-09-25 05:21:36,-901,-901,0,0
322,2024-09-25 05:22:36,-901,-901,0,0
323,2024-09-25 05:23:36,-901,-901,0,0
324,2024-09-25 05:24:36,-904,-903,0,0
325,2024-09-25 05:25:36,-901,-901,0,0
326,2024-09-25 05:26:36,-901,-901,0,0
327,2024-09-25 05:27:36,-901,-903,0,0
328,2024-09-25 05:28:36,-901,-901,0,0
329,2024-09-25 05:29:36,-901,-903,0,0
330,2024-09-25 05:30:36,-901,-901,0,0
331,2024-09-25 05:31:36,-901,-901,0,0
332,2024-09-25 05:32:36,-901,-901,0,0
333,2024-09-25 05:33:36,-901,-903,0,0
334,2024-09-25 05:34:36,-901,-901,0,0
335,2024-09-25 05:35:36,-901,-903,0,0
336,2024-09-25 05:36:36,-901,-901,0,0
337,2024-09-25 05:37:36,-901,-901,0,0
338,2024-09-25 05:38:36,-904,-901,0,0
339,2024-09-25 05:39:36,-901,-901,0,0
340,2024-09-25 05:40:36,-901,-903,0,0
341,2024-09-25 05:41:36,-901,-901,0,0
342,2024-09-25 05:42:36,-901,-901,0,0
343,2024-09-25 05:43:36,-901,-903,0,0
344,2024-09-25 05:44:36,-901,-901,0,0
345,2024-09-25 05:45:36,-901,-903,0,0
346,2024-09-25 05:46:36,-904,-903,0,0
347,2024-09-25 05:47:36,-901,-901,0,0
348,2024-09-25 05:48:36,-901,-903,0,0
349,2024-09-25 05:49:36,-904,-903,0,0
350,2024-09-25 05:50:36,-901,-903,0,0
351,2024-09-25 05:51:36,-901,-903,0,0
352,2024-09-25 05:52:36,-901,-901,0,0
353,2024-09-25 05:53:36,-901,-901,0,0
354,2024-09-25 05:54:36,-901,-901,0,0
355,2024-09-25 05:55:36,-901,-901,0,0
356,2024-09-25 05:56:36,-901,-901,0,0
357,2024-09-25 05:57:36,-901,-903,0,0
358,2024-09-25 05:58:36,-904,-903,0,0
359,2024-09-25 05:59:36,-904,-901,0,0
360,2024-09-25 06:00:36,-901,-903,0,0
361,2024-09-25 06:01:36,-901,-901,0,0
362,2024-09-25 06:02:36,-904,-903,0,0
363,2024-09-25 06:03:36,-904,-901,0,0
364,2024-09-25 06:04:36,-901,-901,0,0
365,2024-09-25 06:05:36,-901,-901,0,0
366,2024-09-25 06:06:36,-901,-901,0,0
367,2024-09-25 06:07:36,-901,-901,0,0
368,2024-09-25 06:08:36,-901,-903,0,0
369,2024-09-25 06:09:36,-901,-901,0,0
370,2024-09-25 06:10:36,-901,-901,0,0
371,2024-09-25 06:11:36,-904,-903,0,0
372,2024-09-25 06:12:36,-901,-903,0,0
373,2024-09-25 06:13:36,-901,-901,0,0
374,2024-09-25 06:14:36,-901,-901,0,0
375,2024-09-25 06:15:36,-901,-901,0,0
376,2024-09-25 06:16:36,-901,-903,0,0
377,2024-09-25 06:17:36,-901,-903,0,0
378,2024-09-25 06:18:36,-901,-901,0,0
379,2024-09-25 06:19:36,-901,-903,0,0
380,2024-09-25 06:20:36,-901,-903,0,0
381,2024-09-25 06:21:36,-901,-901,0,0
382,2024-09-25 06:22:36,-901,-901,0,0
383,2024-09-25 06:23:36,-901,-901,0,0
384,2024-09-25 06:24:36,-901,-901,0,0
385,2024-09-25 06:25:36,-901,-903,0,0
386,2024-09-25 06:26:36,-901,-901,0,0
387,2024-09-25 06:27:36,-901,-903,0,0
388,2024-09-25 06:28:36,-901,-901,0,0
389,2024-09-25 06:29:36,-901,-903,0,0
390,2024-09-25 06:30:36,-901,-901,0,0
391,2024-09-25 06:31:36,-901,-903,0,0
392,2024-09-25 06:32:36,-901,-903,0,0
393,2024-09-25 06:33:36,-901,-903,0,0
394,2024-09-25 06:34:36,-901,-903,0,0
395,2024-09-25 06:35:36,-901,-903,0,0
396,2024-09-25 06:36:36,-901,-901,0,0
397,2024-09-25 06:37:36,-901,-901,0,0
398,2024-09-25 06:38:36,-901,-903,0,0
399,2024-09-25 06:39:36,-901,-901,0,0
400,2024-09-25 06:40:36,-901,-901,0,0
401,2024-09-25 06:41:36,-901,-901,0,0
402,2024-09-25 06:42:36,-901,-901,0,0
403,2024-09-25 06:43:36,-904,-901,0,0
404,2024-09-25 06:44:36,-901,-901,0,0
405,2024-09-25 06:45:36,-901,-901,0,0
406,2024-09-25 06:46:36,-901,-901,0,0
407,2024-09-25 06:47:36,-901,-901,0,0
408,2024-09-25 06:48:36,-901,-903,0,0
409,2024-09-25 06:49:36,-901,-903,0,0
410,2024-09-25 06:50:36,-901,-901,0,0
411,2024-09-25 06:51:36,-901,-903,0,0
412,2024-09-25 06:52:36,-904,-903,0,0
413,2024-09-25 06:53:36,-901,-901,0,0
414,2024-09-25 06:54:36,-901,-901,0,0
415,2024-09-25 06:55:36,-901,-903,0,0
416,2024-09-25 06:56:36,-901,-903,0,0
417,2024-09-25 06:57:36,-901,-901,0,0
418,2024-09-25 06:58:36,-901,-903,0,0
419,2024-09-25 06:59:36,-901,-903,0,0
420,2024-09-25 07:00:36,-901,-901,0,0
421,2024-09-25 07:01:36,-900,-901,0,0
422,2024-09-25 07:02:36,-901,-901,0,0
423,2024-09-25 07:03:36,-901,-901,0,0
424,2024-09-25 07:04:36,-901,-901,0,0
425,2024-09-25 07:05:36,-901,-901,0,0
426,2024-09-25 07:06:36,-901,-901,0,0
427,2024-09-25 07:07:36,-901,-903,0,0
428,2024-09-25 07:08:36,-904,-901,0,0
429,2024-09-25 07:09:36,-901,-901,0,0
430,2024-09-25 07:10:36,-901,-901,0,0
431,2024-09-25 07:11:36,-904,-901,0,0
432,2024-09-25 07:12:36,-901,-901,0,0
433,2024-09-25 07:13:36,-901,-901,0,0
434,2024-09-25 07:14:36,-901,-901,0,0
435,2024-09-25 07:15:36,-901,-903,0,0
436,2024-09-25 07:16:36,-901,-903,0,0
437,2024-09-25 07:17:36,-901,-903,0,0
438,2024-09-25 07:18:36,-901,-901,0,0
439,2024-09-25 07:19:36,-901,-901,0,0
440,2024-09-25 07:20:36,-901,-901,0,0
441,2024-09-25 07:21:36,-901,-901,0,0
442,2024-09-25 07:22:36,-904,-901,0,0
443,2024-09-25 07:23:36,-901,-903,0,0
444,2024-09-25 07:24:36,-901,-903,0,0
445,2024-09-25 07:25:36,-901,-901,0,0
446,2024-09-25 07:26:36,-901,-901,0,0
447,2024-09-25 07:27:35,-901,-901,0,0
448,2024-09-25 07:28:36,-901,-901,0,0
449,2024-09-25 07:29:36,-901,-901,0,0
450,2024-09-25 07:30:36,-901,-901,0,0
451,2024-09-25 07:31:36,-904,-901,0,0
452,2024-09-25 07:32:36,-901,-903,0,0
453,2024-09-25 07:33:36,-901,-901,0,0
454,2024-09-25 07:34:36,-901,-903,0,0
455,2024-09-25 07:35:36,-901,-901,0,0
456,2024-09-25 07:36:36,-904,-901,0,0
457,2024-09-25 07:37:36,-901,-901,0,0
458,2024-09-25 07:38:36,-901,-901,0,0
459,2024-09-25 07:39:36,-901,-901,0,0
460,2024-09-25 07:40:36,-901,-901,0,0
461,2024-09-25 07:41:35,-901,-901,0,0
462,2024-09-25 07:42:36,-901,-901,0,0
463,2024-09-25 07:43:36,-901,-903,0,0
464,2024-09-25 07:44:36,-901,-901,0,0
465,2024-09-25 07:45:36,-901,-901,0,0
466,2024-09-25 07:46:36,-901,-901,0,0
467,2024-09-25 07:47:36,-901,-903,0,0
468,2024-09-25 07:48:36,-901,-901,0,0
469,2024-09-25 07:49:36,-901,-901,0,0
470,2024-09-25 07:50:36,-901,-901,0,0
471,2024-09-25 07:51:36,-901,-901,0,0
472,2024-09-25 07:52:36,-901,-901,0,0
473,2024-09-25 07:53:36,-904,-901,0,0
474,2024-09-25 07:54:36,-901,-901,0,0
475,2024-09-25 07:55:36,-901,-901,0,0
476,2024-09-25 07:56:36,-901,-901,0,0
477,2024-09-25 07:57:36,-901,-901,0,0
478,2024-09-25 07:58:36,-901,-901,0,0
479,2024-09-25 07:59:36,-901,-901,0,0
480,2024-09-25 08:00:36,-904,-901,0,0
481,2024-09-25 08:01:36,-904,-901,0,0
482,2024-09-25 08:02:36,-901,-901,0,0
483,2024-09-25 08:03:36,-904,-901,0,0
484,2024-09-25 08:04:36,-901,-901,0,0
485,2024-09-25 08:05:36,-901,-901,0,0
486,2024-09-25 08:06:36,-901,-901,0,0
487,2024-09-25 08:07:36,-901,-901,0,0
488,2024-09-25 08:08:36,-901,-901,0,0
489,2024-09-25 08:09:36,-901,-901,0,0
490,2024-09-25 08:10:36,-901,-901,0,0
491,2024-09-25 08:11:36,-901,-901,0,0
492,2024-09-25 08:12:36,-901,-901,0,0
493,2024-09-25 08:13:36,-901,-901,0,0
494,2024-09-25 08:14:35,-901,-901,0,0
495,2024-09-25 08:15:36,-901,-901,0,0
496,2024-09-25 08:16:36,-901,-901,0,0
497,2024-09-25 08:17:36,-901,-901,0,0
498,2024-09-25 08:18:36,-901,-901,0,0
499,2024-09-25 08:19:36,-901,-901,0,0
500,2024-09-25 08:20:36,-901,-901,0,0
501,2024-09-25 08:21:36,-901,-901,0,0
502,2024-09-25 08:22:36,-901,-901,0,0
503,2024-09-25 08:23:36,-901,-901,0,0
504,2024-09-25 08:24:36,-901,-901,0,0
505,2024-09-25 08:25:36,-901,-901,0,0
506,2024-09-25 08:26:36,-904,-901,0,0
507,2024-09-25 08:27:36,-904,-901,0,0
508,2024-09-25 08:28:36,-901,-901,0,0
509,2024-09-25 08:29:36,-901,-901,0,0
510,2024-09-25 08:30:36,-901,-901,0,0
511,2024-09-25 08:31:36,-901,-901,0,0
512,2024-09-25 08:32:35,-901,-901,0,0
513,2024-09-25 08:33:36,-901,-901,0,0
514,2024-09-25 08:34:36,-901,-903,0,0
515,2024-09-25 08:35:36,-901,-901,0,0
516,2024-09-25 08:36:36,-901,-901,0,0
517,2024-09-25 08:37:36,-901,-901,0,0
518,2024-09-25 08:38:36,-901,-901,0,0
519,2024-09-25 08:39:36,-901,-901,0,0
520,2024-09-25 08:40:36,-901,-901,0,0
521,2024-09-25 08:41:36,-901,-901,0,0
522,2024-09-25 08:42:36,-901,-901,0,0
523,2024-09-25 08:43:36,-901,-901,0,0
524,2024-09-25 08:44:36,-901,-901,0,0
525,2024-09-25 08:45:36,-901,-903,0,0
526,2024-09-25 08:46:36,-901,-903,0,0
527,2024-09-25 08:47:36,-901,-901,0,0
528,2024-09-25 08:48:36,-901,-901,0,0
529,2024-09-25 08:49:36,-901,-901,0,0
530,2024-09-25 08:50:36,-901,-901,0,0
531,2024-09-25 08:51:36,-901,-901,0,0
532,2024-09-25 08:52:36,-901,-901,0,0
533,2024-09-25 08:53:36,-901,-901,0,0
534,2024-09-25 08:54:36,-901,-901,0,0
535,2024-09-25 08:55:36,-901,-901,0,0
536,2024-09-25 08:56:36,-901,-901,0,0
537,2024-09-25 08:57:36,-901,-901,0,0
538,2024-09-25 08:58:36,-901,-903,0,0
539,2024-09-25 08:59:35,-901,-901,0,0
540,2024-09-25 09:00:36,-901,-901,0,0
541,2024-09-25 09:01:36,-904,-901,0,0
542,2024-09-25 09:02:36,-904,-903,0,0
543,2024-09-25 09:03:36,-901,-901,0,0
544,2024-09-25 09:04:36,-901,-901,0,0
545,2024-09-25 09:05:36,-901,-901,0,0
546,2024-09-25 09:06:35,-901,-901,0,0
547,2024-09-25 09:07:36,-901,-901,0,0
548,2024-09-25 09:08:35,-901,-901,0,0
549,2024-09-25 09:09:36,-901,-901,0,0
550,2024-09-25 09:10:36,-901,-901,0,0
551,2024-09-25 09:11:36,-901,-901,0,0
552,2024-09-25 09:12:35,-901,-901,0,0
553,2024-09-25 09:13:36,-901,-901,0,0
554,2024-09-25 09:14:36,-901,-901,0,0
555,2024-09-25 09:15:36,-901,-901,0,0
556,2024-09-25 09:16:36,-901,-901,0,0
