,1-15-10_v,1-15-12_v,1-15-11_v,1-15-13_v,1-15-9_v,1-15-8_v,1-15-7_v,1-15-6_v,1-15-5_v,1-15-4_v,1-15-3_v,1-15-2_v,1-15-1_v,1-15-0_v,csvTime
44,5997,0,9,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 00:45:04
45,5996,0,9,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 00:46:04
46,5998,0,10,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 00:47:06
47,6000,0,0,0,100,0,0,0,0,0,0,6967,6965,6964,2024-09-25 00:48:05
48,6001,0,6,0,100,0,0,0,0,0,0,6968,6966,6964,2024-09-25 00:49:05
49,6002,0,3,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 00:50:06
50,6002,0,8,0,100,0,0,0,0,0,0,6968,6966,6963,2024-09-25 00:51:05
51,6002,0,0,0,100,0,0,0,0,0,0,6965,6963,6961,2024-09-25 00:52:05
52,6001,0,2,0,100,0,0,0,0,0,0,6967,6966,6964,2024-09-25 00:53:06
53,6002,0,6,0,100,0,0,0,0,0,0,6968,6966,6963,2024-09-25 00:54:06
54,6002,0,6,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 00:55:06
55,6002,0,0,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 00:56:06
56,6002,0,8,0,100,0,0,0,0,0,0,6968,6965,6963,2024-09-25 00:57:06
57,6004,0,0,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 00:58:06
58,6005,0,5,0,100,0,0,0,0,0,0,6969,6966,6964,2024-09-25 01:00:05
59,6004,0,9,0,100,0,0,0,0,0,0,6970,6967,6965,2024-09-25 01:01:05
60,6004,0,9,0,100,0,0,0,0,0,0,6970,6968,6965,2024-09-25 01:02:05
61,6004,0,0,0,100,0,0,0,0,0,0,6967,6965,6962,2024-09-25 01:03:05
62,6002,0,8,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 01:04:07
63,6003,0,0,0,100,0,0,0,0,0,0,6969,6966,6964,2024-09-25 01:05:07
64,6003,0,10,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 01:06:06
65,6003,0,9,0,100,0,0,0,0,0,0,6969,6966,6963,2024-09-25 01:07:07
66,6002,0,2,0,100,0,0,0,0,0,0,6969,6966,6963,2024-09-25 01:08:07
67,6002,0,0,0,100,0,0,0,0,0,0,6969,6966,6964,2024-09-25 01:09:07
68,6001,0,8,0,100,0,0,0,0,0,0,6963,6960,6957,2024-09-25 01:10:07
69,5999,0,2,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 01:11:06
70,6000,0,8,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 01:12:06
71,5998,0,9,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 01:13:08
72,5998,0,0,0,100,0,0,0,0,0,0,6964,6961,6959,2024-09-25 01:14:07
73,5999,0,10,0,100,0,0,0,0,0,0,6964,6962,6959,2024-09-25 01:15:07
74,5999,0,0,0,100,0,0,0,0,0,0,6965,6962,6960,2024-09-25 01:16:07
75,5999,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 01:17:07
76,5998,0,2,0,100,0,0,0,0,0,0,6966,6964,6961,2024-09-25 01:18:09
77,5999,0,10,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 01:19:08
78,5998,0,2,0,100,0,0,0,0,0,0,6964,6962,6959,2024-09-25 01:20:09
79,5999,0,9,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 01:21:08
80,5998,0,0,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 01:22:08
81,5999,0,9,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 01:23:08
82,5999,0,3,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 01:24:08
83,5999,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 01:25:08
84,5998,0,0,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 01:26:10
85,5998,0,2,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 01:27:10
86,6001,0,7,0,100,0,0,0,0,0,0,6969,6966,6962,2024-09-25 01:28:10
87,6002,0,3,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 01:29:10
88,6001,0,10,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 01:30:09
89,6002,0,5,0,100,0,0,0,0,0,0,6969,6965,6962,2024-09-25 01:31:09
90,6000,0,0,0,100,0,0,0,0,0,0,6970,6967,6963,2024-09-25 01:32:09
91,6001,0,9,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 01:33:09
92,6005,0,4,0,100,0,0,0,0,0,0,6970,6968,6965,2024-09-25 01:34:09
93,6004,0,0,0,100,0,0,0,0,0,0,6969,6966,6964,2024-09-25 01:35:09
94,6003,0,9,0,100,0,0,0,0,0,0,6971,6968,6965,2024-09-25 01:36:09
95,6004,0,8,0,100,0,0,0,0,0,0,6970,6967,6965,2024-09-25 01:37:09
96,6005,0,8,0,100,0,0,0,0,0,0,6971,6968,6966,2024-09-25 01:38:09
97,6004,0,9,0,100,0,0,0,0,0,0,6969,6967,6964,2024-09-25 01:39:11
98,6002,0,3,0,100,0,0,0,0,0,0,6902,6899,6896,2024-09-25 01:40:11
99,6003,0,8,0,100,0,0,0,0,0,0,6967,6964,6962,2024-09-25 01:41:11
100,6001,0,0,0,100,0,0,0,0,0,0,6968,6966,6964,2024-09-25 01:42:11
101,6003,0,0,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 01:43:10
102,6003,0,0,0,100,0,0,0,0,0,0,6968,6966,6964,2024-09-25 01:44:10
103,6002,0,7,0,100,0,0,0,0,0,0,6968,6966,6963,2024-09-25 01:45:12
104,6003,0,0,0,100,0,0,0,0,0,0,6967,6965,6962,2024-09-25 01:46:12
105,6003,0,0,0,100,0,0,0,0,0,0,6967,6965,6964,2024-09-25 01:47:12
106,6001,0,2,0,100,0,0,0,0,0,0,6966,6963,6961,2024-09-25 01:48:12
107,6001,0,3,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 01:49:12
108,6001,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 01:50:12
109,6000,0,0,0,100,0,0,0,0,0,0,6967,6964,6961,2024-09-25 01:51:12
110,5998,0,2,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 01:52:12
111,5997,0,0,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 01:53:11
112,5998,0,5,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 01:54:11
113,5997,0,8,0,100,0,0,0,0,0,0,6968,6964,6960,2024-09-25 01:55:11
114,5996,0,0,0,100,0,0,0,0,0,0,6966,6962,6959,2024-09-25 01:56:11
115,5997,0,0,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 01:57:13
116,5997,0,10,0,100,0,0,0,0,0,0,6966,6962,6959,2024-09-25 01:58:12
117,5997,0,0,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 02:00:14
118,5997,0,9,0,100,0,0,0,0,0,0,6967,6964,6960,2024-09-25 02:01:13
119,6000,0,9,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 02:02:13
120,5999,0,0,0,100,0,0,0,0,0,0,6967,6964,6961,2024-09-25 02:03:13
121,5998,0,8,0,100,0,0,0,0,0,0,6968,6964,6961,2024-09-25 02:04:15
122,5999,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 02:05:15
123,5999,0,9,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 02:06:14
124,5999,0,0,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 02:07:14
125,5999,0,8,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 02:08:14
126,6001,0,0,0,100,0,0,0,0,0,0,6983,6980,6977,2024-09-25 02:09:14
127,6002,0,10,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:10:14
128,6002,0,10,0,100,0,0,0,0,0,0,6970,6966,6961,2024-09-25 02:11:14
129,6002,0,6,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 02:12:14
130,6001,0,8,0,100,0,0,0,0,0,0,6970,6966,6963,2024-09-25 02:13:14
131,6001,0,8,0,100,0,0,0,0,0,0,6970,6966,6962,2024-09-25 02:14:16
132,6001,0,10,0,100,0,0,0,0,0,0,6969,6966,6962,2024-09-25 02:15:16
133,6001,0,2,0,100,0,0,0,0,0,0,6969,6965,6962,2024-09-25 02:16:16
134,6002,0,10,0,100,0,0,0,0,0,0,6968,6964,6961,2024-09-25 02:17:16
135,6001,0,0,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 02:18:16
136,6001,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 02:19:18
137,6001,0,10,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 02:20:18
138,6000,0,8,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 02:21:18
139,5998,0,3,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 02:22:20
140,6000,0,5,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 02:23:19
141,5999,0,10,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 02:24:19
142,6002,0,8,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 02:25:19
143,6002,0,0,0,100,0,0,0,0,0,0,6966,6965,6963,2024-09-25 02:26:19
144,6003,0,4,0,100,0,0,0,0,0,0,6968,6966,6964,2024-09-25 02:27:21
145,6003,0,2,0,100,0,0,0,0,0,0,6966,6964,6961,2024-09-25 02:28:20
146,6002,0,0,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 02:29:20
147,6002,0,8,0,100,0,0,0,0,0,0,6968,6966,6964,2024-09-25 02:30:20
148,6003,0,0,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 02:31:20
149,6002,0,0,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 02:32:20
150,6004,0,2,0,100,0,0,0,0,0,0,6966,6964,6963,2024-09-25 02:33:22
151,6003,0,2,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 02:34:22
152,6002,0,0,0,100,0,0,0,0,0,0,6965,6963,6961,2024-09-25 02:35:22
153,6002,0,0,0,100,0,0,0,0,0,0,6966,6965,6963,2024-09-25 02:36:22
154,6002,0,6,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 02:37:22
155,6001,0,5,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 02:38:22
156,6001,0,2,0,100,0,0,0,0,0,0,6965,6963,6960,2024-09-25 02:39:22
157,6001,0,3,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 02:40:22
158,6001,0,9,0,100,0,0,0,0,0,0,6967,6964,6961,2024-09-25 02:41:22
159,6001,0,0,0,100,0,0,0,0,0,0,6965,6962,6960,2024-09-25 02:42:21
160,5999,0,6,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 02:43:21
161,5999,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 02:44:21
162,5999,0,5,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 02:45:21
163,5999,0,5,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 02:46:23
164,6000,0,2,0,100,0,0,0,0,0,0,6966,6962,6959,2024-09-25 02:47:23
165,5999,0,6,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 02:48:25
166,5999,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 02:49:24
167,6001,0,3,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:50:24
168,6001,0,6,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:51:24
169,6001,0,0,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:52:24
170,6001,0,2,0,100,0,0,0,0,0,0,6969,6965,6962,2024-09-25 02:53:25
171,6002,0,8,0,100,0,0,0,0,0,0,6970,6966,6962,2024-09-25 02:54:24
172,6000,0,0,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:55:24
173,6001,0,10,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:56:24
174,6000,0,2,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 02:57:24
175,6001,0,3,0,100,0,0,0,0,0,0,6969,6965,6962,2024-09-25 02:58:24
176,6001,0,8,0,100,0,0,0,0,0,0,6970,6966,6962,2024-09-25 03:00:26
177,6001,0,0,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 03:01:26
178,6000,0,6,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 03:02:26
179,5999,0,11,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 03:03:28
180,5999,0,9,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 03:04:29
181,6000,0,10,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 03:05:29
182,6002,0,0,0,100,0,0,0,0,0,0,6968,6966,6963,2024-09-25 03:06:29
183,6002,0,6,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 03:07:29
184,6002,0,4,0,100,0,0,0,0,0,0,6968,6966,6963,2024-09-25 03:08:29
185,6002,0,0,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 03:09:30
186,6003,0,8,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 03:10:29
187,6004,0,3,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 03:11:30
188,6003,0,0,0,100,0,0,0,0,0,0,6966,6964,6962,2024-09-25 03:12:30
189,6003,0,7,0,100,0,0,0,0,0,0,6966,6964,6961,2024-09-25 03:13:29
190,6002,0,8,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 03:14:30
191,6002,0,2,0,100,0,0,0,0,0,0,6966,6964,6963,2024-09-25 03:15:29
192,6003,0,0,0,100,0,0,0,0,0,0,6967,6965,6963,2024-09-25 03:16:29
193,6001,0,6,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 03:17:29
194,6001,0,9,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 03:18:29
195,6001,0,2,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:19:29
196,6000,0,8,0,100,0,0,0,0,0,0,6966,6964,6961,2024-09-25 03:20:29
197,6000,0,6,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 03:21:29
198,6000,0,8,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 03:22:29
199,6000,0,6,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 03:23:29
200,5998,0,9,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 03:24:29
201,5998,0,0,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 03:25:30
202,5998,0,0,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:26:30
203,5999,0,3,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 03:27:30
204,5999,0,10,0,100,0,0,0,0,0,0,6967,6964,6960,2024-09-25 03:28:30
205,5998,0,6,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:29:30
206,5998,0,9,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 03:30:30
207,5999,0,0,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:31:30
208,6000,0,4,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 03:32:29
209,6001,0,2,0,100,0,0,0,0,0,0,6968,6964,6961,2024-09-25 03:33:29
210,6002,0,9,0,100,0,0,0,0,0,0,6968,6964,6960,2024-09-25 03:34:30
211,6002,0,0,0,100,0,0,0,0,0,0,6969,6966,6963,2024-09-25 03:35:29
212,6003,0,10,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 03:36:30
213,6002,0,5,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 03:37:29
214,6001,0,10,0,100,0,0,0,0,0,0,6970,6966,6963,2024-09-25 03:38:30
215,6002,0,9,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 03:39:30
216,6001,0,0,0,100,0,0,0,0,0,0,6970,6967,6963,2024-09-25 03:40:30
217,6002,0,0,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 03:41:30
218,6003,0,0,0,100,0,0,0,0,0,0,6969,6966,6962,2024-09-25 03:42:30
219,6000,0,5,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 03:43:30
220,5999,0,9,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 03:44:30
221,5999,0,2,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:45:30
222,5999,0,8,0,100,0,0,0,0,0,0,6966,6964,6961,2024-09-25 03:46:30
223,6000,0,0,0,100,0,0,0,0,0,0,6965,6963,6960,2024-09-25 03:47:30
224,5998,0,2,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 03:48:30
225,5999,0,9,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:49:29
226,5999,0,4,0,100,0,0,0,0,0,0,6967,6964,6961,2024-09-25 03:50:30
227,6000,0,0,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:51:30
228,5999,0,9,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 03:52:29
229,5999,0,2,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 03:53:29
230,6000,0,9,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 03:54:29
231,6000,0,0,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:55:29
232,6001,0,4,0,100,0,0,0,0,0,0,6966,6962,6959,2024-09-25 03:56:29
233,6000,0,2,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 03:57:31
234,5998,0,0,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 03:58:31
235,5999,0,5,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 04:00:30
236,5999,0,3,0,100,0,0,0,0,0,0,6964,6961,6957,2024-09-25 04:01:30
237,5999,0,9,0,100,0,0,0,0,0,0,6965,6962,6958,2024-09-25 04:02:30
238,5999,0,2,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 04:03:30
239,6000,0,4,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 04:04:32
240,6000,0,2,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 04:05:32
241,5998,0,3,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 04:06:31
242,5999,0,10,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 04:07:31
243,5998,0,0,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 04:08:31
244,5998,0,0,0,100,0,0,0,0,0,0,6965,6961,6958,2024-09-25 04:09:31
245,6000,0,0,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 04:10:31
246,6000,0,2,0,100,0,0,0,0,0,0,6966,6962,6959,2024-09-25 04:11:32
247,6002,0,9,0,100,0,0,0,0,0,0,6968,6964,6961,2024-09-25 04:12:32
248,6002,0,8,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 04:13:32
249,6002,0,8,0,100,0,0,0,0,0,0,6970,6966,6962,2024-09-25 04:14:32
250,6001,0,3,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 04:15:32
251,6001,0,0,0,100,0,0,0,0,0,0,6970,6965,6961,2024-09-25 04:16:32
252,6001,0,10,0,100,0,0,0,0,0,0,6970,6966,6962,2024-09-25 04:17:32
253,6001,0,11,0,100,0,0,0,0,0,0,6970,6966,6962,2024-09-25 04:18:32
254,6002,0,7,0,100,0,0,0,0,0,0,6969,6964,6960,2024-09-25 04:19:32
255,6001,0,3,0,100,0,0,0,0,0,0,6968,6964,6960,2024-09-25 04:20:33
256,6002,0,10,0,100,0,0,0,0,0,0,6969,6965,6960,2024-09-25 04:21:32
257,6001,0,7,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 04:22:32
258,6001,0,11,0,100,0,0,0,0,0,0,6969,6965,6961,2024-09-25 04:23:32
259,5999,0,10,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 04:24:32
260,5998,0,5,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 04:25:32
261,6000,0,5,0,100,0,0,0,0,0,0,6966,6962,6958,2024-09-25 04:26:34
262,6000,0,10,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 04:27:34
263,5999,0,5,0,100,0,0,0,0,0,0,6966,6962,6959,2024-09-25 04:28:33
264,5998,0,0,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 04:29:33
265,5999,0,9,0,100,0,0,0,0,0,0,6968,6964,6961,2024-09-25 04:30:33
266,5998,0,3,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 04:31:33
267,5999,0,10,0,100,0,0,0,0,0,0,6967,6962,6958,2024-09-25 04:32:35
268,5998,0,10,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 04:33:35
269,5998,0,2,0,100,0,0,0,0,0,0,6967,6963,6959,2024-09-25 04:34:35
270,5999,0,0,0,100,0,0,0,0,0,0,6966,6963,6960,2024-09-25 04:35:34
271,5999,0,3,0,100,0,0,0,0,0,0,6966,6963,6959,2024-09-25 04:36:34
272,5999,0,5,0,100,0,0,0,0,0,0,6967,6963,6960,2024-09-25 04:37:34
273,6003,0,0,0,100,0,0,0,0,0,0,6968,6966,6963,2024-09-25 04:38:34
274,6003,0,3,0,100,0,0,0,0,0,0,6967,6965,6962,2024-09-25 04:39:34
275,6003,0,6,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 04:40:34
276,6005,0,3,0,100,0,0,0,0,0,0,6970,6967,6965,2024-09-25 04:41:34
277,6004,0,3,0,100,0,0,0,0,0,0,6969,6967,6964,2024-09-25 04:42:35
278,6004,0,5,0,100,0,0,0,0,0,0,6971,6968,6966,2024-09-25 04:43:35
279,6005,0,2,0,100,0,0,0,0,0,0,6969,6967,6965,2024-09-25 04:44:35
280,6004,0,2,0,100,0,0,0,0,0,0,6970,6968,6966,2024-09-25 04:45:34
281,6004,0,0,0,100,0,0,0,0,0,0,6969,6967,6965,2024-09-25 04:46:34
282,6005,0,0,0,100,0,0,0,0,0,0,6970,6967,6965,2024-09-25 04:47:34
283,6003,0,5,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 04:48:35
284,6003,0,5,0,100,0,0,0,0,0,0,6968,6965,6961,2024-09-25 04:49:34
285,6003,0,10,0,100,0,0,0,0,0,0,6970,6967,6963,2024-09-25 04:50:34
286,6003,0,0,0,100,0,0,0,0,0,0,6969,6966,6963,2024-09-25 04:51:34
287,6003,0,5,0,100,0,0,0,0,0,0,6968,6965,6962,2024-09-25 04:52:34
288,5998,0,10,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 04:53:34
289,5997,0,4,0,100,0,0,0,0,0,0,6965,6962,6959,2024-09-25 04:54:36
290,5997,0,8,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 04:55:35
291,5997,0,2,0,100,0,0,0,0,0,0,6964,6961,6958,2024-09-25 04:56:35
