,13-14-9_v,13-14-8_v,13-14-5_v,13-14-4_v,13-14-10_v,13-14-7_v,13-14-11_v,13-14-6_v,13-14-12_v,13-14-1_v,13-14-0_v,13-14-3_v,13-14-2_v,13-14-13_v,csvTime
51,100,0,0,0,6002,0,10,0,0,696.7,697.2,0,696.3,,2024-09-25 00:52:10
52,100,0,0,0,6002,0,4,0,0,696.6,697.0,0,696.2,,2024-09-25 00:53:10
53,100,0,0,0,6001,0,12,0,0,696.7,697.2,0,696.3,,2024-09-25 00:54:10
54,100,0,0,0,6002,0,12,0,0,696.8,697.2,0,696.4,,2024-09-25 00:55:10
55,100,0,0,0,6001,0,5,0,0,696.8,697.2,0,696.4,,2024-09-25 00:56:10
56,100,0,0,0,6003,0,11,0,0,696.8,697.2,0,696.4,,2024-09-25 00:57:10
57,100,0,0,0,6004,0,10,0,0,696.8,697.2,0,696.4,,2024-09-25 00:58:10
58,100,0,0,0,6005,0,0,0,0,697.1,697.5,0,696.7,,2024-09-25 01:00:09
59,100,0,0,0,6005,0,10,0,0,697.1,697.5,0,696.7,,2024-09-25 01:01:09
60,100,0,0,0,6004,0,4,0,0,697.0,697.4,0,696.6,,2024-09-25 01:02:09
61,100,0,0,0,6004,0,6,0,0,696.8,697.1,0,696.4,,2024-09-25 01:03:09
62,100,0,0,0,6004,0,4,0,0,696.9,697.2,0,696.5,,2024-09-25 01:04:11
63,100,0,0,0,6004,0,10,0,0,696.9,697.2,0,696.6,,2024-09-25 01:05:11
64,100,0,0,0,6003,0,2,0,0,697.0,697.4,0,696.7,,2024-09-25 01:06:11
65,100,0,0,0,6002,0,6,0,0,696.7,697.1,0,696.4,,2024-09-25 01:07:11
66,100,0,0,0,6003,0,7,0,0,696.9,697.2,0,696.6,,2024-09-25 01:08:11
67,100,0,0,0,6002,0,0,0,0,696.8,697.1,0,696.5,,2024-09-25 01:09:11
68,100,0,0,0,6000,0,10,0,0,696.6,697.0,0,696.2,,2024-09-25 01:10:11
69,100,0,0,0,6000,0,10,0,0,696.5,696.9,0,696.1,,2024-09-25 01:11:10
70,100,0,0,0,5998,0,3,0,0,696.7,697.0,0,696.3,,2024-09-25 01:12:10
71,100,0,0,0,5998,0,5,0,0,696.7,697.1,0,696.3,,2024-09-25 01:13:12
72,100,0,0,0,5999,0,0,0,0,696.5,696.9,0,696.2,,2024-09-25 01:14:12
73,100,0,0,0,5999,0,9,0,0,696.5,696.8,0,696.2,,2024-09-25 01:15:11
74,100,0,0,0,5998,0,7,0,0,696.6,697.0,0,696.3,,2024-09-25 01:16:11
75,100,0,0,0,5999,0,9,0,0,696.6,696.9,0,696.2,,2024-09-25 01:17:11
76,100,0,0,0,5999,0,10,0,0,696.6,697.0,0,696.3,,2024-09-25 01:18:13
77,100,0,0,0,6000,0,9,0,0,696.6,697.0,0,696.3,,2024-09-25 01:19:12
78,100,0,0,0,5998,0,0,0,0,696.5,696.9,0,696.2,,2024-09-25 01:20:13
79,100,0,0,0,5997,0,10,0,0,696.5,696.8,0,696.1,,2024-09-25 01:21:13
80,100,0,0,0,5999,0,10,0,0,696.4,696.8,0,696.0,,2024-09-25 01:22:12
81,100,0,0,0,5998,0,9,0,0,696.5,696.9,0,696.2,,2024-09-25 01:23:12
82,100,0,0,0,5998,0,5,0,0,696.5,696.8,0,696.2,,2024-09-25 01:24:12
83,100,0,0,0,5999,0,0,0,0,696.5,696.8,0,696.1,,2024-09-25 01:25:12
84,100,0,0,0,5999,0,3,0,0,696.4,696.7,0,696.1,,2024-09-25 01:26:14
85,100,0,0,0,5999,0,8,0,0,696.6,696.9,0,696.2,,2024-09-25 01:27:14
86,100,0,0,0,6001,0,10,0,0,696.7,697.0,0,696.4,,2024-09-25 01:28:14
87,100,0,0,0,6002,0,0,0,0,696.9,697.1,0,696.6,,2024-09-25 01:29:14
88,100,0,0,0,6002,0,0,0,0,696.9,697.1,0,696.6,,2024-09-25 01:30:14
89,100,0,0,0,6002,0,0,0,0,696.8,697.1,0,696.6,,2024-09-25 01:31:13
90,100,0,0,0,6001,0,3,0,0,696.9,697.1,0,696.6,,2024-09-25 01:32:13
91,100,0,0,0,6001,0,8,0,0,696.7,697.0,0,696.4,,2024-09-25 01:33:13
92,100,0,0,0,6004,0,9,0,0,697.1,697.4,0,696.7,,2024-09-25 01:34:13
93,100,0,0,0,6004,0,10,0,0,697.1,697.5,0,696.7,,2024-09-25 01:35:13
94,100,0,0,0,6005,0,11,0,0,697.1,697.5,0,696.7,,2024-09-25 01:36:13
95,100,0,0,0,6004,0,11,0,0,697.1,697.5,0,696.6,,2024-09-25 01:37:13
96,100,0,0,0,6006,0,9,0,0,697.0,697.4,0,696.6,,2024-09-25 01:38:13
97,100,0,0,0,6004,0,6,0,0,697.2,697.5,0,696.8,,2024-09-25 01:39:15
98,100,0,0,0,6004,0,8,0,0,696.7,697.2,0,696.3,,2024-09-25 01:40:15
99,100,0,0,0,6002,0,2,0,0,696.8,697.2,0,696.4,,2024-09-25 01:41:15
100,100,0,0,0,6003,0,10,0,0,696.8,697.3,0,696.4,,2024-09-25 01:42:15
101,100,0,0,0,6002,0,8,0,0,696.9,697.3,0,696.5,,2024-09-25 01:43:14
102,100,0,0,0,6003,0,8,0,0,696.8,697.2,0,696.4,,2024-09-25 01:44:14
103,100,0,0,0,6003,0,11,0,0,696.7,697.1,0,696.3,,2024-09-25 01:45:14
104,100,0,0,0,6003,0,8,0,0,696.9,697.3,0,696.4,,2024-09-25 01:46:16
105,100,0,0,0,6004,0,3,0,0,696.8,697.2,0,696.3,,2024-09-25 01:47:16
106,100,0,0,0,6002,0,8,0,0,696.5,696.9,0,696.2,,2024-09-25 01:48:16
107,100,0,0,0,6001,0,0,0,0,696.7,697.0,0,696.4,,2024-09-25 01:49:16
108,100,0,0,0,6001,0,7,0,0,696.7,697.0,0,696.3,,2024-09-25 01:50:16
109,100,0,0,0,6002,0,9,0,0,696.6,697.0,0,696.3,,2024-09-25 01:51:16
110,100,0,0,0,5997,0,6,0,0,696.6,696.9,0,696.3,,2024-09-25 01:52:16
111,100,0,0,0,5997,0,9,0,0,696.6,696.9,0,696.3,,2024-09-25 01:53:16
112,100,0,0,0,5997,0,8,0,0,696.6,696.8,0,696.3,,2024-09-25 01:54:16
113,100,0,0,0,5997,0,7,0,0,696.6,696.9,0,696.3,,2024-09-25 01:55:15
114,100,0,0,0,5998,0,0,0,0,696.6,696.8,0,696.3,,2024-09-25 01:56:15
115,100,0,0,0,5996,0,7,0,0,696.6,696.9,0,696.3,,2024-09-25 01:57:17
116,100,0,0,0,5996,0,0,0,0,696.6,696.8,0,696.4,,2024-09-25 01:58:16
117,100,0,0,0,5998,0,0,0,0,696.6,696.8,0,696.3,,2024-09-25 02:00:18
118,100,0,0,0,5997,0,0,0,0,696.6,696.9,0,696.4,,2024-09-25 02:01:18
119,100,0,0,0,6000,0,5,0,0,696.7,697.0,0,696.4,,2024-09-25 02:02:17
120,100,0,0,0,5999,0,2,0,0,696.7,696.9,0,696.4,,2024-09-25 02:03:17
121,100,0,0,0,5999,0,8,0,0,696.7,697.0,0,696.4,,2024-09-25 02:04:19
122,100,0,0,0,6000,0,2,0,0,696.7,696.9,0,696.4,,2024-09-25 02:05:19
123,100,0,0,0,5999,0,0,0,0,696.6,696.9,0,696.4,,2024-09-25 02:06:19
124,100,0,0,0,5998,0,2,0,0,696.7,697.0,0,696.5,,2024-09-25 02:07:18
125,100,0,0,0,6000,0,5,0,0,696.7,697.0,0,696.5,,2024-09-25 02:08:18
126,100,0,0,0,6000,0,9,0,0,696.9,697.2,0,696.6,,2024-09-25 02:09:18
127,100,0,0,0,6002,0,2,0,0,696.9,697.2,0,696.6,,2024-09-25 02:10:18
128,100,0,0,0,6001,0,0,0,0,696.9,697.1,0,696.7,,2024-09-25 02:11:18
129,100,0,0,0,6002,0,6,0,0,696.7,697.0,0,696.5,,2024-09-25 02:12:18
130,100,0,0,0,6001,0,6,0,0,696.9,697.1,0,696.6,,2024-09-25 02:13:18
131,100,0,0,0,6002,0,3,0,0,696.9,697.2,0,696.7,,2024-09-25 02:14:20
132,100,0,0,0,6000,0,0,0,0,696.8,697.1,0,696.6,,2024-09-25 02:15:20
133,100,0,0,0,6002,0,0,0,0,696.8,697.0,0,696.5,,2024-09-25 02:16:20
134,100,0,0,0,6001,0,0,0,0,696.9,697.2,0,696.6,,2024-09-25 02:17:20
135,100,0,0,0,6001,0,10,0,0,696.7,697.0,0,696.4,,2024-09-25 02:18:20
136,100,0,0,0,6001,0,3,0,0,696.9,697.2,0,696.6,,2024-09-25 02:19:22
137,100,0,0,0,6001,0,8,0,0,696.7,697.0,0,696.4,,2024-09-25 02:20:22
138,100,0,0,0,6000,0,10,0,0,696.5,696.9,0,696.2,,2024-09-25 02:21:22
139,100,0,0,0,5999,0,9,0,0,696.4,696.7,0,696.1,,2024-09-25 02:22:22
140,100,0,0,0,6000,0,4,0,0,696.5,696.8,0,696.2,,2024-09-25 02:23:22
141,100,0,0,0,5999,0,3,0,0,696.5,696.8,0,696.2,,2024-09-25 02:24:21
142,100,0,0,0,6002,0,12,0,0,696.7,697.1,0,696.2,,2024-09-25 02:25:21
143,100,0,0,0,6003,0,2,0,0,696.9,697.3,0,696.4,,2024-09-25 02:26:21
144,100,0,0,0,6003,0,2,0,0,696.9,697.3,0,696.5,,2024-09-25 02:27:21
145,100,0,0,0,6002,0,2,0,0,696.8,697.2,0,696.4,,2024-09-25 02:28:23
146,100,0,0,0,6003,0,7,0,0,696.8,697.2,0,696.4,,2024-09-25 02:29:23
147,100,0,0,0,6002,0,11,0,0,696.9,697.3,0,696.5,,2024-09-25 02:30:22
148,100,0,0,0,6002,0,3,0,0,696.7,697.2,0,696.3,,2024-09-25 02:31:22
149,100,0,0,0,6003,0,11,0,0,696.8,697.2,0,696.3,,2024-09-25 02:32:22
150,100,0,0,0,6004,0,12,0,0,696.6,697.1,0,696.1,,2024-09-25 02:33:22
151,100,0,0,0,6004,0,2,0,0,696.8,697.2,0,696.4,,2024-09-25 02:34:22
152,100,0,0,0,6002,0,2,0,0,696.8,697.2,0,696.3,,2024-09-25 02:35:24
153,100,0,0,0,6002,0,2,0,0,696.8,697.2,0,696.4,,2024-09-25 02:36:24
154,100,0,0,0,6003,0,3,0,0,696.8,697.2,0,696.4,,2024-09-25 02:37:24
155,100,0,0,0,6001,0,8,0,0,696.6,697.0,0,696.3,,2024-09-25 02:38:24
156,100,0,0,0,6002,0,2,0,0,696.6,696.9,0,696.3,,2024-09-25 02:39:24
157,100,0,0,0,6002,0,0,0,0,696.6,697.0,0,696.2,,2024-09-25 02:40:24
158,100,0,0,0,6001,0,10,0,0,696.6,696.9,0,696.2,,2024-09-25 02:41:24
159,100,0,0,0,6000,0,0,0,0,696.5,696.8,0,696.2,,2024-09-25 02:42:24
160,100,0,0,0,6001,0,10,0,0,696.5,696.8,0,696.1,,2024-09-25 02:43:23
161,100,0,0,0,6000,0,10,0,0,696.7,697.1,0,696.3,,2024-09-25 02:44:23
162,100,0,0,0,6000,0,2,0,0,696.7,696.9,0,696.4,,2024-09-25 02:45:23
163,100,0,0,0,6000,0,0,0,0,696.6,696.8,0,696.3,,2024-09-25 02:46:23
164,100,0,0,0,6000,0,0,0,0,696.5,696.7,0,696.2,,2024-09-25 02:47:23
165,100,0,0,0,5999,0,0,0,0,696.5,696.8,0,696.3,,2024-09-25 02:48:23
166,100,0,0,0,5999,0,5,0,0,696.6,696.9,0,696.2,,2024-09-25 02:49:25
167,100,0,0,0,6001,0,3,0,0,696.9,697.1,0,696.6,,2024-09-25 02:50:25
168,100,0,0,0,6001,0,0,0,0,696.9,697.1,0,696.7,,2024-09-25 02:51:25
169,100,0,0,0,6002,0,5,0,0,696.8,697.1,0,696.5,,2024-09-25 02:52:25
170,100,0,0,0,6002,0,4,0,0,696.9,697.2,0,696.6,,2024-09-25 02:53:25
171,100,0,0,0,6002,0,2,0,0,696.9,697.1,0,696.7,,2024-09-25 02:54:25
172,100,0,0,0,6001,0,6,0,0,696.8,697.0,0,696.6,,2024-09-25 02:55:24
173,100,0,0,0,6000,0,9,0,0,696.8,697.1,0,696.6,,2024-09-25 02:56:24
174,100,0,0,0,6000,0,2,0,0,696.8,697.0,0,696.6,,2024-09-25 02:57:24
175,100,0,0,0,6001,0,0,0,0,697.0,697.2,0,696.8,,2024-09-25 02:58:24
176,100,0,0,0,6001,0,0,0,0,696.9,697.1,0,696.7,,2024-09-25 03:00:26
177,100,0,0,0,6001,0,9,0,0,696.9,697.1,0,696.6,,2024-09-25 03:01:26
178,100,0,0,0,5999,0,9,0,0,696.6,696.8,0,696.3,,2024-09-25 03:02:26
179,100,0,0,0,5998,0,9,0,0,696.6,696.9,0,696.3,,2024-09-25 03:03:26
180,100,0,0,0,5999,0,8,0,0,696.6,696.8,0,696.3,,2024-09-25 03:04:28
181,100,0,0,0,6000,0,4,0,0,696.5,696.8,0,696.3,,2024-09-25 03:05:27
182,100,0,0,0,6003,0,10,0,0,696.8,697.2,0,696.4,,2024-09-25 03:06:27
183,100,0,0,0,6003,0,2,0,0,696.6,697.0,0,696.3,,2024-09-25 03:07:27
184,100,0,0,0,6002,0,11,0,0,696.8,697.2,0,696.3,,2024-09-25 03:08:27
185,100,0,0,0,6003,0,2,0,0,696.8,697.2,0,696.4,,2024-09-25 03:09:30
186,100,0,0,0,6003,0,12,0,0,696.8,697.2,0,696.3,,2024-09-25 03:10:27
187,100,0,0,0,6003,0,12,0,0,696.7,697.2,0,696.3,,2024-09-25 03:11:28
188,100,0,0,0,6003,0,11,0,0,696.7,697.2,0,696.3,,2024-09-25 03:12:28
189,100,0,0,0,6002,0,5,0,0,696.7,697.2,0,696.3,,2024-09-25 03:13:28
190,100,0,0,0,6003,0,3,0,0,696.8,697.2,0,696.4,,2024-09-25 03:14:28
191,100,0,0,0,6003,0,3,0,0,696.8,697.3,0,696.4,,2024-09-25 03:15:27
192,100,0,0,0,6002,0,8,0,0,696.8,697.2,0,696.4,,2024-09-25 03:16:27
193,100,0,0,0,6002,0,10,0,0,696.5,696.9,0,696.1,,2024-09-25 03:17:27
194,100,0,0,0,6001,0,10,0,0,696.5,696.9,0,696.1,,2024-09-25 03:18:27
195,100,0,0,0,6001,0,10,0,0,696.5,696.9,0,696.1,,2024-09-25 03:19:27
196,100,0,0,0,6000,0,4,0,0,696.5,696.9,0,696.1,,2024-09-25 03:20:27
197,100,0,0,0,6001,0,0,0,0,696.5,696.8,0,696.1,,2024-09-25 03:21:27
198,100,0,0,0,6000,0,5,0,0,696.3,696.7,0,696.0,,2024-09-25 03:22:27
199,100,0,0,0,6000,0,10,0,0,696.4,696.8,0,696.1,,2024-09-25 03:23:27
200,100,0,0,0,5999,0,8,0,0,696.5,696.8,0,696.1,,2024-09-25 03:24:27
201,100,0,0,0,6000,0,0,0,0,696.5,696.8,0,696.2,,2024-09-25 03:25:28
202,100,0,0,0,5999,0,0,0,0,696.6,696.9,0,696.3,,2024-09-25 03:26:28
203,100,0,0,0,6000,0,0,0,0,696.5,696.7,0,696.2,,2024-09-25 03:27:28
204,100,0,0,0,5998,0,0,0,0,696.7,697.0,0,696.4,,2024-09-25 03:28:28
205,100,0,0,0,5999,0,5,0,0,696.4,696.7,0,696.1,,2024-09-25 03:29:28
206,100,0,0,0,5998,0,3,0,0,696.5,696.8,0,696.2,,2024-09-25 03:30:28
207,100,0,0,0,6000,0,4,0,0,696.4,696.7,0,696.1,,2024-09-25 03:31:28
208,100,0,0,0,6002,0,0,0,0,696.8,697.1,0,696.5,,2024-09-25 03:32:28
209,100,0,0,0,6002,0,6,0,0,696.8,697.1,0,696.5,,2024-09-25 03:33:28
210,100,0,0,0,6001,0,0,0,0,696.8,697.1,0,696.6,,2024-09-25 03:34:28
211,100,0,0,0,6002,0,8,0,0,696.9,697.2,0,696.6,,2024-09-25 03:35:28
212,100,0,0,0,6002,0,9,0,0,696.9,697.2,0,696.6,,2024-09-25 03:36:28
213,100,0,0,0,6001,0,9,0,0,696.9,697.2,0,696.6,,2024-09-25 03:37:28
214,100,0,0,0,6001,0,5,0,0,696.9,697.2,0,696.7,,2024-09-25 03:38:28
215,100,0,0,0,6001,0,5,0,0,696.8,697.1,0,696.5,,2024-09-25 03:39:28
216,100,0,0,0,6002,0,6,0,0,696.9,697.2,0,696.6,,2024-09-25 03:40:28
217,100,0,0,0,6001,0,9,0,0,696.9,697.2,0,696.6,,2024-09-25 03:41:28
218,100,0,0,0,6001,0,9,0,0,697.0,697.2,0,696.7,,2024-09-25 03:42:28
219,100,0,0,0,6000,0,0,0,0,696.6,696.9,0,696.3,,2024-09-25 03:43:28
220,100,0,0,0,6000,0,10,0,0,696.5,696.8,0,696.1,,2024-09-25 03:44:28
221,100,0,0,0,6000,0,10,0,0,696.6,697.0,0,696.2,,2024-09-25 03:45:28
222,100,0,0,0,6000,0,10,0,0,696.7,697.0,0,696.3,,2024-09-25 03:46:28
223,100,0,0,0,5999,0,9,0,0,696.5,696.8,0,696.2,,2024-09-25 03:47:28
224,100,0,0,0,6000,0,6,0,0,696.5,696.8,0,696.2,,2024-09-25 03:48:28
225,100,0,0,0,6000,0,9,0,0,696.5,696.8,0,696.1,,2024-09-25 03:49:28
226,100,0,0,0,6000,0,10,0,0,696.5,696.9,0,696.2,,2024-09-25 03:50:28
227,100,0,0,0,5999,0,10,0,0,696.6,697.0,0,696.3,,2024-09-25 03:51:28
228,100,0,0,0,5998,0,10,0,0,696.5,696.8,0,696.2,,2024-09-25 03:52:28
229,100,0,0,0,5999,0,0,0,0,696.4,696.7,0,696.2,,2024-09-25 03:53:27
230,100,0,0,0,5999,0,8,0,0,696.4,696.8,0,696.1,,2024-09-25 03:54:27
231,100,0,0,0,5999,0,10,0,0,696.6,696.9,0,696.2,,2024-09-25 03:55:27
232,100,0,0,0,6000,0,0,0,0,696.5,696.8,0,696.2,,2024-09-25 03:56:27
233,100,0,0,0,5999,0,0,0,0,696.5,696.8,0,696.2,,2024-09-25 03:57:27
234,100,0,0,0,6000,0,3,0,0,696.4,696.7,0,696.1,,2024-09-25 03:58:27
235,100,0,0,0,5999,0,3,0,0,696.5,696.8,0,696.2,,2024-09-25 04:00:29
236,100,0,0,0,5999,0,0,0,0,696.5,696.8,0,696.2,,2024-09-25 04:01:28
237,100,0,0,0,5998,0,4,0,0,696.6,696.9,0,696.3,,2024-09-25 04:02:28
238,100,0,0,0,6000,0,9,0,0,696.2,696.5,0,695.9,,2024-09-25 04:03:28
239,100,0,0,0,5999,0,0,0,0,696.4,696.7,0,696.2,,2024-09-25 04:04:28
240,100,0,0,0,6000,0,3,0,0,696.5,696.8,0,696.2,,2024-09-25 04:05:28
241,100,0,0,0,5998,0,0,0,0,696.5,696.8,0,696.2,,2024-09-25 04:06:30
242,100,0,0,0,5999,0,3,0,0,696.5,696.8,0,696.2,,2024-09-25 04:07:29
243,100,0,0,0,5999,0,6,0,0,696.5,696.8,0,696.1,,2024-09-25 04:08:29
244,100,0,0,0,6000,0,10,0,0,696.4,696.7,0,696.1,,2024-09-25 04:09:29
245,100,0,0,0,6000,0,8,0,0,696.3,696.6,0,696.0,,2024-09-25 04:10:29
246,100,0,0,0,6000,0,0,0,0,696.5,696.8,0,696.3,,2024-09-25 04:11:31
247,100,0,0,0,6002,0,9,0,0,696.8,697.1,0,696.5,,2024-09-25 04:12:30
248,100,0,0,0,6002,0,3,0,0,696.8,697.1,0,696.6,,2024-09-25 04:13:30
249,100,0,0,0,6002,0,5,0,0,696.8,697.0,0,696.5,,2024-09-25 04:14:30
250,100,0,0,0,6001,0,5,0,0,696.8,697.0,0,696.5,,2024-09-25 04:15:30
251,100,0,0,0,6002,0,0,0,0,696.9,697.1,0,696.7,,2024-09-25 04:16:30
252,100,0,0,0,6001,0,9,0,0,696.8,697.1,0,696.6,,2024-09-25 04:17:30
253,100,0,0,0,6002,0,6,0,0,696.8,697.0,0,696.5,,2024-09-25 04:18:31
254,100,0,0,0,6003,0,6,0,0,696.8,697.0,0,696.5,,2024-09-25 04:19:31
255,100,0,0,0,6001,0,6,0,0,696.8,697.0,0,696.6,,2024-09-25 04:20:31
256,100,0,0,0,6001,0,0,0,0,696.8,697.0,0,696.6,,2024-09-25 04:21:31
257,100,0,0,0,6002,0,5,0,0,696.8,697.0,0,696.5,,2024-09-25 04:22:30
258,100,0,0,0,6002,0,0,0,0,696.7,696.9,0,696.5,,2024-09-25 04:23:30
259,100,0,0,0,5999,0,9,0,0,696.5,696.8,0,696.3,,2024-09-25 04:24:30
260,100,0,0,0,5998,0,5,0,0,696.6,696.9,0,696.3,,2024-09-25 04:25:30
261,100,0,0,0,5999,0,0,0,0,696.6,696.9,0,696.4,,2024-09-25 04:26:30
262,100,0,0,0,5999,0,4,0,0,696.5,696.8,0,696.3,,2024-09-25 04:27:30
263,100,0,0,0,5999,0,0,0,0,696.6,696.8,0,696.4,,2024-09-25 04:28:32
264,100,0,0,0,5999,0,0,0,0,696.5,696.7,0,696.3,,2024-09-25 04:29:32
265,100,0,0,0,5999,0,7,0,0,696.7,696.9,0,696.4,,2024-09-25 04:30:31
266,100,0,0,0,5999,0,0,0,0,696.6,696.8,0,696.3,,2024-09-25 04:31:31
267,100,0,0,0,5998,0,4,0,0,696.5,696.8,0,696.3,,2024-09-25 04:32:31
268,100,0,0,0,5998,0,0,0,0,696.6,696.8,0,696.3,,2024-09-25 04:33:33
269,100,0,0,0,5998,0,0,0,0,696.5,696.7,0,696.3,,2024-09-25 04:34:33
270,100,0,0,0,5998,0,2,0,0,696.6,696.9,0,696.3,,2024-09-25 04:35:33
271,100,0,0,0,5998,0,0,0,0,696.7,696.9,0,696.4,,2024-09-25 04:36:33
272,100,0,0,0,5999,0,0,0,0,696.5,696.8,0,696.3,,2024-09-25 04:37:32
273,100,0,0,0,6000,0,6,0,0,696.9,697.3,0,696.5,,2024-09-25 04:38:33
274,100,0,0,0,6002,0,10,0,0,696.8,697.2,0,696.5,,2024-09-25 04:39:33
275,100,0,0,0,6003,0,0,0,0,696.8,697.1,0,696.4,,2024-09-25 04:40:33
276,100,0,0,0,6003,0,9,0,0,697.2,697.5,0,696.8,,2024-09-25 04:41:33
277,100,0,0,0,6004,0,9,0,0,697.0,697.4,0,696.6,,2024-09-25 04:42:33
278,100,0,0,0,6004,0,0,0,0,697.2,697.6,0,696.8,,2024-09-25 04:43:33
279,100,0,0,0,6004,0,7,0,0,697.1,697.5,0,696.7,,2024-09-25 04:44:33
